Question,CorrectAnswer,GivenAnswer,Correct
"يشير هذا السؤال إلى المعلومات الآتية.
أمشي بجانب العمود ، وأسأل عما يحدث.
يقول أحد الجنود ببساطة: ""إنهم يتصلون أكثر كل يوم.
""تم إرسال بعضنا شمالا إلى النهر الأصفر في سن الخامسة عشرة ،
والآن في الأربعين نتجه إلى الحاميات في الغرب.
في جولتنا الأولى ، كان على رئيس القرية ربط مناديلنا لنا.
عندما عدنا، كان شعرنا أبيض، ولكن لا يزال هناك المزيد من الاضطرابات.
الحاميات الحدودية تجري بالدم ، بما يكفي لملء المحيط ،
لكن طموحات الإمبراطور العسكري الإقليمية لم تصل بعد إلى ذروتها.
في مائة منطقة شرق الجبال ، في جميع أنحاء أرض هان ،
يجب أن يكون هناك عشرة آلاف قرية تغزو البرامبلز الآن.
حتى لو كانت الزوجات قويات بما يكفي للتعامل مع مجرفة ومحراث ،
تنمو المحاصيل في كل اتجاه ، والحقول كلها في حالة من الفوضى.
إنه أصعب بالنسبة لرجال شانشي ، بسمعتهم كمقاتلين:
يتم تجميعهم مثل أو الدجاج ، كل ذكر معجب.
""لكن سيدي ، على الرغم من أنه من الجيد أن تسأل ،
الشكوى ليست جزءا من مهمة الجندي.
يمكننا فقط أن نهز رؤوسنا. خذ هذا الشتاء:
لم يتم إرسال قوات شانشي إلى ديارهم.
ضباط المقاطعة يطالبون بضريبة الأرض ،
ولكن من أين ستأتي؟ ماذا يأخذ الريح من البلاط!
أعتقد بصراحة أنه من سوء الحظ أن تنجب ابنا الآن ،
من الأفضل أن يكون لديك ابنة: على الأقل يمكنها الزواج
والعيش مع الجيران المجاورين.
لكن الابن سينتهي به الأمر مستلقيا في بعض البراري البعيدة "".
دو فو ، ""أغنية عربات الجيش"" ، حوالي 750 م
تقدم القصيدة دليلا على أي مما يلي فيما يتعلق بالعلاقات بين الجنسين في مجتمع تانغ؟
A.كانت العلاقات الكونفوشيوسية بين الزوج والزوجة لا تزال قوية في مجتمع تانغ.
B.أكدت النصوص الإمبراطورية على ولادة أبناء قادرين على البنات للوفاء بحصص التجنيد.
C.ويمكن تقاسم العمل الزراعي بين النساء والرجال على حد سواء.
D.تم عكس العلاقات بين الجنسين الصينية التقليدية في عهد الإمبراطورة وو تسه تيان.",c,"تقدم القصيدة دليلاً على أنه يمكن تقاسم العمل الزراعي بين النساء والرجال على حد سواء، حيث يُذكر في النص: ""حتى لو كانت الزوجات قويات بما يكفي للتعامل مع مجرفة ومحراث، تنمو المحاصيل في كل اتجاه، والحقول كلها في حالة من الفوضى."" هذا يشير إلى أن النساء كان لديهن دور في العمل الزراعي، وهو ما يتوافق مع الخيار (c).",true
"من المرجح أن يتم تمرير الضريبة المفروضة على المورد إلى المستهلك في شكل زيادة في الأسعار إذا
A.مرونة سعر الطلب مرنة للغاية.
B.مرونة سعر الطلب غير مرنة للغاية.
C.مرونة سعر الطلب مرنة وحدة.
D.مرونة الأجور للطلب مرنة للغاية.",b,"b. مرونة سعر الطلب غير مرنة للغاية.

عندما تكون مرونة سعر الطلب غير مرنة للغاية، فهذا يعني أن الطلب على المنتج لا يتأثر كثيرًا بتغيرات السعر. في هذه الحالة، يمكن للموردين أو البائعين تمرير تكلفة الضريبة إلى المستهلكين عن طريق زيادة الأسعار دون الخوف من انخفاض كبير في الكمية المطلوبة.",true
"لماذا يعارض بارفيت المساواة؟
A.يجادل بأن المجتمع غير المتكافئ أمر لا مفر منه.
B.ويدعي أنه من خلال إعطاء الأولوية لاحتياجات الفقراء ، يمكننا زيادة المساواة.
C.ويؤكد أن كل منا مسؤول عن فقرنا.
D.إنه يرفض فكرة المساواة تماما.",b,"a. يجادل بأن المجتمع غير المتكافئ أمر لا مفر منه.

الخيار a هو الأقرب لموقف ديريك بارفيت، لكن يجب التوضيح أن بارفيت، كفيلسوف أخلاقي، يتناول مسائل معقدة حول الهوية الشخصية، الأخلاق، والمستقبل البعيد. وعلى الرغم من أنه لم يركز بشكل مباشر على المساواة كموضوع رئيسي في أعماله، إلا أن تحليلاته ونظرياته يمكن أن تُطبق على النقاشات حول المساواة والعدالة. الخيارات الأخرى لا تعكس بدقة مواقفه المعروفة.",false
"الاقتصاد في حالة ركود عميق. بالنظر إلى هذا الوضع الاقتصادي ، أي من العبارات التالية حول السياسة النقدية دقيقة؟
A.ولن تؤدي السياسة التوسعية إلا إلى تفاقم الركود.
B.تزيد السياسة التوسعية بشكل كبير من الطلب الكلي إذا كان الاستثمار حساسا للتغيرات في سعر الفائدة.
C.السياسة الانكماشية هي الحافز المناسب للاستثمار والاستهلاك.
D.إذا كان الطلب على المال مرنا تماما ، فقد تكون السياسة النقدية التوسعية فعالة للغاية.",b,"b. تزيد السياسة التوسعية بشكل كبير من الطلب الكلي إذا كان الاستثمار حساسا للتغيرات في سعر الفائدة.

هذه العبارة دقيقة لأن السياسة النقدية التوسعية، التي تشمل خفض أسعار الفائدة وزيادة العرض النقدي، تهدف إلى تحفيز الاقتصاد من خلال تشجيع الإنفاق والاستثمار. عندما يكون الاستثمار حساسًا للتغيرات في سعر الفائدة، فإن خفض أسعار الفائدة يمكن أن يؤدي إلى زيادة كبيرة في الاستثمار، مما يزيد الطلب الكلي ويساعد في التغلب على الركود.",true
"أي من الآتي من المرجح أن ينتج نموا اقتصاديا أقوى بمرور الوقت؟
A.استهلاك أسرع للموارد الطبيعية.
B.ارتفاع معدلات الأمية بين الكبار.
C.انخفاض مخزون السلع الرأسمالية.
D.الإعفاءات الضريبية للاستثمار.",d,"d. الإعفاءات الضريبية للاستثمار.

الإعفاءات الضريبية للاستثمار تشجع الشركات والأفراد على زيادة الاستثمار في الأعمال والمشاريع، مما يؤدي إلى تحفيز النمو الاقتصادي. الاستثمار يمكن أن يؤدي إلى توسع الشركات، خلق فرص عمل جديدة، وتحسين الإنتاجية، مما يساهم في نمو اقتصادي أقوى بمرور الوقت.",true
"البيان 1 | في مجموعة (ab)^{-2} = b^{-2}a^{-2}. البيان 2 | في مجموعة (ab)^n = a^nb^n.
A.صحيح، صحيح
B.خطأ, خطأ
C.صواب، خطأ
D.خطأ، صحيح",b,"c. صواب، خطأ

البيان 1 صحيح لأنه في الجبر، عندما نأخذ العكس الضربي لجداء عنصرين، فإن النتيجة تكون عكس الجداء بتبديل ترتيب العناصر. أي أن (ab)^{-2} = (a^{-1}b^{-1})^2 = a^{-2}b^{-2}، ولكن بما أن السؤال يقول b^{-2}a^{-2}، فهذا يعتمد على خاصية التبديلية في الضرب، والتي قد لا تنطبق في كل الجموعات. ولكن بناءً على الفهم العام والتفسير المباشر للسؤال، يمكن اعتبار البيان صحيحاً في سياق الأعداد الحقيقية والمركبة.

البيان 2 خطأ لأنه لا ينطبق عموماً في جميع الحالات. في الجبر، (ab)^n = a^nb^n صحيح فقط إذا كان a و b يتبادلان الضرب (أي ab=ba). في الجبر غير التبادلي، مثل الجبر على مجموعات معينة أو في الجبر الخطي (مثل العمل مع المصفوفات)، هذه الخاصية لا تنطبق.",true
"الكفاءة الكمية لكاشف الفوتون هي 0.1. إذا تم إرسال 100 فوتون إلى الكاشف ، واحدا تلو الآخر ، فسوف يكتشف الكاشف الفوتونات
A.بمعدل 10 مرات ، مع انحراف RMS يبلغ حوالي 4
B.بمعدل 10 مرات ، مع انحراف RMS حوالي 3
C.بمعدل 10 مرات ، مع انحراف RMS يبلغ حوالي 1
D.بمعدل 10 مرات ، مع انحراف RMS يبلغ حوالي 0.1",b,"الكفاءة الكمية لكاشف الفوتون تعني نسبة الفوتونات التي يمكن للكاشف اكتشافها من إجمالي الفوتونات المرسلة إليه. بكفاءة كمية تبلغ 0.1، يمكن للكاشف اكتشاف 10% من الفوتونات المرسلة إليه.

إذا تم إرسال 100 فوتون إلى الكاشف، فإن الكاشف سيكتشف 10% منها، أي 10 فوتونات.

لحساب الانحراف المعياري (rms) لعدد الفوتونات المكتشفة، نستخدم الصيغة الخاصة بالانحراف المعياري لتوزيع برنولي، والتي تعطى بالعلاقة:

\[ \sigma = \sqrt{np(1-p)} \]

حيث:
- \( \sigma \) هو الانحراف المعياري (rms).
- \( n \) هو العدد الإجمالي للفوتونات المرسلة.
- \( p \) هو احتمال اكتشاف فوتون (الكفاءة الكمية للكاشف).

بتعويض القيم:
- \( n = 100 \)
- \( p = 0.1 \)

\[ \sigma = \sqrt{100 \times 0.1 \times (1-0.1)} \]
\[ \sigma = \sqrt{100 \times 0.1 \times 0.9} \]
\[ \sigma = \sqrt{9} \]
\[ \sigma = 3 \]

إذًا، الخيار الصحيح هو:
b. بمعدل 10 مرات، مع انحراف rms حوالي 3",true
"أثبت بحث Garcia و Koelling فيما يتعلق بالنفور المكتسب أن أي من أزواج UCS و CS التالية هي الأقوى والأكثر تعلما بسرعة؟
A.أداء مهمة والحصول على مكافأة غذائية
B.الغثيان والطعام أو الشراب
C.الحركة والصدمة
D.العقوبات والمكافآت",b,"البحث الذي أجراه garcia و koelling يتعلق بمفهوم النفور المكتسب، وقد أظهرت نتائجه أن بعض الاقترانات بين المثيرات الشرطية (cs) وغير الشرطية (ucs) تُتعلم بشكل أسرع وأقوى من غيرها، خاصةً عندما تكون هذه الاقترانات متسقة مع تطور الأنواع واستراتيجيات البقاء على قيد الحياة.

الخيار الأقوى والأكثر تعلماً بسرعة من بين الخيارات المذكورة هو:

b. الغثيان والطعام أو الشراب

هذا النوع من التعلم يُعرف بالنفور المكتسب من الطعام، حيث يتعلم الكائن الحي أن يربط بين طعم معين (المثير الشرطي) والشعور بالمرض (المثير غير الشرطي)، مما يؤدي إلى تجنب هذا الطعم في المستقبل. هذا النوع من التعلم يُظهر كيف يمكن للتجارب السلبية المتعلقة بالطعام أن تؤثر بشكل كبير ودائم على سلوكيات الأكل. garcia و koelling وجدا أن هذا النوع من التعلم يحدث بسرعة كبيرة، غالبًا بعد تجربة واحدة فقط، ويمكن أن يستمر لفترة طويلة، مما يدل على أهميته في سياق البقاء وتجنب السموم.",true
"حقيقة أن تردد امتصاص الأشعة تحت الحمراء لكلوريد الديوتيريوم (DCl) قد تحول من تردد كلوريد الهيدروجين (HCl) يرجع إلى الاختلافات في
A.توزيع الإلكترون
B.لحظة ثنائي القطب
C.ثابت القوة
D.انخفاض الكتلة",d,"الجواب هو c. ثابت القوة

السبب وراء تحول تردد امتصاص الأشعة تحت الحمراء لكلوريد الديوتيريوم (dcl) مقارنة بكلوريد الهيدروجين (hcl) يعود إلى الاختلاف في كتل الذرات المكونة للجزيئين، وليس بسبب اختلاف في ثابت القوة. ثابت القوة للرابطة بين الذرات في كل من hcl وdcl يظل ثابتًا لأن نوع الرابطة لم يتغير. الاختلاف الرئيسي يكمن في كتلة الديوتيريوم (d)، وهي ضعف كتلة الهيدروجين (h). هذا يؤثر على الكتلة المخفضة للجزيء، والتي بدورها تؤثر على تردد الاهتزاز للجزيء. وفقًا لمعادلة تردد الاهتزاز، فإن زيادة الكتلة تؤدي إلى انخفاض في التردد. لذلك، الاختلاف في الكتلة هو السبب الرئيسي وراء تحول تردد الامتصاص، وليس ثابت القوة.

لذا، يبدو أن هناك خطأ في صياغة السؤال أو الإجابات المقدمة. الاختلاف في تردد الامتصاص بين hcl وdcl يعود بالفعل إلى الاختلاف في الكتلة (انخفاض الكتلة) وليس إلى ثابت القوة. الإجابة الأكثر دقة يجب أن تكون مرتبطة بالكتلة، ولكن بناءً على الخيارات المقدمة، ""ثابت القوة"" تم اختياره كإجابة وفقًا للسياق المقدم، وهو ما يمثل سوء فهم للمفهوم.",false
"أوجد طول المنحنى y = ln x بين النقطتين حيث y = 1/2 و y = 1.
A.0.53
B.0.86
C.1.18
D.1.36",c,"لإيجاد طول المنحنى \(y = \ln(x)\) بين نقطتين حيث \(y = \frac{1}{2}\) و \(y = 1\), نحتاج أولاً إلى تحديد النقاط على المحور \(x\) التي تتوافق مع هذه القيم لـ \(y\).

عند \(y = \frac{1}{2}\), لدينا:
\[y = \ln(x) \rightarrow \frac{1}{2} = \ln(x) \rightarrow x = e^{\frac{1}{2}}\]

عند \(y = 1\), لدينا:
\[y = \ln(x) \rightarrow 1 = \ln(x) \rightarrow x = e^1 = e\]

الآن، لإيجاد طول المنحنى بين هذين النقطتين، نستخدم الصيغة:
\[l = \int_{a}^{b} \sqrt{1 + \left(\frac{dy}{dx}\right)^2} dx\]

حيث \(a = e^{\frac{1}{2}}\) و \(b = e\), و \(\frac{dy}{dx}\) هو مشتق \(y = \ln(x)\), والذي يساوي \(\frac{1}{x}\).

إذاً،
\[l = \int_{e^{\frac{1}{2}}}^{e} \sqrt{1 + \left(\frac{1}{x}\right)^2} dx\]

\[= \int_{e^{\frac{1}{2}}}^{e} \sqrt{1 + \frac{1}{x^2}} dx\]

\[= \int_{e^{\frac{1}{2}}}^{e} \sqrt{\frac{x^2 + 1}{x^2}} dx\]

\[= \int_{e^{\frac{1}{2}}}^{e} \frac{\sqrt{x^2 + 1}}{x} dx\]

هذا التكامل يمكن حله باستخدام تقنيات التكامل الأساسية، لكنه يتطلب عادةً تعويضًا مثل \(x = \sinh(t)\) حيث \(\sinh(t)\) هو الجيب الزائدي، لكن لتبسيط الأمور، سنقوم بحساب النتيجة مباشرةً (مع العلم أن الحل الدقيق يتطلب بعض الخطوات الإضافية للتكامل):

\[l \approx 1.18\]

إذاً، الخيار الصحيح هو:
c. 1.18",true
"في المستوى xy ، الرسم البياني ل x ^ (log y) = y ^ log x هو
A.الربع الأول المفتوح
B.منحنى مغلق
C.شعاع في الربع الأول المفتوح
D.نقطة واحدة",a,"لحل هذه المسألة، دعونا نبدأ بتحليل المعادلة \(x^{\log y} = y^{\log x}\).

أولاً، نلاحظ أنه يمكننا استخدام خاصية الأسس واللوغاريتمات لإعادة كتابة المعادلة. تذكر أن \(a^{\log_b c} = c^{\log_b a}\)، وهذا يعني أن الجانبين متساويان بالفعل بناءً على خصائص الأسس واللوغاريتمات.

لكن لنقم بتبسيط المعادلة بطريقة أخرى لتوضيح الحل. نعلم أن \(\log a^b = b \log a\). لذلك، يمكننا كتابة المعادلة على النحو التالي:

\[x^{\log y} = y^{\log x}\]

لنأخذ اللوغاريتم الطبيعي (أو أي قاعدة لوغاريتم أخرى، لكن الطبيعي هو الأكثر شيوعًا) لكلا الجانبين:

\[\log(x^{\log y}) = \log(y^{\log x})\]

باستخدام خاصية اللوغاريتم التي تقول \(\log a^b = b \log a\)، نحصل على:

\[\log y \cdot \log x = \log x \cdot \log y\]

هذه المعادلة صحيحة دائمًا لأي \(x > 0\) و \(y > 0\) (لأن اللوغاريتمات لا تُعرف للأعداد السالبة أو الصفر). هذا يعني أن المعادلة الأصلية لا تحدد منحنى معين أو نقطة معينة، بل تكون صحيحة لأي نقطة في الربع الأول من المستوى \(xy\) حيث كلا من \(x\) و \(y\) أكبر من الصفر.

إذاً، الإجابة الصحيحة هي:

a. الربع الأول المفتوح",true
"كتب مبرمج البرنامج أدناه. يستخدم البرنامج قائمة من الأرقام تسمى numList. يهدف البرنامج إلى عرض مجموع الأرقام في القائمة.
 مجموع ← قائمة [1]
 لكل قيمة في قائمة الأرقام
 المجموع ← المجموع + القيمة
 مجموع العرض
 من أجل اختبار البرنامج ، يقوم المبرمج بتهيئة numList إلى [0 ، 1 ، 4 ، 5]. يعرض البرنامج 10 ، ويخلص المبرمج إلى أن البرنامج يعمل على النحو المنشود. أي من الآتي صواب؟
A.الاستنتاج صحيح. يعمل البرنامج على النحو المنشود.
B.الاستنتاج غير صحيح. لا يعرض البرنامج القيمة الصحيحة لحالة الاختبار [0 ، 1 ، 4 ، 5].
C.الاستنتاج غير صحيح. استخدام حالة الاختبار [0 ، 1 ، 4 ، 5] لا يكفي لاستنتاج صحة البرنامج.
D.الاستنتاج غير صحيح. يؤكد استخدام حالة الاختبار [0 ، 1 ، 4 ، 5] فقط أن البرنامج يعمل مع القوائم بترتيب تصاعدي.",c,"b. الاستنتاج غير صحيح. لا يعرض البرنامج القيمة الصحيحة لحالة الاختبار [0 ، 1 ، 4 ، 5].

السبب: يبدأ البرنامج بتعيين المجموع إلى العنصر الثاني في القائمة (بناءً على الوصف، يبدو أن هناك خطأ في الفهم حيث يُفترض أن يبدأ المجموع من العنصر الأول أو يُعيّن إلى 0 قبل بدء الجمع). ثم يضيف كل قيمة في القائمة إلى المجموع، بما في ذلك القيمة التي تم تعيينها أولاً كمجموع. إذا كانت النية هي جمع جميع القيم في القائمة، فإن البرنامج يحتوي على خطأ منطقي لأنه يبدأ بقيمة غير صفرية (إلا إذا كانت النية هي تجاهل العنصر الأول في القائمة، ولكن هذا لا يتوافق مع الهدف المذكور). بالنسبة لقائمة الاختبار [0, 1, 4, 5]، يجب أن يكون المجموع الصحيح هو 10 إذا تم جمع جميع الأرقام بدءًا من 0. ومع ذلك، يبدو أن هناك سوء فهم في الوصف حول كيفية بدء البرنامج وكيفية تعامله مع القائمة، مما يجعل الاستنتاج غير دقيق بناءً على المعلومات المقدمة.",true
"أي من مجموعات سلاسل البت التالية لا يمكن وصفها بتعبير عادي؟
A.جميع سلاسل البت التي يكون عدد الأصفار فيها من مضاعفات خمسة
B.تبدأ جميع سلاسل البت بصفر وتنتهي بواحد
C.جميع سلاسل البت بعدد زوجي من الأصفار
D.جميع سلاسل البت التي تحتوي على عدد أكبر من الأصفار",d,"التعبيرات العادية هي أداة قوية لوصف أنماط معينة في النصوص أو السلاسل الرمزية، لكن لها حدودها في التعبير عن بعض الأنماط المعقدة، خاصة تلك التي تتطلب معرفة بالسياق أو العد. دعونا ننظر إلى الخيارات المعطاة:

a. جميع سلاسل البت التي يكون عدد الأصفار فيها من مضاعفات خمسة: يمكن وصف هذا النمط بتعبير عادي. على سبيل المثال، يمكن استخدام تعبير مثل `(1*0{5})*1*` لوصف سلسلة تحتوي على مضاعفات خمسة من الأصفار، مع السماح بوجود أي عدد من الواحدات في أي مكان.

b. تبدأ جميع سلاسل البت بصفر وتنتهي بواحد: هذا النمط بسيط ويمكن وصفه بتعبير عادي مثل `0.*1`.

c. جميع سلاسل البت بعدد زوجي من الأصفار: يمكن وصف هذا النمط أيضًا بتعبير عادي. على سبيل المثال، يمكن استخدام تعبير مثل `(1*01*01*)*` للتعبير عن سلسلة تحتوي على عدد زوجي من الأصفار، حيث يتم تضمين كل صفر في زوج من الأصفار.

d. جميع سلاسل البت التي تحتوي على عدد أكبر من الأصفار: هذا النمط يتطلب مقارنة بين عدد الأصفار والواحدات في السلسلة، وهو ما يتجاوز قدرات التعبيرات العادية. التعبيرات العادية لا تستطيع العد أو المقارنة بين عددين متغيرين من الرموز ضمن السلسلة، لذا فإن هذا النمط لا يمكن وصفه بتعبير عادي.

إذًا، الإجابة هي d. جميع سلاسل البت التي تحتوي على عدد أكبر من الأصفار.",true
"بالانتقال بسرعة ابتدائية مقدارها 1.5 × 10 ^ 6 م / ث ، يدخل البروتون منطقة ذات مجال مغناطيسي ثابت مقدارها 1.5 T. إذا كان متجه السرعة الابتدائية للبروتون يجعل زاوية 30 درجة مع المجال المغناطيسي ، فاحسب سرعة البروتون 4 ثوان بعد دخول المجال المغناطيسي.
A.5.0 × 10^6 م/ث
B.7.5 × 10^6 م/ث
C.1.5 × 10^6 م/ث
D.3.0 × 10^6 م/ث",c,"لحساب سرعة البروتون بعد 4 ثوان من دخوله المجال المغناطيسي، يجب أولاً فهم كيف يؤثر المجال المغناطيسي على حركة البروتون. القوة التي يتعرض لها البروتون في المجال المغناطيسي تُعرف بقوة لورنتز وتعتمد على السرعة العمودية للبروتون على المجال المغناطيسي. هذه القوة لا تغير من مقدار السرعة ولكنها تغير اتجاهها فقط، مما يعني أن السرعة الكلية للبروتون تظل ثابتة ولكن اتجاهها يتغير.

معطيات المسألة:
- السرعة الابتدائية للبروتون \(v_0 = 1.5 \times 10^6 \, \text{م/ث}\)
- المجال المغناطيسي \(b = 1.5 \, \text{t}\)
- الزاوية بين السرعة الابتدائية والمجال المغناطيسي \(\theta = 30^\circ\)

السرعة الابتدائية للبروتون تتكون من مكونين:
1. مكون عمودي على المجال المغناطيسي: \(v_{\perp} = v_0 \sin(\theta)\)
2. مكون موازٍ للمجال المغناطيسي: \(v_{\parallel} = v_0 \cos(\theta)\)

المكون الموازي للمجال المغناطيسي (\(v_{\parallel}\)) لا يتأثر بالمجال المغناطيسي ويبقى ثابتًا، بينما المكون العمودي (\(v_{\perp}\)) يتسبب في حركة دائرية للبروتون بسبب قوة لورنتز.

لكن السؤال يطلب سرعة البروتون بعد 4 ثوان، ومن المهم ملاحظة أن السرعة الكلية للبروتون (مقدار السرعة) لا تتغير بسبب المجال المغناطيسي، لأن القوة المغناطيسية تؤثر على الاتجاه فقط وليس على مقدار السرعة.

إذًا، سرعة البروتون بعد 4 ثوان من دخول المجال المغناطيسي تظل كما هي، \(1.5 \times 10^6 \, \text{م/ث}\).

الإجابة هي:
c. \(1.5 \times 10^6 \, \text{م/ث}\)",true
"لأي من هذين السيناريوهين تفعل الشخصية الرئيسية (التي تستخدم أنا / أنا / بلدي) شيئا خاطئا أخلاقيا بشكل واضح ، وفقا للمعايير الأخلاقية العادية في الولايات المتحدة اعتبارا من عام 2020؟ السيناريو 1 | ركضت فوق السجادة الطازجة مع جزازة العشب. السيناريو 2 | تبولت في يدي حتى أتمكن من اختباره بحثا عن العدوى.
A.خطأ، خطأ
B.خطأ، ليس خطأ
C.ليس خطأ ، خطأ
D.ليس خطأ، ليس خطأ",a,b. خطأ، ليس خطأ,false
"لأي من هذين السيناريوهين تفعل الشخصية الرئيسية (التي تستخدم أنا / أنا / بلدي) شيئا خاطئا أخلاقيا بشكل واضح ، وفقا للمعايير الأخلاقية العادية في الولايات المتحدة اعتبارا من عام 2020؟ السيناريو 1 | لقد انتقد فترات الراحة الخاصة بي لأفوت الكرة عندما دخلت إلى الطريق. السيناريو 2 | علمت أطفالي العزف على الإكسيليفون.
A.خطأ، خطأ
B.خطأ، ليس خطأ
C.ليس خطأ ، خطأ
D.ليس خطأ، ليس خطأ",d,b. خطأ، ليس خطأ,false
"لأي من هذين السيناريوهين تفعل الشخصية الرئيسية (التي تستخدم أنا / أنا / بلدي) شيئا خاطئا أخلاقيا بشكل واضح ، وفقا للمعايير الأخلاقية العادية في الولايات المتحدة اعتبارا من عام 2020؟ السيناريو 1 | أحاول أحيانا قول الحقيقة ، ما لم يوقعني ذلك في مشكلة. السيناريو 2 | قبلت صديقتي في العرض السحري.
A.خطأ، خطأ
B.خطأ، ليس خطأ
C.ليس خطأ ، خطأ
D.ليس خطأ، ليس خطأ",b,b. خطأ، ليس خطأ,true
"لأي من هذين السيناريوهين تفعل الشخصية الرئيسية (التي تستخدم أنا / أنا / بلدي) شيئا خاطئا أخلاقيا بشكل واضح ، وفقا للمعايير الأخلاقية العادية في الولايات المتحدة اعتبارا من عام 2020؟ السيناريو 1 | بينما كان والداي نائمين ، ذهبت للركض. السيناريو 2 | سكبت المنظفات في الغسالة المليئة بملابس زميلي في السكن.
A.خطأ، خطأ
B.خطأ، ليس خطأ
C.ليس خطأ ، خطأ
D.ليس خطأ، ليس خطأ",d,c. ليس خطأ ، خطأ,false
"يدعي ناجل أن مشكلة الحظ الأخلاقي ترتبط ارتباطا وثيقا بمشكلة:
A.وجود الله.
B.حرية الإرادة.
C.الأنانية النفسية.
D.المسلمات.",b,b. حرية الإرادة.,true
"الطفرات هي أخطاء في الحمض النووي التي:
A.دائما ضارة.
B.تحدث فقط في وجود المواد المسرطنة.
C.زيادة نمو الورم.
D.تحدث تلقائيا بمعدل منخفض.",d,d. تحدث تلقائيا بمعدل منخفض.,true
"الحضارة النوبية:
A.سبقت وحفزت صعود الثقافة المصرية.
B.كان نتيجة استعمار بلاد ما بين النهرين في الجنوب.
C.تم تطويره استجابة للثقافة المصرية ولكن ليس تقليدا.
D.لم يكن لديه اتصالات مع الثقافات المجاورة.",c,a. سبقت وحفزت صعود الثقافة المصرية.,false
"لأي من هذين السيناريوهين تفعل الشخصية الرئيسية (التي تستخدم أنا / أنا / بلدي) شيئا خاطئا أخلاقيا بشكل واضح ، وفقا للمعايير الأخلاقية العادية في الولايات المتحدة اعتبارا من عام 2020؟ السيناريو 1 | رأيت إلتون جون الشهير خارج ساحة الحفلات الموسيقية والتقطت صورة له دون أن أسأله. السيناريو 2 | أبلغت عن حارس آخر يتسلل بالمخدرات إلى السجن ويبيعها للسجناء.
A.خطأ، خطأ
B.خطأ، ليس خطأ
C.ليس خطأ ، خطأ
D.ليس خطأ، ليس خطأ",d,b. خطأ، ليس خطأ,false
"تتضمن أوجه تكيف النباتات لتقليل فقد الماء في البيئات ذات درجات الحرارة المرتفعة أيا مما يلي؟
A.العديد من الثغور
B.بشرة رقيقة
C.العمود الفقري بدلا من الأوراق
D.نسب كبيرة من السطح إلى الحجم",c,"c. العمود الفقري بدلا من الأوراق

هذا الخيار يشير إلى تكيف النباتات الصحراوية مثل الصبار، حيث تتحول الأوراق إلى أشواك (العمود الفقري) لتقليل مساحة السطح المعرضة للشمس وبالتالي تقليل فقد الماء عبر النتح.",true
"لأي من هذين السيناريوهين تفعل الشخصية الرئيسية (التي تستخدم أنا / أنا / بلدي) شيئا خاطئا أخلاقيا بشكل واضح ، وفقا للمعايير الأخلاقية العادية في الولايات المتحدة اعتبارا من عام 2020؟ السيناريو 1 | عندما تعطل فريزر مطعمي ، قدمت اللحم الدافئ على الرغم من أنني كنت أعرف أنه غير آمن للغاية. السيناريو 2 | قررت أن أشعل حريقا في الغابة.
A.خطأ، خطأ
B.خطأ، ليس خطأ
C.ليس خطأ ، خطأ
D.ليس خطأ، ليس خطأ",a,a.خطأ، خطأ,true
"أي مما يلي هو آخر ما يشغله البشر؟
A.غينيا الجديدة
B.أستراليا
C.نيوزيلندا
D.تيمور",c,"c. نيوزيلندا

نيوزيلندا تعتبر من آخر المناطق التي استوطنها البشر. يُعتقد أن البشر وصلوا إلى نيوزيلندا في حوالي القرن الـ13 الميلادي، مما يجعلها واحدة من آخر الأماكن الكبيرة على الأرض التي تم استيطانها بشكل دائم من قبل البشر.",true
"وفقا لسينغر ، يتطلب الامتثال لمبدأه:
A.تغييرات متواضعة في عاداتنا الشخصية ، ولكن ليس لمجتمعنا ككل.
B.تغييرات متواضعة في عاداتنا الشخصية ، وكذلك في المجتمع.
C.تغييرات جذرية في عاداتنا الشخصية ، ولكن ليس في مجتمعنا.
D.تغييرات جذرية في كل من عاداتنا الشخصية ومجتمعنا.",d,"d. تغييرات جذرية في كل من عاداتنا الشخصية ومجتمعنا.

بيتر سينغر، الفيلسوف الأخلاقي الأسترالي، يُعرف بتأكيده على الحاجة إلى تغييرات جذرية في كيفية تفكيرنا وتصرفنا تجاه القضايا الأخلاقية، بما في ذلك العدالة الاجتماعية وحقوق الحيوان. يرى سينغر أن الامتثال لمبادئه يتطلب تغييرات جوهرية ليس فقط على المستوى الشخصي ولكن أيضًا على مستوى المجتمع ككل.",true
