Question,A,B,C,D,Answer
"S cieľom podporiť zápis na vysokú školu poskytuje štát oslobodenie od dane vo výške 200 dolárov na štátne dane pre tých, ktorí sú študentmi denného štúdia na vysokých školách v štáte. Študentky, ktoré navštevujú polovičný úväzok, majú stále povolené oslobodenie od dane vo výške 100 dolárov, zatiaľ čo študenti, ktorí navštevujú polovičný úväzok, už nemajú povolené žiadne oslobodenie od dane. Ktorý z nasledujúcich najpresnejšie sumarizuje správne pravidlo ústavného práva týkajúce sa oslobodenia od štátnej dane pre študentov, ktorí sa zapisujú na polovičný úväzok?",Oslobodenie od dane by bolo zrušené ako odopretie riadneho procesu.,Oslobodenie od dane by bolo zrušené ako porušenie doložky o rovnakej ochrane.,Daňové opatrenie by sa zachovalo ako v oblasti riadneho hmotnoprávneho procesu.,Daňové opatrenie by sa zachovalo ako v právomoci obce zdaňovať rôzne kategórie osôb nerovnako.,B
"Táto jurisdikcia má v platnosti nasledujúci trestný zákon: ""Osoba nie je zodpovedná za trestnú činnosť, ak v čase takéhoto konania v dôsledku duševnej choroby alebo defektu nemá podstatnú schopnosť posúdiť protiprávnosť svojho konania alebo prispôsobiť svoje správanie požiadavkám zákona. "" Jedného popoludnia obžalovaný strážil svojho päťročného synovca. Keď hrali vonku, obžalovaný hodil loptu cez hlavu svojho synovca a tá sa skotúľala na ulicu. Synovec inštinktívne bežal za loptou, ale zakopol o odkvap a spadol na ulicu. Keď zakopol, synovec si vážne vyvrtol členok a nemohol sa postaviť. O chvíľu neskôr cúvalo veľké smetiarske auto, ktoré prešlo cez synovca a zabilo ho. Hoci obžalovaný videl ťažkosti svojho synovca, nesnažil sa ho zachrániť. Následne bol obžalovaný obvinený z neúmyselného zabitia. Na súde obžalovaný vypovedal, že bol taký šokovaný, keď videl svojho synovca padať blízko smetiarskeho auta, že zamrzol a nemohol sa pohnúť, kým nebolo neskoro. Po výpovedi obžalovaného znalec obhajoby vypovedal, že reakcie takého druhu, aké opísal obžalovaný, nie sú nezvyčajné, keď dôjde k skutočne šokujúcej udalosti. Ak porota verí svedectvu obžalovaného a jeho znalca, najlepšou obranou obžalovaného je ktorá z nasledujúcich možností?",Obžalovaný trpel dočasnou nepríčetnosťou.,Obžalovaný nemal požadovaný duševný stav potrebný na spáchanie trestného činu.,Nečinnosť obžalovaného nebola dobrovoľná.,Trestná zodpovednosť obžalovaného bola nahradená trestnou zodpovednosťou vodiča nákladného vozidla.,C
"Zapísaný kandidát je Mexičan-Američan a je toho názoru, že na to, aby vyhral voľby, potrebuje veľkú účasť mexických voličov. V dôsledku toho sa jeho manažér kampane rozhodne poslať každému registrovanému mexickému voličovi odtrhávaciu nálepku, na ktorej je meno kandidáta a úrad, do ktorého kandiduje. Keďže mnohí rodení Mexičania nie sú zdatní v čítaní a písaní angličtiny, manažér kampane verí, že mnohí voliči budú mať ťažkosti s napísaním mena a kancelárie kandidáta na hlasovací lístok. V dôsledku toho manažér kampane spustil rozsiahlu mediálnu kampaň, aby informoval voličov o tom, ako použiť nálepky na hlasovací lístok. Päť mesiacov pred voľbami volebný úradník oznámi volebnému výboru kandidáta, že odtrhávacie nálepky nie sú v súlade so štátnym štatútom. Vo svojom liste úradníčka vysvetľuje, že štátni volební úradníci sú toho názoru, že je potrebné, aby potenciálni voliči napísali meno kandidáta atramentom. Preto dospela k záveru, že nálepky nespĺňajú zákonné požiadavky. O tri týždne neskôr kandidát podal žalobu na federálnom okresnom súde proti štátnym volebným úradníkom, ktorí tvrdili, že ich interpretácia štátneho štatútu porušuje ústavu USA. Ktorý z nasledujúcich argumentov, ak sa preukáže, uvádza najsilnejší ústavný argument podporujúci výklad štatútu volebným úradníkom?","Účasť voličov medzi registrovanými mexickými americkými voličmi, ktorí nemajú znalosť angličtiny, bola v nedávnych voľbách nižšia ako 1% z celkového počtu všetkých štátov.","Štátny štatút vyžaduje, aby každá hlasovacia kabína bola vybavená atramentovým perom na uľahčenie písania hlasov.","Keďže veľký počet písomných hlasov vo všeobecnosti predlžuje čas potrebný na spočítanie všetkých hlasov, je potrebné odovzdať tieto hlasy jednotným spôsobom.",Potenciál volebných podvodov je podstatne väčší pri predtlačených nálepkách.,D
"Muž bol majiteľom novopostaveného hotela v meste. 15. marca muž dostal telefonát od predajcu, ktorý bol distribútorom hotelového vybavenia. Predajca ponúkol mužovi predaj 1000 hasiacich prístrojov pre jeho hotel. Predajca povedal mužovi, že náklady na hasiace prístroje budú 35 000 dolárov (alebo 35 dolárov za kus), splatné 90 dní po doručení. Predajca prisľúbil, že hasiace prístroje nainštaluje najneskôr do 15. apríla. 16. marca muž zatelefonoval predajcovi a ponuku prijal. Nasledujúci deň muž poslal predajcovi nasledujúcu správu: ""Upozorňujeme, že sedem dní po inštalácii si vezmem 15-percentnú zľavu na hotovostnú platbu. "" Predajca dostal mužovu korešpondenciu 20. marca. 1. apríla poslal predajca mužovi telegram, v ktorom uviedol: ""Je zrejmé, že nemáme vykonateľnú zmluvu. Hasiace prístroje nedodám 15. apríla ani inokedy. ""Muž podal žalobu na predavača pre porušenie zmluvy. Predajca uplatňuje obhajobu štatútu podvodov podľa CKÚ. Ktoré z nasledujúcich tvrdení je najpresnejšie týkajúce sa obrany predajcu?","Obhajoba predajcu je platná, pretože mužova poznámka nestačila na to, aby naznačila, že bola uzavretá zmluva.","Obhajoba predajcu je platná, pretože poznámka muža nebola v súlade s podmienkami ústnej ponuky predajcu.","Obhajoba predajcu nie je platná, pretože predajca neodpovedal na mužovu poznámku v primeranej lehote.","Obhajoba predajcu nie je platná, pretože podľa CKÚ sa štatút podvodov v dohodách medzi obchodníkmi neuplatňuje.",A
"Pred zaradením návrhu na zlúčenie dvoch miest na hlasovací lístok vydala generálna prokurátorka poradné stanovisko, v ktorom uviedla, že opatrenie podľa jej názoru neporušuje žiadne zákonné ani ústavné ustanovenia. Následne bol návrh zaradený na hlasovací lístok a voliči v oboch mestách ho drvivou väčšinou schválili. Po voľbách, ale ešte pred oficiálnym uskutočnením zlúčenia, dvaja daňoví poplatníci z jedného z miest podali žalobu na nariadenie zjednotenia, čím napadli ústavnosť návrhu. Žaloba sa dostala na najvyšší súd štátu a zistilo sa, že je ústavná podľa štátneho aj federálneho práva. Žalobcovia teraz podávajú návrh na preskúmanie tohto prípadu Najvyšším súdom USA. Súdny dvor môže","prípad neprejednáva, pretože bol rozhodnutý z dôvodov nezávislého štátu.","prípad neprejednáva, ale môže ho vrátiť na federálny okresný súd.","Vypočujte si príslušné federálne otázky, ale odmietnite rozhodnúť o štátnej otázke.",opierať sa o poradné stanovisko generálneho prokurátora a neprejednávať vec samu.,A
"Polícia dostala tip od spoľahlivého informátora, že muž predával kokaín zo svojho domu. Policajti potom predložili sudcovi miestoprísažné vyhlásenie, v ktorom uviedli okolnosti preukazujúce pravdepodobný dôvod na vydanie príkazu na domovú prehliadku. Magistrát vydal príkaz na domovú prehliadku narkotík na mužovej adrese. Policajti išli do mužovho domu a zazvonili na zvonček. Keď nikto neodpovedal, polícia sa vlámala a vošla do obydlia. Prehľadali izby na prvom poschodí a nenašli žiadne usvedčujúce dôkazy, potom vyšli von a všimli si samostatný vchod vedúci do druhého poschodia obydlia. Vystúpili po schodisku a vošli do spálne na poschodí. Vo vnútri miestnosti našli policajti skrýšu kokaínu ležať na komode. Keď policajti pokračovali v prehľadávaní spálne, obžalovaný vstúpil do miestnosti. Polícia sa obžalovaného spýtala, či je mužom. Obžalovaný sa identifikoval a povedal polícii, že boli v jeho spálni a on obýval druhé poschodie obydlia. Obžalovaný vysvetlil, že muž býval na prvom poschodí a jeho obytné priestory boli oddelené od obytných priestorov obžalovaného. Napriek tomu bol obžalovaný zatknutý a obvinený z prechovávania kokaínu. Obžalovaný podal návrh na vylúčenie kokaínu z pripustenia do dokazovania. Návrh odporcu by mal byť","udelené, pretože zatykač nemenoval obžalovaného.","udelené, pretože v zatykači nebola konkrétne uvedená oblasť, ktorá sa má prehľadať.","Popreli, pretože polícia sa odôvodnene domnievala, že prehľadávala bydlisko muža, keď vstúpili do obytných priestorov obžalovaného.","zamietnutý, pretože zatykač bol platný a vydaný s pravdepodobnou príčinou.",C
"Supermarket sa práve znovu otvoril po dvojtýždňovom zatvorení kvôli rekonštrukcii. Ráno po znovuotvorení nakupovala žena, keď náhle spadla a utrpela zlomenú nohu. Potom žena zažalovala supermarket za zranenia osôb. Vo svojom obleku žena tvrdila, že zakopla o vedro s farbou, ktoré ležalo v jednej z uličiek. Na súde žena zavolala ďalšiemu zákazníkovi, aby svedčila, že keď nakupoval, počul buchnutie, otočil sa a videl, ako žena padá na zem. Tiež svedčil, že videl prázdne vedro s farbou ležiace niekoľko metrov od ženinej nohy. Pri krížovom výsluchu sa zákazník dostal do argumentačnej výmeny s právnym zástupcom supermarketu. Keď sa zákazníka spýtali na jeho názor na to, čo spôsobilo pád ženy, svedčil: ""Spadla, pretože zakopla o vedro. "" Pri krížovom výsluchu však priznal, že v skutočnosti nevidel ženu zakopnúť o vedro. Právnik supermarketu potom položil zákazníkovi nasledujúcu otázku: ""Ak ste nevideli ženu zakopnúť o vedro, ako viete, že kvôli tomu spadla?"" Zákazník odpovedal: ""Pretože moja priateľka, ktorá so mnou nakupovala, mi neskôr povedala, že videla ženu zakopnúť o vedro. "" Právny zástupca supermarketu sa snaží nájsť poslednú odpoveď zákazníka. Ak sudca zruší návrh obžalovaného a povolí odpoveď zákazníka platiť, bude to s najväčšou pravdepodobnosťou preto, že",Odpoveď zákazníka bola vyzvaná otázkou právneho zástupcu supermarketu.,Odpoveď zákazníka bola založená na poznatkoch z prvej ruky.,Odpoveďou zákazníka bolo vyjadrenie nedávneho vnímania.,Odpoveďou zákazníka bol prítomný zmyslový dojem.,A
"Farmár je v súčasnosti vlastníkom parcely označenej ako ""A"". Je to vyššia z dvoch susedných nehnuteľností na hore. Poľnohospodár je vlastníkom parcely ""B"", ktorá sa nachádza nižšie ako ""A"" na úbočí hory. V roku 2000 farmár, ktorý vlastnil obe parcely, vybudoval súkromný odvodňovací systém. Tento systém pozostával z podzemného potrubia, ktoré sa tiahlo cez obe parcely. Odpadové vody z parcely ""A"" odvádzali systémom do mestskej kanalizácie, ktorá sa nachádzala na dne hory. V roku 2005 farmár predal farmárovi parcelu ""B"". Listina farmárovi neobsahovala žiadnu zmienku o odvodňovacom systéme farmára. Na každej z parciel sa nachádzajú veľké domy v štýle ranča, ktoré obývajú príslušní majitelia. V poslednej dobe začal kanalizačný odtok vydávať nepríjemný zápach cez parcelu ""B. "" V dôsledku toho farmár žaloval rančera v priestupku a modlil sa za škody spôsobené drenážnym systémom. Rozsudok by mal byť pre","rančer, pretože listina farmárovi neobsahovala žiadne zmluvy, ktoré by obmedzovali farmára v užívaní pôdy.","farmára, pretože správnym dôvodom konania farmára by bolo skôr obťažovanie ako priestupok.","poľnohospodár, pretože drenážny systém bol z právneho hľadiska bezprostrednou príčinou škôd žalobcu.","farmár, pretože farmár nemal právo zveľaďovať svoju vlastnú pôdu spôsobom, ktorý by spôsobil škodu inému.",B
"54-ročná žena prichádza do kancelárie, pretože počas posledných 3 týždňov mala prerušovanú vystreľujúcu bolesť na pravom líci a čeľusti. Každá epizóda bolesti trvá 1 sekundu alebo menej. Bolesť je často vyvolaná studeným vzduchom, žuvaním, hmatovou stimuláciou a čistením zubov. Nemala žiadnu traumu tváre ani hlavy. Anamnéza je pozoruhodná pre tenzné bolesti hlavy, obezitu a bypass žalúdka. Je vysoká 165 cm (5 stôp 5 palcov) a váži 62 kg (137 libier); BMI je 23 kg/m2. Vitálne znaky sú normálne. Pacient nemôže tolerovať dotyk na pravej strane tváre. Neexistuje žiadna slabosť tváre alebo strata citlivosti. Zvyšok fyzického vyšetrenia nevykazuje žiadne abnormality. CT vyšetrenie hlavy s kontrastom a bez kontrastu nevykazuje žiadne abnormality. Ktorá z nasledujúcich možností je v súčasnosti najvhodnejšia?",Karbamazepín,Lamotrigín,Levetiracetam,Topiramát,A
"Štúdie etiológie schizofrénie naznačili genetickú predispozíciu k tomuto stavu, ale zahŕňajú aj iné faktory. Na základe vašich vedomostí o predmete identifikujte, ktoré z nasledujúcich tvrdení je nesprávne.",Nadbytok dopamínu alebo citlivosť na dopamín môže byť prispievajúcim faktorom.,Bieli pacienti sú symptomatickejší.,Remisia z tohto stavu v treťom svete je 65%.,Nižšia miera schizofrénie diagnostikovaná medzi Afroameričanmi.,D
"Zamestnanec veľkej výrobnej firmy považuje prácu za nudnú a vykonáva prácu len za peniaze. Zamestnanec podáva minimálne výkony a nie je motivovaný, preto produkuje najvyššie množstvo alebo lepšiu kvalitu. Podľa dvojfaktorovej teórie F. Herzberga, najlepším spôsobom, ako 10 zvýšiť sebamotiváciu tohto pracovníka, by bolo",ponúknuť zvýšenie platu a stimul pre vyššiu produktivitu,"Prepracujte prácu tak, aby poskytovala výzvu a pocit úspechu",zvýšiť príležitosti na informovanú sociálnu interakciu,poskytnúť zamestnancovi príliv práce s väčšou prestížou,B
Ktoré z nasledujúcich odporúčaní najlepšie vystihuje etické pokyny týkajúce sa sexuálnych intímností s bývalými klientmi terapie?,Psychológovia majú zakázané mať sexuálne intímnosti s bývalými terapeutickými klientmi za akýchkoľvek okolností.,Psychológovia majú zakázané mať sexuálne intímnosti s bývalými klientmi terapie najmenej jeden rok po ukončení liečby.,Psychológovia majú zakázané mať sexuálne intímnosti s bývalými klientmi terapie za určitých okolností (napr. ak existuje riziko vykorisťovania).,Psychológovia nemajú zakázané mať sexuálne intímnosti s bývalými klientmi terapie.,C
"Výskum osvojovania si druhého jazyka ukázal, ktoré z nasledujúcich informácií o deťoch, ktoré si osvojujú druhý jazyk",Ich kognitívny vývoj je oneskorený,"Majú lepšiu artikuláciu ako deti, ktoré nie sú bilingválne",Ich znalosť materinského jazyka nemá žiadny vplyv na mieru osvojenia si druhého jazyka,Majú zvýšenú kognitívnu flexibilitu,D
V ktorej oblasti vzťahov s verejnosťou bude pravdepodobne lobovanie?,Podnikový,Finančné vzťahy,Veci verejné,Vzťahy medzi podnikmi,C
"Ako môžeme v kontexte globalizácie najlepšie definovať pojem ""rozvoj""?","Termín rozvoj sa vzťahuje na ľudský stav, v ktorom existuje sloboda od strachu a nedostatku; Existuje dostatok zdrojov na udržanie života a tento život môže existovať v stave bez hrozby alebo vnímanej hrozby náhleho prerušenia.","Aby bol národ považovaný za rozvinutý, musí dosiahnuť určitý ekonomický a politický status v rámci globálneho štátneho systému; Kritérium toho, čo predstavuje ""rozvinutý"" stav, je teda definované týmito požiadavkami interakcie v tomto systéme.","Rozvoj je prostriedkom na riešenie nerovností, ktoré sprevádzajú neoliberálnu globalizáciu. V tomto kontexte sa rozvoj vzťahuje na schopnosť obyvateľstva alebo komunity efektívne využívať zdroje a zvyšovať efektívnosť výroby a distribúcie, čím sa podporuje spravodlivejšie rozdelenie príjmov v spoločnosti.","Rozvoj komunity sa týka ideologických a etických hodnotových systémov, ku ktorým sa jej obyvateľstvo hlási. V globalizovanom medzinárodnom systéme to znamená prijatie západnej liberálnej demokratickej ideológie a ekonomiky voľného trhu.",C
Ktorý z nasledujúcich príkladov najlepšie vystihuje eurocentrizmus?,"Eurocentrizmus je štýl analýzy, v ktorom sa európske spoločnosti porovnávajú s neeurópskymi spoločnosťami, aby sa vytvorilo nezaujaté porovnanie relatívnych zásluh každej z nich.","Eurocentrizmus je myšlienkový štýl, v ktorom je hodnotenie a hodnotenie mimoeurópskych spoločností formulované z hľadiska kultúrnych predpokladov a predsudkov Európanov.","Eurocentrizmus opisuje štúdie alebo vedecké práce, ktoré berú do úvahy len európske politické alebo ekonomické systémy.",Všetky tieto možnosti.,B
"Ktorá z nasledujúcich teórií sa zameriava na to, ako spoločnosť dokáže vykonávať činnosti potrebné na udržanie poriadku a stability?",Funkcionalizmus,Interakcionizmus,Teória racionálnej voľby,Teória konfliktov,A
Ktorý z nasledujúcich dokladov je osobný dokument s uzavretým prístupom?,"Vládna ""biela kniha""",dôverné lekárske záznamy,Kniha účtov domácností,register akcií podniku,C
Ktorý z nasledujúcich bodov podporuje argument pre americký unilateralizmus?,Benevolentná hegemónia,Neúčinnosť multilateralizmu,Americká moc,Všetky vyššie uvedené,D
Aké ochorenie herpes vírusy nespôsobujú?,Detská paralýza,Encefalitída,Sexuálne prenosná choroba,Rakovina,A
Účelom dvojito zaslepenej alebo dvojito maskovanej štúdie je:,Dosiahnuť porovnateľnosť liečených a neliečených jedincov,Znížte účinky variácií výberu vzoriek,Vyhnite sa zaujatosti pozorovateľa a subjektu,Vyhnite sa skresleniu pozorovateľa a variáciám výberu vzoriek,B
 Klasický text Daodejing je známy pod akým názvom v angličtine?,Klasika zmien,Klasika spôsobu a výkonu,Klasika žien,Klasika filozofie,B
 Communidades de Base je spojená s ktorým z nasledujúcich?,biskup Oscar Romero,Odpor a obnova,Dôstojnosť všetkých ľudských bytostí,Všetky vyššie uvedené,D
Generálny prokurátor je vedúcim ktorého z týchto subjektov?,Senátny súdny výbor,Ministerstvo spravodlivosti,Ministerstvo zahraničných vecí,Zbor sudcov generálneho advokáta,B
Magnetické siločiary okolo drôtu prenášajúceho prúd tvoria,Kruhy,radiálne čiary,vírivé prúdy,energetické slučky,A
"Pojem ""chili con carne"" sa vzťahuje na čili s čím?",fazuľa,mäso,syr,Čili papričky,B
"Ktorá z nasledujúcich možností najlepšie vystihuje situáciu po zvýšení ceny výrobku, ktorý má neelastický dopyt?",Požadované množstvo sa nezmení.,Požadované množstvo sa zvýši.,Celkové príjmy sa znížia.,Celkové príjmy sa nezmenia.,A
Moderné počítačové mikročipy sú primárne zložené z akého prvku?,Sodík,Kremík,Hliník,Striebro,B
