Question,A,B,C,D,Answer
"Kandidat koji se prijavi je Meksikanac i smatra da mu je potreban veliki odziv meksičkih glasača da bi pobedio na izborima. Kao rezultat toga, menadžer njegove kampanje odlučuje da pošalje svakom registrovanom meksičkom glasaču nalepnicu za suzu, koja nosi ime i kancelariju kandidata za koju se kandiduje. Budući da mnogi domaći Meksikanci nisu vješti u čitanju i pisanju engleskog jezika, menadžer kampanje vjeruje da će mnogi glasači imati poteškoća u pisanju imena i ureda kandidata na glasačkom listiću. Kao rezultat toga, menadžer kampanje je pokrenuo opsežnu medijsku kampanju kako bi informisao birače o tome kako da nanesu nalepnice na glasački listić. Pet meseci pre izbora, izborni zvaničnik obaveštava izborni odbor kandidata da nalepnice za otcep nisu u skladu sa državnim statutom. U svom pismu službenica objašnjava da su državni izborni dužnosnici mišljenja da je potrebno da potencijalni birači inktom napišu ime kandidata. Stoga zaključuje da naljepnice nisu u skladu sa zakonskim zahtjevima. Tri nedelje kasnije, kandidat je podneo tužbu federalnom okružnom sudu protiv državnih izbornih zvaničnika tvrdeći da njihovo tumačenje državnog statuta krši Ustav SAD. Koji od sledećih, ako se utvrdi, postavlja najjači ustavni argument koji podržava tumačenje statuta izbornog zvaničnika?",Odziv birača među registrovanim meksičkim američkim glasačima koji nemaju znanje engleskog jezika bio je manji od 1% od ukupnog broja birača u saveznoj državi na nedavnim izborima.,Državni statut zahtijeva da svaka glasačka kabina bude opremljena olovkom za tintu kako bi se olakšalo pisanje glasova.,"Budući da veliki broj pisanih glasova općenito povećava vrijeme potrebno za prebrojavanje svih glasova, potrebno je dati takve glasove na ujednačen način.",Potencijal za izbornu prevaru je znatno veći sa unapred štampanim nalepnicama.,D
"Muškarac je bio vlasnik novoizgrađenog hotela u gradu. Muškarac je 15. marta primio telefonski poziv od prodavca koji je bio distributer hotelske opreme. Prodavac je ponudio da proda čoveku 1.000 aparata za gašenje požara za svoj hotel. Prodavac je rekao čoveku da će troškovi aparata za gašenje požara biti 35.000 dolara (ili 35 dolara po komadu), koji se plaćaju 90 dana nakon isporuke. Prodavac je obećao da će aparati za gašenje požara biti instalirani najkasnije do 15. aprila. Muškarac je 16. marta telefonirao prodavcu i prihvatio ponudu. Sledećeg dana, čovek je poslao sledeći dopis prodavcu: ""Imajte na umu da ću uzeti popust od 15 odsto za plaćanje u gotovini sedam dana nakon instalacije."" Prodavac je dobio prepisku 20. marta. Prodavac je 1. aprila poslao telegram muškarcu u kojem je pisalo: ""Očigledno je da nemamo izvršan ugovor na snazi. Neću isporučivati aparate za gašenje požara 15. aprila ili bilo kada bilo kada. ""Čovek podnosi tužbu protiv prodavca zbog kršenja ugovora. Prodavac tvrdi da brani statut prevara u okviru UCC-a. Koja od sledećih izjava je najtačnija izjava u vezi sa odbranom prodavca?","Odbrana prodavca je validna, jer čovekov dopis nije bio dovoljan da ukaže na to da je ugovor sklopljen.","Odbrana prodavca je validna, jer je čovekov dopis bio u suprotnosti sa uslovima usmene ponude prodavca.","Odbrana prodavca nije validna, jer prodavac nije uspeo da odgovori na dopis čoveka u razumnom vremenskom periodu.","Odbrana prodavca nije važeća, jer prema UCC-u statut prevara nije primjenjiv u sporazumima između trgovaca.",A
"Prije nego što je na glasanje stavljen prijedlog o spajanju dva grada, državni tužilac je izdao savjetodavno mišljenje u kojem se navodi da mjera, po njenom mišljenju, nije prekršila nijednu zakonsku ili ustavnu odredbu. Nakon toga, prijedlog je stavljen na glasanje i većinom su ga usvojili glasači u oba grada. Nakon izbora, ali prije nego što je spajanje službeno provedeno, dva porezna obveznika iz jednog od gradova pokrenula su tužbu za ujedinjenje, napadajući ustavnost prijedloga. Tužba je stigla do Vrhovnog suda države i utvrđeno je da je ustavna i po državnom i po saveznom zakonu. Tužitelji sada podnose prijedlog kojim se traži da se ovaj slučaj preispita od strane Vrhovnog suda SAD-a. Sud može","Slučaj nije rešen, jer je odlučeno iz nezavisnih državnih razloga.","Slučaj nije rešen, ali može da se vrati na federalni okružni sud.","Čujte federalna pitanja, ali odbijajte da vladate po pitanju države.",Oslonite se na savetodavno mišljenje državnog tužioca i ne saslušajte slučaj o njegovim osnovama.,A
"Policija je od pouzdanog doušnika dobila dojavu da muškarac dila kokain iz svoje kuće. Policajci su zatim podneli sudiji pismenu izjavu u kojoj se navode okolnosti koje pokazuju verovatni razlog za izdavanje naloga za pretres. Sudac je izdao nalog za pretres narkotika na njegovoj adresi. Policajci su otišli do njegove kuće i pozvonili na vrata. Kada se niko nije javio, policija je provalila i ušla u stan. Pretražili su sobe na prvom spratu i nisu pronašli inkriminirajuće dokaze, a zatim su izašli napolje i primetili poseban ulaz koji vodi do drugog sprata stana. Popeli su se stepenicama i ušli u spavaću sobu na spratu. U sobi su policajci pronašli zalihu kokaina koja je ležala na komodu. Dok su policajci nastavili potragu za spavaćom sobom, optuženi je ušao u sobu. Policija je pitala optuženog da li je on taj čovek. Optuženi se identifikovao i rekao policiji da su u njegovoj spavaćoj sobi i da je on zauzeo drugi sprat stana. Optuženi je objasnio da je muškarac boravio na prvom spratu i da su mu stambene prostorije odvojene od optuženih. Ipak, optuženi je uhapšen i optužen za posedovanje kokaina. Optuženi je podnio zahtjev da se kokain isključi iz dokazivanja. Predlog optuženog treba da bude","Odbijen je, jer nalog nije imenovao optuženog.","odobrena, jer nalog nije precizirao sa specifičnošću područje koje treba pretražiti.","To je negirao, jer je policija opravdano vjerovala da pretražuje njegovu rezidenciju kada su ušli u stambeni prostor optuženog.","Odbijen je, jer je nalog bio validan i izdat sa verovatnim razlogom.",C
"Supermarket je ponovo otvoren nakon dvonedeljnog zatvaranja zbog renoviranja. Na jutro ponovnog otvaranja jedna žena je išla u kupovinu kada je iznenada pala i zadobila slomljenu nogu. Nakon toga, žena je tužila supermarket zbog ličnih povreda. U svom odijelu, žena je tvrdila da se saplela o kantu boje koja je ležala u jednom od prolaza. Na suđenju je žena pozvala drugu mušteriju da svjedoči da je dok je bio u kupovini čuo tup udarac, okrenuo se i vidio ženu kako pada na pod. Također je posvjedočio da je vidio praznu kantu boje kako leži nekoliko metara od ženine noge. Na unakrsnom ispitivanju, kupac je ušao u argumentativnu razmjenu sa advokatom supermarketa. Na pitanje šta je izazvalo pad žene, mušterija je posvedočila: ""Pala je jer se saplela o kantu."" Priznao je, međutim, na unakrsnom ispitivanju da zapravo nije vidio ženu kako se saplete u kantu. Advokat supermarketa je zatim pitao kupca sledeće pitanje: ""Ako niste videli ženu kako se sapliće u kantu, kako znate da je pala zbog toga?"" Mušterija je odgovorila: ""Zato što mi je devojka koja je bila u kupovini sa mnom kasnije rekla da je videla ženu kako se sapliće o kantu."" Advokat supermarketa pokušava da odgovori na poslednji odgovor kupca. Ako sudija poništi zahtev optuženog i dozvoli da odgovor klijenta stoji, to će najverovatnije biti zbog toga što",Odgovor klijenta je pozvan na pitanje advokata supermarketa.,Odgovor klijenta je zasnovan na znanju iz prve ruke.,Odgovor klijenta bio je izjava nedavne percepcije.,Odgovor klijenta je bio trenutni utisak.,A
"Rančer je trenutno vlasnik zapisa parcele zemljišta označene kao ""A."" To je više od dva susjedna imanja na planini. Poljoprivrednik je vlasnik parcele ""B,"" koja se nalazi niže od ""A"" na planini. Rančer, koji je 2000. godine posjedovao obje parcele zemljišta, izgradio je privatni drenažni sistem. Ovaj sistem se sastojao od podzemnog cevovoda koji se protezao na obe parcele zemljišta. Kanalizacija iz parcele ""A"" isušena je kroz sistem do opštinske kanalizacije, koja se nalazila na dnu planine. Rančer je 2005. prodao parcelu ""B"" farmeru. Ugovor o poljoprivrednom gazdinstvu nije sadržavao nikakvo spominjanje drenažnog sistema rančera. Na svakoj parceli nalaze se velike kuće u stilu ranča koje zauzimaju odgovarajući vlasnici. U poslednje vreme kanalizacioni odvod je počeo da emituje neprijatan miris preko parcele ""B."" Kao rezultat toga, farmer je tužio rančera u prestupu moleći se za štetu nastalu drenažnim sistemom. Presuda treba da bude za","rančer, jer ugovor o poljoprivredniku nije sadržavao nikakve sporazume kojima se ograničava rančerovo korištenje zemljišta.","poljoprivrednika, jer bi pravi uzrok djelovanja farmera bio zbog smetnji, a ne zbog prestupa.","poljoprivrednika, jer je drenažni sistem bio neposredni uzrok štete tužitelja kao stvar zakona.","poljoprivrednika, jer rančer nije imao pravo da poboljša svoju zemlju na način koji je naneo štetu drugome.",B
"54-godišnja žena dolazi u kancelariju jer je u poslednje tri nedelje imala povremene bolove u desnom obrazu i vilici. Svaka epizoda bola traje 1 sekundu ili manje. Bol se često pokreće hladnim vazduhom, žvakanjem, taktilnom stimulacijom i pranjem zuba. Nije imala traumu na licu ili glavi. Medicinska istorija je izuzetna za tenzione glavobolje, gojaznost i operaciju želučane bajpasa. Visoka je 165 cm (5 ft 5 inča) i teška 62 kg (137 lb); BMI je 23 kg/m2. Vitalni znaci su normalni. Pacijent ne može tolerisati dodir preko desne strane lica. Nema slabosti lica ili gubitka osećaja. Ostatak fizičkog pregleda ne pokazuje abnormalnosti. CT skeniranje glave sa i bez kontrasta ne pokazuje abnormalnosti. Koja od sledećih lekova je trenutno najadekvatnija?",karbamazepin,Lamotrigine,Levetiracetam,topiramat,A
"Studije etiologije shizofrenije pokazale su genetsku predispoziciju za ovo stanje, ali uključeni su i drugi faktori. Na osnovu Vašeg poznavanja predmeta identifikujte koja od sledećih izjava je netačna.",Višak dopamina ili osetljivost na dopamin mogu biti faktor koji doprinosi.,Bijeli pacijenti su simptomatičniji.,Remisija iz stanja u Trećem svijetu je 65%.,Niža stopa shizofrenije dijagnosticirana među Afroamerikancima.,D
"Zaposleni u velikoj proizvodnoj firmi smatra da je posao dosadan, a posao obavlja samo zbog novca. Zaposleni radi minimalno, a nije motivisan tako da proizvodi najveću količinu ili bolji kvalitet. Prema teoriji dva faktora F. Herzberga, najbolji način da se poveća samomotivacija ovog radnika bio bi da se poveća samomotivacija ovog radnika.",Povećanje i podsticaj za veću produktivnost,Redizajniranje posla kako bi se obezbedio izazov i osećaj postignuća,Povećanje mogućnosti za informisanu društvenu interakciju,Obezbjedite zaposlenom plimu koja nosi veći prestiž,B
Koja od sledećih smernica najbolje opisuje etičke smernice u vezi sa seksualnim intimnostima sa bivšim terapijskim klijentima?,Psiholozima je zabranjeno da imaju seksualne intimnosti sa bivšim terapijskim klijentima pod bilo kojim okolnostima.,Psiholozima je zabranjeno da imaju seksualne intimnosti sa bivšim pacijentima terapije najmanje godinu dana nakon prestanka terapije.,Psiholozima je zabranjeno da imaju seksualne intimnosti sa bivšim klijentima terapije u određenim okolnostima (npr. kada postoji rizik od eksploatacije).,Psiholozima nije zabranjeno da imaju seksualne intimnosti sa bivšim terapijskim klijentima.,C
Istraživanje o usvajanju drugog jezika pokazalo je koje od sledećih podataka o deci koja uče drugi jezik.,Njihov kognitivni razvoj kasni.,Imaju bolju artikulaciju od dece koja nisu dvojezična.,Poznavanje maternjeg jezika ne utiče na brzinu usvajanja drugog jezika.,Povećana kognitivna fleksibilnost,D
U kojoj oblasti odnosa sa javnošću će verovatno biti uključeno lobiranje?,Korporacije,Finansijski odnosi,Javni poslovi,Posao u posao,C
"U kontekstu globalizacije, kako možemo najbolje definisati pojam ""razvoj""?","Pojam razvoj odnosi se na ljudsko stanje u kojem postoji sloboda od straha i želje; Postoji dovoljno resursa za održavanje života i ovaj život može postojati u stanju bez pretnje, ili percipirane pretnje, iznenadnog prekida.","Da bi se smatrala razvijenom, nacija mora da ima određeni ekonomski i politički status u okviru globalnog državnog sistema; kriterij za ono sto cini "" razvijeno "" stanje je tako definisan tim zahtjevima interakcije u ovom sistemu .","Razvoj je sredstvo za rješavanje nejednakosti koje prate neoliberalnu globalizaciju. U tom kontekstu, razvoj se odnosi na sposobnost stanovništva ili zajednice da efikasno koristi resurse i poveća efikasnost u proizvodnji i distribuciji, promovišući pravedniju raspodelu prihoda unutar društva.",Razvoj zajednice odnosi se na ideološke i etičke sisteme vrijednosti na koje se njeno stanovništvo slaže. U globalizovanom međunarodnom sistemu to se odnosi na usvajanje zapadne liberalne demokratske ideologije i ekonomije slobodnog tržišta.,C
Ko najbolje opisuje evrocentrizam?,Evrocentrizam je stil analize u kojem se evropska društva upoređuju sa neevropskim društvima kako bi se proizvelo nepristrasno poređenje relativnih zasluga svakog od njih.,Evrocentrizam je misaoni stil u kojem se ocena i vrednovanje neevropskih društava zasniva na kulturnim pretpostavkama i pristrasnostima Evropljana.,Evrocentrizam opisuje studije ili naučni rad koji razmatra samo evropske političke ili ekonomske sisteme.,sve ove opcije.,B
Koja od sledećih teorija se fokusira na to kako društvo uspeva da sprovede aktivnosti neophodne za održavanje reda i stabilnosti?,Funkcionalizam,Interakcionizam,Teorija racionalnog izbora,Teorija konflikta,A
Šta je od navedenog lični dokument sa zatvorenim pristupom?,"Vladina ""bijela knjiga""",Poverljivi medicinski podaci,knjiga kucnog racuna,Akcionarski registar preduzeća,C
Koja od sledećih tačaka podržava argument za američki unilateralizam?,Blagonaklona hegemonija,Neefikasnost multilateralizma,Američka moć,sve iznad,D
Koju bolest herpes virusi ne izazivaju?,Infantilna paraliza,encefalitis,Spolno prenosive bolesti,Rak,A
Svrha dvostruko slijepe ili dvostruko maskirane studije je:,Uporedivost tretiranih i netretiranih subjekata,Smanjenje efekata varijacije uzorkovanja,Izbjegavajte pristranost posmatrača i subjekta,Izbjegavajte pristrasnost posmatrača i varijacije uzorkovanja,B
 Klasični tekst Daodejing je poznat po kojem naslovu na engleskom?,Klasika promjena,Klasika puta i moći,Klasik za žene,Klasik filozofije,B
 Baza podataka je povezana sa kojim od sledećih?,Biskup Oscar Romero,Otpor i obnova,Dostojanstvo svih ljudskih bića,sve iznad,D
Državni tužilac je šef koji od sledećih entiteta?,Senatski odbor za pravosuđe,Ministarstvo pravde,The Department of State,Korpus generalnog tužioca,B
Linije magnetnog polja oko oblika žice koja nosi struju,Krugovima,radijalne linije,eddy currents,energetske petlje,A
"Izraz ""chili con carne"" odnosi se na čili sa čilijem?",Pasulj,meso,sir,čili paprike,B
Koji od sljedećih najbolje opisuje situaciju nakon podizanja cijene na proizvod koji ima neelastičnu potražnju?,Tražena količina se ne menja.,Tražena količina će se povećati.,Ukupni prihodi će se smanjiti.,Ukupni prihodi se ne menjaju.,A
Moderni računarski mikročipovi se prvenstveno sastoje od kojeg elementa?,Natrij,Silicijum,Aluminijum,Srebro,B
