Question,A,B,C,D,Answer
"Etxebizitza-korporazio bat lur-hedadura baten jabea zen. Etxebizitza korporazioak garapen plan bat prestatu zuen lurra 100 lotetan zatitzeko eta bertan bizitegi komunitate bat sortzeko. Itunen Adierazpenak jabeen elkartea sortu zuen, hitzarmenen artean aipatutako erregulazioak eta murrizketak administratu eta beteko zituen administrazio-erakunde bat. Itunen Adierazpenean ezarritako murrizketetako batek honako hau dio: ""Inoiz ez da egiturarik sortuko, baimendu edo mantenduko, malta, ardo edo espiritutsuzko likoreak saltzeko edo fabrikatzeko areto edo toki gisa diseinatutako edo erabilitako egiturarik"". Itunen Adierazpena behar bezala erregistratu zen eta maisu batek garapenean 62 lotea erosi zuenean hartutako eskrituran sartu zen. Maisuak berehala erregistratu zuen bere balenta. Maisuak liburuzain bati errentan eman zion etxea urtebeterako. Errentamendu-kontratuak itunen Adierazpenaren eta maisuaren eskrituraren murrizketa berak jasotzen zituen. Liburuzaina berehala hasi zen likorea saltzen instalazioetan, asteroko jaietan, ""ordutegitik kanpo"". Jabeen komunitateak liburuzaina eskatzen du kalte-galerengatik. Hurrengoetako zein da liburuzainaren argudiorik onena?","Spencer kasuan, liburuzaina arduratsua izatea eragozten du arauak.",Liburuzainak ez du kontraturik jabeen komunitatearekin.,Liburuzainak ez du ondare-harremanik irakaslearekin.,Inguruan beste lote batzuk merkataritza-helburuetarako erabiltzen dira.,B
"Unibertsitatean izena ematea sustatzeko asmoz, estatu batek $200eko zergen salbuespena ematen du estatu barruko unibertsitateetan denbora osoko ikasleak direnentzat. Denbora ertainean joaten diren ikasleei oraindik ere $100eko zergen salbuespena baimentzen zaie, eta denbora ertainean joaten diren ikasle maskulinoei, berriz, ez zaie zerga-salbuespenik onartzen. Hurrengo aukeretako zeinek laburbiltzen du zehatzen laburbiltzen konstituzio-zuzenbideko arau zuzena, denbora ertainean izena ematen duten ikasleentzako estatu-zergak salbuesteari dagokionez?","Zergen salbuespena baliogabe geratuko litzateke, prozesuari uko egitea bezala.",Zergen salbuespena baliogabe geratuko litzateke babes berdineko klausula urratzeagatik.,Zerga-neurria behar den prozesu susstantiboaren eremuan mantenduko litzateke.,Zerga-neurria udalerri batek pertsona mota desberdinei modu desberdinean zergapetzeko duen ahalmenaren barruan mantenduko litzateke.,B
"Jurisdikzio horrek honako zigor-lege hau du indarrean: ""Pertsona bat ez da delitu-jokabide baten erantzule, baldin eta jokabide horren unean, gaixotasun edo akats mental baten ondorioz, ez badu gaitasun nabarmenik bere jokabidearen zilegitasuna balioesteko, edo bere jokabidea legearen betekizunetara egokitzeko"". Arratsalde batean, akusatu bat bost urteko iloba zaintzen ari zen. Kanpoan pilotan ari zirela, akusatuak ilobaren buruaren gainetik bota zuen pilota, eta kalerantz abiatu zen. Instintiboki, iloba korrika joan zen pilotaren atzetik, baina estropezu egin eta kalean erori zen. Estropezu egin zuenean, ilobak orkatila serioski okertu zuen eta ezin zen zutik jarri. Handik gutxira, zabor-kamioi handi batek atzera egin zuen eta iloba harrapatu zuen, hilez. Akusatuak ilobaren egoera ikusi zuen arren, ez zuen erreskatatzeko ahaleginik egin. Ondoren, nahi gabeko homizidioa leporatu zioten akusatuari. Epaiketan, akusatuak esan zuen hain hunkituta zegoela iloba zabor-kamioitik gertu erortzen ikusi zuenean, eta ezin izan zuen mugitu beranduegi izan arte. Akusatuaren testigantzaren ostean, lekuko aditu batek defentsarako adierazi zuen akusatuak deskribatutako tipoaren erreakzioak ez direla ezohikoak, gertaera benetan zirraragarria gertatzen denean. Epaimahaiak akusatuaren eta bere lekuko adituaren testigantzan sinesten badu, hurrengoetako zein da akusatuaren defentsarik onena?",Akusatuak aldi baterako dementzia zuen.,Akusatuak ez zuen delitua egiteko behar zuen egoera mentalik.,Akusatuaren ez-egitea ez zen borondatezkoa izan.,Akusatuaren erantzukizun penala kamioiaren gidariarenak ordezkatu zuen.,C
"Idatzizko hautagai bat mexikar-estatubatuarra da eta mexikoko boto-emaileen parte-hartze handia behar duela uste du hauteskundeak irabazteko. Ondorioz, bere kanpainako buruak boto-emaile mexikar bakoitzari kalkomania bat bidaltzea erabaki du, hautagaiaren izena eta postulatzeko kargua daramana. Mexikar natibo askok ingelesezko irakurketa eta idazketa menperatzen ez dituztenez, kanpaina-zuzendariak uste du boto-emaile askok zailtasunak izango dituztela hautagaiaren izena eta kargua boletan idazteko. Horren ondorioz, kanpainako zuzendariak kanpaina zabala antolatu du komunikabideetan, boto-emaileei boto-paperari pegatinak nola aplikatu jakinarazteko. Hauteskundeak baino bost hilabete lehenago, hauteskunde-funtzionario batek hautagaiaren kanpaina-batzordeari jakinarazi dio kalkomania desikagarriek ez dutela Estatuko estatutua betetzen. Funtzionarioak gutunean azaldu duenez, Estatuko hauteskunde-funtzionarioek uste dute beharrezkoa dela boto-emaile potentzialek hautagaiaren izena tintaz idaztea. Beraz, pegatinek ez dituzte legezko baldintzak betetzen. Hiru aste geroago, hautagaiak salaketa aurkeztu zuen barrutiko auzitegi federal batean, Estatuko hauteskunde-funtzionarioen aurka, estatu-estatutuaren interpretazioak Estatu Batuetako Konstituzioa urratzen duela argudiatuta. Honako aukera hauetako zein da, ezartzen bada, hauteskunde-funtzionarioak legearen interpretazioa babesten duen argudio konstituzional sendoena?",Ingelesaren nagusitasuna ez duten boto-emaile mexikoamerikarren arteko parte-hartzea estatu osoko% 1 baino gutxiago izan da azken hauteskundeetan.,Estatuko estatutu batek eskatzen du bozketa-kabina bakoitzak tintazko boligrafo bat izatea botoen eskritura errazteko.,"Boto kopuru handi batek, oro har, boto guztiak zenbatzeko behar den denbora handitzen duenez, beharrezkoa da boto horiek era uniformean ematea.",Hauteskunde-iruzurraren potentziala askoz handiagoa da aurreinpresen kalkomaniekin.,D
"Gizon bat zen hiri batean eraiki berri den hotelaren jabea. Martxoaren 15ean, gizonak telefono dei bat jaso zuen hotel-ekipamenduen banatzailea zen saltzaile baten telefono dei baten bidez. Saltzaileak 1.000 su-itzalgailu saltzea eskaini zion gizonari bere hotelerako. Saltzaileak gizonari esan zion su-itzalgailuen kostua $35,000 (edo $35 bakoitza) izango zela, entregatu eta 90 egunera ordainduak. Saltzaileak apirilaren 15a baino lehen, itzalgailuak jartzeko konpromisoa hartu zuen. Martxoaren 16an, gizonak saltzaileari deitu zion eta eskaintza onartu zuen. Hurrengo egunean, gizonak honako memorandum hau bidali zion postaz saltzaileari: ""Kontuan izan ehuneko 15eko deskontua hartuko dudala eskudirutan ordaintzeagatik, instalazioa egin eta zazpi egunera"". Saltzaileak martxoaren 20an jaso zuen gizonaren gutuna. Apirilaren 1ean, saltzaileak telegrama bat bidali zion gizonari, esanez: ""Argi ez dugula indarrean dagoen kontratu exekutagarririk. Ez ditut apirilaren 15ean emango, ezta beste inon ere. ""Gizonak saltzailearen aurkako salaketa aurkeztu du kontratua ez betetzeagatik. Saltzaileak iruzur estatutuaren defentsa baliarazten du UCCren pean. Hurrengoetako zein da saltzailearen defentsazioei buruzko adierazpen zehatzena?","Saltzailearen defentsa baliozkoa da, gizonaren memoranduma ez baitzen nahikoa kontratu bat egin zela adierazteko.","Saltzailearen defentsa baliozkoa da, gizonaren memoranduma saltzailearen ahozko eskaintzaren terminoekin bat ez zetorrelako.","Saltzailearen defentsa ez da baliozkoa, saltzaileak ez baitzien erantzun gizonaren memorandumari arrazoizko denbora-tarte batean.","Saltzailearen defentsa ez da baliozkoa, UCCren pean iruzurren estatutua ez baita aplikagarria merkatarien arteko akordioetan.",A
"Bi hiri batzeko proposamen bat bozkatu baino lehen, Estatuko fiskal nagusiak iritzi aholku-emaile bat eman zuen, eta bertan esaten zuen neurriak, bere ustez, ez zuela lege- edo konstituzio-xedapenik urratzen. Ordutik aurrera, proposamena hauteskunde-boletan jarri zen eta bi hirietako boto-emaileek onartu egin zuten. Hauteskundeen ostean, baina bat-egitea ofizialki egin baino lehen, hirietako bateko bi zergadunek salaketa bat hasi zuten bateratzea debekatzeko, proposamenaren konstituzionaltasunari eraso eginez. Eskaera Estatuko Gorte Gorenera iritsi zen eta estatu-lege eta lege federalen pean konstituzionaltzat jo zuten. Auzi-jartzaileek mozio bat aurkeztu dute orain, Estatu Batuetako Gorte Gorenak kasu hori berrikusteko. Auzitegiak honako kasu hauetan:","ez jakitea kasuaz, estatu-oinarri independenteen gainean erabaki zelako.","ez du kasua entzungo, baina barrutiko gorte federalera itzularaziko du.","tartean dauden arazo federalak entzutea, baina uko egiten diote estatuaren gaiari buruz hitz egiteari.",Estatuko fiskal nagusiak emandako iritzi aholku-emailean konfiantza izatea eta bere merituetan kasuaz ez jabetzea.,A
"Poliziak informatzaile baten abisua jaso zuen, gizon bat kokaina bere etxetik trafikatzen ari zela esanez. Ondoren, ofizialek zinpeko deklarazio bat aurkeztu zioten magistratu bati, erregistro-agindua emateko kausa posible bat erakusten zuten inguruabarrak ezartzen zituena. Epaileak amore emateko agindua eman zuen, narkotikoen bila, gizonaren etxean. Poliziak gizonaren etxera joan eta txirrina jo zuten. Inork erantzuten ez zuela ikusita, polizia sartu eta etxebizitzan sartu zen. Lehen solairuko logelak miatu zituzten eta ez zuten frogarik aurkitu, gero irten eta etxebizitzako bigarren solairura zeraman sarrera bat ikusi zuten. Eskailerak igo eta goiko solairuko logela batean sartu ziren. Gela barruan, agenteek kokaina sorta bat aurkitu zuten komoda batean botata. Agenteek logelan bilatzen jarraitzen zuten bitartean, akusatua logelan sartu zen. Poliziak akusatuari galdetu zion ea gizona zen. Akusatuak bere logelan zeudela eta etxebizitzako bigarren solairua okupatzen zuela jakinarazi zion poliziari. Akusatuak azaldu zuenez, gizona lehen solairuan bizi zen eta bere etxebizitza akusatuaren etxetik bananduta zegoen. Hala ere, akusatua atxilotu egin zuten, kokaina izatea leporatuta. Akusatuak mozio bat aurkeztu du kokaina froga gisa onartua ez izateko. Demandatuaren mozioak izan behar du","izan ere, aginduak ez zuen akusatua izendatzen.","Emana, aginduak ez baitzuen espezifikotasunez adierazten erregistratu beharreko eremua.","ukatuta, Poliziak arrazoiz uste zuelako gizonaren egoitza miatzen ari zirela akusatuaren etxean sartu zirenean.","ukatua, agindua baliozkoa zelako, eta gertagarriro eman zelako.",C
"Supermerkatu bat berriro ireki berria zen, bi astez erreformak egin ostean. Ireki zuten goizean, emakume bat erosketak egiten ari zen, eta bat-batean erori egin zen eta hankan haustura izan zuen. Ondoren, emakumeak supermerkatua atxilotu zuen, lesio pertsonalengatik. Salaketan, emakumeak esan zuen korridore batean botata egon zen pintura kubo batekin estropezu egin zuela. Epaiketan, emakumeak beste bezero bati deitu zion, erosten ari zela zarata sor bat entzun zuela, buelta eman eta emakumea lurrera erortzen ikusi zuela egiaztatzeko. Era berean, emakumearen hankatik metro gutxira, pintura kubo huts bat ikusi zuela ere adierazi zuen. Kontra-interterrogatorioan, bezeroa supermerkatuko abokatuarekin argudio-truke batean hasi zen. Emakumearen erorketaren arrazoiari buruzko iritzia galdetu ziotenean, bezeroak lekukotza eman zuen: ""Erori egin zen, baldearekin estropezu egin zuelako"". Hala ere, kontragrugatorioan onartu zuen ez zuela emakumea baldearekin estropezu egiten ikusi. Gero, supermerkatuko abokatuak honako galdera hau egin zion bezeroari: ""Emakumea baldearekin estropezu egiten ikusi ez bazuen, nola daki horregatik erori zela?"". Bezeroak erantzun zuen: ""Nire neska-lagunak, nirekin erosten ari zenak, geroago esan zidan emakumea baldearekin estropezu egiten ikusi zuela"". Supermerkatuko abokatua bezeroaren azken erantzuna emateko mugitzen ari da. Lehen auzialdiko epaileak demandatuaren mozioa baliogabetzen badu eta bezeroaren erantzuna mantentzea ahalbidetzen badu, litekeena da",Supermerkatuko abokatuaren galderak gonbidatu zuen bezeroaren erantzuna.,Bezeroaren erantzuna lehen eskuko ezagutzan oinarritu zen.,Bezeroaren erantzuna oraintsuko pertzepzio-adierazpena izan zen.,Bezeroaren erantzuna oraingo inpresio sentsoriala izan zen.,A
"Abeltzain bat da gaur egun ""A"" izenaz izendatutako lur-sail baten jabe erregistratua. Nekazari bat da ""B"" lursailaren jabea, mendi-hegalean ""A"" baino beherago dagoena. 2000. urtean, abeltzainak, bi lursailen jabeak, drainatze pribatuko sistema bat eraiki zuen. Sistema hori lurpeko hodi bat zen, bi lur-sailen bidez zabaltzen zena. ""A"" lursaileko hondakin-urek, sistemaren bidez, mendiaren behealdean zegoen udal estolderia bat drantatzen zuten. 2005ean, abeltzainak ""B"" lursaila saldu zion nekazariari. Nekazariari idazteak ez zuen inolako aipamenik egiten abeltzainaren drainatze-sistemari. Lursail bakoitzean, jabeek okupatutako arrantxo estiloko etxe handiak daude. Azkenaldian, hondakin-uren hustubidea usain desatsegin bat igortzen hasi da ""B"" lursailean, eta, horren ondorioz, nekazariak abeltzaina eskatu zuen, drainatze-sistemak eragindako kalteak eskatuz. Epaiketak izan behar du","abeltzaina, nekazariaren aldeko eskrituran ez zegoelako abeltzainak lurraren erabilera murriztuko zuen hitzarmenik.","abeltzaina, nekazariaren ekintza egokiaren kausa eragozpena litzatekeelako, intrusioaren ordez.","nekazaria, drainatze-sistema baitzen demandatzailearen kalte-galeren berehalako kausa, ikuspegi juridikotik.","nekazaria, abeltzainak ez baitzuen bere lurra hobetzeko eskubiderik, beste bati kalte egiteko moduan.",B
"54 urteko emakume bat kontsultara joaten da, azken 3 asteotan eskuineko masailean eta masailezurrean min handia izan duelako. Min-gertakari bakoitzak segundo bat edo gutxiago irauten du. Mina, sarritan, aire hotzak, murtxikakek, ukipen-estimulazioak eta hortzetako eskuilatzeak sortzen dute. Aurpegian eta buruan ez du inolako traumatismorik izan. Historial medikoa nabarmena da zefalea tentsionalentzat, obesitatearentzat eta bypass gástrikoko kirurgiarentzat. 165 cm (5 oin 5 hazbete) eta 62 kg (137 libra) pisatzen ditu; IMC 23 kg/m2-koa da. Bizi-zeinuak normalak dira. Pazienteak ezin du ukimena onartu aurpegiaren eskuinaldean. Ez aurpegiko ahuleziarik, ezta sentsibilitate galerarik ere. Gainerako esplorazio fisikoek ez dute anomaliarik erakusten. Buruaren tomografia konputatuak ez du anomaliarik erakusten. Hurrengoetako zein da une honetan farmakoterapiarik egokiena?",Carbamazepina,Lamotrigina,Levetiracetam,Topiramato,A
"Eskizofreniaren aiitzeko aisiari buruzko ikerketek afekziorako joera genetikoa adierazi zuten, baina badira beste faktore batzuk tartean. Gaiari buruz duen ezagutzatik abiatuta, identifikatu ondorengo baieztapenetako zein den okerra.",Gehiegizko dopamina edo dopaminarekiko sentsibilitatea faktore zergaduna izan daitezke.,Paziente zuriak sintomatikoagoak dira.,Gaixotasuna Hirugarren Munduan% 65ekoa da.,Afroamerikarren artean diagnostikatutako eskizofrenia tasa baxuagoa.,D
"Manufaktura-enpresa handi bateko langile batek lan aspergarria aurkitzen du eta diruagatik bakarrik jazartzen du. Langileak gutxienekoa ematen du, eta ez motibatuta kantitaterik edo kalitaterik onena ekoizteko. F. Herzbergen bi faktoreen teoriaren arabera, langile honen automotibazioa handitzeko modurik onena",Soldata igoera eta produktibitate handiagoa lortzeko pizgarria eskaintzea,Lana birdiseinatzea erronka eta lorpen sentsazioa emateko,Gizarte-interakzio informaturako aukerak areagotzea,Langileari ospe handiagoko lan-marea ematea,B
Hurrengo aukeretako zeinek deskribatzen ditu hobeto terapia-bezero ohiekiko sexu-intimitateei buruzko jarraibide etikoak?,Psikologoek debekatuta dute terapia-bezero ohiekin sexu-intimitaterik izatea.,"Psikologoei debekatuta terapiako bezero ohiekin sexu-intimitateak izatea, terapia amaitu eta urtebetera gutxienez.","Psikologoei debekatuta terapia-bezero ohiekin sexu-intimitateak izatea zenbait egoeratan (adibidez, esplotazio-arriskua dagoenean).",Psikologoei ez zaie debekatzen terapiako bezero ohiekin sexu-intimitateak izatea.,C
Bigarren hizkuntza bat eskuratzeari buruzko ikerketak erakutsi du bigarren hizkuntza bat hartzen duten haurren gaineko hurrengo egoeretako zein den,Bere garapen kognitiboa atzeratu egiten da,Elebidunak ez diren haurrek baino artikulazio hobea dute,Ama hizkuntza menderatzeak ez du inolako ondoriorik bigarren hizkuntzaren eskuratze-tasan,Malgutasun kognitibo handiagoa dute,D
Harreman publikoen zein arlotan parte hartu ahal izango da?,Korporatiboa,Finantza-harremanak,Gai publikoak,Enpresatik enpresara,C
"Globalizazioaren testuinguruan, zein da""garapena"" terminoa definitzeko modurik onena?","Garapen hitza beldurraren eta beharraren askatasuna dagoen giza izaerari dagokio; Bizitzari eusteko baliabide nahikoak daude, eta bizitza hau mehatxurik edo mehatxurik gabeko egoera batean egon daiteke, bat-bateko etenaldirik gabe.","Garatutzat hartzeko, nazio batek estatus ekonomiko eta politiko jakin bat lortu behar izan du estatu-sistema globalaren barruan; Estatu «garatua» denaren irizpidea, beraz, sistema honetako interakzio-betekizunen arabera definitzen da.","Garapena globalizazio neoliberalarekin batera doazen desberdintasunei aurre egiteko bitartekoa da. Testuinguru horretan, populazioak edo komunitateak baliabideak eraginkortasunez erabiltzeko eta ekoizpenean eta banaketan eraginkortasuna handitzeko duen gaitasunari dagokio garapena, gizartearen barruko diru-sarreren banaketa ekitatezkoagoa sustatuz.","Komunitate baten garapena populazioa atxikitzen zaien balio ideologiko eta etikoen sistemei buruzkoa da. Nazioarteko sistema globalizatuan, mendebaldeko ideologia demokratiko liberala eta merkatu libreko ekonomia hartzeari buruzkoa da.",C
Hurrengo baieztapenetatik zeinek deskribatzen du eurozentrismoa hobekien?,"Eurozentrismoa analisi-estilo bat da, non Europako gizarteak Europakoak ez diren gizarteekin alderatzen diren, bakoitzaren merezimendu erlatiboen konparazio inpartziala egiteko.","Eurozentrismoa pentsamendu-estilo bat da, non Europakoak ez diren gizarteen balorazioa europarren kultura-kasu eta-sesgoen arabera adierazten den.",Eurozentrismoak Europako sistema politiko edo ekonomikoek bakarrik hartzen dituzten azterlan edo lan akademikoak deskribatzen ditu.,Aukera horiek guztiak.,B
Hurrengo teorietako zein da gizarteak ordena eta egonkortasuna mantentzeko beharrezkoak diren jarduerak nola egiten dituen?,Funtzionalismoa,Interakzionismoa,Hautapen arrazionalaren teoria,Gatazkaren teoria,A
Hurrengoetako zein da sarbide itxia duen dokumentu pertsonala?,Gobernuaren 'Libro Zuria',Erregistro mediko konfidentzialak,Etxeko kontu-liburua,enpresa baten akzioen erregistroa,C
Zein puntuk babesten du aldebakartasun estatubatuarraren aldeko argudioa?,Ongintzazko hegemonia,Multilateralismoaren eraginkortasunik eza,Estatubatuar boterea,Aurreko guztia,D
Zer gaixotasunek ez dute eragiten herpesaren birusek?,Poliomielitisa,Encefalitisa,Sexu-transmisioko gaixotasunak,Minbizia,A
Azterketa bikoitz itsu edo mozorrotu bikoitz baten helburua hauxe da:,Tratatutako eta tratatu gabeko subjektuen konparagarritasuna lortzea,Laginketaren aldakuntzaren ondorioak murriztea,Saihestu behatzailearen eta subjektuaren sesgoa,Saihestu behatzailearen sesgoa eta laginketaren aldaketa,B
 Zein izenbururen arabera ezagutzen da Daodejing ingelesezko testu klasikoa?,Aldaketen klasikoa,Bidearen klasikoa eta boterea,Emakumearen Klasikoa,Filosofiaren Klasikoa,B
 Hurrengoetako zeini lotzen zaizkio Oinarrizko Komunitateak?,Monsinore Óscar Romero,Erresistentzia eta berrikuntza,Gizaki guztien duintasuna,Aurreko guztia,D
Hurrengo erakundeetako zein da fiskal nagusia?,Senatuko Batzorde Judiziala,Justizia Saila,Estatu Departamentua,Abokatu Nagusien Kidegoa,B
Eremu magnetikoko lerroak korrontea eramaten duen kable forma baten inguruan,Zirkuluak,Lerro erradialak,Foucault-en korronteak,Energia-buztanak,A
"'chili con carne' terminoa txilea da, zerekin?",Frijituak,haragia,gazta,txiletarrak,B
"Zein aukera deskribatzen da egoera hobekien, eskari ez-hauskorra duen produktu baten prezioa igo ondoren?",Eskatutako kopurua ez da aldatuko.,Eskatutako kopurua handitu egingo da.,Guztizko diru-sarrerak murriztu egingo dira.,Guztizko diru-sarrerak ez dira aldatuko.,A
