Question,A,B,C,D,Answer
"Мужчина был владельцем недавно построенной гостиницы в городе. 15 марта мужчине позвонил продавец, который был дистрибьютором гостиничного оборудования. Продавец предложил продать мужчине 1000 огнетушителей для его отеля. Продавец сказал мужчине, что стоимость огнетушителей составит 35 000 долларов (или 35 долларов за штуку) и подлежит оплате через 90 дней после доставки. Продавец пообещал установить огнетушители не позднее 15 апреля. 16 марта мужчина позвонил продавцу и принял предложение. На следующий день мужчина отправил продавцу следующую записку: «Пожалуйста, имейте в виду, что я воспользуюсь 15-процентной скидкой при оплате наличными через семь дней после установки». Продавец получил корреспонденцию мужчины 20 марта. 1 апреля продавец отправил мужчине телеграмму, в которой говорилось: «Очевидно, что у нас нет действующего контракта. Я не буду доставлять огнетушители ни 15 апреля, ни в любое другое время. «Мужчина подал в суд на продавца за нарушение условий договора. Продавец отстаивает свою точку зрения на мошенничество в соответствии с UCC. Какое из следующих утверждений является наиболее точным в отношении защиты продавца?","Доводы продавца являются обоснованными, поскольку служебной записки этого человека было недостаточно для того, чтобы указать, что договор был заключен.","Доводы продавца являются обоснованными, поскольку служебная записка мужчины не соответствовала условиям устного предложения продавца.","Доводы продавца недействительны, поскольку продавец не ответил на служебную записку мужчины в течение разумного периода времени.","Защита продавца недействительна, поскольку в соответствии с UCC закон о мошенничестве не применим к соглашениям между продавцами.",A
"Перед тем, как предложение о слиянии двух городов было вынесено на голосование, генеральный прокурор штата опубликовала консультативное заключение, в котором говорилось, что эта мера, по ее мнению, не нарушает никаких законодательных или конституционных положений. После этого предложение было внесено в бюллетень для голосования и было одобрено подавляющим большинством избирателей в обоих городах. После выборов, но до того, как слияние было официально осуществлено, два налогоплательщика из одного из городов подали иск о запрете объединения, оспаривая конституционность предложения. Иск дошел до Верховного суда штата и был признан конституционным как в соответствии с законодательством штата, так и федеральным законодательством. В настоящее время истцы подают ходатайство о пересмотре этого дела в Верховном суде США. Суд может","не рассматривать дело, потому что оно было решено на основании независимого государства.","не рассматривать дело, но может передать его в федеральный окружной суд.","выслушивать федеральные вопросы, но отказываться выносить решения по вопросам штата.","полагаться на консультативное заключение, вынесенное генеральным прокурором штата, и не рассматривать дело по существу.",A
"Полиция получила наводку от надежного информатора о том, что мужчина торгует кокаином из своего дома. Затем полицейские представили судье письменное показание под присягой, в котором излагались обстоятельства, указывающие на вероятную причину выдачи ордера на обыск. Судья выдал ордер на обыск наркотиков по адресу мужчины. Полицейские пришли домой к мужчине и позвонили в дверь. Когда никто не ответил, полицейские ворвались и вошли в жилище. Они обыскали комнаты на первом этаже и не нашли никаких улик, затем вышли на улицу и заметили отдельный вход, ведущий на второй этаж жилища. Они поднялись по лестнице и вошли в спальню наверху. Внутри комнаты полицейские обнаружили тайник с кокаином, лежащий на комоде. Пока полицейские продолжали обыскивать спальню, в комнату вошел подсудимый. Полицейские спросили подсудимого, тот ли он мужчина. Подсудимый представился и сообщил полицейским, что они находятся в его спальне, а он занимает второй этаж жилища. Подсудимый пояснил, что мужчина проживал на первом этаже, и его жилое помещение было отделено от жилого помещения ответчика. Тем не менее, подсудимый был помещен под арест и обвинен в хранении кокаина. Подсудимый подал ходатайство об исключении кокаина из числа вещественных доказательств. Ходатайство ответчика должно быть","удовлетворено, потому что в ордере не было указано имя ответчика.","Конечно, потому что в ордере не было конкретно указано, в каком районе будет проводиться обыск.","отказано, поскольку у полиции есть основания полагать, что они обыскивали место жительства мужчины, когда вошли в жилое помещение обвиняемого.","отказано, поскольку ордер был действителен и выдан с уважительной причиной.",C
"Супермаркет только что открылся после двухнедельного закрытия на ремонт. Утром в день открытия магазина женщина шла по магазинам, когда внезапно упала и сломала ногу. После этого женщина подала в суд на супермаркет за телесные повреждения. В своем иске женщина утверждала, что споткнулась о ведро с краской, которое лежало в одном из проходов. На суде женщина вызвала другого покупателя, чтобы тот показал, что, когда он делал покупки, он услышал глухой удар, обернулся и увидел, как женщина упала на пол. Он также показал, что видел пустое ведро из-под краски, лежащее в нескольких футах от ноги женщины. Во время перекрестного допроса покупатель вступил в спор с адвокатом супермаркета. Когда его спросили о том, что стало причиной падения женщины, клиент показал: «Она упала, потому что споткнулась о ведро». Однако на перекрестном допросе он признался, что на самом деле не видел, как женщина споткнулась о ведро. Затем адвокат супермаркета задал покупателю следующий вопрос: «Если вы не видели, как женщина споткнулась о ведро, откуда вы знаете, что она упала из-за этого?» Покупатель ответил: «Потому что моя девушка, которая ходила со мной по магазинам, позже сказала мне, что видела, как женщина споткнулась о ведро». Адвокат супермаркета пытается вычеркнуть последний ответ покупателя. Если судья первой инстанции отклонит ходатайство ответчика и оставит в силе ответ клиента, то, скорее всего, это произойдет из-за того, что",Ответ покупателя был подсказан вопросом адвоката супермаркета.,Ответ заказчика был основан на знаниях из первых рук.,Ответ заказчика был констатацией недавнего восприятия.,Ответом клиента было настоящее чувственное впечатление.,A
"Владелец ранчо в настоящее время является зарегистрированным владельцем участка земли, обозначенного как «А». Это самый высокий из двух соседних участков на горе. Фермер является владельцем участка «Б», который расположен ниже «А» на склоне горы. В 2000 году владелец ранчо, которому принадлежали оба земельных участка, построил частную дренажную систему. Эта система состояла из подземного трубопровода, который проходил через оба земельных участка. Сточные воды с участка «А» стекали по системе в городскую канализацию, которая находилась у подножия горы. В 2005 году владелец ранчо продал участок «Б» фермеру. В купчей на фермера не было никакого упоминания о дренажной системе владельца ранчо. На каждом из участков расположены большие дома в стиле ранчо, занимаемые соответствующими владельцами. В последнее время канализационный сток начал издавать неприятный запах по всему участку «Б». В результате фермер подал в суд на владельца ранчо за нарушение границ, молясь о возмещении ущерба, причиненного дренажной системой. Суждение должно быть за","владельца ранчо, потому что купчая на фермера не содержала никаких обязательств, ограничивающих использование земли владельцем ранчо.","владельца ранчо, потому что надлежащим основанием для иска фермера было бы причинение неудобств, а не нарушение границ.","фермера, потому что дренажная система была непосредственной причиной убытков истца с точки зрения закона.","фермера, потому что владелец ранчо не имел права улучшать свою землю таким образом, чтобы причинить вред другому.",B
"54-летняя женщина пришла в офис, потому что в течение последних 3 недель у нее периодически возникали стреляющие боли в правой щеке и челюсти. Каждый эпизод боли длится не более 1 секунды. Боль часто вызывается холодным воздухом, жеванием, тактильной стимуляцией и чисткой зубов. У нее не было травм лица или головы. В анамнезе отмечаются головные боли напряжения, ожирение и шунтирование желудка. Ее рост составляет 165 см (5 футов 5 дюймов), а вес — 62 кг (137 фунтов); ИМТ составляет 23 кг/м2. Жизненно важные показатели в норме. Пациент не переносит прикосновений к правой стороне лица. Отсутствует слабость в лице или потеря чувствительности. Остальная часть физикального осмотра не выявила никаких отклонений от нормы. Компьютерная томография головы с контрастом и без него не показывает никаких отклонений. Какая из перечисленных ниже методов фармакотерапии является наиболее подходящей в настоящее время?",Карбамазепин,Ламотриджин,Леветирацетам,Топирамат,A
"Исследования этиологии шизофрении указывают на генетическую предрасположенность к этому заболеванию, но в этом участвуют и другие факторы. Исходя из ваших знаний о предмете, определите, какое из следующих утверждений является неверным.",Избыток дофамина или чувствительность к дофамину могут быть способствующим фактором.,Белые пациенты более симптоматичны.,Ремиссия от этого заболевания в странах третьего мира составляет 65%.,Более низкий уровень шизофрении диагностируется среди афроамериканцев.,D
"Сотрудник крупной производственной фирмы считает работу скучной и берется за нее только ради денег. Сотрудник работает минимально, и у него нет мотивации, поэтому он производит большее количество или лучшее качество. Согласно двухфакторной теории Ф. Герцберга, наилучший способ повысить самомотивацию этого работника состоит в том, чтобы",Предложите прибавку к зарплате и поощрительную оплату для повышения производительности труда,"Перепланируйте работу, чтобы создать вызов и чувство выполненного долга",Расширение возможностей для информированного социального взаимодействия,обеспечить работнику более престижную работу;,B
"Что из нижеперечисленного лучше всего описывает этические принципы, касающиеся сексуальной близости с бывшими клиентами терапии?",Психологам ни при каких обстоятельствах запрещено вступать в интимные отношения с бывшими клиентами терапии.,Психологам запрещено вступать в интимные отношения с бывшими клиентами терапии в течение как минимум одного года после окончания терапии.,"Психологам запрещено вступать в интимные отношения с бывшими клиентами психотерапии при определенных обстоятельствах (например, когда существует риск эксплуатации).",Психологам не запрещено вступать в интимные отношения с бывшими клиентами терапии.,C
"Исследования в области овладения вторым языком показали, что из перечисленного ниже о детях, которые овладевают вторым языком",Их когнитивное развитие задерживается,"У них артикуляция лучше, чем у детей, которые не владеют двумя языками",Уровень владения родным языком не влияет на скорость овладения вторым языком,У них повышенная когнитивная гибкость,D
В какой сфере связей с общественностью может быть задействовано лоббирование?,Корпоративный,Финансовые отношения,Связи с общественностью,Бизнес для бизнеса,C
Как в контексте глобализации мы можем дать наилучшее определение термину «развитие»?,"Термин «развитие» относится к человеческому состоянию, в котором существует свобода от страха и нужды; Существует достаточно ресурсов для поддержания жизни, и эта жизнь может существовать в состоянии, свободном от угрозы или предполагаемой угрозы внезапного прерывания.","Для того, чтобы считаться развитой, нация должна достичь определенного экономического и политического статуса в глобальной государственной системе; Таким образом, критерий того, что представляет собой «развитое» государство, определяется теми требованиями, которые предъявляются к взаимодействию в этой системе.","Развитие – это средство борьбы с неравенством, которое сопровождает неолиберальную глобализацию. В этом контексте под развитием понимается способность населения или общины эффективно использовать ресурсы и повышать эффективность производства и распределения, способствуя более справедливому распределению доходов в обществе.","Развитие сообщества относится к идеологическим и этическим системам ценностей, к которым присоединяется его население. В глобализированной международной системе это означает принятие западной либерально-демократической идеологии и свободной рыночной экономики.",C
Что из нижеперечисленного лучше всего описывает европоцентризм?,"Европоцентризм – это стиль анализа, при котором европейские общества сравниваются с неевропейскими, чтобы получить объективное сравнение относительных достоинств каждого из них.","Европоцентризм – это стиль мышления, в котором оценка и оценка неевропейских обществ формулируется в терминах культурных предпосылок и предубеждений европейцев.","Европоцентризм описывает исследования или научные работы, которые рассматривают только европейские политические или экономические системы.",Все эти варианты.,B
"Какая из следующих теорий фокусируется на том, как обществу удается осуществлять деятельность, необходимую для поддержания порядка и стабильности?",Функционализм,Интеракционизм,Теория рационального выбора,Теория конфликта,A
Что из перечисленного является персональным документом с закрытым доступом?,Правительственная «Белая книга»,Конфиденциальная медицинская документация,Семейная бухгалтерская книга,Реестр акций предприятия,C
Какой из следующих пунктов поддерживает аргумент в пользу американского унилатерализма?,Великодушная гегемония,Неэффективность мультилатерализма,Американская мощь,Все вышеперечисленное,D
Какое заболевание не вызывают вирусы герпеса?,Детский паралич,Энцефалит,"Заболевания, передающиеся половым путем",Рак,A
"Цель двойного слепого исследования или исследования с двойной маскировкой состоит в том, чтобы:",Достижение сопоставимости пролеченных и необработанных предметов,Уменьшение влияния вариаций выборки,Избегайте предвзятости наблюдателя и субъекта,Избегайте систематической ошибки наблюдателя и вариаций выборки,B
 Классический текст «Даодэцзин» известен под каким названием на английском языке?,Классика перемен,Классика Пути и Силы,Женская классика,Классик философии,B
 С чем из перечисленного ассоциируется Communidades de Base?,Епископ Оскар Ромеро,Резистентность и обновление,Достоинство всех людей,Все вышеперечисленное,D
Генеральный прокурор является главой какого из следующих органов?,Юридический комитет Сената,Министерство юстиции,Государственный департамент США,Корпус Генерального судьи-адвоката,B
Линии магнитного поля вокруг токоведущего провода имеют форму,Круги,радиальные линии,Вихревые токи,Энергетические петли,A
Термин «чили кон карне» относится к чили с чем?,фасоль,мясо,сыр,Перец чили,B
"Что из нижеперечисленного лучше всего описывает ситуацию после повышения цены на товар, который имеет неэластичный спрос?",Требуемое количество не изменится.,Количество спроса будет увеличиваться.,Общая выручка уменьшится.,Общая выручка не изменится.,A
Из какого элемента в первую очередь состоят современные компьютерные микросхемы?,Натрий,Кремний,Алюминий,Серебро,B
