Question,A,B,C,D,Answer
"Um homem era o dono do hotel recém-construído em uma cidade. No dia 15 de março, o homem recebeu um telefonema de um vendedor que era distribuidor de equipamentos hoteleiros. O vendedor ofereceu vender ao homem 1.000 extintores de incêndio para seu hotel. O vendedor disse ao homem que o custo dos extintores seria de US$ 35 mil (ou R$ 35 cada), pagos 90 dias após a entrega. O vendedor prometeu instalar os extintores até o dia 15 de abril. No dia 16 de março, o homem telefonou para o vendedor e aceitou a oferta. No dia seguinte, o homem enviou o seguinte memorando ao vendedor: ""Por favor, esteja ciente de que terei um desconto de 15% para pagamento à vista sete dias após a instalação"". O vendedor recebeu a correspondência do homem no dia 20 de março. Em 1º de abril, o vendedor enviou um telegrama ao homem, afirmando: ""É evidente que não temos um contrato exequível em vigor. Não vou entregar os extintores no dia 15 de abril ou em qualquer outro horário. ""O homem move ação contra o vendedor por quebra de contrato. O vendedor defende o estatuto de fraudes no âmbito do UCC. Qual das afirmações a seguir é a mais precisa sobre as defesas do vendedor?","A defesa do vendedor é válida, pois a nota do homem não foi suficiente para indicar a formação de um contrato.","A defesa do vendedor é válida, pois a nota do homem era inconsistente com os termos da oferta oral do vendedor.","A defesa do vendedor não é válida, porque o vendedor não respondeu ao memorando do homem em um prazo razoável.","A defesa do vendedor não é válida, pois no âmbito do UCC o estatuto de fraudes não é aplicável em contratos entre comerciantes.",A
"Antes de uma proposta de fusão de duas cidades ser colocada em votação, a procuradora-geral do estado emitiu um parecer afirmando que a medida não violava, em sua opinião, nenhum dispositivo legal ou constitucional. Depois disso, a proposta foi colocada em votação e foi aprovada de forma esmagadora pelos eleitores de ambas as cidades. Após a eleição, mas antes de a fusão ter sido realizada oficialmente, dois contribuintes de um dos municípios entraram com ação para pedir a unificação, atacando a constitucionalidade da proposta. A ação chegou à Suprema Corte estadual e foi considerada constitucional sob a lei estadual e federal. Os queixosos apresentam agora uma moção para que este caso seja analisado pelo Supremo Tribunal dos EUA. O Tribunal pode","não julgar o caso, porque foi decidido por razões estatais independentes.","não julgar o caso, mas pode mandá-lo remetê-lo para a Justiça do Distrito Federal.","ouvir as questões federais envolvidas, mas recusar-se a pronunciar-se sobre a questão estadual.",confie no parecer consultivo emitido pelo procurador-geral do estado e não julgue o caso sobre seu mérito.,A
"A polícia recebeu uma denúncia de um informante de confiança de que um homem estava comercializando cocaína de sua casa. Os policiais, então, apresentaram a um magistrado um depoimento expondo circunstâncias que mostram causa provável para a emissão de um mandado de busca. O magistrado expediu um mandado de busca e apreensão por entorpecentes no endereço do homem. Os policiais foram até a casa do homem e tocaram a campainha da porta. Quando ninguém atendeu, os policiais invadiram e entraram na residência. Eles revistaram os quartos do primeiro andar e não encontraram nenhuma evidência incriminadora, depois saíram e notaram uma entrada separada que levava ao segundo andar da residência. Eles subiram a escada e entraram em um quarto no andar de cima. Dentro do quarto, os policiais encontraram um esconderijo de cocaína caído em uma cômoda. Enquanto os policiais continuavam as buscas no quarto, o acusado entrou no quarto. A polícia perguntou ao réu se ele era o homem. O arguido identificou-se e disse à polícia que estavam no seu quarto e que ocupava o segundo andar da habitação. O arguido explicou que o homem residia no primeiro andar e que os seus aposentos eram separados dos do arguido. No entanto, o arguido foi detido e acusado de posse de cocaína. O réu entrou com um pedido para excluir a cocaína de ser admitida em prova. O pedido do réu deve ser","concedido, pois o mandado não citou o nome do réu.","concedido, pois o mandado não informava com especificidade a área a ser revistada.","negado, pois os policiais acreditaram razoavelmente que estavam revistando a residência do homem quando entraram no alojamento do réu.","negado, porque o mandado era válido e expedido com causa provável.",C
"Um supermercado tinha acabado de reabrir após duas semanas fechado para reformas. Na manhã da reabertura, uma mulher estava fazendo compras quando caiu repentinamente e sofreu uma fratura na perna. Depois disso, a mulher processou o supermercado por danos pessoais. Em seu processo, a mulher alegou que tropeçou em um balde de tinta que estava caído em um dos corredores. No julgamento, a mulher chamou outro cliente para testemunhar que, enquanto ele fazia compras, ouviu um baque, virou-se e viu a mulher cair no chão. Ele também testemunhou que viu um balde de tinta vazio deitado a poucos metros da perna da mulher. No interrogatório, o cliente entrou em uma troca de argumentos com o advogado do supermercado. Ao ser questionado sobre sua opinião sobre o que causou a queda da mulher, o cliente testemunhou: ""Ela caiu porque tropeçou no balde"". Ele admitiu em interrogatório, no entanto, que não viu a mulher tropeçar no balde. O advogado do supermercado, então, fez a seguinte pergunta ao cliente: ""Se você não viu a mulher tropeçar no balde, como você sabe que ela caiu por causa disso?"". O cliente respondeu: ""Porque minha namorada que estava fazendo compras comigo me disse depois que viu a mulher tropeçar no balde"". O advogado do supermercado se movimenta para acertar a última resposta do cliente. Se o juiz de primeira instância anular o pedido do réu e permitir que a resposta do cliente se mantenha, provavelmente será porque",A resposta do cliente foi feita pelo advogado do supermercado.,A resposta do cliente foi baseada em conhecimento em primeira mão.,A resposta do cliente foi uma declaração de percepção recente.,A resposta do cliente foi uma impressão de sentido presente.,A
"Um pecuarista é atualmente o proprietário de registro de uma parcela de terra designada como ""A. "" É a mais alta de duas propriedades vizinhas em uma montanha. Um agricultor é o proprietário da parcela ""B"", que está situada abaixo de ""A"" na encosta da montanha. Em 2000, o pecuarista, dono das duas parcelas de terra, construiu um sistema privado de drenagem. Este sistema consistia em uma tubulação subterrânea que se estendia por ambas as parcelas de terra. O esgoto da parcela ""A"" escoava pela rede para um esgoto municipal, que ficava no fundo da serra. Em 2005, o pecuarista vendeu a parcela ""B"" para o agricultor. A escritura ao fazendeiro não continha qualquer menção ao sistema de drenagem do fazendeiro. Em cada uma das parcelas estão localizadas grandes casas de estilo rancho ocupadas pelos respectivos proprietários. Ultimamente, o ralo de esgoto começou a emitir um odor desagradável em toda a parcela ""B. "" Como resultado, o fazendeiro processou o fazendeiro em infração pedindo danos causados pelo sistema de drenagem. O julgamento deve ser para","o pecuarista, porque a escritura do fazendeiro não continha nenhum pacto restringindo o uso da terra pelo fazendeiro.","o pecuarista, porque a causa de pedir do fazendeiro seria por incômodo, e não por invasão.","o agricultor, porque o sistema de drenagem foi a causa próxima dos danos da autora por uma questão de direito.","o agricultor, porque o pecuarista não tinha o direito de melhorar sua própria terra de forma a causar prejuízo a outrem.",B
"Uma mulher de 54 anos chega ao consultório porque sentiu dores intermitentes na bochecha direita e na mandíbula nas últimas 3 semanas. Cada episódio de dor dura 1 segundo ou menos. A dor é muitas vezes desencadeada pelo ar frio, mastigação, estimulação tátil e escovação dos dentes. Ela não teve trauma no rosto ou na cabeça. A história médica é notável para cefaleias tensionais, obesidade e cirurgia de bypass gástrico. Ela tem 165 cm (5 pés 5 pol) de altura e pesa 62 kg (137 lb); O IMC é de 23 kg/m2. Os sinais vitais são normais. O paciente não tolera o toque no lado direito da face. Não há fraqueza facial ou perda de sensibilidade. O restante do exame físico não mostra anormalidades. A tomografia computadorizada (TC) de crânio com e sem contraste não mostra anormalidades. Qual das seguintes é a farmacoterapia mais adequada neste momento?",Carbamazepina,Lamotrigina,Levetiracetam,Topiramato,A
"Estudos sobre a etiologia da esquizofrenia indicaram uma predisposição genética para a condição, mas outros fatores estão envolvidos. A partir do seu conhecimento do assunto, identifique qual das afirmações a seguir está incorreta.",Excesso de dopamina ou sensibilidade à dopamina pode ser um fator contribuinte.,Pacientes brancos são mais sintomáticos.,A remissão da condição no Terceiro Mundo é de 65%.,Uma taxa mais baixa de esquizofrenia diagnosticada entre os afro-americanos.,D
"Um funcionário de uma grande empresa de manufatura acha o trabalho maçante e persegue o trabalho apenas pelo dinheiro. O funcionário tem um desempenho mínimo, e não está motivado para produzir maior quantidade ou melhor qualidade. De acordo com a teoria dos dois fatores de F. Herzberg, a melhor maneira de aumentar a automotivação desse trabalhador seria aumentar a automotivação desse trabalhador",oferecer um aumento e incentivo ao pagamento para maior produtividade,redesenhar o trabalho para proporcionar um desafio e uma sensação de dever cumprido,aumentar as oportunidades de interação social informada,proporcionar ao empregado uma vaga de emprego com maior prestígio,B
Qual dos itens a seguir melhor descreve as diretrizes éticas sobre intimidades sexuais com ex-clientes de terapia?,Os psicólogos estão proibidos de ter intimidades sexuais com ex-clientes de terapia em qualquer circunstância.,Os psicólogos estão proibidos de ter intimidades sexuais com ex-clientes de terapia por pelo menos um ano após o término da terapia.,"Os psicólogos são proibidos de ter intimidades sexuais com ex-clientes de terapia em determinadas circunstâncias (por exemplo, quando há risco de exploração).",Os psicólogos não estão proibidos de ter intimidades sexuais com ex-clientes de terapia.,C
Pesquisas sobre aquisição de segunda língua mostraram qual das seguintes sobre crianças que adquirem uma segunda língua,Seu desenvolvimento cognitivo está atrasado,Eles têm melhor articulação do que as crianças que não são bilíngues,Sua proficiência na língua nativa não tem efeito sobre a taxa de aquisição da segunda língua,Eles têm maior flexibilidade cognitiva,D
Em que área das relações públicas é provável que envolva lobbying?,Corporativo,Relações financeiras,Relações públicas,Negócio a negócio,C
"No contexto da globalização, como podemos definir melhor o termo ""desenvolvimento""?","O termo desenvolvimento refere-se à condição humana em que há liberdade do medo e da carência; Há recursos suficientes para sustentar a vida e essa vida pode existir em um estado livre da ameaça, ou ameaça percebida, de interrupção súbita.","Para ser considerada desenvolvida, uma nação deve ter alcançado certo status econômico e político dentro do sistema estatal global; O critério para o que constitui um estado ""desenvolvido"" é assim definido por esses requisitos de interação nesse sistema.","O desenvolvimento é um meio para enfrentar as desigualdades que acompanham a globalização neoliberal. Nesse contexto, desenvolvimento refere-se à capacidade de uma população ou comunidade de utilizar efetivamente os recursos e aumentar a eficiência na produção e distribuição, promovendo a distribuição mais equitativa da renda dentro da sociedade.","O desenvolvimento de uma comunidade refere-se aos sistemas de valores ideológicos e éticos aos quais sua população adere. No sistema internacional globalizado, isso se refere à adoção da ideologia democrática liberal ocidental e da economia de livre mercado.",C
Qual dos seguintes descreve melhor o eurocentrismo?,O eurocentrismo é um estilo de análise em que as sociedades europeias são comparadas às sociedades não europeias para produzir uma comparação imparcial dos méritos relativos de cada uma.,O eurocentrismo é um estilo de pensamento em que a avaliação das sociedades não europeias é formulada em termos dos pressupostos e vieses culturais dos europeus.,O eurocentrismo descreve estudos ou trabalhos acadêmicos que consideram apenas os sistemas políticos ou econômicos europeus.,Todas essas opções.,B
Qual das teorias a seguir enfoca como a sociedade consegue realizar as atividades necessárias para manter a ordem e a estabilidade?,Funcionalismo,Interacionismo,Teoria da escolha racional,Teoria dos conflitos,A
Qual dos seguintes documentos pessoais é com acesso fechado?,"""Livro branco"" do governo",prontuários médicos confidenciais,Livro de contas do agregado familiar,o registo de acções de uma empresa,C
Qual dos seguintes pontos apoia o argumento a favor do unilateralismo americano?,Hegemonia benevolente,Ineficácia do multilateralismo,Poder americano,Todos os itens acima,D
Que doença o herpes vírus não causa?,Paralisia infantil,Encefalite,Doenças sexualmente transmissíveis,Câncer,A
O objetivo de um estudo duplo-cego ou duplo-mascarado é:,Alcançar a comparabilidade entre indivíduos tratados e não tratados,Reduzir os efeitos da variação amostral,Evitar viés de observador e sujeito,Evitar viés do observador e variação amostral,B
 O texto clássico Daodejing é conhecido por qual título em inglês?,Clássico das Mudanças,Clássico do Caminho e do Poder,Clássico das Mulheres,Clássico da Filosofia,B
 As Communidades de Base estão associadas a qual das seguintes opções?,Dom Oscar Romero,Resistência e renovação,Dignidade de todos os seres humanos,Todos os itens acima,D
O procurador-geral é o chefe de qual das seguintes entidades?,O Comitê Judiciário do Senado,O Departamento de Justiça,O Departamento de Estado,Corpo do Advogado-Geral dos Juízes,B
As linhas do campo magnético sobre um fio transportador de corrente se formam,Círculos,linhas radiais,correntes parasitas,Circuitos de Energia,A
"O termo ""chili con carne"" refere-se ao pimentão com o quê?",feijão,carne,queijo,pimentas,B
Qual dos itens a seguir melhor descreve a situação depois que o preço é elevado em um produto que tem uma demanda inelástica?,A quantidade demandada não será alterada.,A quantidade demandada vai aumentar.,A receita total diminuirá.,A receita total não será alterada.,A
Os microchips de computador modernos são compostos principalmente de qual elemento?,Sódio,Silício,Alumínio,Prata,B
