Question,A,B,C,D,Answer
"Kandidát je Američan mexického původu a je toho názoru, že k vítězství ve volbách potřebuje velkou účast mexických voličů. V důsledku toho se manažer jeho kampaně rozhodne poslat každému registrovanému mexickému voliči odtrhávací nálepku, která nese jméno kandidáta a úřad, o který se uchází. Vzhledem k tomu, že mnoho rodilých Mexičanů neumí číst a psát anglicky, manažer kampaně se domnívá, že mnoho voličů bude mít potíže s napsáním jména kandidáta a jeho funkce na hlasovacím lístku. V důsledku toho manažer kampaně zahájil rozsáhlou mediální kampaň, aby informoval voliče o tom, jak nálepky nalepit na hlasovací lístek. Pět měsíců před volbami oznámí volební úředník volebnímu výboru kandidátovy kampaně, že odtrhávací nálepky nejsou v souladu se státním zákonem. Úřednice ve svém dopise vysvětluje, že státní volební úředníci jsou toho názoru, že je nutné, aby potenciální voliči napsali jméno kandidáta inkoustem. Dospěla proto k závěru, že samolepky nesplňují zákonné požadavky. O tři týdny později podal kandidát žalobu u federálního okresního soudu proti státním volebním úředníkům s tvrzením, že jejich výklad státního zákona porušuje americkou ústavu. Která z následujících možností, je-li prokázána, představuje nejsilnější ústavní argument podporující výklad zákona volebním úředníkem?","Volební účast registrovaných mexicko-amerických voličů, kteří neovládají angličtinu, byla v posledních volbách nižší než 1 % z celkového počtu hlasů v celém státě.","Státní zákon vyžaduje, aby každá hlasovací místnost byla vybavena inkoustovým perem, které usnadňuje zapisování hlasů.","Vzhledem k tomu, že velký počet zapsaných hlasů obecně prodlužuje čas potřebný k sečtení všech hlasů, je nutné tyto hlasy odevzdat jednotným způsobem.",Potenciál volebních podvodů je podstatně větší u předtištěných nálepek.,D
"Jistý muž byl majitelem nově postaveného hotelu ve městě. Dne 15. března muž obdržel telefonát od prodejce, který byl distributorem hotelového vybavení. Prodavač mu nabídl, že mu prodá 1 000 hasicích přístrojů pro jeho hotel. Prodejce muži řekl, že náklady na hasicí přístroje budou 35 000 dolarů (nebo 35 dolarů za kus) a budou splatné 90 dní po dodání. Prodejce přislíbil, že hasicí přístroje nechá nainstalovat nejpozději do 15. dubna. Dne 16. března muž zatelefonoval prodejci a nabídku přijal. Následující den poslal muž prodejci následující zprávu: ""Vezměte prosím na vědomí, že sedm dní po instalaci si vezmu 15% slevu na platbu v hotovosti."" Prodavač obdržel mužovu korespondenci 20. března. 1. dubna poslal prodejce muži telegram, ve kterém stálo: ""Je zřejmé, že nemáme vymahatelnou smlouvu. Hasicí přístroje 15. dubna ani jindy nedodám. ""Muž podal žalobu na prodejce pro porušení smlouvy. Prodejce uplatňuje obhajobu zákona o podvodech podle UCC. Které z následujících tvrzení je nejpřesnější ohledně obrany prodejce?","Obhajoba prodejce je platná, protože memorandum muže nebylo dostatečné k tomu, aby naznačovalo, že byla uzavřena smlouva.","Obhajoba prodejce je platná, protože memorandum tohoto muže bylo v rozporu s podmínkami ústní nabídky prodejce.","Obhajoba prodejce je neplatná, protože prodejce neodpověděl na sdělení muže v přiměřené lhůtě.","Obhajoba prodejce není platná, protože podle UCC se na dohody mezi obchodníky nevztahuje zákon o podvodu.",A
"Předtím, než byl návrh na sloučení dvou měst předložen k hlasování, vydala nejvyšší státní zástupkyně poradní stanovisko, v němž uvedla, že toto opatření podle jejího názoru neporušuje žádná zákonná ani ústavní ustanovení. Poté byl návrh zařazen na hlasovací lístek a voliči v obou městech jej drtivou většinou schválili. Po volbách, ale ještě před oficiálním uskutečněním sloučení, podali dva daňoví poplatníci z jednoho z měst žalobu na sjednocení a napadli ústavnost návrhu. Žaloba se dostala až k nejvyššímu soudu státu a byla shledána ústavní jak podle státního, tak federálního práva. Žalobci nyní podávají návrh, aby tento případ přezkoumal Nejvyšší soud USA. Soud může","Případ se neprojednával, protože byl rozhodnut na základě nezávislého státu.","Případ se nebude projednávat, ale může být vrácen federálnímu okresnímu soudu.","Vyslechnout si federální záležitosti, ale odmítnout rozhodovat o státní otázce.",spoléhají se na poradní stanovisko nejvyššího státního zástupce a neprojednávají věc ve věci samé.,A
"Policie dostala tip od spolehlivého informátora, že muž prodává kokain ze svého domu. Policisté poté předložili soudci místopřísežné prohlášení, v němž uvedli okolnosti prokazující pravděpodobný důvod pro vydání příkazu k domovní prohlídce. Soudce vydal příkaz k domovní prohlídce kvůli narkotikům na mužově adrese. Policisté šli do mužova domu a zazvonili na zvonek. Když se nikdo neozýval, vtrhla dovnitř policie a vstoupila do obydlí. Prohledali pokoje v prvním patře a nenašli žádné usvědčující důkazy, pak vyšli ven a všimli si samostatného vchodu vedoucího do druhého patra obydlí. Vystoupali po schodišti a vstoupili do ložnice v patře. Uvnitř místnosti policisté našli na prádelníku ležet skrýš kokainu. Když policisté pokračovali v prohledávání ložnice, vstoupil do místnosti obžalovaný. Policisté se obžalovaného zeptali, zda je mužem on. Obžalovaný se identifikoval a policii řekl, že jsou v jeho ložnici a on bydlí ve druhém patře bytu. Obžalovaný vysvětlil, že muž bydlel v prvním patře a jeho obytné prostory byly odděleny od obydlí obžalovaného. Přesto byl obžalovaný zadržen a obviněn z držení kokainu. Obžalovaný podal návrh na vyloučení kokainu z dokazování. Návrh žalovaného by měl být","Z toho důvodu, že v zatýkacím rozkazu nebylo uvedeno jméno obžalovaného.","Povolení, protože příkaz nespecifikoval oblast, která má být prohledána.","Policie se důvodně domnívala, že prohledává mužovo bydliště, když vstoupila do obydlí obžalovaného.","zamítnuta, protože zatýkací rozkaz byl platný a byl vydán s pravděpodobným důvodem.",C
"Supermarket byl právě znovu otevřen po dvoutýdenní zavřenosti kvůli rekonstrukci. Ráno v den znovuotevření nakupovala žena, když náhle upadla a utrpěla zlomeninu nohy. Žena poté supermarket zažalovala za ublížení na zdraví. Žena ve svém obleku tvrdila, že zakopla o kbelík s barvou, který ležel v jedné z uliček. U soudu žena zavolala jinému zákazníkovi, aby dosvědčil, že při nakupování uslyšel bouchnutí, otočil se a viděl, jak žena upadla na podlahu. Vypověděl také, že viděl prázdný kbelík s barvou ležící několik metrů od ženiny nohy. Při křížovém výslechu se zákazník dostal do sporné výměny názorů s právním zástupcem supermarketu. Když byl dotázán na svůj názor na to, co způsobilo ženin pád, zákazník vypověděl: ""Spadla, protože zakopla o kbelík."" Při křížovém výslechu však přiznal, že ve skutečnosti neviděl, že by žena zakopla o kbelík. Právní zástupce supermarketu pak položil zákazníkovi následující otázku: ""Pokud jste neviděl, jak žena zakopla o kbelík, jak víte, že kvůli tomu upadla?"" Zákazník odpověděl: ""Protože moje přítelkyně, která se mnou nakupovala, mi později řekla, že viděla, jak žena zakopla o kbelík."" Právní zástupce supermarketu se snaží vyškrtnout poslední odpověď zákazníka. Pokud soudce zamítne návrh obžalovaného a připustí, aby odpověď zákazníka zůstala v platnosti, bude to s největší pravděpodobností proto, že",Odpověď zákazníka byla vyzvána otázkou právního zástupce supermarketu.,Odpověď zákazníka byla založena na znalostech z první ruky.,Odpověď zákazníka byla vyjádřením nedávného vnímání.,Odpovědí zákazníka byl přítomný smyslový vjem.,A
"Rančer je v současné době vlastníkem pozemku označeného jako ""A."" Jedná se o vyšší ze dvou sousedních nemovitostí na hoře. Zemědělec je vlastníkem pozemku ""B"", který se nachází níže než pozemek ""A"" na úbočí hory. V roce 2000 rančer, který vlastnil oba pozemky, vybudoval soukromý odvodňovací systém. Tento systém se skládal z podzemního potrubí, které se táhlo přes oba pozemky. Splašky z parcely ""A"" odtékaly systémem do obecní kanalizace, která se nacházela na úpatí hory. V roce 2005 farmář prodal pozemek ""B"" farmáři. Listina farmáři neobsahovala žádnou zmínku o kanalizační soustavě rančera. Na každém z pozemků se nacházejí velké domy ve stylu ranče obývané příslušnými majiteli. V poslední době začala kanalizace vydávat nepříjemný zápach přes pozemek ""B. "" V důsledku toho farmář zažaloval rančera za neoprávněné vniknutí a modlil se za škody způsobené odvodňovacím systémem. Rozsudek by měl být pro","Rančer, protože listina věnovaná farmáři neobsahovala žádné smlouvy, které by omezovaly užívání půdy rančerem.","rančera, protože řádným důvodem žaloby farmáře by bylo obtěžování, spíše než neoprávněné vniknutí.","zemědělce, protože kanalizace byla ze zákona bezprostřední příčinou škody žalobce.","zemědělce, protože rančer neměl právo zvelebovat svou vlastní půdu způsobem, který by způsobil újmu jinému.",B
"54letá žena přichází do ordinace, protože v posledních 3 týdnech trpěla občasnou vystřelující bolestí přes pravou tvář a čelist. Každá epizoda bolesti trvá 1 sekundu nebo méně. Bolest je často vyvolána studeným vzduchem, žvýkáním, hmatovou stimulací a čištěním zubů. Neměla žádné poranění obličeje ani hlavy. Anamnéza je pozoruhodná tenzními bolestmi hlavy, obezitou a žaludečním bypassem. Je vysoká 165 cm (5 stop a 5 palců) a váží 62 kg (137 lb); BMI je 23 kg/m2 . Vitální funkce jsou normální. Pacient nesnese dotek přes pravou stranu obličeje. Neexistuje žádná slabost obličeje nebo ztráta citlivosti. Zbytek fyzikálního vyšetření nevykazuje žádné abnormality. CT vyšetření hlavy s kontrastem a bez kontrastu neukazuje žádné abnormality. Která z následujících možností je v současné době nejvhodnější farmakoterapií?",Karbamazepin,Lamotrigin,Levetiracetam,Topiramát,A
"Studie etiologie schizofrenie ukázaly genetickou predispozici k tomuto stavu, ale podílejí se na tom i další faktory. Na základě svých znalostí předmětu určete, které z následujících tvrzení je nesprávné.",Nadbytek dopaminu nebo citlivost na dopamin může být přispívajícím faktorem.,Bílí pacienti jsou více symptomatičtí.,Remise onemocnění ve třetím světě je 65 %.,Nižší míra schizofrenie diagnostikovaná mezi Afroameričany.,D
"Zaměstnanec velké výrobní firmy považuje práci za nudnou a dělá ji jen pro peníze. Zaměstnanec pracuje minimálně a není motivován k tomu, aby produkoval co nejvyšší množství nebo lepší kvalitu. Podle dvoufaktorové teorie F. Herzberga by nejlepším způsobem, jak zvýšit sebemotivaci tohoto pracovníka, bylo zvýšit sebemotivaci tohoto pracovníka:",Nabídněte zvýšení platu a motivační odměnu za vyšší produktivitu,"Přetvořte práci tak, aby poskytovala výzvu a pocit úspěchu",zvýšit příležitosti pro informovanou sociální interakci,Poskytněte zaměstnanci pracovní příliv nesoucí větší prestiž,B
Která z následujících možností nejlépe vystihuje etické zásady týkající se sexuálních intimit s bývalými klienty terapie?,Psychologové mají za žádných okolností zakázáno mít sexuální intimity s bývalými klienty terapie.,Psychologové mají zakázáno mít sexuální intimity s bývalými klienty terapie po dobu nejméně jednoho roku po ukončení terapie.,Psychologové mají za určitých okolností zakázáno mít sexuální intimity s bývalými klienty terapie (např. pokud existuje riziko vykořisťování).,Psychologům není zakázáno mít sexuální intimity s bývalými klienty terapie.,C
"Výzkum osvojování si druhého jazyka ukázal, které z následujících zjištění o dětech, které si osvojují druhý jazyk",Jejich kognitivní vývoj je opožděný,"Mají lepší artikulaci než děti, které nejsou bilingvní",Jejich znalost rodného jazyka nemá žádný vliv na míru osvojení si druhého jazyka,Mají zvýšenou kognitivní flexibilitu,D
V rámci které oblasti public relations bude lobbing pravděpodobně zahrnovat?,Podnikový,Finanční vztahy,Věci veřejné,Z firmy do firmy,C
"Jak můžeme v kontextu globalizace nejlépe definovat pojem ""rozvoj""?","Termín rozvoj se vztahuje k lidskému stavu, ve kterém je osvobozen od strachu a nedostatku; Existuje dostatek zdrojů k udržení života a tento život může existovat ve stavu bez hrozby nebo vnímané hrozby náhlého přerušení.","Aby mohl být národ považován za rozvinutý, musí dosáhnout určitého ekonomického a politického statusu v rámci globálního státního systému; Kritérium toho, co představuje ""rozvinutý"" stav, je tedy definováno těmito požadavky na interakci v tomto systému.","Rozvoj je prostředkem k řešení nerovností, které neoliberální globalizaci doprovázejí. V tomto kontextu se rozvojem rozumí schopnost populace nebo komunity efektivně využívat zdroje a zvyšovat efektivitu výroby a distribuce, což podporuje spravedlivější rozdělení příjmů ve společnosti.","Rozvoj komunity se vztahuje k ideologickým a etickým hodnotovým systémům, ke kterým se její obyvatelstvo hlásí. V globalizovaném mezinárodním systému se to týká přijetí západní liberálně demokratické ideologie a ekonomiky volného trhu.",C
Která z následujících možností nejlépe vystihuje eurocentrismus?,"Eurocentrismus je styl analýzy, ve kterém jsou evropské společnosti srovnávány s mimoevropskými společnostmi, aby se dosáhlo nezaujatého srovnání relativních předností každé z nich.","Eurocentrismus je myšlenkový styl, v němž je hodnocení a hodnocení mimoevropských společností formulováno z hlediska kulturních předpokladů a předsudků Evropanů.","Eurocentrismus popisuje studie nebo vědecké práce, které se zabývají pouze evropskými politickými nebo ekonomickými systémy.",Všechny tyto možnosti.,B
"Která z následujících teorií se zaměřuje na to, jak se společnosti daří vykonávat činnosti nezbytné k udržení pořádku a stability?",Funkcionalismus,Interakcionismus,Teorie racionální volby,Teorie konfliktu,A
Která z následujících možností je osobní dokument s uzavřeným přístupem?,"Vládní ""bílá kniha""",důvěrné zdravotnické záznamy,Účetní kniha domácnosti,rejstřík akcií podniku,C
Který z následujících bodů podporuje argument pro americký unilateralismus?,Benevolentní hegemonie,Neúčinnost multilateralismu,Americká moc,Vše výše uvedené,D
Jaké onemocnění herpetické viry nezpůsobují?,Dětská obrna,Encefalitida,Sexuálně přenosné nemoci,Rakovina,A
Účelem dvojitě zaslepené nebo dvojitě maskované studie je:,Dosáhnout srovnatelnosti léčených a neléčených subjektů,Snížení účinků odchylek vzorkování,Vyhněte se zaujatosti pozorovatele a subjektu,Vyhněte se zkreslení pozorovatele a odchylkám vzorkování,B
 Pod jakým názvem je v angličtině známý klasický text Daodejing?,Klasika změn,Klasika cesty a síly,Klasika žen,Klasik filozofie,B
 Communidades de Base je spojena s čím z následujících?,Biskup Oscar Romero,Odolnost a obnova,Důstojnost všech lidských bytostí,Vše výše uvedené,D
Nejvyšší státní zástupce stojí v čele kterého z následujících subjektů?,Justiční výbor Senátu,Ministerstvo spravedlnosti,Ministerstvo zahraničí,Sbor generálního advokáta soudce,B
Magnetické siločáry kolem drátu nesoucího proud tvoří,kruhy,radiální čáry,vířivé proudy,energetické smyčky,A
"Termín ""chilli con carne"" odkazuje na chilli s čím?",fazole,maso,sýr,chilli papričky,B
"Která z následujících možností nejlépe vystihuje situaci po zvýšení ceny produktu, po kterém je neelastická poptávka?",Poptávané množství se nezmění.,Poptávané množství se bude zvyšovat.,Celkové příjmy se sníží.,Celkové tržby se nezmění.,A
