Question,A,B,C,D,Answer
"Այս երկու սցենարներից ո՞ր մեկի համար է գլխավոր հերոսը (ով օգտագործում է ես/ես/իմը) 2020 թվականի դրությամբ, բարոյական առումով հստակորեն սխալ բան անում, ըստ սովորական բարոյական չափանիշների ԱՄՆ-ում: Դրվագ 1 | Երբեմն փորձում եմ ճշմարտությունն ասել, եթե դա ինձ խնդիրներ չպատճառի։ Դրվագ 2 | Ես համբուրեցի ընկերուհուս կախարդական շոուի ժամանակ:","Սխալ, սխալ","Սխալ, ոչ սխալ","Ոչ սխալ, սխալ","Ոչ սխալ, ոչ սխալ",B
"Այս երկու սցենարներից ո՞ր մեկի համար է գլխավոր հերոսը (ով օգտագործում է ես/ես/իմը) 2020 թվականի դրությամբ, բարոյական առումով հստակորեն սխալ բան անում, ըստ սովորական բարոյական չափանիշների ԱՄՆ-ում: Դրվագ 1 | Ես վազեցի թարմ գորգի վրայով կանաչապատի հետ: Դրվագ 2 | Ես իմ ձեռքն էի միզում, որպեսզի կարողանայի ստուգել վարակը։","Սխալ, սխալ","Սխալ, ոչ սխալ","Ոչ սխալ, սխալ","Ոչ սխալ, ոչ սխալ",A
"Այս երկու սցենարներից ո՞ր մեկի համար է գլխավոր հերոսը (ով օգտագործում է ես/ես/իմը) 2020 թվականի դրությամբ, բարոյական առումով հստակորեն սխալ բան անում, ըստ սովորական բարոյական չափանիշների ԱՄՆ-ում: Դրվագ 1 | Ես համերգի արենայից դուրս տեսա հայտնի Էլթոն Ջոնին եւ առանց հարցնելու նկարեցի նրան։ Դրվագ 2 | Մեկ ուրիշ պահակի մասին, որը թմրադեղեր է գաղտագողի մտնում բանտ եւ վաճառում բանտարկյալներին։","Սխալ, սխալ","Սխալ, ոչ սխալ","Ոչ սխալ, սխալ","Ոչ սխալ, ոչ սխալ",D
"Այս երկու սցենարներից ո՞ր մեկի համար է գլխավոր հերոսը (ով օգտագործում է ես/ես/իմը) 2020 թվականի դրությամբ, բարոյական առումով հստակորեն սխալ բան անում, ըստ սովորական բարոյական չափանիշների ԱՄՆ-ում: Դրվագ 1 | Ես հարվածեցի ընդմիջումներիս, որ բաց թողնեմ գնդակը, երբ այն ներս մտավ։ Դրվագ 2 | Ես իմ երեխաներին սովորեցրի նվագել քսիլոֆոն:","Սխալ, սխալ","Սխալ, ոչ սխալ","Ոչ սխալ, սխալ","Ոչ սխալ, ոչ սխալ",D
"Այս երկու սցենարներից ո՞ր մեկի համար է գլխավոր հերոսը (ով օգտագործում է ես/ես/իմը) 2020 թվականի դրությամբ, բարոյական առումով հստակորեն սխալ բան անում, ըստ սովորական բարոյական չափանիշների ԱՄՆ-ում: Դրվագ 1 | Երբ ռեստորանիս սառեցումը կոտրվեց, ես մատուցեցի տաք միսը, չնայած գիտեի, որ այն շատ անվտանգ է: Դրվագ 2 | Որոշեցի անտառում հրդեհ սկսել.","Սխալ, սխալ","Սխալ, ոչ սխալ","Ոչ սխալ, սխալ","Ոչ սխալ, ոչ սխալ",A
"Կաթի ավելի մեծ սպառում
","Ասում են, որ մի քանի ուսումնասիրությունների ժամանակ կոտրվածքի եւ մահացության ավելի բարձր դեպք է գրանցվել","Սեռական հասունացման շրջանում, ըստ երեւույթին, կապված է հետագա կյանքի ոսկրային հանքային խտության բարձրացման հետ",Հետեւողականորեն կապված է կոտրվածքների ավելի ցածր ցուցանիշի հետ,"Այն երկրներում, որտեղ կոտրվածքների ամենաբարձր ցուցանիշը կա, ցույց է տալիս, որ կաթի օգտագործումը օգտակար է կմախքի համար։",A
"Գլյուկոզայի նյութափոխանակության մասին հետեւյալ դրույթներից ո՞րն է ճիշտ:
",Գլյուկագոնը բարձրացնում է գլիկոլիզի արագությունը,Գլիկոլիզը պահանջում է NADP+,Գլիկոլիզի ժամանակ գլյուկոզան ճեղքվում է երկու եռածխածնային արտադրանքի մեջ,Էրիթրոցիտներում գլիկոլիզի վերջավորությունը պիրուվատ է,C
"Նագելը պնդում է, որ բարոյական բախտի խնդիրը սերտորեն կապված է խնդրի հետ.",Աստծո գոյությունը:,կամքի ազատությունը:,հոգեբանական էգոիզմ:,համընդհանուր:,B
Ըստ Singer-ի՝ իր սկզբունքին համապատասխանությունը պահանջում է.,"համեստ փոփոխություններ մեր անձնական սովորությունների մեջ, բայց ոչ ամբողջ հասարակության մեջ:","համեստ փոփոխություններ մեր անձնական սովորությունների, ինչպես նաեւ հասարակության մեջ:","կտրուկ փոփոխություններ մեր անձնական սովորությունների մեջ, բայց ոչ մեր հասարակության մեջ:","կտրուկ փոփոխություններ են տեղի ունենում թե՛ մեր անձնական սովորությունների, թե՛ հասարակության մեջ։",D
"Ստորեւ բերվածներից ո՞րն է վերջինը, որին պետք է տիրեն մարդիկ:",Նոր Գվինեա,Ավստրալիա,Նոր Զելանդիա,Թիմոր,C
Նուբիական քաղաքակրթություն.,նախապես եւ խթանեց եգիպտական մշակույթի վերելքը։,հետեւանքն էր միջագետքյան գաղութացման հարավի:,"զարգացել է ի պատասխան, բայց ոչ ընդօրինակելով եգիպտական մշակույթը:",կապեր չի ունեցել հարեւան մշակույթների հետ:,C
Պետական մարմնից պահանջվում է ներառել դրամական միջոցների հոսքերի մասին հաշվետվություն հետեւյալ ֆինանսական հաշվետվություններից ո՞ր դեպքում:,Պետական ֆոնդի ֆինանսական հաշվետվությունները:,Պետական-պետական ֆինանսական հաշվետվություններ:,Պրոպրիետային ֆոնդի ֆինանսական հաշվետվությունները:,Fiduciary fund ֆինանսական հաշվետվություններ:,C
"Հետեւյալ դրույթներից ո՞րն է ճիշտ, քանի որ այն վերաբերում է հաշվապահական հաշվեկշառումների փոփոխություններին:",Հաշվապահական հաշվարկների փոփոխությունների մեծ մասը հետադարձ հայացք է նետվում։,"Երբ անհնար է որոշել, թե արդյոք տեղի է ունեցել հաշվարկի փոփոխություն, թե հաշվապահական սկզբունքի փոփոխություն, փոփոխությունը պետք է համարվի սկզբունքորեն փոփոխություն:","Երբ անհնար է որոշել, թե արդյոք տեղի է ունեցել հաշվապահական հաշվառման հաշվարկի փոփոխություն, թե հաշվապահական հաշվառման սկզբունքի փոփոխություն, փոփոխությունը պետք է համարվի հաշվարկի փոփոխություն:","Ավելի հեշտ է տարբերել հաշվապահական հաշվառման հաշվարկի փոփոխությունը եւ հաշվապահական հաշվառման սկզբունքի փոփոխությունը, քան հաշվապահական հաշվեկշառքի փոփոխության եւ սխալի ուղղման տարբերությունը:",C
"Վարորդի անփութությունը լուրջ վնասվածքներ է հասցնում մեկ այլ վարորդի: Վարորդին մեջբերեցին սխալ երթուղով ճամփորդելու համար եւ տուգանք վճարեցին։ Ավտոմեքենան իր ապահովագրական երաշխավորագրի վրա երրորդ կողմի պատասխանատվության համար ուներ ընդամենը 15 000 դոլար քաղաքականություն։ Վարորդի ապահովագրողին բժշկական լրիվ հաշվետվությունը, բժշկական բոլոր թղթադրամները, բժշկական փաստաթղթերը եւ այլ անհրաժեշտ ապացույցները վնասվածքների վերաբերյալ ներկայացնելուց հետո վիրավոր պահանջողը պահանջեց քաղաքականության սահմանները: Հայցվորը տեղեկացրեց, որ հավատի վատ պահանջ կներկայացվի, եթե քաղաքականության սահմանները անմիջապես չվճարվեն։ Ապահովագրական ընկերությունը հրաժարվել է վճարումից՝ առանց բացատրության: Երդվյալ ատենակալը վիրավոր պահանջողին պարգեւատրել է 200 հազար դոլար: Վիրավոր հայցվորը անփութորեն վարորդի կողմից ստորագրված հանձնարարություն է ստացել, որը պահանջողին տալիս է ցանկացած իրավունք, որը վարորդը կարող էր ունենալ իր երաշխավորագրի դեմ։ Արդյո՞ք դատարանը, ամենայն հավանականությամբ, կստիպի ապահովագրական ընկերությանը այդ փաստերի հիման վրա վճարել երդվյալ ատենակալների վճիռի ամբողջ գումարը։","Քաղաքականության սահմանը կազմում է 15 000 դոլար, եւ դա այն ամենն է, ինչ կարող է հավաքել վիրավորը ապահովագրության պայմանագրի վրա վատ հավատի համար ոչ մի գործողություն չկա։","Ապահովագրական ընկերությունը խախտել է բարի հավատի եւ արդար գործարքի ակնարկված ուխտը, որն անբացատրելի է յուրաքանչյուր ապահովագրական պայմանագրում եւ պետք է վճարի դատավճռի ամբողջ գումարը:","Վատ հավատը անձնական է ապահովագրված կողմի համար, իսկ նրա ապահովագրողը անվավեր էր այդ հանձնարարությունը, եւ վիրավորը ոչ մի պահանջ չունի պարտավորեցնելու ապահովագրողին վճարել:",Վնասված կողմը պետք է գործի դնի իր ողջ դատավճիռը վարորդի դեմ եւ երբեք այդ գումարի դիմաց չհետապնդի ապահովագրողին։,C
"Բնակելի կորպորացիան սեփական տրակտատ ուներ։ Բնակարանային կորպորացիան պատրաստել է զարգացման ծրագիր՝ հողամասը 100 լոտի բաժանելու եւ տրակտատում բնակելի համայնք ստեղծելու համար: Ուխտերի հռչակագիրը ստեղծեց տանտերերի միությունը, որը վարչական միավոր էր, որը ղեկավարելու եւ կիրառելու էր ուխտերի մեջ հիշատակված կանոններն ու սահմանափակումները։ Ուխտերի հռչակագրում նշված սահմանափակումներից մեկն ասում է. « Ոչ մի ժամանակ չի կանգնեցվի, չի թույլատրվի կամ չի պահպանվի որեւէ կառույց, որը նախատեսված է որպես սալօձ կամ վայր ածելի, վինի կամ սպիրտային խմիչքների վաճառքի կամ արտադրության համար »: Ուխտերի հռչակագիրը պատշաճ կերպով գրանցվեց եւ ընդգրկվեց ուսուցչի կողմից արված գործում, երբ նա զարգացման մեջ գնեց 62 վիճակ: Ուսուցիչն անմիջապես արձանագրեց իր կատարածը: Ուսուցիչը իր տունը վարձակալել է գրադարանավարի մոտ մեկ տարի ժամկետով: Վարձակալությունը ներառում էր նույն սահմանափակումները, ինչ ուխտերի հռչակագրում եւ ուսուցչի գործերում: Գրադարանավարն անմիջապես սկսեց ամենշաբաթյա «ժամերից հետո» երեկույթների ժամանակ շենքում խմիչք վաճառել: Տանտերերի միությունը դատական գործ է հարուցում գրադարանավարին վնասների համար: Ստորեւ բերվածներից ո՞րն է գրադարանավարի համար լավագույն փաստարկը:",Սպենսերի քեյսի կանոնը թույլ չի տալիս գրադարանավարին պատասխանատվության ենթարկվել:,Գրադարանավարը տանտերերի ընկերակցության հետ պայմանագիր կնքելու հնարամտության մեջ չէ:,Գրադարանավարը ուսուցչի հետ կալվածքի մեծության մեջ չէ։,Անմիջական հարեւանությամբ գտնվող այլ լոտոները օգտագործվում են կոմերցիոն նպատակներով:,B
"Քոլեջում սովորելու խրախուսման նպատակով պետությունը պետական տուրքից ազատում է 200 դոլար այն անձանց համար, ովքեր պետության ներսում գտնվող քոլեջներում լիաժամ ուսանողներ են: Կես դրույքով հաճախող կին ուսանողներին դեռեւս թույլատրվում է 100 դոլար հարկերից ազատում, մինչդեռ կես դրույքով հաճախող արական սեռի ուսանողներին այլեւս չի թույլատրվում որեւէ մաքսազերծում: Ստորեւ բերվածներից ո՞րն է ամենաճշգրիտ կերպով ամփոփում կես դրույքով սովորող ուսանողների համար պետական տուրքից ազատման մասին սահմանադրական օրենքի ճիշտ կանոնը:",Հարկերից ազատումը անվավեր կհամարվեր՝ որպես պատշաճ գործընթացի մերժում։,Մաքսատուրքից ազատումը անվավեր կհամարվեր՝ որպես պաշտպանության հավասար ակտի խախտում:,Հարկային չափորոշիչն ուժի մեջ կմտցվի ինչպես ըստ էության պատշաճ գործընթացի շրջանակներում։,"Հարկային չափորոշիչն ուժի մեջ կմտներ, որպեսզի մարդիկ անհավասար հարկեր վճարեին տարբեր խավերի համար։",B
"«Անձը պատասխանատվություն չի կրում քրեական վարույթ հարուցելու համար, եթե նման վարքի պահին, հոգեկան հիվանդության կամ արատավորության հետեւանքով, բացակայում է իր վարքի անօրինությունը գնահատելու կամ իր վարքը օրենքի պահանջներին համապատասխանեցնելու էական կարողություն»: Մի օր՝ կեսօրին, մեղադրյալը երեխա էր խնամում իր հինգ տարեկան եղբորորդուն։ Երբ նրանք դրսում որս էին խաղում, ամբաստանյալը գնդակը նետեց իր եղբորորդու գլխին, եւ այն գլորվեց փողոց: Բնազդաբար, եղբորորդին վազեց գնդակի հետեւից, բայց ճեղքվեց ջրափի վրա եւ ընկավ փողոցում։ Երբ նա հարվածեց, եղբորորդին ծանր հարվածեց ոտքի կոճին եւ չկարողացավ ոտքի կանգնել: Մի քանի րոպե անց մի մեծ աղբատար մեքենա էր կանգնեցնում եւ վազում քրոջորդի վրա՝ սպանելով նրան։ Թեեւ մեղադրողը տեսել է իր եղբորորդու վիճակը, սակայն ջանք չի խնայել նրան փրկելու համար։ Դրանից հետո ամբաստանյալին մեղադրանք է առաջադրվել դիտավորյալ սպանության համար: Դատաքննության ժամանակ ամբաստանյալը վկայել է, որ այնքան է ցնցվել, երբ տեսել է, թե ինչպես է իր եղբորորդին ընկել աղբատար մեքենայի մոտ, սառել եւ չի կարողացել շարժվել, քանի դեռ ուշ չէ: Ամբաստանյալի ցուցմունքից հետո փորձագետը վկայել է պաշտպանի համար, որ ամբաստանյալի նկարագրած տեսակի արձագանքները սովորական երեւույթ չեն, երբ տեղի է ունենում իսկապես ցնցող իրադարձություն: Եթե երդվյալ ատենակալները հավատում են մեղադրյալի եւ նրա փորձառու վկայի վկայությանը, ապա մեղադրյալի լավագույն պաշտպանությունը ո՞րն է հետեւյալից:",Ամբաստանյալը տառապում էր ժամանակավոր անգործությունից:,Մեղադրյալը բացակայում էր հանցագործության հանձնարարության համար պահանջվող հոգեկան անհրաժեշտ վիճակից:,Ամբաստանյալի կողմից չգործելը կամավոր չէր.,Մեղադրյալի քրեական պատասխանատվությունը փոխարինվել է բեռնատարի վարորդի կողմից:,C
"Գրավոր թեկնածուն մեքսիկացի-ամերիկացի է եւ կարծում է, որ ընտրություններին հաղթելու համար նրան մեծ թվով մեքսիկացի քվեարկողներ են հարկավոր։ Արդյունքում, նրա քարոզարշավի մենեջերը որոշում է փոստով ուղարկել յուրաքանչյուր գրանցված մեքսիկացի քվեարկողի, որը կրում է թեկնածուի անունը եւ պաշտոնը, որի համար նա աշխատում է։ Քանի որ շատ բնիկ մեքսիկացիներ հմուտ չեն անգլերեն կարդալու եւ գրելու հարցում, քարոզարշավի մենեջերը կարծում է, որ քվեարկողներից շատերը դժվարությամբ կգրեն թեկնածուի անունը եւ պաշտոնը քվեարկության ժամանակ։ Արդյունքում՝ քարոզարշավի մենեջերը լայնամասշտաբ լրատվական միջոցներ է ձեռնարկել, որպեսզի քվեարկողներին տեղեկացնի, թե ինչպես կիրառել քվեարկության կտրոնները։ Ընտրություններից հինգ ամիս առաջ ընտրական պաշտոնյան թեկնածուի քարոզարշավի հանձնաժողովին տեղեկացնում է, որ պատռված ստիկերները չեն համապատասխանում պետության կանոնադրությանը: Իր նամակում պաշտոնյան բացատրում է, որ պետական ընտրությունների պաշտոնյաները այն կարծիքին են, որ պոտենցիալ ընտրողների համար անհրաժեշտ է թանաքով գրել թեկնածուի անունը: Հետեւաբար, նա եզրակացնում է, որ ստիկերները չեն համապատասխանում օրենքով սահմանված պահանջներին։ Երեք շաբաթ անց թեկնածուն դաշնային շրջանի դատարանում դատական հայց է ներկայացրել նահանգային ընտրությունների պաշտոնյաների դեմ՝ պնդելով, որ պետության կանոնադրության իրենց մեկնաբանությունը խախտում է ԱՄՆ-ի սահմանադրությունը: Ստորեւ թվարկվածներից ո՞րը հաստատվելու դեպքում սահմանում է ընտրական պաշտոն զբաղեցնող անձի' կանոնադրության մեկնաբանմանն աջակցող ամենազորեղ սահմանադրական փաստարկը:","Քվեարկողների թիվը գրանցված մեքսիկացի ամերիկացի ընտրողների շրջանում, ովքեր անգլերենի հմտություն չունեն, վերջին ընտրությունների ժամանակ ամբողջ պետության ընդհանուրի 1 տոկոսից էլ քիչն է եղել։","Պետական կանոնադրությունը պահանջում է, որ յուրաքանչյուր քվեարկության տաղավար կահավորված լինի թանաքի գրիչով, որպեսզի հեշտացնի քվեների գրությունը:","Քանի որ մեծ թվով գրավոր քվեները ընդհանուր առմամբ մեծացնում են բոլոր քվեները հաշվելու համար անհրաժեշտ ժամանակը, անհրաժեշտ է նման ձայները միասնական ձեւով նետել։",Քվեարկության կեղծման պոտենցիալը զգալիորեն ավելի մեծ է նախապես տպված ստիկերներով։,D
"Տղամարդը քաղաքի նորակառույց հյուրանոցի սեփականատերն էր. Մարտի 15-ին տղամարդը հեռախոսազանգ է ստացել վաճառողից, ով եղել է հյուրանոցային սարքավորումների դիստրիբյուտոր: Վաճառողը առաջարկեց վաճառել այդ մարդուն 1000 հրշեջ հրկիզիչ իր հյուրանոցի համար: Վաճառողը տղամարդուն հայտնել է, որ հրդեհաշիջման աշխատանքների արժեքը կկազմի 35 000 դոլար (կամ 35 դոլար, որը վճարվում է առաքումից 90 օր անց)։ Վաճառողը խոստացավ, որ հրդեհի հանգցնողները կտեղադրվեն ապրիլի 15-ից ոչ ուշ: Մարտի 16-ին տղամարդը զանգահարեց վաճառողին եւ ընդունեց առաջարկը: Հաջորդ օրը այդ մարդը հետեւյալ հուշատախտակը փոստով ուղարկել է վաճառողին. «Խնդրում եմ խորհուրդ տալ, որ տեղադրումից յոթ օր անց կանխիկ վճարման համար 15 տոկոս զեղչ վերցնեմ»: Վաճառողը տղամարդու նամակագրությունը ստացել է մարտի 20-ին: Ապրիլի 1-ին վաճառողը հեռագիր էր ուղարկել այդ մարդուն՝ նշելով. Ապրիլի 15-ին կամ որեւէ այլ ժամանակ չեմ հասցնելու հրդեհաշիջման աշխատանքներին: «Այդ մարդը պայմանագիր խախտելու համար դատական գործ է հարուցում վաճառողի դեմ: Վաճառողը պնդում է, որ պաշտպանում է UCC-ի ներքո խարդախությունների դրույթը: Ստորեւ բերվածներից ո՞րն է ամենաճշգրիտ հայտարարությունը վաճառողի պաշտպանության վերաբերյալ:","Վաճառողի պաշտպանությունն ուժի մեջ է, քանի որ տղամարդու հուշագրությունը բավարար չէր նշելու համար, որ պայմանագիր է կազմվել:","Վաճառողի պաշտպանությունն ուժի մեջ է, քանի որ տղամարդու հուշագրությունը հակասում էր վաճառողի բանավոր առաջարկի պայմաններին:","Վաճառողի պաշտպանությունը վավերական չէ, քանի որ վաճառողը ողջամիտ ժամկետում չկարողացավ պատասխանել այդ մարդու հուշատախտակին:","Վաճառողի պաշտպանությունը վավերական չէ, քանի որ UCC-ի ներքո խարդախությունների դրույթը կիրառելի չէ առեւտրականների միջեւ կնքված համաձայնագրերում:",A
"Նախքան երկու քաղաք միավորելու առաջարկը քվեարկության դրվեց, նահանգի գլխավոր դատախազը հրապարակեց խորհրդատվական կարծիք, որում նշվում էր, որ այդ քայլը, իր կարծիքով, չի խախտում որեւէ օրենսդրական կամ սահմանադրական դրույթ։ Դրանից հետո առաջարկը դրվեց քվեարկության եւ երկու քաղաքների ընտրողների կողմից էլ անհաղթահարելիորեն անցավ։ Ընտրություններից հետո, սակայն մինչ միավորումը պաշտոնապես իրականացվելը, երկու հարկատուներ քաղաքներից մեկից նախաձեռնեցին համապատասխան ակցիա՝ միավորմանը միանալու համար՝ ոտնահարելով առաջարկի սահմանադրականությունը։ Դատաքննությունը հասավ նահանգի գերագույն դատարան եւ պարզվեց, որ այն սահմանադրական է եւ՛ նահանգային, եւ՛ ֆեդերալ օրենքով։ Այժմ բողոքարկողները միջնորդություն են ներկայացնում, որպեսզի ԱՄՆ-ի Գերագույն դատարանը վերանայի այս միջնորդությունը։ Դատարանը կարող է","գործը չլսել, քանի որ այն որոշվել է անկախ պետության հիմքերով:","գործը չլսել, այլ կարող է այն վերապատվել դաշնային շրջանի դատարանին:","լսում են ներգրավված ֆեդերալ հարցերը, սակայն հրաժարվում են պետական հարցի վերաբերյալ որոշում կայացնելուց:",ապավինել պետական գլխավոր դատախազի կողմից ներկայացրած խորհրդատվական կարծիքին եւ գործը չլսել դրա արժանիքների վրա:,A
"Ոստիկանությունը վստահելի տեղեկատուից թեյավճար է ստացել, որ մի տղամարդ իր տնից կոկաին է առեւտուր անում։ Այնուհետեւ պաշտոնյաները դատավորին ներկայացրին փաստաթուղթ, որտեղ ներկայացվում էին հանգամանքներ, որոնք ցույց էին տալիս, թե ինչու է հնարավոր, որ փնտրտուքներ կատարելու թույլտվություն տրվի։ Դատավորը այդ մարդու հասցեում թմրադեղերի որոնման հրաման արձակեց։ Ոստիկանության աշխատակիցները գնացին այդ մարդու տուն եւ հնչեցրեց դռան զանգը: Երբ ոչ ոք չպատասխանեց, ոստիկանները ներս մտան ու մտան բնակարան։ Նրանք խուզարկեցին առաջին հարկի սենյակները եւ ոչ մի մեղադրական ապացույց չգտան, ապա դուրս եկան եւ նկատեցին առանձին մուտք, որը տանում էր դեպի բնակարանի երկրորդ հարկը։ Նրանք բարձրացան աստիճաններով եւ մտան վերեւի հարկում գտնվող ննջասենյակ։ Սենյակի ներսում սպաները զգեստապահարանի վրա պառկած կոկաինի պահեստ գտան: Մինչ սպաները շարունակում էին իրենց որոնումները ննջասենյակում, մեղադրյալը մտավ սենյակ: Ոստիկանությունը ամբաստանյալից հետաքրքրվեց՝ նա այդ մարդն է, թե ոչ: Ամբաստանյալը ներկայացել է եւ ոստիկաններին հայտնել, որ իրենք իր ննջասենյակում են, իսկ ինքը զբաղեցնում է բնակարանի երկրորդ հարկը: Պաշտպանը բացատրեց, որ առաջին հարկում բնակվող տղամարդը եւ նրա բնակարանները ամբաստանյալից առանձին են: Այնուամենայնիվ, մեղադրյալին ձերբակալեցին եւ մեղադրեցին կոկաին ձեռք բերելու մեջ։ Պաշտպանը միջնորդություն է ներկայացրել կոկաինն ապացույցների մեջ չներկայացնելու վերաբերյալ: Ամբաստանյալի միջնորդությունը պետք է լինի","շնորհվեց, քանի որ հրամանը մեղադրյալի անունը չի նշել:","շնորհվեց, քանի որ հրամանը կոնկրետ չի նշել այն տարածքը, որը պետք է խուզարկվեր:","հերքեցին, քանի որ ոստիկանները ողջամտորեն հավատում էին, որ խուզարկում են այդ մարդու բնակարանը, երբ մտան մեղադրյալի բնակարան:","հերքվեց, քանի որ հրամանը վավերական էր եւ արձակվեց հավանական պատճառներով:",C
"Երկու շաբաթ շարունակ վերանորոգման համար փակվելուց հետո սուպերմարկետը նոր էր բացվել։ Վերաբացման առավոտյան մի կին գնումներ էր կատարում, երբ հանկարծ ընկավ եւ ոտքը կոտրվեց։ Դրանից հետո կինը դատական գործ հարուցեց սուպերմարկետում անձնական վնասվածքներ ստանալու համար: Իր կոստյումով կինը պնդեց, որ ճեղքել է մի դույլ, որը պառկած էր միջանցքներից մեկում։ Դատավարության ժամանակ կինը զանգահարեց մեկ այլ հաճախորդի, որպեսզի վկայի, որ գնումներ կատարելիս ձայն է լսել, շրջվել է եւ տեսել, թե ինչպես է կինը ընկել հատակին։ Նա նաեւ վկայեց, որ տեսել է կնոջ ոտքից մի քանի մետր հեռավորության վրա ընկած մի դատարկ ներկի դույլ: Զննության ժամանակ հաճախորդը վեճի մեջ է մտել սուպերմարկետի փաստաբանի հետ: « Նա ընկավ, քանի որ դույլի վրա էր ընկել » ։ Նա, սակայն, խոստովանեց, որ իրականում չի տեսել, թե ինչպես է կինը ճամփորդում դույլի վրա: Սուպերմարկետի փաստաբանը այնուհետեւ հաճախորդին հետեւյալ հարցն ուղղեց. «Եթե դուք չտեսաք, որ կինը դույլով է գնում, որտեղի՞ց գիտեք, որ նա ընկել է դրա պատճառով»: « Քանի որ ընկերուհիս, որը գնումներ էր անում ինձ հետ, հետագայում ասաց, որ տեսել է, թե ինչպես է կինը դույլի վրայով գնում » ։ Սուպերմարկետի փաստաբանը շարժվում է հարվածելու հաճախորդի վերջին պատասխանին: Եթե դատավորը չեղյալ համարի մեղադրյալի միջնորդությունը եւ թույլ տա հաճախորդի պատասխանը կանգնել, ամենայն հավանականությամբ, դա կլինի այն պատճառով, որ",հաճախորդի պատասխանը հրավիրվեց սուպերմարկետի փաստաբանի հարցմամբ:,հաճախորդի պատասխանը հիմնված էր ներածական գիտելիքների վրա:,հաճախորդի պատասխանը վերջին ընկալման դրույթն էր:,հաճախորդի պատասխանը ներկա զգացական տպավորություն էր:,A
"Ներկայումս ռանչերը « Ա » անունով մի պարկ հողատարածքի սեփականատերն է ։ Գյուղացուն է պատկանում «Բ» պարկը, որը լեռան լանջին գտնվում է «Ա»-ից ցածր վիճակում: 2000 թ. – ին ռանչերը, որն ուներ երկու պարկ հողատարածքներ, կառուցեց ջրատար համակարգ ։ Այս համակարգը բաղկացած էր ստորգետնյա խողովակաշարից, որը ձգվում էր երկու պարկերով։ Համակարգի միջով թափված «Ա» պարկից դեպի մունիցիպալ կոյուղի, որը գտնվում էր լեռան ստորոտում: 2005 թվականին ռանչերը «B» պարկը վաճառել է գյուղացուն։ Գյուղացուն ուղղված այդ բանը ոչ մի հիշատակում չուներ ռանչերի ջրատար համակարգի մասին։ Պարկերից յուրաքանչյուրի վրա տեղակայված են ռանչ ոճի մեծ տներ, որոնք զբաղեցնում են համապատասխան սեփականատերերը։ Վերջերս ջրատարը սկսել է տհաճ հոտ արտանետել « Բ » տուփի վրա ։ Դատաստանը պետք է լինի","ռանչերը, քանի որ գյուղացուն ուղղված գործը չէր պարունակում որեւէ ուխտ, որը սահմանափակում էր ռանչերի օգտագործումը։","ռանչերը, քանի որ հողագործի պատշաճ գործունեության պատճառը ոչ թե հանցանքն է, այլ նուագելու համար:","գյուղացուն, քանի որ դրենաժային համակարգը հանդիսանում էր հայցվորի վնասների պրոքսիմատային պատճառը՝ որպես օրենքի հարց:","գյուղացին, քանի որ ռանչերը իրավունք չուներ սեփական հողը բարելավել այնպես, որ վնաս հասցներ ուրիշին:",B
"Գրասենյակ է գալիս 54-ամյա մի կին, քանի որ վերջին 3 շաբաթների ընթացքում աջ այտի եւ ծնոտի վրա անընդհատ կրակոցներ է ստացել: Ցավի յուրաքանչյուր դրվագ տեւում է 1 վայրկյան կամ ավելի քիչ: Ցավը հաճախ առաջանում է սառը օդից, ծամելուց, նրբանկատորեն գրգռվելուց եւ ատամները խոզանակով մաքրելուց: Նա ոչ մի տրավմա չի ունեցել թե՛ դեմքին, թե՛ գլխին։ Բժշկական պատմությունը աչքի է ընկնում լարվածության գլխացավով, ճարպակալմամբ եւ գաստրիտի շրջանցման վիրահատությամբ: Նա 165 սմ (5 ft 5 in) հասակ ունի եւ կշռում է 62 կգ (137 լ); BMI է 23 կգ/մ2 . Կենսական նշանները նորմալ են։ Հիվանդը չի կարող հանդուրժել դեմքի աջ կողմի հպումը: Դեմքի թուլություն կամ զգայության կորուստ չկա: Ֆիզիկական զննության մնացած մասը ցույց չի տալիս ոչ մի աննորմալություն: Գլխի համակարգչային տոմոգրաֆիան, որը ունի եւ առանց հակադրության, ոչ մի խանգարում չի ցույց տալիս։ Ստորեւ բերվածներից ո՞րն է այս պահին ամենահարմար դեղատնից:",Կարբամազեպին,Լամոտրիգինե,Լեվետիրասետամ,Թոփիրամաթ,A
"Շիզոֆրենիայի էթիոլոգիայի ուսումնասիրությունները ցույց են տվել, որ հիվանդության հանդեպ գենետիկական հակվածություն կա, սակայն այլ գործոններ էլ կան։ Թեմայի վերաբերյալ Ձեր գիտելիքներից պարզեք, թե հետեւյալ դրույթներից որ մեկն է սխալ:",Դոպամինի ավելցուկը կամ դոպամինի նկատմամբ զգայունությունը կարող են նպաստել դրան։,Սպիտակամորթ հիվանդներն ավելի ախտանշանային են:,Երրորդ աշխարհում վիճակից ռեմիսսիան կազմում է 65%:,Շիզոֆրենիայի ավելի ցածր ցուցանիշ է ախտորոշվել աֆրիկացի ամերիկացիների շրջանում:,D
