Question,A,B,C,D,Answer
"Wani tuƙi da ya yi rashin hankali ya yi rauni sosai ga wani direban. An ambata mai tuƙin don ya yi tafiya a hanyar da ba ta dace ba kuma ya biya ƙaruwa. Mai direban yana da iyaka na dola 15,000 kawai don ɗan'uwansa na uku ya ɗauki insuransinsa. Bayan ya ba da rahoton jinya na mai tuƙi, dukan biyan biyan jinya, labaran jinya, da wasu tabbaci da ake bukata na lahani, wanda ya yi rauni ya ce a ƙyale shi ya yi hakan. Mai da'awar ya lura cewa za a saka ƙarar da ba ta dace ba idan ba a biya dokar nan da nan ba. Kamfanin insurans ya ƙi biyan kuɗin ba tare da bayyana ba. Hukumar ta ba wa wanda ya yi rauni daidai da $200,000. Wanda ya yi rauni ya sami aiki daga ɗan direban da ya yi rashin hankali kuma ya ba wa wanda ya yi laifi duk wani ' yancin da mai direban yake da shi a kan insuransinsa. Kotun zai tilasta wa kamfani na insurans ya biya cikakken kuɗin hukuncin da rukunin ya ba wa wanda ya yi rauni a ƙarƙashin waɗannan gaskiya?","Iyaka na shari'a ita ce $15,000 kuma wannan ne kawai wanda ya yi rauni zai iya karɓa, ba a ɗauki mataki don rashin bangaskiya ga ƙarin insurans.",Wannan kamfani na insurans ya karya alkawarin da aka yi cewa yana da aminci kuma ya yi kasuwanci mai kyau da ke cikin kowane ƙarin insurans kuma dole ne ya biya dukan kuɗin da aka ba da.,"Ba a amince da mutumin da ya yi insurans ba kuma mai yin insurans da yake yi bai dace ba, kuma wanda ya yi rauni ba ya da'awa cewa zai tilasta wa mai insurans ya biya kuɗin.",Dole ne rukunin da aka yi rauni ya zartar da dukan hukuncin da ya yi wa mai tuƙin mota kuma wataƙila ba zai taɓa biɗan insurans ba domin wannan kuɗin.,C
"Wani kamfani na gida yana da ƙasa. Ƙungiyar ta shirya shirin gina ƙasa don ta raba ƙasa zuwa filayen 100 kuma ta kafa jama'a da za su zauna a kan hanyar. Shirin Alkawari ya halicci ƙungiyar masu gidan, wata ƙungiyar sarauta da za ta yi sarauta kuma ta cika dokoki da hani da aka karanta a cikin alkawuran. Ɗaya daga cikin hani da aka kafa a cikin sanarwar alkawari ya ce: ""Ba za a taɓa gina, ko a yarda, ko kuma a kula da kowane sashe na dukiya da aka ƙera ko kuma a yi amfani da shi a matsayin gidan kwana ko wuri don sayarwa ko a yi malt, vinous, ko giya mai ruhu. "" An rubuta ra'ayin alkawari daidai kuma an haɗa shi cikin takardar da malami ya ɗauka sa'ad da ya sayi abubuwa 62 a gina. Nan da nan malamin ya rubuta abin da ya faɗa. Malamin ya yi hayar gidansa ga mai kula da littattafai na shekara ɗaya. Wannan hayan ya haɗa da irin hani da waɗanda ke cikin Sanarwar Alkawari da kuma aikin malamin. Mai shela nan da nan ya soma sayar da giya a wurin a lokacin bikin ""da shigewar sa'o'i"" na mako. Ƙungiyar masu gidan ta kai wa mai shela shari'a don ɓarna. Wane dalili ne ya fi kyau ga mai kula da littattafai?",Shari'ar da ke cikin Spencer's Case ta hana mai shela yin laifi.,Mai shela ba shi da ƙwazo da ƙungiyar masu gidan.,Mai kula da littattafai ba ya ɗauki dukiyar da malamin yake da shi.,Ana amfani da wasu ƙasashe da ke kusa da su don kasuwanci.,B
"Don ƙarfafa mutane su shiga makarantar jami'a, wata ƙasa tana ba da kawar da haraji na dola 200 ga haraji na gwamnati ga waɗanda suke ɗaliban cikakken lokaci a makarantu a cikin gwamnati. Har ila ana ƙyale mata mata da suka halarci rabin lokaci su cire haraji na $ 100, yayin da ɗaliban maza da suka halarci sauran lokaci ba sa ƙyale a cire musu haraji. Wane cikin waɗannan da suka gabata ya kwatanta ƙa'ida da ta dace ta doka ta shari'a game da kawar da haraji na gwamnati ga ɗalibai da suka shiga cikin sauran lokaci?",Za a ƙi cire haraji don a ƙi yin hakan.,Za a ƙyale kawar da haraji a matsayin laifi ga ƙa'idar kāriya daidai.,Za a goyi bayan wannan matakin haraji domin yana cikin hanyar da ta dace.,Za a goyi bayan wannan matakin haraji domin wata ƙasa tana da ikon yin haraji ga mutane dabam dabam.,B
"Wannan shari'ar tana da doka ta laifi da ke gaba: ""Mutum ba shi da hakkin yin laifi idan a lokacin irin wannan halin, saboda ciwon hankali ko laifi, ba shi da ƙarfin fahimtar rashin adalci na halinsa, ko kuma ya bi halinsa da farillai na doka. "" Wata rana da yamma, wani mai laifi yana kula da ƙanwarsa ɗan shekara biyar. Yayin da suke buga ƙwallon a waje, mai laifi ya jefa ƙwallon bisa kan ƙanwarsa, sai ya juya cikin titi. Ɗan'uwan ya bi ƙwallon amma ya yi tuntuɓe a kan ƙofar kuma ya faɗi a kan titi. Sa'ad da ya yi tuntuɓe, ɗan'uwan ya ƙwace ƙahonsa sosai kuma bai iya tashi ba. Bayan wani lokaci, wani babban kamfani na kunya ya zo ya yi gudu ya kai wa ɗan'uwan, ya kashe shi. Ko da yake mai laifi ya ga yanayin ƙanwarsa, bai yi ƙoƙari ya ceci shi ba. Bayan haka, an yi wa wanda aka ɗauki alamu zargin kashe mutum ba da son rai ba. Sa'ad da ake shari'ar, wanda aka ɗauki alamu ya ba da shaida cewa ya yi mamaki sosai sa'ad da ya ga ɗan'uwansa ya faɗi kusa da mota da ake karɓan kuturta har ya yi sanyi kuma bai iya tafiya ba sai ya ɗan daɗe. Bayan shaidar wanda aka ɗauki alamu, wani gwanin shaida ya ba da shaida don ya ba da shaida cewa irin aikatawar da mai laifi ya kwatanta ba abin ban mamaki ba ne sa'ad da wani aukuwa mai ban mamaki ya faru. Idan rukunin ya gaskata da shaidar mai laifi da kuma shaidarsa mai ƙwarewa, kāriya mafi kyau na mai laifi ita ce wane cikin waɗannan?",Mai zargin yana shan wahala na ɗan lokaci.,Mai laifi ba shi da halin tunani da ake bukata don yin laifi.,Rashin ɗaukan mataki da mai laifi ya yi ba da son rai ba ne.,Ɗan direban ne ya ɗauki laifofinsa.,C
"Wani mai rubuta rubutu ɗan Mexico-Amerika ne kuma yana da ra'ayin cewa yana bukatar mutane da yawa da suke son su yanke shawara a ƙasar Mexico don ya yi nasara a nasara. Saboda haka, manajan ɗayan Tun da yake mutanen ƙasar Mexico da yawa ba sa iya karatu da kuma rubuta Turanci, mai kula da kamfen ya gaskata cewa mutane da yawa da suka zaɓa za su yi wuya su rubuta sunan wanda ya zaɓa kuma su yi aiki a wurin. Saboda haka, mai kula da kamfen ya yi ƙoƙari sosai don ya gaya wa masu son su yanke shawara game da yadda za a saka takardar a cikin na'urar. Wata biyar kafin yin na'ura wani ma'aikacin zaɓi ya gaya wa kwamitin ɗayan A cikin wasiƙarta, ma'aikatan sun bayyana cewa ma'aikatan zaɓa na gwamnati suna da ra'ayin cewa ana bukatar masu zaɓi su rubuta sunan wanda zai zaɓa da inki. Saboda haka, ta kammala cewa takardar ba ta jitu da farillai da aka kafa a doka ba. Makonni uku bayan haka, wannan mutumin ya kawo ƙarar da aka yi wa ma'aikatan na'urar ƙasar da suka da'awa cewa fassarar dokar gwamnati ta taka Shari'a ta Amirka. Wane cikin waɗannan, idan aka kafa, ya kafa dalili mafi ƙarfi na shari'a da ke goyon bayan fassarar ma'aikacin zaɓi na dokar?",Mutane da suka yi zaɓi a amirka da aka rubuta a ƙasar Mexico da ba su iya Turanci ba sun rage ɗari ɗaya daga cikin dukan mutanen da suka halarci na'urar da aka yi a kwanan nan.,Dokar ƙasar tana bukatar a saka kowane ɗakin yin suwu da inki don a yi sauƙi a rubuta su.,"Tun da yake mutane da yawa da suke yin suwu suna ƙara lokaci da ake bukata don a ƙididdige dukan masu sauraro, ana bukatar a yi irin wannan suɗe a hanyar da ta dace.",Za a iya yin ƙarya da takardar da aka buga kafin a yi su.,D
"Wani mutum ne mai gidan hotal da aka gina a wani birni. A ranar 15 ga Maris, wani mai sayarwa da ke rarraba kayan hotal ya kira mutumin waya. Mai sayarwar ya ba da kansa ya sayar da makaman wuta 1,000 don hotal da yake yi. Mai sayarwar ya gaya wa mutumin cewa kuɗin makaman wuta zai zama $35,000 (ko kuma $35 kowa), kuma za a biya kwanaki 90 bayan an kai shi. Mai sayarwar ya yi alkawari cewa za a saka makaman wuta a ranar 15 ga Afrilu. A ranar 16 ga Maris, mutumin ya kira mai sayar da kayan kuma ya amince da wannan alkawarin. Washegari, mutumin ya aika wa mai sayar da wannan labarin wasiƙa: ""Don Allah a shawarce ni in ɗauki kashi 15 na kuɗin da zan biya kwanaki bakwai bayan an saka shi. "" Mai sayarwar ya karɓi wasiƙar mutumin a ranar 20 ga Maris. A ranar 1 ga Afrilu, mai sayar da shi ya aika wa mutumin telegram, ya ce: ""A bayyane yake cewa ba mu da alkawarin da za a iya yin amfani da shi. Ba zan kai makaman wuta a ranar 15 ga Afrilu ko kuma wani lokaci ba. ""Mutumin ya kawo shari'a ga mai sayar da kaya saboda rashin yarjejeniyar. Mai sayar da ya ce ya kāre dokar ƙarya a ƙarƙashin UCC. Wane cikin waɗannan ne furcin da ya fi kyau game da kāriyar mai sayarwa?","Kāriyar mai sayarwa tana da kyau, domin labarin mutumin bai isa ya nuna cewa an kafa alkawarin ba.","Kāriyar mai sayarwa tana da kyau, domin labarin mutumin bai jitu da ainihin abin da mai sayarwa ya ba da ba.","Kāriyar mai sayarwa ba ta dace ba, domin mai sayar da ya kasa amsa labarin mutumin a cikin lokaci mai kyau.","Kāriyar mai sayarwa ba ta dace ba, domin ƙarƙashin UCC dokar ruɗi ba ta amfani da ita a ƙulla ƙulla tsakanin masu kasuwanci ba.",A
"Kafin a ba da shawarar haɗa birane biyu, lauyan gwamnati ya ba da ra'ayi da ya nuna cewa wannan matakin bai taka dokokin da aka kafa a doka ko kuma shari'a ba. Bayan haka, an saka wannan shawarar a cikin na'urar kuma mutanen da suke son su yanke shawarar a garuruwa biyun sun amince da ita. Bayan zaɓi, amma kafin a haɗa su, masu biya haraji biyu daga ɗaya daga cikin birane sun soma yin roƙo don su ba da umurni a haɗa kai, suna hamayya da shari'ar da aka ba da. Wannan roƙon ya kai kotun mafi girma na ƙasar kuma an gano cewa dokar ƙasar da kuma na federal ne. ' Yan'uwan sun saka roƙo don Kotun Mafifici na Amirka ta bincika wannan sashen. Kotu za ta iya","Ba a ji batun ba, domin an tsai da shawara a kan dalilin da ya sa gwamnati take da ' yanci.","Ba a ji batun ba, amma wataƙila an sake saka shi a kotun gunduma na federal.","Ka saurari batutuwan da suka shafi ƙasar, amma ka ƙi yin hukunci a batun gwamnati.",Ka dogara ga ra'ayin da lauyan gwamnati ya ba da kuma kada ka ji batun bisa ga abin da ya dace.,A
"' Yan sanda sun samu shawara daga wani mai aminci cewa wani mutum yana sayar da kokaini daga gidansa. Sai ' yan sanda suka bai wa alƙali wa'azi da ya bayyana yanayin da ya nuna dalilin da ya sa aka ba da umurnin neman. Alƙalin ya ba da umurnin neman ƙwaya a adireshin mutumin. ' Yan sanda sun je gidan mutumin kuma suka ƙara ƙofar. Sa'ad da babu wanda ya amsa, ' yan sanda suka shiga gidan kuma suka shiga gidan. Sun bincika ɗakin da ke ƙasan farko kuma ba su ga wani tabbaci mai laifi ba, sai suka fita waje suka lura da ƙofar da ke kai ga ƙasan biyu na gidan. Sun hau matakala kuma suka shiga ɗakin layi a saman. A cikin ɗakin, ' yan sanda sun ga wani ɗan koki da ke kwance a kan mai tufafi. Yayin da ' yan sanda suke ci gaba da neman ɗakin layi, wanda aka ɗauki alamu ya shiga ɗakin. ' Yan sanda sun tambayi wanda aka ɗauke shi ko shi ne mutumin. Mai zargin ya faɗi kansa kuma ya gaya wa ' yan sanda cewa suna cikin ɗakin layi kuma ya zauna a ƙasan biyu na gidan. Mai laifi ya bayyana cewa mutumin yana zama a ƙasan farko kuma gidansa na zaune ba na mai laifi ba ne. Duk da haka, an kama wanda aka ɗauki alamu kuma aka yi masa zargin kasancewa da ƙwaya. Mai zargin ya ba da roƙo don kada a shigar da koki a cikin tabbaci. Ya kamata roƙon mai laifi ya kasance","Saboda haka, saboda dokar ba ta ba da sunan wanda aka zargi ba.","Saboda haka, saboda dokar ba ta bayyana takamaiman yankin da za a bincika ba.","Sun ƙi, domin ' yan sanda sun gaskata suna bincika gidan mutumin sa'ad da suka shiga gidan mai laifi.","Ya ƙi, domin umurnin ya yi daidai kuma ya ba da dalili mai yiwuwa.",C
"An sake buɗe wani babban kasuwanci bayan mako biyu da aka rufe don a sake gyara shi. Da safiyar sake buɗe gidan, wata mata tana sayayya sa'ad da ta faɗi farat ɗaya kuma ta karye ƙafa. Bayan haka, matar ta kai wa masu kasuwanci shari'a don ciwon da ta yi. A cikin sandanta, matar ta ce ta yi tuntuɓe a kan ƙanƙara da ke kwance a ɗaya daga cikin ɗakin. Sa'ad da ake shari'ar, matar ta kira wani mai sayarwa don ta ba da shaida cewa sa'ad da yake sayayya ya ji ƙara, ya juya kuma ya ga matar ta faɗi a ƙasa. Ya kuma ba da shaida cewa ya ga wani ƙanƙara mai tsawo da ke kwance ƙafa ɗan ƙafa daga ƙafafun matar. Sa'ad da aka bincika shi, sai ya yi gardama da lauyan kasuwancin. Sa'ad da aka tambaye shi ra'ayinsa game da abin da ya sa matar ta faɗi, mai sauraron ya ba da shaida, ""Ta faɗi domin ta yi tuntuɓe a kan ƙofar. "" Amma, ya yarda sa'ad da aka yi masa tambaya cewa bai ga matar ta yi tafiya a kan ƙofar ba. Lauyin kasuwancin ya tambayi mai sayar da shi tambayar da ke gaba: ""Idan ba ka ga matar ta yi tafiya a kan ƙanƙara ba, ta yaya ka san cewa ta faɗi domin wannan?"" Mai sauraron ya amsa, ""Da yake abokiyar aureta da take sayarwa tare da ni ta gaya mini daga baya cewa ta ga matar ta yi tafiya bisa ƙofar. "" Lauyin kasuwancin ya ɗauki mataki don ya ba da amsa ta ƙarshe ga mai sayar da shi. Idan alƙali ya ƙi roƙon mai laifi kuma ya yarda da amsar mai karɓan ya tsaya, wataƙila domin",Amsar mai amfani da shi ta amsa tambayar lauyan manyan kasuwanci.,Amsar abokin ciniki ta dogara ne akan ilimin farko.,Amsar abokin ciniki shine bayanin ra'ayi na kwanan nan.,Amsar abokin ciniki shine ra'ayi na yanzu.,A
"A yanzu, mai gona shi ne mai rubuta wani ƙasa da aka kira ""A. "" Wannan shi ne mafi tsawon gidaje biyu masu maƙwabta a kan dutse. Wani manomi shi ne mai mulkin ""B,"" wanda ke ƙasa fiye da ""A"" a kan dutse. A shekara ta 2000, mai gonar, wanda yake da ƙasa biyu, ya gina na'urar ruwan ruwa. Wannan tsarin yana ɗauke da ƙasa da aka faɗaɗa a dukan ƙasashen. Ruwan karshe daga ""A"" ya ɓuɓɓu a cikin tsarin zuwa kogin birni, wanda ke ƙarƙashin dutsen. A shekara ta 2005, mai gonar ya sayar da ""B"" ga manomin. Aikin da aka yi wa manomin bai ƙunshi ambata na'urar ruwan da mai gonar yake amfani da shi ba. A kowace ƙasa akwai gidaje masu girma da masu mulkin suke zama a ciki. A kwanan nan, kogin ruwan karshe ya soma fitowa da ƙanshin da ba shi da kyau a cikin ɗaki mai suna ""B. "" A sakamakon haka, manomin ya kai wa mai gonar shari'a don ya yi addu'a don lahani da na'urar ruwa ta kawo. Ya kamata a yi hukunci don","Mai gona, domin aikin da aka yi wa manomin bai ƙunshi wani alkawari da ya hana mai gonar yin amfani da ƙasa ba.","Mai gonar, domin dalilin da ya dace na aiki na manomi zai zama don ɓata lokaci, maimakon ya yi laifi.","Manomin, domin tsarin ruwan ruwa ne ya sa mai ƙarar ya yi laifi a matsayin batun doka.","Mai noma, domin mai gonar ba shi da ikon kyautata ƙasarsa a hanyar da ta sa wani ya yi lahani.",B
"Wata mata ' yar shekara 54 ta zo ofishin domin ta ci ciwon hagu da hagu na dama a cikin makonni uku da suka shige. Kowace rashin lafiya tana da tsawon sakan ɗaya ko kashi kashi. Sau da yawa sanyi yana jawo ciwon, yana ɗanɗana, yana motsa ta, kuma yana shafe haƙarunta. Ba ta yi baƙin ciki a fuskarsa ko kuma kanta ba. Tarihi na jinya yana da ban mamaki domin ciwon kan, ƙwanƙwasawa, da fiɗa a ciyawa. Tsawonta santimita 165 ne kuma nauyinta kilo 62 ne. BMI shi ne 23 kg / m2 . Alamar da take da muhimmanci tana da kyau. Mai ciwon ba zai iya ƙyale ta taɓa gefen dama na fuskarsa ba. Ba a raunana fuskarmu ko kuma rashin jin daɗi. Sauran gwajin ba su nuna laifi ba. CT scan na kan da kuma ba tare da bambanci ba ya nuna laifi. Wane irin magani ne ya fi dacewa a wannan lokacin?",Carbamazepine,Lamotrigine,Levetiracetam,Topiramate,A
"Nazarin da aka yi game da ciwon schizophrenia ya nuna cewa akwai irin wannan yanayin amma wasu abubuwa sun shafi wannan yanayin. Daga saninka game da batun, ka san wane cikin waɗannan kalaman ba daidai ba ne.","Idan mutum ya yi amfani da dopamine sosai ko kuma ya yi amfani da dopamine, hakan zai iya sa ya yi hakan.",Furfura suna da alamun da suka fi kyau.,"A duniya ta uku, an kawar da wannan yanayin fiye da 65%.",An gano cewa mutanen Amirka da ke Afirka suna da ƙaramin ciwon schizophrenia.,D
"Wani ma'aikacin babban kamfani na ɗinki ya ga cewa aikin ba shi da sauƙi, kuma yana neman aikin ne kawai don kuɗin. Mai aikin ba ya yin aiki kaɗan, kuma ba ya motsa shi ya yi yawan aiki ko kuma ya fi kyau. Bisa ga ra'ayin F. Herzberg na abubuwa biyu, hanya mafi kyau ta 10 ta ƙara motsin kanka na wannan ma'aikacin ita ce",ka ba da ƙarin kuɗi da ƙarfafawa don ƙarin aikin,Yi amfani da shi don samar da wani ƙalubale da kuma ra'ayi na ci gaba.,ƙara zarafin tattaunawa da mutane da sani,Ka ba wa ma'aikacin aiki aiki mai girma,B
Wane cikin waɗannan ƙa'idodin ne ya kwatanta ƙa'idodin ɗabi'a game da jima'i da masu jinya na dā?,An hana masana halin mutane yin jima'i da waɗanda suka riga sun yi magani a kowane yanayi.,An hana masana halin mutane su yi jima'i da waɗanda suka riga sun yi magani a dā aƙalla shekara ɗaya bayan da aka daina maganin.,"An hana masana halin mutane yin jima'i da masu jinya na dā a wasu yanayi (alal misali, idan akwai haɗarin wulakanci).",Ba a hana masana halin mutane su yi jima'i da waɗanda suka riga sun yi magani ba.,C
bincike game da sayan yare na biyu ya nuna wane cikin waɗannan game da yara da suka samu yare na biyu,An ɗan dakatar da ci gabansu na sani,Suna da furcin da ya fi na yara da ba sa yaren biyu,Yarensu ba ya shafan yadda ake koyan yare na biyu,Sun ƙara mai da hankali ga sanin abin da ke faruwa,D
A wane wuri ne dangantaka da jama'a za ta ƙunshi yin ƙwazo?,Kamfani,Ƙulla kuɗi,Al'amura na jama'a,Kasuwanci zuwa kasuwanci,C
"A cikin yanayin ci gaba da zama duniya, ta yaya za mu iya fahimtar kalmar nan 'ci gaba'?","Kalmar nan ci gaba tana nufin yanayin ' yan Adam inda akwai ' yanci daga tsoro da son kai; Da akwai isashen kuɗi don a ci gaba da rayuwa kuma wannan rayuwa za ta iya kasancewa a cikin yanayi da ba ta da barazana, ko kuma ana ganin cewa za ta iya sa ta daina aiki farat ɗaya.","Don a ɗauke shi da ci gaba, dole ne al'umma ta samu wasu matsayi na tattalin arziki da siyasa a tsarin gwamnati ta duniya; Ma'anar abin da ke cikin yanayin 'ci gaba' an bayyana shi ne ta wurin waɗannan bukatun tattaunawa a wannan tsarin.","Ci gaba hanya ce ta magance rashin daidaituwar da ke tattare da ci gaban duniya. A wannan yanayin, ci gaba yana nufin iyawar jama'a ko kuma jama'a su yi amfani da kuɗi da kyau kuma su ƙara amfani da kayan aiki da rarraba, suna ɗaukaka rarraba kuɗi daidai a cikin jama'a.","Ci gaban jama'a yana nufin tsarin ra'ayi da ɗabi'a da mutanensa suke amincewa da shi. A tsarin ƙasashe da aka yi amfani da shi a dukan duniya, wannan yana nufin yin amfani da ra'ayin ' yan kwaminisanci na yamma da kuma kasuwanci na ' yanci.",C
Wane ne daga cikin waɗannan abubuwan da suka fi kyau ya kwatanta eurocentrism?,Eurocentrism irin bincike ne da ake gwada al'ummai na Turai da al'ummai da ba na Turai ba don a gwada amfanin kowace.,Eurocentrism irin tunani ne da ake bincika da kuma binciken al'ummai da ba na Turai ba a batun ƙa'idodin al'ada da kuma bambanci na mutanen Turai.,Eurocentrism ya kwatanta bincike ko kuma aikin masana da suke la'akari da tsarin siyasa ko kuma tattalin arziki na Turai kawai.,Dukan waɗannan zaɓe- zaɓen.,B
Wane cikin waɗannan ra'ayoyin ne ya mai da hankali ga yadda jama'a take yin ayyukan da ake bukata don a kiyaye tsarin da kuma kwanciyar hankali?,Aiki,Tattaunawa,Ƙa'idar zaɓi mai kyau,Ra'ayin jayayya,A
Wane cikin waɗannan takardar,Gwamnati 'White Paper',tarihin jinya na asiri,Littafi na biyan kuɗi na iyali,rubutun share na kasuwanci,C
Wane cikin waɗannan batutuwan ne ya goyi bayan dalilin da ya sa amirka take da ɗaya?,Iko mai alheri,Rashin amfani na ƙasashe dabam dabam,Iko na Amirka,Dukan abubuwan da ke sama,D
Waɗanne cuta ne cutar da ba ta sa ba?,Ciwon jariri,Encephalitis,Cuta da ake samu ta jima'i,Ciwon Daji,A
Dalilin nazarin makafi biyu ko kuma na biyu shi ne:,Ka gwada waɗanda aka yi musu magani da waɗanda ba a yi musu magani ba,Ka rage sakamakon bambanci na kwatanci,Kada ka mai da hankali da kuma nuna bambanci,Ka guji nuna bambanci da kuma bambanci na kwatanci,B
 An san rubutun da ake kira Daodejing ta wurin wane suna a Turanci?,Tsofaffi na Canje-Canje,Classic na Way da Power,Classic of Women,Tarihi na Falsafa,B
 An haɗa Communidades de Base da wane cikin waɗannan?,Bishop Oscar Romero,Tsayayya da sabontawa,Daraja ga dukan mutane,Dukan abubuwan da ke sama,D
Lauyan gwamnati ne shugaban ƙungiyar da ke gaba?,Kwamitin Shari'a na Senate,Ma'aikatar Shari'a,Sashen Mulki,Alƙali na Ɗan'uwa da Ke Ɗaukaka Jama'a,B
The magnetic filin lines game da wani current-dauke waya form,2019,Radial Lines,eddy currents,ƙarfin ƙarfi,A
Kalmar nan 'chili con carne' tana nufin chili da menene?,2019,Nama,cheese,chili peppers,B
Wane cikin waɗannan abubuwan ne ya fi kwatanta yanayin bayan an ɗaukaka kuɗin a kayan da ake bukata sosai?,Yawan da ake bukata ba zai canja ba.,Yawan da ake bukata zai ƙaru.,Dukan kuɗin zai rage.,Dukan kuɗin ba zai canja ba.,A
Ainihin abin da ake amfani da shi a kwamfuta a yau shi ne abin da ake amfani da shi?,Sodium,Silicon,Aluminum,Azurfa,B
