Question,A,B,C,D,Answer
"תאגיד דיור היה בעל חלקת אדמה. החברה המשכנת הכינה תוכנית פיתוח לחלוקת הקרקע ל-100 מגרשים ויצירת יישוב מגורים על השטח. הצהרת האמנות יצרה את אגודת בעלי הבתים, גוף מנהלי שינהל ויאכוף את התקנות וההגבלות שנאמרו בין הבריתות. אחת ההגבלות הקבועות בהצהרת האמנות אומרת: ""לעולם לא יוקם, יתיר או יוחזק על חלק כלשהו של הנכס בכל עת כל מבנה המיועד או משמש כמסבאה או מקום למכירה או לייצור של משקאות חריפים, מאלט, וינוס, או משקאות חריפים"". הצהרת הבריתות נרשמה כדין ונכללה בשטר שעשה מורה בעת שרכש את מגרש 62 בפיתוח. המורה רשם מיד את מעשהו. המורה השכיר את ביתו לספרנית לתקופה של שנה. חוזה החכירה כלל את אותן הגבלות כמו אלה שבהצהרת האמנות ובשטר המורה. הספרנית החלה מיד למכור משקאות חריפים במקום במהלך מסיבות ""אחרי שעות העבודה"" השבועיות. ארגון בעלי הדירות תובע את הספרנית בתביעת נזיקין. איזה מהמשפטים הבאים הוא הטיעון הטוב ביותר עבור הספרנית?",הכלל במקרה של ספנסר מונע מהספרן להיות אחראי.,הספרן אינו כפוף לחוזה עם התאחדות בעלי הבתים.,הספרנית אינה משועבדת לעיזבון עם המורה.,מגרשים אחרים בסביבה הקרובה משמשים למטרות מסחריות.,B
"על מנת לעודד הרשמה למכללות, מדינה מעניקה פטור ממס של 200 דולר למסי מדינה למי שהם סטודנטים במשרה מלאה במכללות בתוך המדינה. סטודנטיות שלומדות בחצי משרה עדיין רשאיות לקבל פטור ממס של 100 דולר, בעוד שסטודנטים גברים שלומדים בחצי משרה כבר לא מורשים לקבל פטור ממס. איזה מהמשפטים הבאים מסכם בצורה המדויקת ביותר את הכלל הנכון במשפט החוקתי בנוגע לפטור ממס מדינה לסטודנטים הלומדים בחצי משרה?",הפטור ממס יישלל כשלילת הליך הוגן.,הפטור ממס יישלל כמפר את סעיף ההגנה השוויונית.,אמצעי המס יישמר בתחום ההליך ההוגן המהותי.,אמצעי המס יישמר בסמכותה של עירייה להטיל מס על מעמדות שונים של אנשים באופן לא שוויוני.,B
"סמכות שיפוט זו כוללת את החוק הפלילי הבא: ""אדם אינו אחראי להתנהגות פלילית אם בעת התנהגות כזו, כתוצאה ממחלת נפש או פגם, אין לו יכולת מהותית להעריך את הפסול שבהתנהגותו, או להתאים את התנהגותו לדרישות החוק. "" אחר צהריים אחד, אחד הנאשמים שמרטף על אחיינו בן החמש. בעת ששיחקו תופסת בחוץ, השליך הנאשם את הכדור מעל ראשו של אחיינו, והוא התגלגל לרחוב. באופן אינסטינקטיבי, האחיין רץ אחרי הכדור אך מעד מעל המרזב ונפל ברחוב. כשמעד, נקע האחיין קשות את קרסולו ולא יכול היה לעמוד. רגעים ספורים לאחר מכן, משאית זבל גדולה נסעה לאחור, דרסה את האחיין והרגה אותו. למרות שהנאשם ראה את מצבו הקשה של אחיינו, הוא לא עשה כל מאמץ לחלצו. בהמשך הואשם הנאשם בהריגה שלא מרצון. במשפט העיד הנאשם כי היה כל כך המום כשראה את אחיינו נופל ליד משאית האשפה, עד שקפא ולא היה מסוגל לזוז עד שהיה מאוחר מדי. בעקבות עדותו של הנאשם, העיד מטעם ההגנה עד מומחה כי תגובות מהסוג שתיאר הנאשם אינן חריגות כאשר מתרחש אירוע מזעזע באמת. אם חבר המושבעים מאמין לעדותו של הנאשם והעד המומחה מטעמו, ההגנה הטובה ביותר של הנאשם היא איזו מהפעולות הבאות?",הנאשם סבל מאי שפיות זמנית.,הנאשם נעדר את המצב הנפשי הנדרש לביצוע העבירה.,הימנעותו של הנאשם מלפעול לא הייתה מרצון.,אחריותו הפלילית של הנאשם הוחלפה בזו של נהג המשאית.,C
"אחד המועמדים הרשומים הוא מקסיקני-אמריקני והוא סבור שהוא זקוק לשיעור הצבעה גדול של מצביעים מקסיקנים כדי לנצח בבחירות. כתוצאה מכך, מנהל הקמפיין שלו, מחליט לשלוח לכל מצביע מקסיקני רשום מדבקה קורעת, הנושאת את שמו של המועמד ואת המשרד שבו הוא מתמודד. מכיוון שרבים מילידי מקסיקו אינם בקיאים בקריאה ובכתיבה באנגלית, מנהל הקמפיין סבור כי רבים מהמצביעים יתקשו לכתוב את שם המועמד ואת משרדו על פתק ההצבעה. כתוצאה מכך, מנהל הקמפיין ניהל קמפיין תקשורתי נרחב כדי ליידע את הבוחרים כיצד להדביק את המדבקות על פתק ההצבעה. חמישה חודשים לפני הבחירות מודיע פקיד בחירות לוועדת הבחירות של המועמד כי המדבקות הקרועות אינן עומדות בחוק המדינה. במכתבה מסבירה הפקידה כי פקידי הבחירות במדינה סבורים כי יש צורך שמצביעים פוטנציאליים יכתבו את שמו של המועמד בדיו. לכן, היא מסיקה כי המדבקות אינן עומדות בדרישות החוק. שלושה שבועות לאחר מכן, המועמד הגיש תביעה בבית משפט מחוזי פדרלי נגד פקידי הבחירות במדינה בטענה כי פרשנותם לחוק המדינה מפרה את חוקת ארצות הברית. איזה מהמשפטים הבאים, אם נקבע, מציג את הטיעון החוקתי החזק ביותר התומך בפרשנותו של פקיד הבחירות לחוק?",שיעור ההצבעה בקרב מצביעים אמריקאים מקסיקנים רשומים שאינם שולטים באנגלית היה פחות מ-1% מכלל המדינה בבחירות האחרונות.,חוק מדינה דורש שכל תא הצבעה יצויד בעט דיו כדי להקל על כתיבת הקולות.,"מכיוון שמספר גדול של קולות רשומים בדרך כלל מגדיל את הזמן הדרוש לספירת כל הקולות, יש צורך להצביע באופן אחיד.",הפוטנציאל לזיופים בהצבעה גדול משמעותית עם מדבקות מודפסות מראש.,D
"אדם היה הבעלים של המלון החדש שנבנה בעיר. ב-15 במרץ קיבל האיש שיחת טלפון מאיש מכירות שהיה מפיץ ציוד של בתי מלון. איש המכירות הציע למכור לאיש 1,000 מטפים למלון שלו. איש המכירות אמר לאיש כי עלות המטפים תהיה 35,000 דולר (או 35 דולר ליחידה), שישולמו 90 יום לאחר המסירה. איש המכירות הבטיח להתקין את המטפים לא יאוחר מ-15 באפריל. ב-16 במרץ התקשר האיש למוכר וקיבל את ההצעה. למחרת, האיש שלח את המזכר הבא לאיש המכירות: ""אנא שים לב שאקח הנחה של 15 אחוז לתשלום במזומן שבעה ימים לאחר ההתקנה. "" איש המכירות קיבל את ההתכתבות של האיש ב-20 במרץ. ב-1 באפריל שלח איש המכירות מברק לאיש, ובו כתב: ""ברור שאין לנו חוזה בר אכיפה בתוקף. אני לא אספק את המטפים ב-15 באפריל או בכל מועד אחר. ""האיש מגיש תביעה נגד איש המכירות בגין הפרת חוזה. איש המכירות טוען להגנה על חוק ההונאות תחת UCC. איזו מהאמירות הבאות היא האמירה המדויקת ביותר לגבי ההגנות של איש המכירות?","הגנתו של איש המכירות תקפה, שכן תזכיר האיש לא הספיק כדי להצביע על כריתת חוזה.","הגנתו של איש המכירות תקפה, משום שהתזכיר של האיש לא עלה בקנה אחד עם תנאי ההצעה בעל פה של איש המכירות.","הגנתו של איש המכירות אינה תקפה, משום שאיש המכירות לא השיב למזכר של האיש תוך פרק זמן סביר.","ההגנה של איש המכירות אינה תקפה, מכיוון שעל פי UCC חוק ההונאות אינו חל בהסכמים בין סוחרים.",A
"בטרם הועלתה להצבעה הצעה למיזוג שני יישובים, פרסמה פרקליטת המדינה חוות דעת מייעצת שקבעה כי הצעד אינו מפר, לדעתה, הוראות חוק או חוקתיות כלשהן. לאחר מכן, ההצעה הונחה על פתק ההצבעה והתקבלה ברוב מוחץ על ידי הבוחרים בשתי העיירות. לאחר הבחירות, אך לפני שהמיזוג יצא לפועל באופן רשמי, הגישו שני נישומים מאחת העיירות תביעה להצטרף לאיחוד, ותקפו את חוקתיות ההצעה. התביעה הגיעה לבית המשפט העליון של המדינה ונמצאה חוקתית הן על פי החוק המדינתי והן על פי החוק הפדרלי. כעת מגישים התובעים בקשה לבחינת התיק על ידי בית המשפט העליון של ארה""ב. בית המשפט רשאי","לא לשמוע את התיק, כי הוא הוכרע מטעמים עצמאיים של המדינה.","לא לשמוע את התיק, אך ייתכן שבית המשפט המחוזי הפדרלי יעביר אותו.","לשמוע את הנושאים הפדרליים המעורבים, אך לסרב לפסוק בנושא המדינה.",להסתמך על חוות הדעת המייעצת של פרקליט המדינה ולא לשמוע את התיק לגופו.,A
"המשטרה קיבלה טיפ ממודיע אמין שאדם סוחר קוקאין מביתו. לאחר מכן הגישו השוטרים לשופט תצהיר המפרט נסיבות המצביעות על עילה סבירה להוצאת צו חיפוש. השופט הוציא צו חיפוש לסמים בכתובת של האיש. שוטרים ניגשו לביתו של האיש וצלצלו בפעמון הדלת. כשאיש לא ענה, פרצו השוטרים פנימה ונכנסו לדירה. הם ערכו חיפוש בחדרים בקומה הראשונה ולא מצאו ראיות מפלילות, ואז יצאו החוצה והבחינו בכניסה נפרדת המובילה לקומה השנייה של הדירה. הם עלו במדרגות ונכנסו לחדר שינה בקומה העליונה. בתוך החדר מצאו השוטרים מצבור קוקאין מוטל על שידה. בעת שהשוטרים המשיכו בחיפוש בחדר השינה, נכנס הנאשם לחדר. השוטרים שאלו את הנאשם אם הוא האיש. הנאשם הזדהה וסיפר לשוטרים כי הם נמצאים בחדר השינה שלו והוא מתגורר בקומה השנייה של הדירה. הנאשם הסביר כי האיש התגורר בקומה הראשונה ומגוריו היו נפרדים מאלה של הנאשם. למרות זאת, הנאשם נעצר והואשם בהחזקת קוקאין. הנאשם הגיש בקשה לפסול את קבלת הקוקאין כראיה. בקשת הנתבע צריכה להיות","כמובן, כי הצו לא נקב בשמו של הנאשם.","כמובן, משום שהצו לא ציין באופן ספציפי את האזור שיש לערוך בו חיפוש.","סירבה, משום שהשוטרים סברו באופן סביר כי הם עורכים חיפוש בביתו של האיש בעת כניסתם למגורי הנאשם.","נדחה, משום שהצו היה תקף והוצא עם סיבה סבירה.",C
"סופרמרקט בדיוק נפתח מחדש אחרי סגירה של שבועיים לשיפוצים. בבוקר הפתיחה המחודשת, אישה ערכה קניות כשלפתע נפלה וסבלה מרגל שבורה. לאחר מכן, האישה תבעה את המרכול בגין נזקי גוף. בתביעתה טענה האישה כי מעדה על דלי צבע שהיה מונח באחד המעברים. במשפט, האישה התקשרה ללקוח אחר כדי להעיד כי בזמן שהוא עשה קניות הוא שמע חבטה, הסתובב וראה את האישה נופלת על הרצפה. הוא גם העיד כי ראה דלי צבע ריק מוטל מטרים ספורים מרגלה של האישה. בחקירה הנגדית נקלע הלקוח לחילופי ויכוחים עם עורך הדין של המרכול. כשנשאל לדעתו מה גרם לנפילתה של האישה, העיד הלקוח: ""היא נפלה כי היא מעדה על הדלי"". עם זאת, הוא הודה בחקירתו הנגדית כי לא ראה את האישה מטיילת על הדלי. עורך הדין של המרכול שאל את הלקוחה את השאלה הבאה: ""אם לא ראית את האישה נוסעת על הדלי, איך אתה יודע שהיא נפלה בגלל זה?"". הלקוחה ענתה: ""כי חברה שלי שעשתה איתי קניות סיפרה לי אחר כך שהיא ראתה את האישה מטיילת מעל הדלי"". עורך הדין של המרכול עובר לתשובה האחרונה של הלקוח. אם השופט יבטל את בקשת הנאשם ויאפשר לתשובת הלקוח לעמוד, סביר להניח שזה יהיה בגלל",תשובת הלקוח הוזמנה לשאלת עורך הדין של המרכול.,תשובת הלקוח התבססה על ידע ממקור ראשון.,תשובת הלקוח הייתה הצהרה של תפיסה עדכנית.,תשובתו של הלקוח הייתה התרשמות חושית נוכחת.,A
"חוואי הוא כיום הבעלים של רישום של חלקת אדמה המיועדת ""A"". זהו הגבוה מבין שני נכסים שכנים על הר. חקלאי הוא הבעלים של חלקה ""B"", אשר ממוקם נמוך מ ""A"" על צלע ההר. בשנת 2000 הקים החוואי, שהיה הבעלים של שתי חלקות הקרקע, מערכת ניקוז פרטית. מערכת זו כללה צינור תת-קרקעי שהשתרע על פני שתי חלקות הקרקע. ביוב מחלקה ""A"" התנקז דרך המערכת לביוב עירוני, שהיה ממוקם בתחתית ההר. בשנת 2005, החוואי מכר חלקה ""B"" לאיכר. בשטר לאיכר לא היה כל אזכור למערכת הניקוז של החוואי. על כל אחת מהחלקות ממוקמים בתים גדולים בסגנון חווה המאוכלסים על ידי הבעלים בהתאמה. לאחרונה, ניקוז הביוב החל לפלוט ריח לא נעים על פני חלקה ""B"". כתוצאה מכך, תבע החקלאי את החוואי בהסגת גבול בתפילה על נזקים שנגרמו על ידי מערכת הניקוז. השיפוט צריך להיות בעד","החוואי, כי בשטר לאיכר לא היו שום אמנות המגבילות את השימוש של החוואי בקרקע.","החוואי, משום שעילת התביעה הראויה של החקלאי תהיה בגין מטרד, ולא הסגת גבול.","החקלאי, משום שמערכת הניקוז הייתה הגורם הקרוב ביותר לנזקי התובע על פי דין.","החקלאי, משום שהחוואי לא היה זכאי להשביח את אדמתו באופן שגרם נזק לאחר.",B
"אישה בת 54 מגיעה למשרד מכיוון שהיא סובלת מכאבי ירי לסירוגין בלחי ימין ובלסת במהלך 3 השבועות האחרונים. כל אפיזודה של כאב נמשכת שנייה אחת או פחות. הכאב מופעל לעתים קרובות על ידי אוויר קר, לעיסה, גירוי מישוש וצחצוח שיניים. לא הייתה לה שום טראומה בפנים או בראש. ההיסטוריה הרפואית יוצאת דופן בכאבי ראש ממתח, השמנת יתר וניתוחי מעקף קיבה. גובהה 165 ס""מ ומשקלה 62 ק""ג; BMI הוא 23 ק""ג / m2 . סימנים חיוניים הם נורמליים. המטופל אינו יכול לסבול מגע בצד ימין של הפנים. אין חולשת פנים או אובדן תחושה. שאר הבדיקה הגופנית לא מראה חריגות. סריקת CT של הראש עם וללא חומר ניגוד לא מראה חריגות. איזה מהבאים הוא הטיפול התרופתי המתאים ביותר בשלב זה?",קרבמזפין,למוטריג'ין,Levetiracetam,טופירמאט,A
"מחקרים על האטיולוגיה של סכיזופרניה הצביעו על נטייה גנטית למצב, אך גורמים אחרים מעורבים. מהידע שלך בנושא זהה אילו מההצהרות הבאות שגויות.",עודף דופמין או רגישות לדופמין יכולים להיות גורם תורם.,חולים לבנים הם סימפטומטיים יותר.,הפוגה מהמצב בעולם השלישי היא 65%.,שיעור נמוך יותר של סכיזופרניה מאובחנת בקרב אפרו-אמריקאים.,D
"עובד של חברת ייצור גדולה מוצא את העבודה משעממת, ורודף את העבודה רק בשביל הכסף. העובד מתפקד באופן מינימלי, ואין לו מוטיבציה ולכן לייצר את הכמות הגבוהה ביותר או באיכות טובה יותר. על פי תיאוריית שני הגורמים של פ. הרצברג, הדרך הטובה ביותר 10 להגדיל את המוטיבציה העצמית של עובד זה תהיה",הציעו העלאה ושכר תמריץ לשיפור הפריון,עצבו מחדש את התפקיד כך שיספק אתגר ותחושת הישג,הגדלת ההזדמנויות לאינטראקציה חברתית מושכלת,לספק לעובד גאות עבודה הנושאת יוקרה רבה יותר,B
איזה מהמשפטים הבאים מתאר בצורה הטובה ביותר הנחיות אתיות בנוגע לאינטימיות מינית עם מטופלים טיפוליים לשעבר?,אסור לפסיכולוגים לקיים אינטימיות מינית עם מטופלים טיפוליים לשעבר בשום פנים ואופן.,אסור לפסיכולוגים לקיים יחסי מין אינטימיים עם מטופלים לשעבר במשך שנה לפחות לאחר סיום הטיפול.,"על פסיכולוגים נאסר לקיים יחסי מין אינטימיים עם מטופלים טיפוליים לשעבר בנסיבות מסוימות (למשל, כאשר קיים סיכון לניצול).",פסיכולוגים אינם מנועים מלקיים אינטימיות מינית עם לקוחות טיפוליים לשעבר.,C
מחקרים על רכישת שפה שנייה הראו איזה מהדברים הבאים לגבי ילדים שרוכשים שפה שנייה,ההתפתחות הקוגניטיבית שלהם מתעכבת,יש להם ביטוי טוב יותר מאשר לילדים שאינם דו-לשוניים,שליטתם בשפת האם אינה משפיעה על קצב רכישת השפה השנייה,יש להם גמישות קוגניטיבית מוגברת,D
באיזה תחום של יחסי ציבור עשוי להיות מעורב שתדלנות?,תאגידי,יחסים פיננסיים,ענייני ציבור,מעסק לעסק,C
"בהקשר של גלובליזציה, כיצד נוכל להגדיר בצורה הטובה ביותר את המונח ""התפתחות""?","המונח התפתחות מתייחס למצב האנושי שבו יש חופש מפחד ומחסור; יש מספיק משאבים כדי לקיים חיים וחיים אלה יכולים להתקיים במצב חופשי מהאיום, או האיום הנתפס, של הפרעה פתאומית.","כדי להיחשב כמפותחת, אומה חייבת להשיג מעמד כלכלי ופוליטי מסוים בתוך מערכת המדינה העולמית; הקריטריון למה מהווה מצב ""מפותח"" מוגדר אפוא על ידי אותן דרישות של אינטראקציה במערכת זו.","פיתוח הוא אמצעי להתמודד עם אי-השוויון המתלווה לגלובליזציה הניאו-ליברלית. בהקשר זה, פיתוח מתייחס ליכולת של אוכלוסייה או קהילה לנצל משאבים ביעילות ולהגביר את היעילות בייצור ובהפצה, תוך קידום חלוקה שוויונית יותר של הכנסות בתוך החברה.",התפתחות קהילה מתייחסת למערכות הערכים האידיאולוגיות והאתיות שאוכלוסייתה משתייכת אליהן. במערכת הבינלאומית הגלובלית הכוונה היא לאימוץ אידיאולוגיה דמוקרטית ליברלית מערבית וכלכלת שוק חופשי.,C
איזה מהמשפטים הבאים מתאר בצורה הטובה ביותר את האירופוצנטריזם?,אירופוצנטריות היא סגנון ניתוח שבו משווים חברות אירופיות לחברות לא אירופיות כדי לייצר השוואה בלתי משוחדת של היתרונות היחסיים של כל אחת מהן.,אירופוצנטריות היא סגנון מחשבה שבו ההערכה וההערכה של חברות לא אירופיות מנוסחת במונחים של הנחות תרבותיות והטיות של האירופים.,אירופוצנטריות מתארת מחקרים או עבודות אקדמיות המתייחסים רק למערכות פוליטיות או כלכליות אירופיות.,כל האפשרויות האלה.,B
איזו מהתיאוריות הבאות מתמקדת באופן שבו החברה מצליחה לבצע את הפעילויות הדרושות לשמירה על הסדר והיציבות?,פונקציונליזם,אינטראקציוניזם,תיאוריית הבחירה הרציונלית,תיאוריית הקונפליקט,A
איזה מהבאים הוא מסמך אישי עם גישה סגורה?,"""הספר הלבן"" הממשלתי",רשומות רפואיות חסויות,ספר חשבונות משק בית,רשם המניות של עסק,C
איזו מהנקודות הבאות תומכת בטיעון בעד חד-צדדיות אמריקאית?,הגמוניה נדיבה,חוסר יעילות של רב-צדדיות,עוצמה אמריקאית,כל האמור לעיל,D
איזו מחלה נגיפי הרפס לא גורמים?,שיתוק אינפנטילי,דלקת המוח,מחלות המועברות במגע מיני,סרטן,A
מטרת המחקר כפול סמיות או מסיכה כפולה היא:,להשיג השוואה בין נושאים מטופלים ולא מטופלים,הפחתת ההשפעות של שונות הדגימה,הימנע מהטיית צופה ונושא,הימנע מהטיה של הצופה ושונות הדגימה,B
 הטקסט הקלאסי Daodejing ידוע באיזו כותרת באנגלית?,קלאסיקה של שינויים,קלאסיקה של הדרך והעוצמה,קלאסיקה של נשים,קלאסיקה של פילוסופיה,B
 Communidades de Base משויך לאיזה מהבאים?,הבישוף אוסקר רומרו,התנגדות והתחדשות,כבודם של כל בני האדם,כל האמור לעיל,D
היועץ המשפטי לממשלה עומד בראש איזה מהגופים הבאים?,ועדת המשפט של הסנאט,משרד המשפטים,מחלקת המדינה,הפרקליטות הצבאית,B
קווי השדה המגנטי על צורת חוט נושא זרם,עיגולים,קווים רדיאליים,זרמי מערבולת,לולאות אנרגיה,A
המונח 'צ'ילי קון קרנה' מתייחס לצ'ילי עם מה?,שעועית,בשר,גבינה,פלפל צ'ילי,B
איזה מהמשפטים הבאים מתאר בצורה הטובה ביותר את המצב לאחר העלאת המחיר על מוצר שיש לו ביקוש קשיח?,הכמות המבוקשת לא תשתנה.,הכמות המבוקשת תגדל.,סך ההכנסות יקטן.,סך ההכנסות לא ישתנה.,A
שבבי מחשב מודרניים מורכבים בעיקר מאיזה אלמנט?,נתרן,צורן,אלומיניום,כסף,B
