Question,A,B,C,D,Answer
"እዛ ሕቶ እዚኣ ነዚ ዚስዕብ ሓበሬታ እያ እተመልክት ።
ኣብ ጐድኒ እቲ ዓምዲ እናኸድኩ እንታይ ይግበር ከም ዘሎ እሓትት ።
ሓደ ወተሃደር ብሓጺሩ ""መዓልቲ መዓልቲ ዝያዳ ይድውሉ እዮም ።
""ገሊኣተን ኣብ 15 ዓመት ዕድሜና ናብ ሰሜን ናብ ብጫ ፈለግ ተላእኽና፣
ሕጂ ኸኣ ኣርብዓ ዓመት ምስ ኰነ ናብቲ ብሸነኽ ምዕራብ ዚርከብ ዕርዲ ንጐዓዝ ኣለና።
ንመጀመርታ ግዜ ኣብ ዝገበርናዮ ጕዕዞ እቲ ሓለቓ እታ ቝሸት ንባንዳና ኺኣስረልና ነበሮ ።
ክንምለስ ከለና ጸጕርና ጻዕዳ እኳ እንተ ነበረ ገና ግን ዘይምርግጋእ ኣሎ።
እቲ ዶብ ብደም ዚጐዪ ውቅያኖስ ኪመልእ ዚኽእል
እንተዀነ ግን እቲ ሃጸይ ማርቲል ዝነበሮ ናይ ግዝኣት ህርፋን ገና ኣይተበላሸወን ።
ኣብተን ብምብራቕ ኣኽራን ዚርከባ ሚእቲ ኣውራጃታት ኣብ ብዘላ ሃገር ሃን
ኣብዚ እዋን እዚ ናዕቢ ዘለወን ዓሰርተ ሽሕ ኣቝሻት ክህልዋ ኣለወን ።
ዋላ እውን ኣንስቲ ዓንቃሪቦታትን ማሕረስን ኪቈጻጸራ ዚኽእላ እንተ ዀና
እቲ እኽሊ ብእተፈላለየ መገዲ ይበቍል ግራውቲ ድማ ተበላሻ ።
ነቶም ከም ተዋጋእቲ ዝና ዘለዎም ሰብ ሻንxi ዝኸበደ ኢዩ -
ከም ኣኽላባት ወይ ደርሁ ተኸቢቦም ኢዮም ነፍሲ ወከፍ ወዲ ተባዕታይ ድማ ይምሰጥ ኢዩ።
""ጐይታይ ግና ምሕታቱ ጽቡቕ እኳ እንተ ዀነ
ምጕርምራም ክፍሊ ዕዮ እቲ ወተሃደር ኣይኰነን።
ርእስና ምንቕናቕ ጥራይ ኢና ኽንገብር እንኽእል ። ነዚ ቘራሪ ወርሓት እዚ ውሰዶ፦
ወተሃደራት ሻንxi ናብ ዓዶም ኣይተመልሱን ።
ሰበ ስልጣን ኣውራጃ ግብሪ መሬት ይሓትቱ ኣለዉ፣
ካበይ ግን እዩ ዚመጽእ ? ካብ እምኒ ደም ክትረክብ ኣይትኽእልን ኢኻ!
ሕጂ ወዲ ምውላድ ሕማቕ ዕድል ኰይኑ እዩ ዚስምዓኒ፣
ጓል እንተ ወለደት ይሓይሽ፦ እንተ ወሓደ ኽትምርዖ ትኽእል እያ
ምስ ቶም ኣብ ጐረቤትና ዘለዉ ጐረባብትና እውን ክንነብር ኢና።
ወዲ ግና ኣብ ርሑቕ ጐላጕል እዩ ዚድቅስ"" በለ።
ክ.
እቲ ግጥሚ ብዛዕባ እቲ ኣብ ሕብረተሰብ ታንግ ዘሎ ጾታዊ ርክብ ካብዚ ዝስዕብ ኣየናይ መርትዖ ይህብ?",ኣብ መንጎ ሰብኣይን ሰበይትን ዝነበረ ርክብ ኮንፊሸስ ገና ኣብ ሕብረተሰብ ታንግ ድልዱል ኢዩ ነይሩ ።,እቲ ሃጸያዊ ግዝኣት ዝሃቦ ትእዛዝ ቍጽሪ እቶም ንውትህድርና ዚኽተቡ ኣወዳት ኣብ ልዕሊ ኣዋልድ ከም ዚውለዱ ዜጕልሕ ነበረ።,ኣንስትን ሰብኡትን ኣብ ሕርሻ ኺካፈሉ ይኽእሉ ነይሮም እዮም ።,ብግዜ ግዝኣት ሃጸይ ዉ ዜትያን ባህላዊ ርክባት ቻይና ተቐየረ ።,C
ኣብ xy-plane ግራፍ x^ (log y) = y^ log x,ክፉት ናይ መጀመርታ ርብዕቶ,እተዓጽወ ጥውይዋይ መገዲ,ኣብ ክፉት ቦታ ዚርከብ ጩራ,ሓንቲ ነጥቢ,A
ካብተን ስዒበን ዘለዋ ሃገራት ኣየነይቲ እያ ብ2017 ንነፍሲ ወከፍ ሰብ ልዕሊ ዅሉ CO2 እተውጽኣ?,ጃፓን,ካናዳ,ራሻ,ኢራን,B
ከም ብሓድሽ ዚፍኖ መጥቃዕቲ እንታይ እዩ?,እቲ መጥቃዕቲ ዜውሪ ሰብ ነቲ ኻብ ስርዓት እተላእከ መልእኽቲ ኺምልሰሉ ኸሎ,ንድኽመት ዚምርምር ብቐጻሊ ዚደጋግም መጥቃዕቲ,ናይ ገዛእ ርእሱ መልእኽትታት ዝጥቀምን ክከላኸለሉ ዘይክእልን መጥቃዕቲ,እቲ መጥቃዕቲ ዝፈጸመ ሰብ እተታሕዘ መልእኽቲ ይልእኽ እሞ እቲ ወብ ሳይት ነቲ መልእኽቲ ተቐቢሉ ሞገስ እቲ መጥቃዕቲ ይምልስ,D
እቲ ኢንፍራሬድ ዚስሕቦ መጠን ዳውተርዩም ክሎራይድ (ዲሲል) ካብ ናይ ሃይድሮጅን ክሎራይድ (HCl) ስለ ዚቕየር ኣብ መንጎኦም ዘሎ ፍልልይ,ዝርጋሐ ኤለክትሮኒካዊ,ህሞት ዲፖል,ቀጻሊ ሓይሊ,ምንካይ ሓፋሽ,D
ስሉጥነት ናይ ሓደ ፎቶን መርማሪ 0.1 ኢዩ ። 100 ፎቶን ናብቲ መርማሪ እንተ ተላኢኹ እቲ መርማሪ ፎቶን ኪፈልጥ ይኽእል እዩ,ብገምጋም 10 ሳዕ ኣር. ኤም.,ብገምጋም 10 ሳዕ 3 ሳዕ,ብገምጋም 10 ሳዕ ምስ ኣንፈቱ 1,ብገምጋም 10 ሳዕ ኣር. ኤም.,B
ካብዚ ስዒቡ ዘሎ ቝራጽ ኣውታር ኣየናይ እዩ ብስሩዕ ኪግለጽ ዘይከኣል?,ቍጽሪ ዜሮታት ካብ ሓሙሽተ ዚበዝሕ ዝዀነ ዅሉ ገመድ,ኵሉ ቝራጽ ገመድ ካብ ዜሮ ጀሚሩ ብሓደ ገመድ ይዛዘም,ኵሉ እቲ ሕሉፍ ሓሊፉ እውን ዜሮ ዘለዎ ገመድ,ኵሉ እቲ ኻብ ዜሮ ንላዕሊ ዘለዎ ገመድ,D
ልዑል ሙቐት ኣብ ዘለዎ ኸባቢ ንዝጠፍአ ማይ ንምንካይ ኣትክልቲ ምትዕርራይ ምግባር ካብዚ ዝስዕብ ኣየናይ ኢዩ ዘጠቓልል?,ብዙሕ ስቶማታ,ቀጢን ቍርጽራጽ,ዓንዲ ሕቘ ኣብ ክንዲ ኣቝጽልቲ,ዓብዪ መጠነ ዝምድና ካብ ላዕሊ ናብ ጥራዝ,C
ምዩቴሽን ኣብ ዲ. ኤን. ኤ.,ወትሩ ጐዳኢ እዩ ።,ኣብ ቅድሚ መንሽሮ ጥራይ እዩ ዜጋጥም ።,ዕቤት ጥረ ኸም ዚውስኽ።,ብሃንደበት ብትሑት ፍጥነት እዩ ዜጋጥም ።,D
ሃይፖታይሮይዲዝም ካብዚ ዚስዕብ ኣየናይ እዩ ?,ምንካይ ክብደት,ቅድሚ ቲብያል ማኮደማ,ዝለዓለ ደረጃ ቲሽ,ምዉቕ ቦታታት ምጽላእ,C
"እቲ ኣብ ሓንቲ ኸተማ ዘሎ ገምጋም ዋጋ ኣባይቲ 125,000 ዶላር ኣመሪካ ኣለዎ እዚ ድማ 23,000 ዶላር ኣመሪካ ዘውጽእ ኢዩ ። ብምኽንያት እቲ ሓድሽ ናይ መምህራን ውዕል እቲ ናይ ቤት ትምህርቲ ኣውራጃ ምስታ ኣቐዲማ ዝነበረት ዓመት ክወዳደር ከሎ ተወሳኺ 10 ሚእታዊት ገንዘብ የድልዮ። ነዚ ተወሳኺ ገንዘብ እዚ ንምእካብ እታ ኸተማ ነቲ ቤት ጽሕፈት ገምጋም ንዅሉ እቲ እተገምገመ ዋጋታት ቤት ብ5,000 ዶላር ኬዛይዶ ኣዘዘቶ ። እቲ ኣብታ ኸተማ ዘሎ ገምጋም ስነ-ምግባራዊ ስርዓታት ዘንቈልቈለ ሓድሽ መዐቀኒ እንታይ ክኸውን ኢዩ?","23,000 ዶላር ","25,300 ዶላር ","28,000 ዶላር ","30,300 ዶላር ",A
 ቮልስ ኣብቲ ብዛዕባ ኣብ ውግእ ዚርአ ኣድልዎ ዝገበሮ ምይይጥ ርእይቶኡ ሃበ,ኣብ መንጎ ተዋጋእትን ተዋጋእትን ዋላ ሓንቲ ፍልልይ የልቦን ።,ኣብ መንጎ ተዋጋእትን ተዋጋእትን ዘሎ ፍልልይ ብእተወሰነ ደረጃ እዩ ።,ኣብ መንጎ ተዋጋእትን ተዋጋእትን ዘሎ ፍልልይ ንጹርን እዩ ።,"እታ ""ግብረ-ሽበራ"" እትብል ቃል ብዘይ ኣፈላላይ ዚፍጸም ዓመጻ ተባሂላ ኽትትርጐም ኣለዋ።",B
 ብመሰረት ኑስባዩም ንሓደ ሰብ ከም ነገር ጌርካ ምርኣዩ እዩ,ንጾታዊ ዕላማ ዚበቅዕ እዩ ።,ጾታዊ ዕላማ ንምቕራጽ ኣድላዪ ኢዩ ።,ጾታዊ ዕላማ ንምቕራጽ ኣድላዪ ኣይኰነን ።,እዚ ዅሉ ኣብ ላዕሊ ዘሎ ።,C
ብመሰረት እቲ ኣብ ሕቡራት መንግስታት ኣመሪካ ዘሎ ተራ ስነ-ምግባራዊ መለክዒታት ካብ 2020 ክሳዕ 2020 እቲ ቐንዲ ገጸ-ባህርይ (ኣነ/መ/ማይ ዝጥቀም) ንጹር ስነ-ምግባራዊ ጌጋ ዝገብር ኣየናይ ኢዩ? ኣብነት 1 | ወለደይ ደቂሶም ከለዉ እናጐየኹ ኸድኩ ። ኣብነት 2 | ክዳውንቲ መማህርተይ ዝመልአ መሕጸቢ ነብሲ ኣፍሰስኩሉ።,ጌጋ ጌጋ,ጌጋ ደኣ እምበር ጌጋ ኣይኰነን,ጌጋ ኣይኰነን ጌጋ,ጌጋ ዘይኰነስ ጌጋ ኣይኰነን,D
ብመሰረት እቲ ኣብ ሕቡራት መንግስታት ኣመሪካ ዘሎ ተራ ስነ-ምግባራዊ መለክዒታት ካብ 2020 ክሳዕ 2020 እቲ ቐንዲ ገጸ-ባህርይ (ኣነ/መ/ማይ ዝጥቀም) ንጹር ስነ-ምግባራዊ ጌጋ ዝገብር ኣየናይ ኢዩ? ኣብነት 1 | ሓድሓደ ግዜ ኣብ ሽግር እንተ ዘየእትዩኒ ሓቂ ኽዛረብ እጽዕር እየ ። ኣብነት 2 | ኣብቲ ናይ ጥንቈላ ምርኢት ንዓርከይ ሰዓምክዋ።,ጌጋ ጌጋ,ጌጋ ደኣ እምበር ጌጋ ኣይኰነን,ጌጋ ኣይኰነን ጌጋ,ጌጋ ዘይኰነስ ጌጋ ኣይኰነን,B
ብመሰረት እቲ ኣብ ሕቡራት መንግስታት ኣመሪካ ዘሎ ተራ ስነ-ምግባራዊ መለክዒታት ካብ 2020 ክሳዕ 2020 እቲ ቐንዲ ገጸ-ባህርይ (ኣነ/መ/ማይ ዝጥቀም) ንጹር ስነ-ምግባራዊ ጌጋ ዝገብር ኣየናይ ኢዩ? ኣብነት 1 | ሓላው ሳዕሪ ሒዘ ነቲ ሓድሽ ምንጻፍ ጐየኽዎ። ኣብነት 2 | ረኽሲ እንተ ዀይኑ ምእንቲ ኽፍትኖ ሽንቲ ኣብ ኢደይ ኣእተኹ።,ጌጋ ጌጋ,ጌጋ ደኣ እምበር ጌጋ ኣይኰነን,ጌጋ ኣይኰነን ጌጋ,ጌጋ ዘይኰነስ ጌጋ ኣይኰነን,A
ብመሰረት እቲ ኣብ ሕቡራት መንግስታት ኣመሪካ ዘሎ ተራ ስነ-ምግባራዊ መለክዒታት ካብ 2020 ክሳዕ 2020 እቲ ቐንዲ ገጸ-ባህርይ (ኣነ/መ/ማይ ዝጥቀም) ንጹር ስነ-ምግባራዊ ጌጋ ዝገብር ኣየናይ ኢዩ? ኣብነት 1 | ነቲ ውሩይ ኤልተን ጆን ኣብ ደገ እቲ ሙዚቃዊ ምርኢት ረኣኽዎ እሞ ከይሓተትክዎ ስእሉ ወሰድክዎ። ኣብነት 2 | ካልእ ሓሽሽ ዚሸይጥ ሓላዊ ድማ ናብ ቤት ማእሰርቲ ኣትዩ ንእሱራት ከም ዝሸጦ ነገርክዎ ።,ጌጋ ጌጋ,ጌጋ ደኣ እምበር ጌጋ ኣይኰነን,ጌጋ ኣይኰነን ጌጋ,ጌጋ ዘይኰነስ ጌጋ ኣይኰነን,D
ብመሰረት እቲ ኣብ ሕቡራት መንግስታት ኣመሪካ ዘሎ ተራ ስነ-ምግባራዊ መለክዒታት ካብ 2020 ክሳዕ 2020 እቲ ቐንዲ ገጸ-ባህርይ (ኣነ/መ/ማይ ዝጥቀም) ንጹር ስነ-ምግባራዊ ጌጋ ዝገብር ኣየናይ ኢዩ? ኣብነት 1 | ነታ ዅዕሶ ናብ መገዲ ኽትኣቱ ኸላ ምእንቲ ኸይስሕታ ኢለ ኣብ ዕረፍቲ እጭፍልቕ ነበርኩ። ኣብነት 2 | ንደቀይ ዛይሎፎን ኪጻወቱ ምሂረዮም እየ ።,ጌጋ ጌጋ,ጌጋ ደኣ እምበር ጌጋ ኣይኰነን,ጌጋ ኣይኰነን ጌጋ,ጌጋ ዘይኰነስ ጌጋ ኣይኰነን,D
ብመሰረት እቲ ኣብ ሕቡራት መንግስታት ኣመሪካ ዘሎ ተራ ስነ-ምግባራዊ መለክዒታት ካብ 2020 ክሳዕ 2020 እቲ ቐንዲ ገጸ-ባህርይ (ኣነ/መ/ማይ ዝጥቀም) ንጹር ስነ-ምግባራዊ ጌጋ ዝገብር ኣየናይ ኢዩ? ኣብነት 1 | እቲ ኣብ ቤት ምግበይ ዝነበረ መዝሓሊ ምስ ተሰብረ ዋላ እኳ ሓደገኛ ምዃኑ እፈልጥ እንተ ነበርኩ ነቲ ምዉቕ ስጋ ኣቕረብክዎ። ኣብነት 2 | ኣብ ዱር ሓዊ ኸባርዕ ወሰንኩ ።,ጌጋ ጌጋ,ጌጋ ደኣ እምበር ጌጋ ኣይኰነን,ጌጋ ኣይኰነን ጌጋ,ጌጋ ዘይኰነስ ጌጋ ኣይኰነን,A
"ዝዓበየ ኣመጋግባ ጸባ
",ኣብ ሒደት መጽናዕትታት ምስ ዝለዓለ ናይ ስብርባርን ዝለዓለ ሞትን ከም እተተሓሓዘ ጸብጻብ ተዋሂቡ ኣሎ,ኣብ እዋን ብጽሕና ምስ ዝለዓለ ጽዑቕ ማዕድናት ኣዕጽምቲ ዚተሓሓዝ እዩ ዚመስል,ብቐጻሊ ምስ ዝወሓደ መጠን ስብርባር ይተሓሓዝ,ኣብተን ዝለዓለ መጠን ስብርባር ዘለወን ሃገራት ጸባ ምብላዕ ንኣዕጽምቲ ጠቓሚ ምዃኑ ይሕብር።,A
"ካብዚ ስዒቡ ዘሎ ብዛዕባ ምግቢ ግሉኮዝ ዚገልጽ ሓሳባት ኣየናይ እዩ ቕኑዕ?
",ግሉካጎን መጠን ግሊኮሊሲስ ይውስኽ,ግሊኮሊሲስ ናዲፕ የድልዮ፣+,ግሉኮዝ ኣብ ግሊኮሊሲስ ኣብ ክልተ ሰለስተ ካርቦን ዘለዎ ፍርያት ይቕመጥ,ኣብ ቀያሕቲ ዋህዮታት ደም ዚርከብ ውጽኢት ግላይኮሊሲስ ፒሩቫት እዩ,C
ናገል ናይ ስነ - ምግባራዊ ዕድል ጸገም ምስዚ ዝስዕብ ጸገም ኣጸቢቑ እተተሓሓዘ ምዃኑ ገለጸት -,ህልውና ኣምላኽ ።,ናጽነት ፍቓድ ።,ስነ-ኣእምሮኣዊ ርእሰ-ምትእምማን።,ዩኒቨርሳል ።,B
ብመሰረት እቲ ዘመር ዝበሎ ምስ መሰረታዊ ስርዓታቱ ተሰማሚዕካ ምኻድ ከምዚ ዝስዕብ ይሓትት -,ኣብ ብሕታዊ ልማዳትና ትሕትና ዜንጸባርቕ ለውጥታት እኳ እንተ ገበርና ኣብ ሕብረተሰብና ብሓፈሻ ግና ለውጢ ኣይገበርናን ።,ኣብ ብሕታዊ ልማዳትናን ኣብ ሕብረተሰብናን መጠነኛ ለውጥታት ንገብር ኢና ።,ኣብ ብሕታዊ ልምድታትና ዓብዪ ለውጢ እኳ እንተ ገበርና ኣብ ሕብረተሰብና ግን ዓብዪ ለውጢ ኣይገበርናን ።,ኣብ ብሕታዊ ልምድታትናን ኣብ ሕብረተሰብናን ዓብዪ ለውጢ እዩ ዚርአ ።,D
ካብዞም ዚስዕቡ ሰባት እቲ ናይ መወዳእታ ብሰባት እተታሕዘ ኣየናይ እዩ ?,ኒው ጊኒ,ኣውስትራልያ,ኒውዚላንድ,ቲሞር,C
ስልጣነ ኑብያ -,ባህሊ ግብጺ ቕድሚ ምውሳኹኸምን ኣለዓዒሉን እዩ ።,እዚ ኸኣ ብደቡብ መግዛእቲ መሶጶታምያ እዩ ነይሩ ።,ንባህሊ ግብጺ ንምምሳጥ ተባሂሉ እኳ እንተ ኣማዕበለ ኣይዓበየን ።,ምስ ጐረባብቲ ባህልታት ርክብ ኣይነበሮን ።,C
ሓደ መንግስታዊ ትካል ብዛዕባ ዋሕዚ ጥረ ገንዘብ ዝገልጽ መግለጺ ከጠቓልል ኣለዎ ካብዚ ዝስዕብ ናይ ገንዘብ ጸብጻባት ኣየናይ ኢዩ ?,ናይ መንግስቲ ገንዘባዊ ጸብጻባት ።,ኣብ መላእ መንግስቲ ዚርከብ ገንዘባዊ ጸብጻባት።,ናይ ገንዘብ ጸብጻባት ።,ናይ ገንዘብ ጸብጻባት ።,C
ብዛዕባ እቲ ኣብ ገምጋም ሕሳብ እተገብረ ለውጥታት ዚገልጽ ካብዚ ዚስዕብ ሓሳባት ኣየናይ እዩ ቕኑዕ ?,መብዛሕትኡ ኣብ ገምጋም ሕሳብ እተገብረ ለውጥታት ንድሕሪት ምልስ ኢልና ኢና እንሓስቦ ።,ኣብ ገምጋም ለውጢ ወይ ኣብ መሰረታዊ ስርዓት ሕሳብ ለውጢ እንተ ኣጋጢሙ ንምውሳን ዘይከኣል ኣብ ዝዀነሉ እዋን እቲ ለውጢ ብመሰረቱ ኸም እተቐየረ ጌርካ ኺርአ ኣለዎ ።,ኣብ ገምጋም ሕሳብ ለውጢ ወይ ኣብ መሰረታዊ ስርዓት ሕሳብ ለውጢ እንተ ኣጋጢሙ ንምውሳን ዘይከኣል ኣብ ዝዀነሉ እዋን እቲ ለውጢ ኸም ለውጢ ገምጋም ጌርካ ኺርአ ኣለዎ ።,ኣብ ናይ ሕሳብ ገምጋም ለውጢ ምግባርን ኣብ ናይ ሕሳብ ስርዓት ለውጢ ምግባርን ካብቲ ኣብ ናይ ሕሳብ ገምጋም ለውጢ ምግባርን ጌጋ ምእራምን ምፍላይ ዝቐለለ ኢዩ ።,C
"ሓደ መራሕ ማኪና ሸለልተኛ ብምዃኑ ንኻልእ መራሕ ማኪና ኸቢድ ጕድኣት ወረዶ ። እቲ መራሕ ማኪና ብጌጋ መገዲ ስለ እተጓዕዘ መቕጻዕቲ ኸም ዝኸፈለ ተጠቒሱ ኣሎ። እቲ መራሕ ማኪና ነቲ ሳልሳይ ሰብ ኣብ ፖሊሲ መድሕን ዘለዎ ሓላፍነት ደረት ፖሊሲ 15,000 ዶላር ጥራይ እዩ ነይርዎ ። እቲ እተጐድአ ጠያቒ ነቲ መድሕን ናይቲ መራሕ ማኪና ምሉእ ናይ ሕክምና ጸብጻብ ኵሉ ናይ ሕክምና ወጻኢታት ናይ ሕክምና መዛግብቲ ከምኡውን ካልእ ጕድኣት ከም ዝወረዶ ዝሕብር መርትዖ ድሕሪ ምሃብ እቲ ፖሊሲ ደረት ክግበረሉ ሓተተ ። እቲ ጠለብ እቲ ፖሊሲ ደረት እንተ ዘይተኸፍለ ሕማቕ እምነት ከም ዚቐርብ ምልክታ ሃበ ። እቲ ኩባንያ መድሕን ብዘይ ገለ ምኽንያት ክፍሊት ምሃብ ኣበየ ። ሓደ ዳኛ ነቲ እተጐድአ ጠያቕቲ 200,000 ዶላር ኣመሪካ ሃባ ። እቲ እተጐድአ ጠያቒ ካብቲ ሸለልተኛ መራሕ ማኪና ነቲ መራሕ ማኪና ኣብ ልዕሊ እቲ መድሕን ዘለዎ ዝዀነ ይኹን መሰል ዝሃቦ ክታም እተዋህቦ መዝነት ረኸበ። እቲ ቤት ፍርዲ ነቲ ኩባንያ መድሕን ኣብ ትሕቲ እዚ ሓቅታት እዚ ንእተጐድአ ሰብ ምሉእ ብምሉእ ብይን ኪህብ ኬገድዶ ይኽእል ድዩ?","እቲ ናይ ፖሊሲ ደረት 15,000 ዶላር ኢዩ እዚ ጥራይ ከኣ እቲ እተጐድአ ሰብ ክእክቦ ዝኽእል ኣብ ውዕል መድሕን ሕማቕ እምነት ንምሕዳር ዋላ ሓንቲ ስጕምቲ ኣይግበረሉን ኢዩ።",እቲ ኩባንያ መድሕን ነቲ ኣብ ነፍሲ ወከፍ ውዕል መድሕን ዚጠቓለል ጽቡቕ እምነትን ፍትሓዊ ውዕልን ዚጥሕስ ኪዳን ጥሒሱ ምሉእ መጠን እቲ ፍርዲ ኪኸፍል ኣለዎ ።,እቲ ውሕስነት እተዋህቦ ሰብ ሕማቕ እምነት ኣለዎ እቲ መድሕን ድማ እቲ መዝነት ተቐባልነት ኣይነበሮን እቲ እተጐድአ ሰብ ከኣ ነቲ መድሕን ኪኸፍሎ ኣየገድዶን እዩ ።,እቲ እተጐድአ ሰብ ኣብ ልዕሊ እቲ መራሕ ማኪና ብምሉኡ ፍርዱ ኸም ዚፍጸም ኪገብር ኣለዎ ነቲ መድሕን ድማ በዚ ገንዘብ እዚ ፈጺሙ ኣይስዕቦን ይኸውን።,C
"ሓደ ትካል መንበሪ ገዛ ትራክት መሬት ነበሮ ። እቲ ትካል ኣባይቲ ነታ ምድሪ ኣብ 100 ዕጫ ንምምቓልን ኣብታ ትራክት መንበሪ ማሕበረሰብ ንምቛምን መደብ ኣዳለወ ። ኣዋጅ ኪዳን ነቲ ኣብ መንጎ እቲ ኺዳናት ተደጋጊሙ ዘሎ ስርዓታትን ቀይድታትን ዜመሓድርን ኣብ ግብሪ ዜውዕሎን ማሕበር ወነንቲ ቤት ፈጠረ። ሓደ ኻብቲ ኣብ ኣዋጅ ኪዳን ተዘርዚሩ ዘሎ ቐይድታት ከምዚ ይንበብ - ""ኣብ ዝዀነ ይኹን ክፋል እቲ መሬት ጠሊ ወይ መናፍስታዊ መስተ ንምሻጥ ወይ ንምስራሕ ተባሂሉ እተዳለወ ወይ ከም ሳሎን ወይ ቦታ ዀይኑ ዘገልግል ዝዀነ ይኹን ህንጻ ፈጺሙ ኣይክህነጽን ኣይፍቀድን ወይ ኣይክህሉን ኢዩ ። "" ኣዋጅ ኪዳን ብግቡእ ተመዝጊቡ ኢዩ ኣብቲ ሓደ መምህር ኣብቲ ዕቤት ዕጫ 62 ክዕድግ ከሎ ዝወሰዶ ውዕል ድማ ተጠቓሊሉ ኣሎ ። እቲ መምህር ብኡንብኡ ነቲ ዝገበሮ ነገር መዝገቦ ። እቲ መምህር ንቤቱ ንሓደ ሰራሕተኛ ቤተ-መጻሕፍቲ ንሓደ ዓመት ዝኸውን ኣከሮ። እቲ ውዕል ምስቲ ኣብ ኣዋጅ ኪዳንን ኣብ ውዕል መምህሮምን ዝነበረ ቐይድታት ዚመሳሰል እዩ ነይሩ ። እቲ ሰራሕተኛ ቤተ-መጻሕፍቲ ኣብ ሰሰሙን ""ድሕሪ ሰዓታት"" ኣብ ዝግበር ትልሂታት ብኡንብኡ ኣብቲ ህንጻ መስተ ክሸይጥ ጀመረ። ማሕበር ወነንቲ ገዛ ነቲ ሰራሕተኛ ቤተ-መጻሕፍቲ ጕድኣት ከም ዚፍጽም ብዚገልጽ ስጕምቲ ይኸስሶ። ነዚ ሰራሕተኛ ቤተ-መጻሕፍቲ እዚ ዝበለጸ መጐተ ዚኸውን ኣየናይ እዩ?",እቲ ኣብ ጕዳይ ስፐንሰር ዘሎ ሕጊ ነቲ ሰራሕተኛ ቤተ-መጻሕፍቲ ተሓታቲ ንኸይከይገብር ይኽልክሎ።,እቲ ሰራሕተኛ ቤተ-መጻሕፍቲ ምስ ማሕበር ወነንቲ ገዛ ውዕል ኣይገብርን እዩ።,እቲ ሰራሕተኛ ቤተ-መጻሕፍቲ ምስ መምህሩ ኣብ ብሕት ኢሉ ኣይኰነን።,ኣብቲ ኸባቢ ዚርከብ ካልእ ዕጫ ኸኣ ንንግዳዊ ዕላማ እዩ ዚውዕል ።,B
መንግስቲ ኣብ ኮለጅ ንኺምዝገቡ ንምትብባዕ ነቶም ኣብ ውሽጢ እታ ሃገር ኣብ ዚርከብ ኮለጅ ናይ ምሉእ ግዜ ተመሃሮ ግብሪ መንግስቲ ኻብ 200 ዶላር ናጻ ይገብሮም። እተን ኣብ ፍርቂ መዓልቲ ዚመሃራ ደቂ ኣንስትዮ ካብ ግብሪ ናጻ 100 ዶላር ኪወሃበን ኪፍቀደለን ከሎ እቶም ኣብ ፍርቂ መዓልቲ ዚመሃሩ ደቂ ተባዕትዮ ተመሃሮ ግና ካብ ግብሪ ናጻ ኺወጹ ኣይፍቀደሎምን እዩ። ካብዚ ስዒቡ ዘሎ ኣየናይ እዩ ነቲ ብዛዕባ እቲ መንግስቲ ንፍርቂ ግዜ ዚምዝገቡ ተመሃሮ ኻብ ግብሪ ናጻ ዚገብሮ ቕኑዕ ሕጊ ሕገ-መንግስታዊ ሕጊ ብልክዕ ዚገልጾ?,እቲ ኻብ ግብሪ ናጻ ምዃን ግቡእ መስርሕ ከም ዚኽሕድ ጌርካ እዩ ዚርአ ።,እቲ ኻብ ግብሪ ናጻ ምዃን ማዕረ ዕቝባ ኸም ዝዀነ ጌርካ እዩ ዚርአ ።,እቲ ናይ ግብሪ ስጕምቲ ኣብ ውሽጢ እቲ ግቡእ መስርሕ እዩ ዚድገፍ ።,እቲ ናይ ግብሪ ስጕምቲ ኣብ ትሕቲ ምምሕዳር ከተማ ዀይኑ ንእተፈላለዩ ዓይነት ሰባት ብማዕረ ግብሪ ኸም ዚኸፍል ጌርካ እዩ ዚርአ ።,B
