Question,A,B,C,D,Answer
2020 оны байдлаар АНУ-д ёс суртахууны жирийн хэм хэмжээний дагуу гол дүр (I/me/my-г ашигладаг) ёс суртахууны хувьд тодорхой буруу зүйл хийдэг энэ хоёр нөхцөл байдлын аль нь вэ? Сценари 1 | Манай рестораны хөлдөөгч хагарахад маш аюултай гэдгийг мэдэж байсан ч би дулаан махаар үйлчилдэг байлаа. Сценари 2 | Би ойд гал асаахаар шийдэв.,"Буруу, буруу","Буруу, буруу биш","Буруугүй, Буруу","Буруугүй, буруугүй",A
"Сүү их хэрэглэх
","Хэд хэдэн судалгаагаар хугарал, нас баралт өндөр болсонтой холбоотой гэж мэдээлсэн",Шилжилтийн үед хожуу үеийн ясны эрдэсжилт ихэсдэгтэй холбоотой бололтой,Хугарлын доод хэмжээтэй байнга холбоотой байдаг,Хамгийн өндөр хугаралтай орнуудад сүүний хэрэглээ нь гавлын ясанд ашигтай болохыг харуулж байна.,A
"Глюкозын метаболизмын талаар дараах мэдэгдлүүдийн аль нь зөв бэ?
",Глюкагон нь гликолизийн хурдыг нэмэгдүүлдэг,Гликолиз NADP+ шаарддаг,Гликолизид глюкозыг гурван нүүрстөрөгчийн хоёр бүтээгдэхүүн болгон хуваадаг,Цусны улаан эсэд гликолизийн эцсийн бүтээгдэхүүн пируват,C
Ёс суртахууны азын асуудал нь асуудалтай нягт холбоотой гэж Нагел мэдэгдэв:,Бурхан байдаг.,хүсэл тааллын эрх чөлөө.,сэтгэл зүйн хувьд биеэ тоох.,нийтлэг.,B
Singer-ийн хэлснээр түүний зарчмыг дагаж мөрдөх нь дараах шаардлагыг тавьдаг. Үүнд:,хувийн хэвшилдээ даруухан өөрчлөлт хийх боловч нийт нийгэмдээ биш.,хувийн хэвшил болон нийгэмдээ даруухан өөрчлөлт гардаг.,хувийн хэвшилдээ эрс өөрчлөлт хийх боловч нийгэмдээ биш.,хувийн хэвшил болон нийгэмдээ эрс өөрчлөлт гардаг.,D
Хүн төрөлхтөн хамгийн сүүлд ямар хүнийг эзлэх вэ?,Шинэ Гвиней,Австрали,Шинэ Зеланд,Тимор,C
Нубийн соёл иргэншил:,"Египетийн соёлыг бий болгож, эрт дээр үед бий болсон.",өмнөд хэсэгт Месопотамины колоничлолын үр дүн байсан юм.,египетийн соёлыг даган хөгжсөн юм.,хөрш зэргэлдээ соёл иргэншилтэй холбоогүй байсан.,C
Засгийн газрын байгууллага дараах санхүүгийн тайлангийн аль нь бэлэн мөнгөний гүйлгээний тайланг оруулах шаардлагатай вэ?,Засгийн газрын сангийн санхүүгийн тайлан.,Засгийн газрын санхүүгийн тайлан.,Эзэмшлийн сангийн санхүүгийн тайлан.,Fiduciary сангийн санхүүгийн тайлан.,C
Нягтлан бодох бүртгэлийн тооцооллын өөрчлөлттэй холбоотой дараах мэдэгдлийн аль нь зөв бэ?,Нягтлан бодох бүртгэлийн тооцооны ихэнх өөрчлөлтийг эргэн харахад тооцдог.,"Тооцооллын өөрчлөлт, тооцооллын зарчмын өөрчлөлт гарсан эсэхийг тодорхойлох боломжгүй тохиолдолд уг өөрчлөлтийг зарчмын өөрчлөлт гэж үзэх ёстой.","Нягтлан бодох бүртгэлийн тооцоонд өөрчлөлт орсон уу, эсвэл нягтлан бодох бүртгэлийн зарчим өөрчлөгдсөн үү гэдгийг тодорхойлох боломжгүй бол энэ өөрчлөлтийг тооцооллын өөрчлөлт гэж үзэх ёстой.","Нягтлан бодох бүртгэлийн тооцооны өөрчлөлт болон нягтлан бодох бүртгэлийн зарчмын өөрчлөлтийг нягтлан бодох бүртгэлийн тооцооллын өөрчлөлт, алдааг засах хоёрын ялгааг ялгахад хялбар байдаг.",C
"Нэгэн моторт жолоочийн хайхрамжгүй жолоо барих нь өөр нэг жолоочийг ноцтой гэмтээсэн байна. Моторт жолоочийг буруу замаар аялсных нь төлөө эш татаж, торгууль төлсөн байна. Моторт жолооч даатгалынхаа талаар гуравдагч этгээдэд хариуцлага хүлээлгэхэд ердөө 15 мянган ам.долларын бодлогын хязгаартай байжээ. Жолоочийн даатгуулагчийг эрүүл мэндийн бүрэн тайлан, эмнэлгийн бүх төлбөр, эмнэлгийн бүртгэл болон бусад шаардлагатай хохирлын баталгааг өгсний дараа гэмтэж бэртсэн этгээд журмын хязгаарыг шаардсан байна. Хэрэв бодлогын хязгаарыг тэр даруй төлөхгүй бол итгэл муутай нэхэмжлэл гаргана гэдгийг нэхэмжлэгч мэдэгджээ. Даатгалын компани ямар ч тайлбаргүйгээр төлбөрөөс татгалзав. Шүүхийн шийдвэрээр гэмтсэн этгээдэд 200 мянган төгрөг олгосон байна. Гэмтсэн нэхэмжлэгч нь хайхрамжгүй моторт жолоочоос даатгуулагчийнхаа эсрэг байж болох аливаа эрхийг нэхэмжлэгчид өгч гарын үсэг зурсан даалгавар авсан байна. Шүүх эдгээр баримтаар гэмтэж бэртсэн хүнд шүүхийн шийдвэрийн бүрэн хэмжээг төлөхийг даатгалын компанид албадах болов уу?","Энэ бодлогын хязгаар нь 15,000 ам.доллар бөгөөд даатгалын гэрээнд муу итгэл үзүүлэх ямар ч үйлдэл байхгүй гэмтэж бэртсэн хүний цуглуулж болох бүх зүйл юм.","Даатгалын компани нь даатгалын гэрээ болгонд далд утга бүхий итгэл, шударга харилцааны далд гэрээг зөрчсөн бөгөөд шүүлтийн бүрэн хэмжээг төлөх ёстой.",Муу итгэл нь даатгуулсан этгээд болон түүний даатгуулагчийн хувьд үүрэг даалгавар нь хүчин төгөлдөр бус байсан бөгөөд гэмтэж бэртсэн хүн даатгуулагчийг албадан төлөхийг шаардах эрхгүй.,Гэмтэж бэртсэн этгээд моторт жолоочийн эсрэг гаргасан шүүлтээ бүхэлд нь хэрэгжүүлэх ёстой бөгөөд даатгуулагчийг хэзээ ч ийм хэмжээний төлөө мөрдөж болохгүй.,C
"Орон сууцны корпорацид нэг танилцуулга газар өмчилж авсан байна. Орон сууцны корпораци нь газар нутгийг 100 газарт хувааж, танилцуулга дээр орон сууцжуулах хөгжлийн төлөвлөгөө бэлтгэсэн байна. Гэрээ байгуулах тухай тунхаглал нь гэрийн эздийн холбоо буюу гэрээнд заасан дүрэм, журмын хүрээнд гэрээнд заасан хориглолтыг гүйцэтгэх, түүнийг хэрэгжүүлэх захиргааны байгууллага бий болгосон. « Гэрээний тунхаглал » - д : « Ямар ч үед тахилын хэрэгсэл, сүргүүдийг худалдах, үйлдвэрлэхэд зориулан зориулалтын, эсвэл зориулалтын зориулалтын барилга байгууламжийг өмчийн аль ч хэсэгт барьж, зөвшөөрч, арчилж тордохгүй » гэж заасан байдаг. Гэрээний тунхаглалыг зохих ёсоор тэмдэглэж, хөгжлийн 62-р газрыг худалдаж авахдаа багшийн авсан үйл ажиллагаанд оруулсан байна. Багш тэр даруй өөрийн үйл хэргийг тэмдэглэн авсан. Багш нь номын санд байраа 1 жилийн хугацаатай түрээслүүлжээ. Түрээсэнд Гэрээний тунхаглал болон багшийн үйл ажиллагаанд дээрхтэй адил хязгаарлалтууд орсон байв. Номын санч тэр даруй долоо хоног тутмын ""хэдэн цагийн дараа"" үдэшлэгийн үеэр байранд согтууруулах ундаа зарж эхэлсэн байна. Гэрийн эздийн холбоо нь номын санчийг хохирлын арга хэмжээ авч шүүдэг. Дараах зүйлсийн аль нь номын санч хамгийн сайн аргумент вэ?",Спенсерийн Кэйс дэх дүрэм нь номын санчийг хариуцлага хүлээхэд саад болдог.,Номын санч нь гэрийн эздийн холбоотой гэрээтэй хувийн хэрэг биш юм.,Номын санч нь багштай хамт эд хөрөнгийн хувьчлалд байдаггүй.,Ойр орчмын бусад газрыг худалдааны зориулалтаар ашигладаг.,B
Коллежид элсэхийг дэмжихийн тулд муж улсын хэмжээнд коллежид бүрэн цагийн оюутан болох хүмүүст улсын татвараас 200 ам.долларын татвараас чөлөөлдөг. Хагас цагаар сурдаг эмэгтэй оюутнуудад 100 долларын татвараас чөлөөлөгдөхийг зөвшөөрсөн хэвээр байгаа бол хагас цагаар суралцдаг эрэгтэй оюутнуудад татвараас чөлөөлөгдөхийг зөвшөөрдөггүй болсон байна. Хагас болон бүтэн сайнд элсэн суралцах оюутнуудын улсын татвараас чөлөөлөх тухай Үндсэн хуулийн зөв дүрмийг дараахаас аль нь хамгийн оновчтой дүгнэж байна вэ?,Татвараас чөлөөлөх нь зохих үйл явцыг үгүйсгэсэн гэж хүчингүй болно.,Татварын чөлөөлөлтийг тэгш хамгаалах зарчмыг зөрчсөн гэж хүчингүйд тооцно.,Татварын арга хэмжээ нь бодит зохих үйл явцын хүрээнд дэмжигдэх байв.,Татварын арга хэмжээ нь өөр өөр эд ангиудыг тэгш бус татвар ногдуулах хотын эрх мэдлийн хүрээнд дэмжигдэх юм.,B
"Энэ захирамжид дараах гэмт хэргийн тогтоолыг хүчин төгөлдөр болгожээ: « Хэрэв ийм үйлдэл хийх үед сэтгэцийн өвчин, согог согогтой бол түүний буруу үйлдлийг үнэлэх, эсвэл биеэ авч явах байдлыг хуулийн шаардлагад нийцүүлэх чадваргүй бол хүн гэмт хэрэгт хариуцлага хүлээхгүй » гэжээ. Нэгэн өдөр нэгэн гэмт хэрэгтэн таван настай зээ дүүгээ асарч байжээ. Тэднийг гадаа загас барьж тоглож байх үед яллагдагч зээ дүүгийнхээ толгой дээгүүр бөмбөг шидээд гудамжинд өнхөрчээ. Зөн совингоороо зээ дүү нь бөмбөгний араас гүйсэн ч хогон дээгүүр үсрэн орж, гудамжинд унав. Түүнийг бүдүүрэхэд зээ дүү нь шагайгаа хүчтэй шөрмөс татсан ч босож чадсангүй. Хэдэн хормын дараа том хогийн машин ирж, зээ дүүгийнх нь дээгүүр гүйж очоод амиа алджээ. Хэдийгээр яллагдагч зээ дүүгийнхээ хүнд байдлыг харсан ч түүнийг аврахын тулд ямар ч оролдлого хийсэнгүй. Дараа нь яллагдагчийг хүн амины хэрэг санаатай үйлдсэн гэж буруутгасан байна. Шүүх хурал дээр зээ дүү нь хогны машины дэргэд унаж хөлдөж, оройтох хүртлээ хөдөлж чадахгүй байгааг хараад маш их цочирдсоноо өмгөөлөгч гэрчилжээ. Яллагдагчийн гэрчлэлийн дараа нэгэн шинжээч гэрч өмгөөлөгчийн хувьд үнэхээр цочирдмоор үйл явдал тохиолдоход яллагдагчийн дүрсэлсэн хариу үйлдэл ер бусын зүйл биш гэдгийг гэрчилжээ. Хэрэв шүүх яллагдагч, түүний мэргэшсэн гэрчийн гэрчлэлд итгэдэг бол яллагдагчийн хамгийн сайн өмгөөлөгч нь дараах хүмүүсийн аль нь вэ?",Гэмт хэрэгтэн түр зуурын галзуурлын улмаас зовж байлаа.,Гэмт хэрэг үйлдсэн этгээдэд шаардлагатай сэтгэцийн байдал дутсан байна.,Ялтны үйлдэл сайн дурынх байгаагүй.,Ялтны гэмт хэрэгт оногдуулсан хариуцлагыг ачааны машины жолоочийн хариуцлагаас илүү гарсан байна.,C
"Бичлэгт нэр дэвшигч нь Мексик-Америк хүн бөгөөд сонгуульд ялахын тулд Мексикийн сонгогчдын ихэнх нь түүнд хэрэгтэй гэж үзэх нь бий. Үүний үр дүнд түүний кампанит ажлын менежер Мексикийн бүртгүүлсэн сонгогч бүрд нулимс дуслуулсан цаас илгээхээр шийджээ. Мексикийн уугуул олон хүн англи хэл уншиж, бичихдээ чадварлаг биш учраас сонгогчдын олонх нь сонгуульд нэр дэвшигчийн нэр, албан тушаалыг бичихэд хэцүү байх болно гэж кампанит ажлын менежер үзэж байна. Үүний үр дүнд кампанит ажлын менежер сонгогчдод стикерүүдийг сонгуульд хэрхэн хэрэгжүүлэх талаар мэдээлэл өгөх өргөн хүрээтэй хэвлэл мэдээллийн кампанит ажил өрнүүлсэн байна. Сонгууль болохоос таван сарын өмнө сонгуулийн албан тушаалтан нэр дэвшигчийн кампанит ажлын хороонд нулимс унагасан стикерүүд нь улсын тогтоолыг биелүүлэхгүй байгааг мэдэгджээ. Төрийн албан хаагч захидалдаа төрийн сонгуулийн албан хаагчид нэр дэвшигчийн нэрийг бэхээр бичих шаардлагатай гэж үзжээ. Тиймээс стикерүүд нь хууль ёсны шаардлагыг биелүүлдэггүй гэж дүгнэжээ. Гурван долоо хоногийн дараа нэр дэвшигч улсын сонгуулийн албаны хүмүүсийн эсрэг Улсын дүүргийн шүүхэд тэдний улсын тогтоолыг тайлбарлах нь АНУ-ын Үндсэн хууль зөрчсөн хэмээн шүүхэд өгчээ. Сонгуулийн албан хаагчийн тогтоолыг тайлбарлахыг дэмжсэн үндсэн хуулийн хамгийн хүчтэй маргааныг дараах байдлаар аль нь тогтоосон бэ?",Англи хэлний чадваргүй Мексикийн америкийн сонгогчдын дунд сүүлийн сонгуульд нийт улсын нийт сонгогчдын 1%-иас багагүй ирцтэй байна.,Төрийн тогтоолд санал бичихэд хялбар болгохын тулд санал авах байр бүрийг бэхний үзэгээр тоноглохыг шаарддаг.,Ерөнхийдөө маш олон тооны бичилт нь бүх саналыг тоолоход шаардлагатай цагийг нэмэгдүүлдэг тул ийм саналуудыг адил тэгш байдлаар өгөх шаардлагатай.,Сонгуулийн луйвар хийх боломж нь урьдчилан хэвлэгдсэн цааснуудад нэлээд их байдаг.,D
"Нэгэн хотод шинээр баригдаж буй зочид буудлын эзэн нь нэгэн эр байжээ. Гуравдугаар сарын 15-нд тэр хүн зочид буудлын тоног төхөөрөмж түгээгч байсан худалдагчаас утасджээ. Худалдагч тэр хүнд 1000 гал унтраагчийг зочид буудалдаа зарах санал тавьсан байна. Гал унтраагуурын үнэ 35000 ам.доллар (эсвэл 35 ам.доллар), хүргэгдэхээс 90 хоногийн дараа төлөгднө гэж худалдагч нь тэр хүнд хэлжээ. Худалдагч гал унтраагуурыг 4-р сарын 15-ны өдрөөс хойш суурилуулахаа амласан байна. Гуравдугаар сарын 16-нд тэр хүн худалдан авагч руу утасдан, саналыг хүлээн авав. Маргааш нь тэр хүн дараах цэдгийг худалдагчид шуудангаар илгээв. "" Суурилуулснаас хойш 7 хоногийн дараа бэлэн мөнгөний төлбөр 15%-ийн хямдралтай байхыг зөвлөе"" гэжээ. Худалдагч эрийн захидлыг 3 сарын 20-нд хүлээн авсан. Дөрөвдүгээр сарын 1-нд худалдагч тэр хүнд телеграмм илгээж, ""Бидэнд хүчин төгөлдөр гэрээ байхгүй нь тодорхой байна. Би 4-р сарын 15-нд эсвэл өөр ямар ч үед гал унтраагчдыг хүргэхгүй. ""Тэр хүн гэрээгээ зөрчсөний улмаас худалдан авагчийн эсрэг шүүхэд дуудаг. Худалдагч нь ҮЦК-ийн дагуу залилангийн тогтоолыг өмгөөлөхийг нотоллоо. Худалдагчийн өмгөөллийн талаар дараах зүйлсийн аль нь хамгийн оновчтой мэдэгдэл вэ?",Худалдагчийн өмгөөлөгч хүчин төгөлдөр байна. Учир нь тухайн хүний тэмдэглэл нь гэрээ байгуулсан гэдгийг илтгэхэд хангалтгүй байсан юм.,Худалдагчийн өмгөөлөгч нь хүчин төгөлдөр байна. Учир нь тухайн хүний тэмдэглэл нь худалдагчийн аман санал болгох нөхцөлтэй зөрчилдөж байжээ.,Худалдагчийн өмгөөлөгч нь хүчин төгөлдөр бус байна. Учир нь худалдагч тухайн хүний тэмдэглэлд зохих хугацаанд хариу өгөөгүй байна.,Худалдагчийн өмгөөлөгч нь хүчин төгөлдөр бус юм. Учир нь УЦС-ын дагуу худалдаачдын хооронд байгуулсан гэрээнд залилангийн тухай хууль хамаарахгүй.,A
"Хоёр хотыг нэгтгэх саналыг санал хураалтад оруулахаас өмнө улсын ерөнхий прокурор уг арга хэмжээ нь хууль тогтоомж, Үндсэн хуулийн ямар ч заалтыг зөрчөөгүй гэсэн зөвлөмж гаргажээ. Үүний дараа уг саналыг санал хураалтад оруулж, хоёр хотын сонгогчид дэндүү ихээр дамжуулсан байна. Сонгуулийн дараа, гэхдээ нэгдэх үйл ажиллагаа албан ёсоор хийгдэхээс өмнө нэг хотын хоёр татвар төлөгч уг саналын үндсэн хууль руу дайрч, эв нэгдэлд нэгдэхийн тулд шүүх хурал эхлүүлжээ. Шүүх хурал улсын дээд шүүхэд хүрч, муж болон Улсын хуулиар үндсэн хуультай гэж үзжээ. Одоо шүүгчид энэ хэргийг АНУ-ын Дээд шүүхээр хянуулах санал гаргажээ. Шүүх байж болно",хэргийг сонсохгүй байна. Учир нь энэ хэргийг бие даасан төрийн шалтгаанаар шийдвэрлэсэн.,"хэргийг сонсохгүй, харин Улсын дээд шүүхэд буцааж болох юм.",холбоотой холбооны асуудлыг сонсдог ч улсын асуудлаар засаглахаас татгалз.,улсын ерөнхий прокурорын гаргасан зөвлөмжид тулгуурладаг бөгөөд түүний үндэслэлийг хэргийг сонсохгүй байх.,A
"Нэгэн эрэгтэй гэрээсээ кокаин наймаалж байсан тухай найдвартай мэдээлэгчээс цагдаагийнхан зөвлөгөө авчээ. Дараа нь алба хаагчид эрэн хайх эрхийн бичиг олгох магадлалтай шалтгааныг харуулсан нөхцөл байдлыг тогтоосон баталгааг шүүгчид ирүүлжээ. Шүүгч тэр хүний хаягаар наркотик хайх эрхийн бичиг гаргажээ. Цагдаагийн алба хаагчид тэр хүний гэрт очиж, хаалганы хонх дуугарав. Хэн ч хариулаагүй тул цагдаагийнхан орж, байшинд оров. Тэд нэгдүгээр давхрын өрөөг хайж олоод ямар ч ял тулгасан нотолгоог олоогүй бөгөөд дараа нь гадаа гарч, орон сууцны хоёрдугаар давхар руу хөтлөх тусдаа хаалгыг анзаарчээ. Тэд шатаар өгсөж, дээд давхрын унтлагын өрөөнд оров. Өрөөнд офицерууд хувцас өмсөгч дээр кокаин хэвтэж байхыг олж мэджээ. Офицерууд унтлагын өрөөг үргэлжлүүлэн хайж байх үед яллагдагч өрөөнд орж ирсэн байна. Цагдаа нар яллагдагчаас тэр хүн мөн эсэхийг асуув. Гэмт хэрэгтэн өөрийгөө олж тогтоон, тэд унтлагын өрөөнд нь байгааг цагдаад хэлээд, орон сууцны хоёрдугаар давхрыг эзэлсэн байна. Хэрэгтэн уг хүн нэгдүгээр давхарт оршин сууж, амьдрах байр нь яллагдагчийнхаас тусдаа байсан гэж тайлбарлажээ. Гэсэн хэдий ч яллагдагчийг баривчилж, кокаин эзэмшсэн хэмээн буруутгажээ. Хэрэгтэн кокаиныг нотлох баримтад оруулахгүй байх санал гаргажээ. Яллагдагчийн санал байх ёстой",олгосон. Учир нь эрхийн бичигт яллагдагчийн нэрийг өгөөгүй.,олгосон. Учир нь эрхийн бичиг нь хайх ёстой газрыг тодорхой заагаагүй.,үгүйсгэсэн. Учир нь цагдаагийнхан яллагдагчийн амьдрах байранд орохдоо тэр хүний байрыг хайж байна гэж үзсэн байна.,үгүйсгэсэн. Учир нь эрхийн бичиг хүчин төгөлдөр байсан бөгөөд магадгүй шалтгаантай гаргасан.,C
"Засвар хийхээр хоёр долоо хоног хаагдсаны дараа нэгэн супермаркет дөнгөж сая дахин нээгдэв. Дахин нээх өглөө нэгэн эмэгтэй дэлгүүр хэсэж байтал гэнэт унаж хөл нь хугарчээ. Дараа нь тэр эмэгтэй супермаркетыг хувийн гэмтлийнх нь төлөө шүүсэн байна. Тэр эмэгтэй костюмтайгаа нэг замын хажууд хэвтэж байсан будагтай хувин дээгүүр нь унагасан гэж хэлжээ. Шүүх хурал дээр тэр эмэгтэй өөр нэг үйлчлүүлэгч рүү утасдаж, дэлгүүрээс юм худалдаж авахдаа дуугарахыг сонсоод эргэж хараад, тэр эмэгтэй шалан дээр унахыг харсан байна. Тэр бас эмэгтэйн хөлөөс хэдхэн метрийн зайтай хоосон будагтай хувин хэвтэж байхыг харсан гэдгээ гэрчилсэн юм. Үйлчлүүлэгч хөндлөнгийн шалгалт өгөх үед супермаркетын өмгөөлөгчтэй маргалдсан байна. Эмэгтэй юунаас болоод унасныг нь асуухад үйлчлүүлэгч: « Тэр хувин дээрээ унасны улмаас унасан » гэж хэлжээ. Гэсэн хэдий ч тэр эмэгтэйг хувин дээр аялж байхыг хараагүй гэдгээ хүлээн зөвшөөрчээ. Тэгээд супермаркетын өмгөөлөгч үйлчлүүлэгчээс дараах асуултыг асуужээ: ""Хэрэв та тэр эмэгтэйг хувин дээр аялж байхыг хараагүй бол, үүнээс болж унасан гэдгийг нь яаж мэдэх вэ?"" Гэтэл үйлчлүүлэгч: « Манай дэлгүүрээр явж байсан найз охин маань шуудайн дээгүүр явж байгаа эмэгтэйг харсан тухайгаа дараа нь хэлсэн юм » гэж хариулсан юм. Супермаркетын өмгөөлөгч үйлчлүүлэгчийн сүүлчийн хариултыг цохих хөдөлгөөн. Хэрэв шүүхийн шүүгч яллагдагчийн саналыг хүчингүй болгох, үйлчлүүлэгчийн хариултыг зогсохыг зөвшөөрвөл энэ нь магадгүй",үйлчлүүлэгчийн хариултыг супермаркетын өмгөөлөгчийн асуултаар урилаа.,үйлчлүүлэгчийн хариултыг өөрийн биеэр мэдсэний үндсэн дээр өгсөн.,үйлчлүүлэгчийн хариулт нь сүүлийн үеийн ойлголтын мэдэгдэл байсан.,үйлчлүүлэгчийн хариулт нь одоогийн мэдрэмжийн сэтгэгдэл байлаа.,A
"Одоогийн байдлаар « А » гэж нэрлэгдсэн газрын бүртгэлийн эзэн нь нэгэн фермчин юм. Фермер нь уулын бэлд байрлах ""А""-аас доогуур байршдаг ""Б"" боодлын эзэн юм. 2000 онд энэ хоёр багц газрыг эзэмшдэг фермер хувийн усалгааны систем барьжээ. Энэ систем нь газар доорх хоолойноос бүрддэг байсан бөгөөд энэ нь газар нутгийн хоёр хэсгийг хөндлөн гулд туулж байв. ""А"" багцын бохир ус нь системээр дамжин уулын ёроолд байрлах сумын цөөрөм рүү усалсан байна. 2005 онд фермерийн аж ахуйд ""Б"" боодол зарна. Тариачинд хийсэн энэ үйлдэлд фермерийн ус дамжуулах системийн талаар дурдаагүй. Багц бүр дээр байрладаг фермийн загварын том байшингууд тус тусын эздийн эзэмшилд байдаг. Сүүлийн үед бохир усны ус « Б » боодлын нөгөө талд таагүй үнэр ялгаруулдаг болжээ. Шүүлтийн төлөө байх ёстой","тариачин, учир нь тариачинд хийсэн үйл нь фермерийн газар ашиглахыг хориглосон ямар ч гэрээг агуулаагүй.","фермер, учир нь тариачны зөв үйлдэл нь гэмт хэрэг биш, харин үймээн самуунд хүргэнэ.","тариачин, учир нь ус дамжуулах систем нь шүүгдэгчийн хохирлыг хуулийн дагуу барагдуулах шалтгаан болсон.","тариачин, учир нь фермер өөр хүнд хор хохирол учруулсан байдлаар өөрийн газар нутгаа сайжруулах эрхгүй байсан.",B
"54 настай нэгэн эмэгтэй сүүлийн 3 долоо хоногийн турш баруун хацар, эрүүгээ тасралтгүй харвасан учраас оффист иржээ. Өвдөлтийн үйл явдал бүр 1 секунд буюу түүнээс бага хугацаанд үргэлжилнэ. Өвдөлт нь ихэвчлэн хүйтэн агаар, залгих, эвтэйхэн өдөөлт, шүдийг нь угаахаас үүдэлтэй байдаг. Нүүр, толгойд нь ямар ч гэмтэл бэртэл байгаагүй. Хурцадмал толгой өвдөх, таргалалт, мэс заслын хажуугаар мэс засал хийлгэхэд анагаах ухааны түүх гайхалтай байдаг. 165 см (5 фут 5 in) өндөр, 62 кг (137 лб жинтэй); BMI нь 23 кг/м2 . Амин чухал шинж тэмдгүүд хэвийн байдаг. Өвчтөн нүүрний баруун талд хүрэхийг тэвчиж чадахгүй. Нүүрний сулрал, мэдрэл алдагдахгүй. Биеийн үзлэгийн үлдэгдэл нь ямар нэгэн хэвийн бус байдлыг харуулдаггүй. Толгойн ЗС-г эсрэг тэсрэг, эсрэг тэсрэгээр харах нь хэвийн бус байдлыг харуулдаггүй. Энэ үед хамгийн тохиромжтой эмийн эмчилгээ нь дараах зүйлсийн аль нь вэ?",Карбамазепин,Ламотригин,Леветирацетам,Топирамат,A
Шизофренийн этиологийн судалгаагаар энэ өвчний генийн хандлага байдаг ч бусад хүчин зүйлүүд үүнд хамаатай. Дээрх сэдвийн мэдлэгээс дараах мэдэгдлийн аль нь буруу болохыг тодорхойлоорой.,Допамин хэт мэдрэмтгий байх нь нөлөөлдөг хүчин зүйл байж болох юм.,Цагаан арьст өвчтөнүүд илүү шинж тэмдэгтэй байдаг.,Гурав дахь ертөнцийн нөхцөл байдлаас уучлагдах нь 65% байна.,Африкийн америкчуудын дунд шизофрени өвчний доод хэмжээ оношлогджээ.,D
"Том үйлдвэрлэлийн компанийн ажилтан ажлаа бүүдгэр гэж үзэж, зөвхөн мөнгөний төлөө л энэ ажлыг хийдэг. Ажилтан хамгийн бага гүйцэтгэдэг бөгөөд хамгийн их хэмжээгээр эсвэл илүү сайн чанарыг бий болгох хүсэл эрмэлзэлгүй байдаг. Ф.Херцбергийн хоёр хүчин зүйлийн онолоор бол энэ ажилчны өөрийгөө сэдэлжүүлнэ гэдэг хамгийн сайн арга 10","илүү бүтээмжтэй байхын тулд нэмэгдэл, урамшууллын цалин санал болгодог","бэрхшээл, ажлын мэдрэмж өгөх ажлыг дахин зохион байгуулах",нийгмийн харилцааны талаар мэдээлэлтэй байх боломжийг нэмэгдүүлэх,ажилчдад илүү нэр хүндтэй ажлын түрлэгээр хангах,B
Хуучин эмчилгээний үйлчлүүлэгчидтэй бэлгийн харьцааны талаарх ёс зүйн удирдамжийг дараахаас аль нь хамгийн сайн тодорхойлсон бэ?,Сэтгэл судлаачид ямар ч нөхцөлд хуучин эмчилгээний үйлчлүүлэгчидтэй бэлгийн харьцаанд орох хориотой.,Сэтгэл зүйчид эмчилгээгээ зогсоосны дараа хамгийн багадаа нэг жилийн турш хуучин эмчилгээний үйлчлүүлэгчидтэй бэлгийн харьцаанд орох хориотой.,"Сэтгэл судлаачид тодорхой нөхцөлд (жишээ нь, мөлжлөгийн эрсдэл байгаа үед) хуучин эмчилгээний үйлчлүүлэгчидтэй бэлгийн харьцаанд орохыг хориглодог.",Сэтгэл судлаачид хуучин эмчилгээний үйлчлүүлэгчидтэй бэлгийн харьцаанд орох хориотой биш.,C
Хоёр дахь хэл эзэмших судалгааны үр дүнд хоёр дахь хэлийг эзэмшсэн хүүхдүүдийн дараах аль нь болохыг харуулсан,Тэдний танин мэдэхүйн хөгжил хойшлогдож байна,Тэд хоёр хэлээр ярьдаггүй хүүхдүүдээс илүү сайн уран сэдтэй,Тэдний төрөлх хэлний чадварын үзүүлэлт хоёр дахь хэлийг эзэмшихэд ямар ч нөлөө үзүүлдэггүй,Тэд оюун ухааны уян хатан чанарыг нэмэгдүүлсэн,D
Олон нийттэй харилцах харилцааны аль хүрээнд лоббидох магадлалтай вэ?,Корпораци,Санхүүгийн харилцаа,Олон нийттэй харилцах,Бизнес эрхлэх,C
