Question,A,B,C,D,Answer
"Questa giurisdizione ha in vigore il seguente statuto penale: ""Una persona non è responsabile per la condotta criminale se al momento di tale condotta, a causa di una malattia o di un difetto mentale, non ha la capacità sostanziale di apprezzare l'illiceità della sua condotta, o di conformare la sua condotta ai requisiti della legge. "" Un pomeriggio, un imputato stava facendo da babysitter a suo nipote di cinque anni. Mentre stavano giocando a pallone all'esterno, l'imputato ha lanciato la palla sopra la testa di suo nipote e l'ha fatta rotolare in strada. Istintivamente, il nipote corse dietro al pallone, ma inciampò nella grondaia e cadde in strada. Quando è inciampato, il nipote si è slogato gravemente la caviglia e non riusciva a stare in piedi. Pochi istanti dopo, un grosso camion della spazzatura stava facendo retromarcia e ha investito il nipote, uccidendolo. Sebbene l'imputato abbia visto la difficile situazione di suo nipote, non ha fatto alcuno sforzo per salvarlo. Successivamente, l'imputato è stato accusato di omicidio colposo. Al processo, l'imputato ha testimoniato di essere rimasto così scioccato quando ha visto suo nipote cadere vicino al camion della spazzatura che si è bloccato e non è stato in grado di muoversi fino a quando non è stato troppo tardi. A seguito della testimonianza dell'imputato, un perito ha testimoniato per la difesa che reazioni del tipo descritto dall'imputato non sono insolite quando si verifica un evento veramente scioccante. Se la giuria crede alla testimonianza dell'imputato e del suo perito, quale delle seguenti è la migliore difesa dell'imputato?",L'imputato soffriva di una temporanea infermità mentale.,L'imputato non aveva lo stato mentale richiesto per la commissione del reato.,L'omissione dell'imputato non è stata volontaria.,La responsabilità penale dell'imputato è stata superata da quella dell'autista del camion.,C
"Un candidato write-in è un messicano-americano ed è dell'opinione che abbia bisogno di una grande affluenza di elettori messicani per vincere le elezioni. Di conseguenza, il responsabile della sua campagna elettorale decide di spedire a ogni elettore messicano registrato un adesivo a strappo, che riporta il nome del candidato e la carica per la quale è in corsa. Dal momento che molti nativi messicani non sono abili nel leggere e scrivere l'inglese, il responsabile della campagna ritiene che molti degli elettori avranno difficoltà a scrivere il nome e l'ufficio del candidato sulla scheda elettorale. Di conseguenza, il responsabile della campagna ha organizzato un'ampia campagna mediatica per informare gli elettori su come applicare gli adesivi sulla scheda elettorale. Cinque mesi prima delle elezioni, un funzionario elettorale notifica al comitato elettorale del candidato che gli adesivi a strappo non sono conformi allo statuto statale. Nella sua lettera, il funzionario spiega che i funzionari elettorali statali sono dell'opinione che sia necessario che i potenziali elettori scrivano il nome del candidato con l'inchiostro. Pertanto, conclude che gli adesivi non sono conformi ai requisiti di legge. Tre settimane dopo, il candidato ha intentato una causa presso il tribunale distrettuale federale contro i funzionari elettorali statali sostenendo che la loro interpretazione dello statuto statale viola la Costituzione degli Stati Uniti. Quale delle seguenti affermazioni, se accertate, espone l'argomento costituzionale più forte a sostegno dell'interpretazione dello statuto da parte del funzionario elettorale?",L'affluenza alle urne tra gli elettori messicani americani registrati che non conoscono l'inglese è stata inferiore all'1% dell'intero totale statale nelle ultime elezioni.,Uno statuto statale richiede che ogni cabina elettorale sia dotata di una penna a inchiostro per facilitare la scrittura dei voti.,"Poiché un numero elevato di voti write-in generalmente aumenta il tempo necessario per il conteggio di tutti i voti, è necessario esprimere tali voti in modo uniforme.",Il potenziale di frode elettorale è sostanzialmente maggiore con gli adesivi prestampati.,D
"Un uomo era il proprietario dell'albergo di nuova costruzione in una città. Il 15 marzo, l'uomo ha ricevuto una telefonata da un venditore che era un distributore di attrezzature alberghiere. Il venditore si offrì di vendere all'uomo 1.000 estintori per il suo hotel. Il venditore ha detto all'uomo che il costo degli estintori sarebbe stato di $ 35.000 (o $ 35 ciascuno), pagabili 90 giorni dopo la consegna. Il venditore ha promesso di installare gli estintori entro e non oltre il 15 aprile. Il 16 marzo, l'uomo ha telefonato al venditore e ha accettato l'offerta. Il giorno seguente, l'uomo inviò il seguente promemoria al venditore: ""Si prega di notare che prenderò uno sconto del 15% per il pagamento in contanti sette giorni dopo l'installazione. "" Il venditore ha ricevuto la corrispondenza dell'uomo il 20 marzo. Il 1° aprile, il venditore ha inviato un telegramma all'uomo, affermando: ""È evidente che non abbiamo un contratto esecutivo in vigore. Non consegnerò gli estintori il 15 aprile o in qualsiasi altro momento. ""L'uomo fa causa al venditore per violazione del contratto. Il venditore fa valere la difesa dello statuto delle frodi ai sensi del CDU. Quale delle seguenti è l'affermazione più accurata per quanto riguarda le difese del venditore?","La difesa del venditore è valida, perché la nota dell'uomo non era sufficiente per indicare che era stato stipulato un contratto.","La difesa del venditore è valida, perché la nota dell'uomo era incoerente con i termini dell'offerta orale del venditore.","La difesa del venditore non è valida, perché il venditore non ha risposto al promemoria dell'uomo entro un periodo di tempo ragionevole.","La difesa del venditore non è valida, perché ai sensi del CDU lo statuto delle frodi non è applicabile negli accordi tra commercianti.",A
"Prima che la proposta di unire due città fosse messa ai voti, il procuratore generale dello stato ha emesso un parere consultivo in cui affermava che la misura, a suo avviso, non violava alcuna disposizione statutaria o costituzionale. Successivamente, la proposta è stata posta al voto ed è stata approvata in modo schiacciante dagli elettori di entrambe le città. Dopo l'elezione, ma prima che la fusione fosse ufficialmente realizzata, due contribuenti di una delle città hanno avviato una causa per ingiungere l'unificazione, attaccando la costituzionalità della proposta. La causa ha raggiunto la Corte Suprema dello Stato ed è stata giudicata costituzionale sia dalla legge statale che da quella federale. I querelanti ora presentano una mozione per chiedere che questo caso venga riesaminato dalla Corte Suprema degli Stati Uniti. La Corte può","non esaminare il caso, perché è stato deciso su basi statali indipendenti.","non ascolta il caso, ma può farlo rinviare alla corte distrettuale federale.","Ascolta le questioni federali coinvolte, ma rifiuta di pronunciarti sulla questione statale.",fare affidamento sul parere consultivo reso dal procuratore generale dello Stato e non esaminare il caso nel merito.,A
"La polizia ha ricevuto una soffiata da un informatore affidabile secondo cui un uomo stava spacciando cocaina da casa sua. Gli agenti hanno quindi presentato a un magistrato una dichiarazione giurata che espone le circostanze che mostrano una probabile causa per l'emissione di un mandato di perquisizione. Il magistrato ha emesso un mandato di perquisizione per stupefacenti all'indirizzo dell'uomo. Gli agenti di polizia si sono recati a casa dell'uomo e hanno suonato il campanello. Quando nessuno ha risposto, la polizia ha fatto irruzione ed è entrata nell'abitazione. Hanno perquisito le stanze al primo piano e non hanno trovato prove incriminanti, poi sono usciti e hanno notato un ingresso separato che portava al secondo piano dell'abitazione. Salirono le scale ed entrarono in una camera da letto al piano superiore. All'interno della stanza gli agenti hanno trovato una scorta di cocaina su un comò. Mentre gli agenti stavano continuando la loro perquisizione della camera da letto, l'imputato è entrato nella stanza. La polizia ha chiesto all'imputato se fosse lui l'uomo. L'imputato si è identificato e ha detto alla polizia che si trovavano nella sua camera da letto e che occupava il secondo piano dell'abitazione. L'imputato ha spiegato che l'uomo risiedeva al primo piano e che la sua abitazione era separata da quella dell'imputato. Ciononostante, l'imputato è stato posto in stato di arresto e accusato di possesso di cocaina. L'imputato ha presentato una mozione per escludere la cocaina dall'ammissione come prova. L'istanza del convenuto deve essere","concesso, perché il mandato non nominava l'imputato.","Concesso, perché il mandato non indicava con precisione l'area da perquisire.","negato, perché la polizia credeva ragionevolmente di perquisire la residenza dell'uomo quando è entrato nell'abitazione dell'imputato.","negato, perché il mandato era valido ed emesso con una causa probabile.",C
"Un supermercato aveva appena riaperto dopo due settimane di chiusura per lavori di ristrutturazione. La mattina della riapertura, una donna stava facendo la spesa quando è caduta all'improvviso e ha riportato la frattura di una gamba. Successivamente, la donna ha citato in giudizio il supermercato per lesioni personali. Nella sua causa, la donna ha affermato di essere inciampata in un secchio di vernice che giaceva in uno dei corridoi. Al processo, la donna ha chiamato un altro cliente per testimoniare che mentre stava facendo la spesa ha sentito un tonfo, si è girato e ha visto la donna cadere a terra. Ha anche testimoniato di aver visto un secchio di vernice vuoto a pochi metri dalla gamba della donna. Durante il controinterrogatorio, il cliente ha avuto uno scambio polemico con l'avvocato del supermercato. Quando gli è stata chiesta la sua opinione su cosa abbia causato la caduta della donna, il cliente ha testimoniato: ""È caduta perché è inciampata nel secchio"". Ha ammesso durante il controinterrogatorio, tuttavia, di non aver visto la donna inciampare nel secchio. L'avvocato del supermercato ha quindi posto al cliente la seguente domanda: ""Se non hai visto la donna inciampare nel secchio, come fai a sapere che è caduta a causa di questo?"" Il cliente ha risposto: ""Perché la mia ragazza che stava facendo la spesa con me mi ha detto più tardi di aver visto la donna inciampare nel secchio"". L'avvocato del supermercato si muove per colpire l'ultima risposta del cliente. Se il giudice del processo annulla la mozione dell'imputato e consente alla risposta del cliente di rimanere in piedi, molto probabilmente sarà perché",La risposta del cliente è stata sollecitata dalla domanda dell'avvocato del supermercato.,La risposta del cliente si basava su conoscenze di prima mano.,La risposta del cliente è stata una dichiarazione di recente percezione.,La risposta del cliente è stata un'impressione sensoriale presente.,A
"Un allevatore è attualmente il proprietario di un appezzamento di terreno designato come ""A. "" È la più alta delle due proprietà vicine su una montagna. Un agricoltore è il proprietario dell'appezzamento ""B"", che si trova più in basso di ""A"" sul fianco della montagna. Nel 2000, l'allevatore, che possedeva entrambi gli appezzamenti di terreno, costruì un sistema di drenaggio privato. Questo sistema consisteva in una conduttura sotterranea che si estendeva su entrambi gli appezzamenti di terreno. Le acque reflue provenienti dalla particella ""A"" venivano scaricate attraverso il sistema fino a una fognatura comunale, che si trovava ai piedi della montagna. Nel 2005, l'allevatore ha venduto il lotto ""B"" all'agricoltore. L'atto all'agricoltore non conteneva alcuna menzione del sistema di drenaggio dell'allevatore. Su ciascuno dei lotti si trovano grandi case in stile ranch occupate dai rispettivi proprietari. Ultimamente, lo scarico delle acque reflue ha iniziato a emettere un odore sgradevole attraverso la particella ""B"". Di conseguenza, l'agricoltore ha citato in giudizio l'allevatore per violazione di domicilio chiedendo i danni causati dal sistema di drenaggio. La sentenza dovrebbe essere","l'allevatore, perché l'atto all'agricoltore non conteneva alcun patto che limitasse l'uso della terra da parte dell'allevatore.","l'allevatore, perché la giusta causa dell'azione dell'agricoltore sarebbe per il disturbo, piuttosto che per la violazione di domicilio.","l'agricoltore, perché il sistema di drenaggio era la causa immediata dei danni dell'attore in base alla legge.","l'agricoltore, perché l'allevatore non aveva il diritto di migliorare la propria terra in un modo che causasse danno ad un altro.",B
"Una donna di 54 anni viene in ufficio perché ha avuto dolori lancinanti intermittenti sulla guancia destra e sulla mascella nelle ultime 3 settimane. Ogni episodio di dolore dura 1 secondo o meno. Il dolore è spesso scatenato dall'aria fredda, dalla masticazione, dalla stimolazione tattile e dal lavarsi i denti. Non ha riportato traumi al viso o alla testa. L'anamnesi è notevole per il mal di testa tensivo, l'obesità e l'intervento chirurgico di bypass gastrico. È alta 165 cm (5 piedi e 5 pollici) e pesa 62 kg (137 libbre); L'IMC è di 23 kg/m2 . I segni vitali sono normali. Il paziente non può tollerare il tocco sul lato destro del viso. Non c'è debolezza facciale o perdita di sensibilità. Il resto dell'esame obiettivo non mostra anomalie. La TAC della testa con e senza mezzo di contrasto non mostra anomalie. Quale delle seguenti è la farmacoterapia più appropriata in questo momento?",Carbamazepina,Lamotrigina,Levetiracetam,Topiramato,A
"Gli studi sull'eziologia della schizofrenia hanno indicato una predisposizione genetica alla condizione, ma sono coinvolti altri fattori. Sulla base della tua conoscenza dell'argomento, identifica quale delle seguenti affermazioni non è corretta.",L'eccesso di dopamina o la sensibilità alla dopamina potrebbero essere un fattore che contribuisce.,I pazienti bianchi sono più sintomatici.,La remissione dalla malattia nel Terzo Mondo è del 65%.,Un tasso più basso di schizofrenia diagnosticato tra gli afroamericani.,D
"Un dipendente di una grande azienda manifatturiera trova il lavoro noioso e lo persegue solo per i soldi. Il dipendente si comporta in modo minimo e non è motivato a produrre la massima quantità o una migliore qualità. Secondo la teoria dei due fattori di F. Herzberg, il modo migliore per aumentare l'automotivazione di questo lavoratore sarebbe quello di",offrire un aumento e incentivare la retribuzione per una maggiore produttività,Riprogetta il lavoro per fornire una sfida e un senso di realizzazione,aumentare le opportunità di interazione sociale informata,fornire al dipendente una marea lavorativa che porti maggiore prestigio,B
Quale delle seguenti descrive meglio le linee guida etiche riguardanti l'intimità sessuale con ex clienti in terapia?,Agli psicologi è proibito avere intimità sessuali con ex clienti della terapia in qualsiasi circostanza.,Agli psicologi è vietato avere intimità sessuali con ex clienti della terapia per almeno un anno dopo la fine della terapia.,"Agli psicologi è proibito avere intimità sessuali con ex clienti della terapia in determinate circostanze (ad esempio, quando c'è un rischio di sfruttamento).",Agli psicologi non è proibito avere intimità sessuali con ex clienti della terapia.,C
La ricerca sull'acquisizione di una seconda lingua ha mostrato quale delle seguenti affermazioni riguarda i bambini che acquisiscono una seconda lingua,Il loro sviluppo cognitivo è ritardato,Hanno un'articolazione migliore rispetto ai bambini che non sono bilingui,La loro conoscenza della lingua madre non ha alcun effetto sul tasso di acquisizione della seconda lingua,Hanno una maggiore flessibilità cognitiva,D
All'interno di quale area delle pubbliche relazioni è probabile che si verifichi l'attività di lobbying?,Corporativo,Relazioni finanziarie,Affari pubblici,Da azienda a azienda,C
"Nel contesto della globalizzazione, come possiamo definire al meglio il termine ""sviluppo""?","Il termine sviluppo si riferisce alla condizione umana in cui c'è libertà dalla paura e dal bisogno; Ci sono risorse sufficienti per sostenere la vita e questa vita può esistere in uno stato libero dalla minaccia, o dalla minaccia percepita, di un'interruzione improvvisa.","Per essere considerata sviluppata, una nazione deve aver raggiunto un certo status economico e politico all'interno del sistema statale globale; Il criterio di ciò che costituisce uno stato «sviluppato» è quindi definito da tali requisiti di interazione in questo sistema.","Lo sviluppo è un mezzo per affrontare le disuguaglianze che accompagnano la globalizzazione neoliberista. In questo contesto, lo sviluppo si riferisce alla capacità di una popolazione o di una comunità di utilizzare efficacemente le risorse e aumentare l'efficienza nella produzione e nella distribuzione, promuovendo una distribuzione più equa del reddito all'interno della società.",Lo sviluppo di una comunità si riferisce ai sistemi di valori ideologici ed etici a cui la sua popolazione aderisce. Nel sistema internazionale globalizzato questo si riferisce all'adozione dell'ideologia democratica liberale occidentale e dell'economia di libero mercato.,C
Quale delle seguenti parole descrive meglio l'eurocentrismo?,L'eurocentrismo è uno stile di analisi in cui le società europee vengono confrontate con le società non europee per produrre un confronto imparziale dei meriti relativi di ciascuna.,L'eurocentrismo è uno stile di pensiero in cui la valutazione delle società non europee è formulata in termini di presupposti culturali e pregiudizi degli europei.,L'eurocentrismo descrive studi o lavori accademici che prendono in considerazione solo i sistemi politici o economici europei.,Tutte queste opzioni.,B
Quale delle seguenti teorie si concentra su come la società riesce a svolgere le attività necessarie per mantenere l'ordine e la stabilità?,Funzionalismo,Interazionismo,Teoria della scelta razionale,Teoria del conflitto,A
Quale dei seguenti è un documento personale ad accesso chiuso?,«Libro bianco» del governo,Cartelle cliniche confidenziali,Libro dei conti delle famiglie,il registro delle azioni di un'impresa,C
Quale dei seguenti punti supporta l'argomento dell'unilateralismo americano?,Egemonia benevola,Inefficacia del multilateralismo,Potenza americana,Tutto quanto sopra,D
Quale malattia non causano i virus dell'herpes?,Paralisi infantile,Encefalite,Malattie sessualmente trasmissibili,Cancro,A
Lo scopo di uno studio in doppio cieco o in doppio mascheramento è quello di:,Ottenere la comparabilità dei soggetti trattati e non trattati,Ridurre gli effetti della variazione di campionamento,Evita i pregiudizi dell'osservatore e del soggetto,Evitare la distorsione dell'osservatore e la variazione del campionamento,B
 Con quale titolo in inglese è conosciuto il testo classico Daodejing?,Classico dei cambiamenti,Classico del Cammino e della Potenza,Classico delle Donne,Classico della Filosofia,B
 A quale delle seguenti Communidades de Base è associata la Communidades de Base?,Mons. Oscar Romero,Resistenza e rinnovamento,Dignità di tutti gli esseri umani,Tutto quanto sopra,D
Il procuratore generale è a capo di quale delle seguenti entità?,La Commissione Giustizia del Senato,Il Dipartimento di Giustizia,Il Dipartimento di Stato,Il Corpo del Giudice Avvocato Generale,B
Le linee del campo magnetico intorno ad una forma di filo corrente-portante,Cerchi,Linee radiali,correnti parassite,Circuiti di energia,A
Il termine 'chili con carne' si riferisce al peperoncino con cosa?,Fagioli,carne,formaggio,peperoncini,B
Quale delle seguenti affermazioni descrive meglio la situazione dopo che il prezzo è aumentato su un prodotto che ha una domanda anelastica?,La quantità richiesta non subirà variazioni.,La quantità richiesta aumenterà.,Le entrate totali diminuiranno.,Le entrate totali non cambieranno.,A
