Question,A,B,C,D,Answer
"En kandidat er mexicansk-amerikaner og er af den opfattelse, at han har brug for en stor deltagelse af mexicanske vælgere for at vinde valget. Som følge heraf beslutter hans kampagneleder at sende et afrivningsklistermærke til hver registreret mexicansk vælger, der bærer kandidatens navn og kontor, som han stiller op til. Da mange indfødte mexicanere ikke er dygtige til at læse og skrive engelsk, mener kampagnelederen, at mange af vælgerne vil have svært ved at skrive kandidatens navn og kontor på stemmesedlen. Som følge heraf har kampagnelederen iværksat en omfattende mediekampagne for at informere vælgerne om, hvordan de skal sætte klistermærkerne på stemmesedlen. Fem måneder før valget meddeler en valgtilforordnet kandidatens kampagneudvalg, at afrivningsmærkaterne ikke er i overensstemmelse med statens vedtægter. I sit brev forklarer embedsmanden, at statens valgtilforordnede er af den opfattelse, at det er nødvendigt for potentielle vælgere at skrive kandidatens navn med blæk. Derfor konkluderer hun, at klistermærkerne ikke lever op til lovkravene. Tre uger senere anlagde kandidaten sag ved føderal distriktsdomstol mod statslige valgembedsmænd med påstand om, at deres fortolkning af statens statut overtræder den amerikanske forfatning. Hvilket af følgende er, hvis det fastslås, det stærkeste forfatningsmæssige argument til støtte for valgtilforordnedes fortolkning af statutten?","Valgdeltagelsen blandt registrerede mexicansk-amerikanske vælgere, der mangler færdigheder i engelsk, har været mindre end 1% af hele statens samlede antal ved de seneste valg.","En statsstatut kræver, at hver stemmeboks er udstyret med en blækpen for at lette stemmeskrivningen.","Da et stort antal skriftlige stemmer generelt øger den tid, der er nødvendig for at tælle alle stemmer, er det nødvendigt at afgive sådanne stemmer på en ensartet måde.",Risikoen for valgsvindel er betydeligt større med fortrykte klistermærker.,D
"En mand var ejer af det nybyggede hotel i en by. Den 15. marts modtog manden et telefonopkald fra en sælger, der var distributør af hoteludstyr. Sælgeren tilbød at sælge manden 1.000 brandslukkere til sit hotel. Sælgeren fortalte manden, at omkostningerne ved brandslukkerne ville være $ 35.000 (eller $ 35 stykket), der skulle betales 90 dage efter levering. Sælgeren lovede at få installeret brandslukkerne senest den 15. april. Den 16. marts ringede manden til sælgeren og accepterede tilbuddet. Den følgende dag sendte manden følgende notat til sælgeren: ""Vær opmærksom på, at jeg tager 15 procent rabat for kontant betaling syv dage efter installationen. "" Sælgeren modtog mandens korrespondance den 20. marts. Den 1. april sendte sælgeren et telegram til manden, hvori der stod: ""Det er tydeligt, at vi ikke har en eksigibel kontrakt i kraft. Jeg leverer ikke brandslukkerne den 15. april eller på noget andet tidspunkt. ""Manden lægger sag an mod sælgeren for kontraktbrud. Sælgeren hævder forsvaret af statutten for svig i henhold til UCC. Hvilket af følgende er den mest nøjagtige erklæring vedrørende sælgerens forsvar?","Sælgerens forsvar er gyldigt, fordi mandens notat ikke var tilstrækkeligt til at indikere, at der blev indgået en kontrakt.","Sælgerens forsvar er gyldigt, fordi mandens notat var uforeneligt med vilkårene i sælgerens mundtlige tilbud.","Sælgerens forsvar er ikke gyldigt, fordi sælgeren undlod at svare på mandens notat inden for en rimelig frist.","Sælgerens forsvar er ikke gyldigt, fordi loven om svig i henhold til UCC ikke gælder i aftaler mellem handlende.",A
"Inden et forslag om sammenlægning af to byer blev sendt til afstemning, afgav statsadvokaten en rådgivende udtalelse, hvori hun anførte, at foranstaltningen efter hendes mening ikke var i strid med nogen lovbestemmelser eller forfatningsmæssige bestemmelser. Derefter blev forslaget sat på stemmesedlen og blev overvældende vedtaget af vælgerne i begge byer. Efter valget, men før fusionen officielt var gennemført, anlagde to skatteydere fra en af byerne sag for at påbyde foreningen og angreb forslagets forfatningsmæssighed. Sagen nåede statens højesteret og blev fundet forfatningsmæssig i henhold til både statslig og føderal lov. Sagsøgerne indgiver nu et forslag om at få denne sag prøvet ved den amerikanske højesteret. Domstolen kan","ikke behandle sagen, fordi den blev besluttet på uafhængige statslige grunde.","ikke behandle sagen, men kan få den varetægtsfængslet til føderal distriktsdomstol.","Hør de involverede føderale spørgsmål, men afvis at træffe afgørelse om statsspørgsmålet.",Stol på statsadvokatens rådgivende udtalelse og ikke behandle sagen ud fra sagens realitet.,A
"Politiet modtog et tip fra en pålidelig informant om, at en mand handlede kokain fra sit hjem. Betjentene indgav derefter en erklæring til en dommer med angivelse af omstændigheder, der viser en sandsynlig årsag til udstedelsen af en ransagningskendelse. Dommeren udstedte en ransagningskendelse for euforiserende stoffer på mandens adresse. Politibetjente gik til mandens hjem og ringede på dørklokken. Da ingen svarede, brød politiet ind og trængte ind i boligen. De gennemsøgte værelserne på første sal og fandt ingen belastende beviser, gik derefter udenfor og bemærkede en separat indgang, der førte op til anden sal i boligen. De gik op ad trappen og gik ind i et soveværelse ovenpå. Inde i rummet fandt betjentene et lager kokain liggende på en kommode. Mens betjentene fortsatte deres ransagning af soveværelset, kom den tiltalte ind i lokalet. Politiet spurgte den tiltalte, om han var manden. Den tiltalte identificerede sig og fortalte politiet, at de var i hans soveværelse, og at han besatte anden sal i boligen. Tiltalte forklarede, at manden boede på første sal, og at hans bolig var adskilt fra tiltaltes. Ikke desto mindre blev den tiltalte anholdt og sigtet for besiddelse af kokain. Den tiltalte har indgivet begæring om at udelukke kokainen fra at blive optaget som bevismateriale. Sagsøgtes begæring bør","Indrømmet, fordi arrestordren ikke navngav sagsøgte.","Indrømmet, fordi arrestordren ikke specifikt angav det område, der skulle ransages.","nægtede, fordi politiet med rimelighed troede, at de ransagede mandens bopæl, da de kom ind i den tiltaltes bolig.","nægtet, fordi arrestordren var gyldig og udstedt med sandsynlig grund.",C
"Et supermarked var netop genåbnet efter en to ugers lukning for renovering. Om morgenen for genåbningen var en kvinde på indkøb, da hun pludselig faldt og fik et brækket ben. Herefter sagsøgte kvinden supermarkedet for personskade. I sin dragt hævdede kvinden, at hun snublede over en malerspand, der havde ligget i en af gangene. Under retssagen ringede kvinden til en anden kunde for at vidne, at mens han handlede, hørte han et tud, vendte sig om og så kvinden falde på gulvet. Han vidnede også, at han så en tom malerspand ligge få meter fra kvindens ben. Ved krydsforhør kom kunden i en argumenterende udveksling med supermarkedets advokat. Da han blev spurgt om sin mening om, hvad der forårsagede kvindens fald, vidnede kunden: ""Hun faldt, fordi hun snublede på spanden. "" Han indrømmede dog ved krydsforhør, at han faktisk ikke så kvinden snuble på spanden. Supermarkedets advokat stillede derefter kunden følgende spørgsmål: ""Hvis du ikke så kvinden snuble på spanden, hvordan ved du så, at hun faldt på grund af det?"" Kunden svarede: ""Fordi min kæreste, der handlede med mig, fortalte mig senere, at hun så kvinden snuble over spanden. "" Supermarkedets advokat bevæger sig for at slå kundens sidste svar. Hvis dommeren underkender sagsøgtes begæring og lader kundens svar stå ved magt, vil det højst sandsynligt være fordi:",Kundens svar blev inviteret af supermarkedets advokatspørgsmål.,Kundens svar var baseret på førstehåndsviden.,Kundens svar var en erklæring om nylig opfattelse.,Kundens svar var et nærværende sanseindtryk.,A
"En rancher er i øjeblikket ejer af rekord af en parcel af jord udpeget som ""A. "" Det er den højeste af to naboejendomme på et bjerg. En landmand er ejer af parcel ""B"", som ligger lavere end ""A"" på bjergsiden. I 2000 konstruerede rancheren, der ejede begge jordstykker, et privat dræningssystem. Dette system bestod af en underjordisk rørledning, der strakte sig over begge jordstykker. Spildevand fra parcel ""A"" drænet gennem systemet til en kommunal kloak, som var placeret i bunden af bjerget. I 2005 solgte rancheren parcel ""B"" til landmanden. Skødet til landmanden indeholdt ingen omtale af rancherens dræningssystem. Placeret på hver af parcellerne er store ranch-stil boliger besat af de respektive ejere. På det seneste er spildevandsafløbet begyndt at udsende en ubehagelig lugt over parcel ""B. "" Som følge heraf sagsøgte landmanden rancheren i overtrædelse og bad om skader forårsaget af dræningssystemet. Dommen bør være for","rancheren, fordi skødet til bonden ikke indeholdt nogen pagter, der begrænsede rancherens brug af jorden.","rancheren, fordi landmandens rette årsag til handling ville være for gener snarere end overtrædelse.","landmanden, fordi dræningssystemet var den umiddelbare årsag til sagsøgerens skader i henhold til loven.","landmanden, fordi rancheren ikke havde ret til at forbedre sit eget land på en måde, der forårsagede skade på en anden.",B
"En 54-årig kvinde kommer til kontoret, fordi hun har haft intermitterende skydesmerter over sin højre kind og kæbe i løbet af de sidste 3 uger. Hver episode af smerte varer i 1 sekund eller mindre. Smerten udløses ofte af kold luft, tygning, taktil stimulering og børstning af tænder. Hun har ikke haft traumer i ansigtet eller hovedet. Medicinsk historie er bemærkelsesværdig for spændingshovedpine, fedme og gastrisk bypassoperation. Hun er 165 cm (5 ft 5 in) høj og vejer 62 kg (137 lb); BMI er 23 kg / m2. Vitale tegn er normale. Patienten kan ikke tolerere berøring over højre side af ansigtet. Der er ingen ansigtssvaghed eller tab af fornemmelse. Resten af den fysiske undersøgelse viser ingen abnormiteter. CT-scanning af hovedet med og uden kontrast viser ingen abnormiteter. Hvilket af følgende er den mest hensigtsmæssige farmakoterapi på nuværende tidspunkt?",Carbamazepin,Lamotrigin,Levetiracetam,Topiramat,A
"Undersøgelser af skizofreniens ætiologi indikerede en genetisk disposition for tilstanden, men andre faktorer er involveret. Fra din viden om emnet identificere hvilke af følgende udsagn der er forkerte.",Overskydende dopamin eller følsomhed over for dopamin kan være en medvirkende faktor.,Hvide patienter er mere symptomatiske.,Remission fra tilstanden i den tredje verden er 65%.,En lavere sats af skizofreni diagnosticeret blandt afroamerikanere.,D
"En medarbejder i et stort fremstillingsfirma finder arbejdet kedeligt og forfølger kun jobbet for pengene. Medarbejderen præsterer minimalt og er ikke motiveret, så producerer højeste kvantitet eller bedre kvalitet. Ifølge F. Herzbergs tofaktorteori ville den bedste måde 10 øge denne arbejdstagers selvmotivation være at",tilbyde en forhøjelse og incitamentsløn for større produktivitet,Redesign jobbet for at give en udfordring og en følelse af præstation,øge mulighederne for informeret social interaktion,"give medarbejderen et job, der bærer større prestige",B
Hvilket af følgende beskriver bedst etiske retningslinjer vedrørende seksuelle intimiteter med tidligere terapiklienter?,Psykologer er forbudt at have seksuelle intimiteter med tidligere terapiklienter under nogen omstændigheder.,Psykologer er forbudt at have seksuelle intimiteter med tidligere terapiklienter i mindst et år efter afslutningen af behandlingen.,Psykologer har forbud mod at have seksuelle intimiteter med tidligere terapiklienter under visse omstændigheder (f.eks. Når der er risiko for udnyttelse).,Psykologer er ikke forbudt at have seksuelle intimiteter med tidligere terapiklienter.,C
"Forskning i andetsprogstilegnelse har vist, hvilket af følgende om børn, der tilegner sig et andet sprog",Deres kognitive udvikling er forsinket,"De har bedre artikulation end børn, der ikke er tosprogede",Deres modersmålsfærdigheder har ingen indflydelse på graden af erhvervelse af andetsproget,De har øget kognitiv fleksibilitet,D
Inden for hvilket område af public relations vil sandsynligvis involvere lobbyvirksomhed?,Corporate,Økonomiske forbindelser,Offentlige anliggender,Virksomhed til virksomhed,C
"Hvordan kan vi i forbindelse med globaliseringen bedst definere begrebet ""udvikling""?","Udtrykket udvikling henviser til den menneskelige tilstand, hvor der er frihed fra frygt og nød; Der er tilstrækkelige ressourcer til at opretholde livet, og dette liv kan eksistere i en tilstand fri for truslen eller den opfattede trussel om pludselig afbrydelse.","For at blive betragtet som udviklet skal en nation have opnået en vis økonomisk og politisk status inden for det globale statssystem; Kriteriet for, hvad der udgør en »udviklet« tilstand, defineres således af disse krav om interaktion i dette system.","Udvikling er et middel til at tackle de uligheder, der ledsager neoliberal globalisering. I denne sammenhæng henviser udvikling til en befolknings eller et samfunds evne til effektivt at udnytte ressourcer og øge effektiviteten i produktion og distribution, hvilket fremmer en mere retfærdig fordeling af indkomst i samfundet.","Udvikling af et samfund refererer til de ideologiske og etiske værdisystemer, som dets befolkning abonnerer på. I det globaliserede internationale system refererer dette til vedtagelsen af vestlig liberal demokratisk ideologi og fri markedsøkonomi.",C
Hvilket af følgende beskriver bedst eurocentrisme?,"Eurocentrisme er en analysestil, hvor europæiske samfund sammenlignes med ikke-europæiske samfund for at producere en upartisk sammenligning af de relative fordele ved hver.","Eurocentrisme er en tankestil, hvor vurderingen og evalueringen af ikke-europæiske samfund er formuleret med hensyn til europæernes kulturelle antagelser og fordomme.","Eurocentrisme beskriver studier eller videnskabeligt arbejde, der kun overvejer europæiske politiske eller økonomiske systemer.",Alle disse muligheder.,B
"Hvilke af følgende teorier fokuserer på, hvordan samfundet formår at udføre de aktiviteter, der er nødvendige for at opretholde orden og stabilitet?",Funktionalisme,Interaktionisme,Rational-choice teori,Konfliktteori,A
Hvilket af følgende er et personligt dokument med lukket adgang?,Regeringens »hvidbog«,Fortrolige lægejournaler,husstandens kontobog,en virksomheds aktieregister,C
Hvilket af følgende punkter støtter argumentet for amerikansk unilateralisme?,Velvilligt hegemoni,Multilateralismens ineffektivitet,Amerikansk magt,Alt det ovenstående,D
Hvilken sygdom forårsager herpesvirus ikke?,Infantil lammelse,Hjernebetændelse,Seksuelt overført sygdom,Kræft,A
Formålet med en dobbeltblind eller dobbeltmaskeret undersøgelse er at:,Opnå sammenlignelighed mellem behandlede og ubehandlede forsøgspersoner,Reducer virkningerne af stikprøvevariation,Undgå bias for observatører og emner,Undgå observatørbias og stikprøvevariation,B
 Den klassiske tekst Daodejing er kendt af hvilken titel på engelsk?,Klassisk af ændringer,Klassiker af vejen og magten,Classic af kvinder,Filosofiens klassiker,B
 Communidades de Base er forbundet med hvilket af følgende?,Biskop Oscar Romero,Modstand og fornyelse,Alle menneskers værdighed,Alt det ovenstående,D
Statsadvokaten er leder af hvilken af følgende enheder?,Senatets retsudvalg,Justitsministeriet,Udenrigsministeriet,Generaladvokatens korps,B
Magnetfeltlinjerne om en strømførende ledning danner,Cirkler,radiale linjer,hvirvelstrømme,Energisløjfer,A
Udtrykket 'chili con carne' refererer til chili med hvad?,bønner,kød,ost,chilipeber,B
"Hvilket af følgende beskriver bedst situationen, efter at prisen er hævet på et produkt, der har en uelastisk efterspørgsel?",Den krævede mængde ændres ikke.,Den krævede mængde vil stige.,Den samlede omsætning vil falde.,De samlede indtægter ændres ikke.,A
