Question,A,B,C,D,Answer
"Човек бил сопственик на новоконструираниот хотел во град. На 15 март, човекот добил телефонски повик од продавач кој бил дистрибутер на хотелска опрема. Продавачот понуди да го продаде човекот 1.000 пожарогасители за неговиот хотел. Продавачот му кажал на човекот дека цената на пожарогасителите ќе изнесува 35.000 долари (или 35 долари на парче), платими 90 дена по испораката. Продавачот вети дека ќе ги инсталира пожарогасителите не подоцна од 15 април. На 16 март, човекот телефонирал со продавачот и ја прифатил понудата. Следниот ден, човекот го испратил следниот допис до продавачот:""Ве молам, ве советувам да земам 15 проценти попуст за плаќање во готово седум дена по инсталацијата. "" Продавачот добил допис на човекот на 20 март. На 1 април, продавачот испратил телеграма на човекот, велејќи: ""Очигледно е дека немаме спроведлив договор на сила. Нема да ги испорачувам пожарогасителите на 15 април или било кој друг пат. ""Човекот носи тужба против продавачот за кршење на договорот. Продавачот ја тврдеше одбраната на статутот на измамите во рамките на МКС. Која од следниве е најпрецизната изјава во врска со одбраната на продавачот?","Одбраната на продавачот е валидна, бидејќи дописот на човекот не бил доволен за да се укаже дека е формиран договор.","Одбраната на продавачот е валидна, бидејќи дописот на човекот не бил во согласност со условите на усната понуда на продавачот.","Одбраната на продавачот не е валидна, бидејќи продавачот не успеал да одговори на дописот на човекот во разумен временски период.","Одбраната на продавачот не е валидна, бидејќи според МКС статутот на измами не е применлив во договорите помеѓу трговците.",A
"Пред предлогот за спојување на два града да биде ставен на гласање, државниот правобранител издаде советодавно мислење во кое се наведува дека мерката, според неа, не ги прекршува законските или уставните одредби. Потоа, предлогот беше ставен на гласачкото ливче и беше претежно усвоен од гласачите во двата града. По изборите, но пред спојувањето официјално да биде спроведено, двајца даночни обврзници од еден од градовите покренаа тужба за да го приклучат обединувањето, напаѓајќи ја уставноста на предлогот. Тужбата стигна до државниот врховен суд и беше утврдено дека е уставна и според државниот и сојузниот закон. Тужителите сега поднесуваат иницијатива за разгледување на случајот од страна на Врховниот суд на САД. Судот може да","не го слушна случајот, бидејќи беше одлучено по независна државна основа.","Не го слушаме случајот, но можеби ќе го однесат во федералниот окружен суд.","да ги слушнеме вклучените сојузни прашања, но да одбиеме да се одлучиме за државното прашање.",да се потпре на советништвото што го даде државниот правобранител и да не го слушне случајот за своите заслуги.,A
"Полицијата добила дојава од доверлив доушник дека маж продава кокаин од неговиот дом. Полицајците потоа поднесоа до судијата потврда која ги поставува околностите кои покажуваат веројатна причина за издавање на налог за претрес. Судијата издаде налог за потрага по дрога на адресата на човекот. Полицајците отидоа во домот на човекот и ѕвонеа на ѕвоното на вратата. Кога никој не одговорил, полицијата провалила и влегла во живеалиштето. Тие ги пребарале собите на првиот кат и не нашле инкриминирачки докази, а потоа излегле надвор и забележале посебен влез кој води до вториот кат од живеалиштето. Се искачиле на скалите и влегле во спалната соба на горниот кат. Внатре во собата, полицајците најдоа складиште со кокаин кој лежеше на соблекувач. Додека полицајците ја продолжувале потрагата по спалната соба, обвинетиот влегол во собата. Полицијата го праша обвинетиот дали тој е човекот. Обвинетиот се идентификувал и и кажал на полицијата дека се во неговата спална соба и тој го окупирал вториот кат од живеалиштето. Обвинетиот објасни дека човекот престојувал на првиот кат, а неговите станови биле одвоени од обвинетиот. Сепак, обвинетиот беше уапсен и обвинет за поседување кокаин. Обвинетиот поднесе иницијатива за исклучување на кокаинот да не биде примен во докази. Иницијативата на обвинетиот треба да биде","Доделена, бидејќи налогот не го именувал обвинетиот.","Доделена, бидејќи налогот не ја наведе со специфичност областа што треба да се пребара.","Негираше, бидејќи полицијата разумно веруваше дека ја пребаруваат резиденцијата на човекот кога влегоа во станот на обвинетиот.","Негираше, бидејќи налогот беше валиден и издаден со веројатна причина.",C
"Супермаркетот штотуку беше отворен по две неделно затворање за реновирање. Утрото на повторното отварање, една жена купувала кога одеднаш паднала и доживеала скршена нога. Потоа, жената го тужела супермаркетот за лични повреди. Во нејзиниот костим, жената тврдела дека се сопнала во кофа за бои која легнувала на една од падините. На судењето, жената викнала друг муштерија да сведочи дека додека тој купувал слушнал тупаница, се свртел и ја видел жената како паѓа на подот. Тој, исто така, сведочел дека видел празна кофа за боја која се наоѓа на неколку метри од ногата на жената. На вкрстено испитување, муштеријата влегол во расправија со адвокатот на супермаркетот. Кога го прашале неговото мислење за падот на жената, муштеријата сведочела: ""Таа падна бидејќи се сопна на кофата. "" Сепак, призна дека не ја видел жената како патува по кофата. Адвокатот на супермаркетот потоа му го постави следното прашање:""Ако не ја видовте жената како патува на кофата, како знаете дека таа падна поради тоа?"" Муштеријата одговорила: ""Затоа што мојата девојка која купуваше со мене ми кажа подоцна дека ја видела жената како патува низ кофата. "" Адвокатот на супермаркетот се движи да го погоди последниот одговор на клиентот. Ако судијата на судењето го поништи иницијативата на обвинетиот и го дозволи одговорот на клиентот да стои, најверојатно тоа ќе биде бидејќи",Одговорот на клиентот беше поканет од страна на обвинителското прашање на супермаркетот.,Одговорот на клиентот се базираше на знаење од прва рака.,Одговорот на клиентот беше изјава за неодамнешната перцепција.,Одговорот на муштеријата беше присутен чувствуван впечаток.,A
"Ранчер моментално е сопственик на рекорд на парцела земја означувана како ""А. "" Таа е повисока од два соседни имоти на планина. Земјоделец е сопственик на парцела ""Б"", која се наоѓа пониско од ""А"" на планинскиот брег. Во 2000 година, ранчерот, кој ги поседувал двата парцели земја, изградил приватен дренажен систем. Овој систем се состоел од подземен нафтовод кој се протега низ двата парцели земја. Канализацијата од парцела ""А"" се исцедила низ системот до општинска канализација, која се наоѓала на дното на планината. Во 2005 година, ранчерот ја продал парцелата ""Б"" на фармерот. Делот за земјоделецот не содржел споменување на одводниот систем на ранчерот. Се наоѓаат на секој од парцелите се големи домови во ранч стил зафатени од соодветните сопственици. Во последно време, канализацијата почна да испушта непријатен мирис низ парцелата ""Б. "" Како резултат на тоа, фармерот го тужеше ранчерот во нарушување молејќи се за штета предизвикана од одводниот систем. Пресудата треба да биде за","Ранчерот, бидејќи чинот на фармерот не содржел никакви завети кои го ограничувале користењето на земјиштето од страна на ранчерот.","Ранчерот, затоа што соодветната причина за акција на фармерот би била за невоља, наместо за навлегување.","Земјоделецот, бидејќи одводниот систем бил проксимална причина за штетата на тужителот како прашање на закон.","Фармерот, бидејќи ранчерот немаше право да ја подобри сопствената земја на начин кој предизвика штета на друг.",B
"54-годишна жена доаѓа во канцеларијата бидејќи имала постојана стрелачка болка над десниот образ и вилица во текот на изминатите 3 недели. Секоја епизода на болка трае 1 секунда или помалку. Болката често е предизвикана од ладен воздух, џвакање, тактилна стимулација и миење на забите. Нема траума во лицето или главата. Медицинската историја е извонредна за тензиска главоболка, дебелина и желудник за бајпас. Таа е висока 165 см и тежи 62 килограми( 137 lb); ИТМ е 23 кг/м2. Виталните знаци се нормални. Пациентот не може да толерира допир над десната страна на лицето. Нема слабост или губење на сензацијата. Остатокот од физичкиот преглед не покажува абнормализираност. КТ на главата со и без контраст не покажува абнормализираност. Која од следниве е најсоодветната фармакотерапија во ова време?",Карбамазепин,Ламотриген,Леветацетам,Тотирамат,A
"Студиите за етиологијата на Шизофренија укажуваат на генетска предиспозиција на состојбата, но се вклучени и други фактори. Од вашето познавање на субјектот идентификувајте која од следните изјави е неточна.",Вишокот на допамин или чувствителноста на допамин може да биде фактор со придонес.,Белите пациенти се посимптоматски.,Ремисијата од состојбата во Третиот свет е 65%.,Пониска стапка на Шизофренија дијагностицирана меѓу Африка Американците.,D
"Вработен во голема производствена фирма ја смета работата за досадна, и ја врши работата само за парите. Вработениот работи минимално, и не е мотивиран така што произведува највисока количина или подобар квалитет. Според двофакторната теорија на Ф. Херцберг, најдобар начин 10 да ја зголеми самомотивацијата на овој работник е да",нудат покачување и поттикнувачка плата за поголема продуктивност,да ја редизајнираме работата за да обезбедиме предизвик и чувство на остварување,да ги зголеми можностите за информирана социјална интеракција,да му обезбеди на вработениот плима од работа која носи поголем престиж,B
Кој од следните најдобро ги опишува етичките насоки во врска со сексуалните интимности со поранешните клиенти за терапија?,На психолозите им е забрането да имаат сексуални интими со поранешните клиенти за терапија под какви било околности.,На психолозите им е забрането да имаат сексуални интимности со поранешните клиенти за терапија најмалку една година по прекинот на терапијата.,"На психолозите им е забрането да имаат сексуални интимности со поранешните клиенти за терапија во одредени околности (на пример, кога постои ризик од експлоатација).",На психолозите не им е забрането да имаат сексуални интимности со поранешните клиенти за терапија.,C
Истражувањата за стекнување на втор јазик покажале кое од следниве за децата кои се стекнуваат со втор јазик,Нивниот когнитивен развој е одложен,Тие имаат подобра артикулација од децата кои не се двојазични,Нивниот мајчин јазик нема влијание врз стапката на стекнување на вториот јазик,Тие ја зголемија когнитивната флексибилност,D
Во која област на односите со јавноста веројатно ќе вклучува лобирање?,Корпорација,Финансиски односи,Јавни работи,Бизнис кон бизнисот,C
"Во контекст на глобализацијата, како можеме најдобро да го дефинираме терминот ""развој""?","Терминот развој се однесува на човечката состојба во која постои слобода од страв и сакање; Постојат доволно ресурси за одржување на животот и овој живот може да постои во состојба ослободена од заканата, или перцепирана закана, од ненадејно прекинување.","За да се смета за развиена, една нација мора да постигне одреден економски и политички статус во рамките на глобалниот државен систем; критериумот за она што претставува ""развиена"" состојба е дефиниран со оние барања за интеракција во овој систем.","Развојот е средство за решавање на нееднаквостите кои ја придружуваат неолибералната глобализација. Во овој контекст, развојот се однесува на способноста на популацијата или заедницата ефективно да ги искористи ресурсите и да ја зголеми ефикасноста во производството и дистрибуцијата, промовирајќи ја порамноправната распределба на приходите во општеството.",Развојот на заедницата се однесува на идеолошките и етичките вредносни системи на кои се претплаќа нејзината популација. Во глобализираниот меѓународен систем ова се однесува на усвојувањето на западната либерална демократска идеологија и слободната пазарна економија.,C
Кој од следните најдобро го опишува Евроцентризмот?,Евроцентризмот е стил на анализа во кој европските општества се споредуваат со неевропските општества за да создадат непристрасна споредба на релативните заслуги на секое.,Евроцентризмот е мисла стил во кој проценката и проценката на неевропските општества е кушетка во поглед на културните претпоставки и пристрасности на Европејците.,Евроцентризмот ги опишува студиите или научните работи кои ги разгледуваат само европските политички или економски системи.,Сите овие опции.,B
Која од следните теории се фокусира на тоа како општеството успева да ги спроведе активностите неопходни за одржување на редот и стабилноста?,Функционализам,Интеракционизам,Теорија со рационален избор,Теорија на конфликт,A
Кој од следниве е личен документ со затворен пристап?,"""Бела книга"" на владата",доверливи медицински картони,Книга за сметка на домаќинството,регистарот на акции на бизнис,C
Која од следните точки го поддржува аргументот за американскиот унилатерализам?,Добронамерна хегемонија,Неефикасност на мултилатерализмот,Американска моќ,Сите горенаведени,D
Каква болест не предизвикуваат херпес вирусите?,Инфантилна парализа,Енцефалит,Сексуално пренесена болест,Рак.,A
Целта на двослепото или двомаскираното истражување е:,Да се постигне споредливост на третираните и нетретирани субјекти,Намалете ги ефектите од варијацијата на примероците,Избегнувајте набљудувач и предмет на пристрасност,Избегнувајте пристрасност на набљудувачот и варијација на примероците,B
 Класичниот текст Даодејинг е познат по која титула на англиски?,Класик на промени,Класика на патот и моќта,Класика на жените,Класика на филозофија,B
 Communidades de Base се поврзува со кое од следните?,Бискупот Оскар Ромеро,Отпор и обнова,Достоинство на сите човечки суштества,Сите горенаведени,D
Главниот обвинител е шеф на кој од следниве ентитети?,Судскиот комитет на Сенатот,Министерството за правда,Државниот оддел,Корпусот на генералниот адвокат на судијата,B
Линиите на магнетното поле за струја-преносна жица форма,Кругови,Радијални линии,Еди струи,Енергетски јамки,A
"Терминот ""чили кон карне"" се однесува на чили со што?",Грав.,Месо.,Сирење,Чили пиперки,B
Кој од следните најдобро ја опишува ситуацијата по покачувањето на цената на производ кој има нееластична побарувачка?,Бараната количина нема да се промени.,Бараната количина ќе се зголеми.,Вкупниот приход ќе се намали.,Вкупниот приход нема да се промени.,A
Модерните компјутерски микрочипови првенствено се составени од кој елемент?,Натриум,Силициум.,Алуминиум,Сребрен,B
