Question,A,B,C,D,Answer
"Ova nadležnost ima na snazi sljedeći kazneni statut:""Osoba nije odgovorna za kazneno djelo ako u vrijeme takvog ponašanja, kao posljedica mentalne bolesti ili defekta, nema značajnu sposobnost da cijeni nezakonitost svog ponašanja ili da svoje ponašanje prilagodi zahtjevima zakona. "" Jednog popodneva, optuženi je čuvao svog petogodišnjeg nećaka. Dok su se igrali hvatanja vani, optuženi je bacio loptu preko glave svog nećaka i ona se otkotrljala na ulicu. Instinktivno, nećak je potrčao za loptom, ali se spotaknuo o oluk i pao na ulicu. Kad se spotaknuo, nećak je teško uganuo gležanj i nije mogao ustati. Nekoliko trenutaka kasnije, veliki kamion za smeće se povlačio i pregazio nećaka, ubivši ga. Iako je optuženi vidio nepriliku svog nećaka, nije se potrudio spasiti ga. Nakon toga, optuženi je optužen za ubojstvo iz nehaja. Na suđenju je optuženi svjedočio da je bio toliko šokiran kada je vidio da je njegov nećak pao u blizini kamiona za smeće da se smrznuo i nije se mogao pomaknuti dok nije bilo prekasno. Nakon svjedočenja optuženog, vještak je svjedočio za obranu da reakcije koje je opisao optuženi nisu neobične kada se dogodi doista šokantan događaj. Ako porota vjeruje u iskaz optuženog i njegovog vještaka, najbolja obrana optuženog je koja od sljedećih?",Optuženi je patio od privremenog neuračunljivosti.,Optuženi nije imao potrebno mentalno stanje potrebno za počinjenje kaznenog djela.,Nepostupanje optuženika nije bilo dobrovoljno.,Kaznenu odgovornost optuženog zamijenila je odgovornost vozača kamiona.,C
"Dopisni kandidat je meksičko-američki i mišljenja je da mu je potreban veliki odaziv meksičkih birača kako bi pobijedio na izborima. Kao rezultat toga, njegov voditelj kampanje odlučuje poslati svakom registriranom meksičkom glasaču naljepnicu za otkidanje, koja nosi ime kandidata i ured za koji se natječe. Budući da mnogi domaći Meksikanci nisu vješti u čitanju i pisanju engleskog jezika, voditelj kampanje vjeruje da će mnogi glasači imati poteškoća s pisanjem imena i ureda kandidata na glasačkom listiću. Kao rezultat toga, voditelj kampanje pokrenuo je opsežnu medijsku kampanju kako bi informirao birače o tome kako primijeniti naljepnice na glasački listić. Pet mjeseci prije izbora izborni dužnosnik obavještava predizborni odbor kandidata da naljepnice za otkidanje nisu u skladu s državnim statutom. U svojem pismu dužnosnik pojašnjava kako su državni izborni dužnosnici mišljenja kako je potrebno da potencijalni birači napišu ime kandidata tintom. Stoga zaključuje da naljepnice nisu u skladu sa zakonskim zahtjevima. Tri tjedna kasnije, kandidat je podnio tužbu saveznom okružnom sudu protiv državnih izbornih dužnosnika tvrdeći da njihovo tumačenje državnog statuta krši ustav SAD-a. Što od sljedećeg, ako se utvrdi, iznosi najsnažniji ustavni argument koji podupire tumačenje statuta izbornog dužnosnika?",Odaziv birača među registriranim meksičkim američkim biračima koji nemaju znanje engleskog jezika bio je manji od 1% ukupne države na nedavnim izborima.,Državni statut nalaže da svaka glasačka kabina bude opremljena olovkom s tintom kako bi se olakšalo pisanje glasova.,"Budući da velik broj upisanih glasova općenito povećava vrijeme potrebno za prebrojavanje svih glasova, potrebno je dati takve glasove na ujednačen način.",Potencijal za prevaru s glasovanjem znatno je veći s unaprijed tiskanim naljepnicama.,D
"Čovjek je bio vlasnik novoizgrađenog hotela u gradu. 15. ožujka muškarac je primio telefonski poziv od prodavača koji je bio distributer hotelske opreme. Prodavač je ponudio čovjeku 1.000 aparata za gašenje požara za njegov hotel. Prodavač je rekao čovjeku da će cijena aparata za gašenje požara biti 35,000 USD (ili 35 USD po komadu), plativo 90 dana nakon isporuke. Prodavač je obećao da će postaviti aparate za gašenje požara najkasnije do 15. travnja. 16. ožujka muškarac je nazvao prodavača i prihvatio ponudu. Sljedećeg dana, čovjek je poslao sljedeći dopis prodavaču: ""Imajte na umu da ću uzeti 15 posto popusta za gotovinsko plaćanje sedam dana nakon instalacije."" Prodavač je primio čovjekovu korespondenciju 20. ožujka. 1. travnja prodavač je poslao telegram čovjeku, navodeći: ""Očito je da nemamo izvršiv ugovor na snazi. Neću isporučivati aparate za gašenje požara 15. travnja ili bilo koje drugo vrijeme. ""Čovjek podiže tužbu protiv prodavača zbog kršenja ugovora. Prodavač potvrđuje obranu statuta o prijevarama prema CZU-u. Koja je od sljedećih najtočnija izjava u vezi s obranom prodavača?","Obrana prodavača je valjana, jer čovjekov dopis nije bio dovoljan da naznači da je ugovor formiran.","Obrana prodavača je valjana, jer čovjekov dopis nije bio u skladu s uvjetima usmene ponude prodavača.","Obrana prodavača nije valjana, jer prodavač nije odgovorio na čovjekov dopis u razumnom roku.","Obrana prodavača nije valjana, jer prema CZU-u statut o prijevarama nije primjenjiv u sporazumima između trgovaca.",A
"Prije nego što je prijedlog o spajanju dvaju gradova stavljen na glasovanje, državni odvjetnik izdao je savjetodavno mišljenje u kojem se navodi da se tom mjerom, po njezinu mišljenju, ne krše nikakve zakonske ili ustavne odredbe. Nakon toga, prijedlog je stavljen na glasovanje i većinom su ga usvojili birači u oba grada. Nakon izbora, ali prije nego što je spajanje službeno provedeno, dva porezna obveznika iz jednog od gradova pokrenula su tužbu za ukidanje ujedinjenja, napadajući ustavnost prijedloga. Tužba je stigla do državnog vrhovnog suda i utvrđeno je da je ustavna i prema državnom i prema saveznom zakonu. Tužitelji sada podnose zahtjev da se ovaj slučaj preispita od strane Vrhovnog suda SAD-a. Sud može","ne raspravljati o slučaju, jer je odlučeno na temelju neovisnih državnih razloga.","Ne raspravljati o slučaju, ali možda će ga vratiti saveznom okružnom sudu.","Saslušajte savezna pitanja, ali odbijte presuditi o državnom pitanju.",Oslonite se na savjetodavno mišljenje državnog odvjetnika i ne raspravljajte o predmetu o njegovim zaslugama.,A
"Policija je dobila dojavu od pouzdanog doušnika da muškarac dila kokain iz svoje kuće. Policajci su potom sucu predali izjavu u kojoj se navode okolnosti koje pokazuju vjerojatni razlog za izdavanje naloga za pretres. Sudac je izdao nalog za pretres narkotika na adresi muškarca. Policijski službenici otišli su do muškarčeva doma i pozvonili na vrata. Kad se nitko nije javio, policija je provalila i ušla u stan. Pretražili su sobe na prvom katu i nisu pronašli inkriminirajuće dokaze, a zatim su izašli van i primijetili zaseban ulaz koji vodi na drugi kat stana. Popeli su se stubištem i ušli u spavaću sobu na katu. U sobi su policajci pronašli zalihu kokaina kako leži na komodi. Dok su policajci nastavili pretragu spavaće sobe, optuženi je ušao u sobu. Policija je pitala optuženog je li on taj. Optuženi se predstavio i rekao policiji da su bili u njegovoj spavaćoj sobi i da je zauzeo drugi kat stana. Optuženi je objasnio da je muškarac boravio na prvom katu i da su njegovi stambeni prostori odvojeni od optuženikovog. Unatoč tome, optuženi je uhićen i optužen za posjedovanje kokaina. Optuženi je podnio zahtjev da se kokain isključi iz primanja u dokaze. Prijedlog tuženika bi trebao biti.","odobreno, jer nalog nije imenovao optuženog.","odobreno, jer u nalogu nije sa specifičnošću navedeno područje koje treba pretražiti.","Demantirao, jer je policija razumno vjerovala da pretražuje čovjekovo prebivalište kada su ušli u stambeni prostor optuženog.","odbijen, jer je nalog bio valjan i izdan s opravdanim razlogom.",C
"Supermarket je upravo ponovno otvoren nakon dvotjednog zatvaranja zbog renoviranja. U jutro ponovnog otvaranja, žena je kupovala kada je iznenada pala i zadobila slomljenu nogu. Nakon toga, žena je tužila supermarket zbog tjelesnih ozljeda. U odijelu je žena tvrdila da se spotaknula o kantu za boju koja je ležala u jednom od prolaza. Na suđenju je žena pozvala drugog kupca da svjedoči da je dok je kupovao čuo udarac, okrenuo se i vidio ženu kako pada na pod. Također je posvjedočio da je vidio praznu kantu za boju kako leži nekoliko metara od ženine noge. Nakon unakrsnog ispitivanja, kupac je ušao u argumentiranu razmjenu s odvjetnikom supermarketa. Na pitanje o tome što je uzrokovalo pad žene, kupac je posvjedočio: ""Pala je jer se spotaknula na kantu."" Priznao je, međutim, na unakrsnom ispitivanju da zapravo nije vidio ženu kako se spotakne na kantu. Odvjetnik supermarketa tada je kupcu postavio sljedeće pitanje: ""Ako niste vidjeli ženu kako se spotakne na kantu, kako znate da je pala zbog toga?"" Mušterija je odgovorila: ""Zato što mi je djevojka koja je kupovala sa mnom kasnije rekla da je vidjela ženu kako se spotakne o kantu."" Odvjetnik supermarketa želi odgovoriti na posljednji odgovor kupca. Ako raspravni sudac odbaci prijedlog optuženika i dopusti da odgovor kupca stoji, to će najvjerojatnije biti zato što",Odgovor kupca pozvan je pitanjem odvjetnika supermarketa.,Odgovor kupca temeljio se na znanju iz prve ruke.,Odgovor kupca bio je izjava nedavne percepcije.,Odgovor kupca bio je dojam sadašnjeg smisla.,A
"Rančer je trenutno vlasnik evidencije o zemljištu označenom kao ""A."" To je viša od dvije susjedne nekretnine na planini. Poljoprivrednik je vlasnik parcele ""B"", koja se nalazi niže od ""A"" na planini. Godine 2000. rančer, koji je posjedovao obje parcele zemljišta, izgradio je privatni sustav odvodnje. Taj se sustav sastojao od podzemnog cjevovoda koji se protezao preko obje parcele. Kanalizacija iz parcele ""A"" odvodila se kroz sustav u općinsku kanalizaciju, koja se nalazila na dnu planine. Godine 2005. rančer je poljoprivredniku prodao paket ""B"". Vlasnički list farmeru nije sadržavao nikakav spomen rančerovog sustava odvodnje. Na svakoj od parcela nalaze se velike kuće u stilu ranča koje zauzimaju odgovarajući vlasnici. U posljednje vrijeme, kanalizacija je počela emitirati neugodan miris preko parcele ""B."" Kao rezultat toga, poljoprivrednik je tužio rančera u neovlaštenom ulasku moleći se za štetu uzrokovanu sustavom odvodnje. Presuda bi trebala biti za:","Rančer, jer vlasnički list farmeru nije sadržavao nikakve saveze koji ograničavaju rančerovo korištenje zemlje.","Rančer, jer bi farmerov pravi razlog za tužbu bio smetnja, a ne ometanje posjeda.","Poljoprivrednik, jer je sustav odvodnje bio proksimalni uzrok štete tužitelja kao stvar zakona.","Poljoprivrednik, jer rančer nije imao pravo poboljšati vlastitu zemlju na način koji je nanio štetu drugom.",B
"Žena (54) dolazi u ured jer je u posljednja 3 tjedna povremeno pucala u desni obraz i čeljust. Svaka epizoda boli traje 1 sekundu ili manje. Bol često izaziva hladan zrak, žvakanje, taktilna stimulacija i pranje zuba. Nije imala traume na licu ili glavi. Povijest bolesti je izvanredna za napetost glavobolje, pretilost, i želučane premosnice kirurgije. Visoka je 165 cm i teška 62 kg; BMI iznosi 23 kg/ m2 . Vitalni znakovi su normalni. Pacijent ne može tolerirati dodir preko desne strane lica. Nema slabosti lica ili gubitka osjeta. Ostatak fizičkog pregleda ne pokazuje abnormalnosti. CT snimke glave sa i bez kontrasta ne pokazuje abnormalnosti. Što je od sljedećeg najprikladnija farmakoterapija u ovom trenutku?",Karbamazepin,Lamotrigin,Levetiracetam,Topiramat,A
"Studije etiologije shizofrenije ukazivale su na genetsku predispoziciju za to stanje, ali su uključeni i drugi čimbenici. Iz vašeg znanja o subjektu utvrdite koja je od sljedećih tvrdnji netočna.",Višak dopamina ili osjetljivost na dopamin može biti doprinos faktor.,Bijeli pacijenti su simptomatičniji.,Remisija iz stanja u Trećem svijetu je 65%.,Niža stopa shizofrenije dijagnosticirana među Afroamerikancima.,D
"Zaposlenik velike proizvodne tvrtke smatra posao dosadnim i obavlja posao samo zbog novca. Zaposlenik radi minimalno i nije motiviran pa proizvodi najveću količinu ili bolju kvalitetu. Prema dvofaktorskoj teoriji F. Herzberga, najbolji način da 10 poveća samomotivaciju ovog radnika bio bi da",ponuditi povišicu i poticajnu plaću za veću produktivnost,Redizajnirajte posao kako biste pružili izazov i osjećaj postignuća,povećati mogućnosti za informiranu socijalnu interakciju,pružiti zaposleniku plimu posla koja nosi veći prestiž,B
Što od sljedećeg najbolje opisuje etičke smjernice o seksualnoj intimnosti s bivšim klijentima terapije?,Psiholozima je zabranjeno imati seksualne intimnosti s bivšim klijentima terapije pod bilo kojim okolnostima.,Psiholozima je zabranjeno imati seksualne intimnosti s bivšim klijentima terapije najmanje godinu dana nakon prestanka terapije.,Psiholozima je zabranjeno imati seksualne intimnosti s bivšim klijentima terapije u određenim okolnostima (npr. Kada postoji rizik od iskorištavanja).,Psiholozima nije zabranjeno imati seksualne intimnosti s bivšim klijentima terapije.,C
Istraživanje o usvajanju drugog jezika pokazalo je što od sljedećeg o djeci koja steknu drugi jezik,Njihov kognitivni razvoj kasni,Imaju bolju artikulaciju od djece koja nisu dvojezična,Njihovo poznavanje materinjeg jezika nema utjecaja na stopu stjecanja drugog jezika,Imaju povećanu kognitivnu fleksibilnost,D
Unutar kojeg područja odnosa s javnošću vjerojatno će biti lobiranje?,Korporativnu,Financijski odnosi,Javni poslovi,Od posla do posla,C
"Kako u kontekstu globalizacije možemo najbolje definirati pojam ""razvoj""?",Pojam razvoj odnosi se na ljudsko stanje u kojem postoji sloboda od straha i želje; Postoji dovoljno resursa za održavanje života i taj život može postojati u državi bez prijetnje ili percipirane prijetnje iznenadnog prekida.,"Da bi se smatrala razvijenom, nacija mora postići određeni ekonomski i politički status unutar globalnog državnog sustava; Kriterij za ono što čini ""razvijeno"" stanje stoga je definiran tim zahtjevima interakcije u ovom sustavu.","Razvoj je sredstvo za rješavanje nejednakosti koje prate neoliberalnu globalizaciju. U tom kontekstu, razvoj se odnosi na sposobnost stanovništva ili zajednice da učinkovito koristi resurse i poveća učinkovitost u proizvodnji i distribuciji, promičući pravedniju raspodjelu dohotka unutar društva.","Razvoj zajednice odnosi se na ideološke i etičke sustave vrijednosti na koje je stanovništvo pretplaćeno. U globaliziranom međunarodnom sustavu to se odnosi na usvajanje zapadne, liberalno-demokratske ideologije i ekonomije slobodnog tržišta.",C
Što od sljedećeg najbolje opisuje eurocentrizam?,Eurocentrizam je stil analize u kojem se europska društva uspoređuju s neeuropskim društvima kako bi se proizvela nepristrana usporedba relativnih zasluga svakog od njih.,Eurocentrizam je misaoni stil u kojem se procjena i evaluacija neeuropskih društava temelje na kulturnim pretpostavkama i pristranostima Europljana.,Eurocentrizam opisuje studije ili znanstveni rad koji uzimaju u obzir samo europske političke ili gospodarske sustave.,Sve ove opcije.,B
Koja se od sljedećih teorija usredotočuje na to kako društvo uspijeva provoditi aktivnosti potrebne za održavanje reda i stabilnosti?,Funkcionalizam,Interakcionizam,Teorija racionalnog izbora,Teorija sukoba,A
Što je od sljedećeg osobni dokument sa zatvorenim pristupom?,"Vladina ""bijela knjiga""",povjerljiva medicinska dokumentacija,Knjiga računa za kućanstvo,registar dionica poduzeća,C
Koja od sljedećih točaka podržava argument za američki unilateralizam?,Dobronamjerna hegemonija,Neučinkovitost multilateralizma,Američka moć,Sve navedeno,D
Koju bolest herpes virusi ne uzrokuju?,Infantilna paraliza,Encefalitis,Spolno prenosiva bolest,Rak,A
Svrha dvostruko slijepog ili dvostruko maskiranog istraživanja je:,Postići usporedivost liječenih i neliječenih subjekata,Smanjite učinke varijacije uzorkovanja,Izbjegavajte pristranost promatrača i subjekata,Izbjegavajte pristranost promatrača i varijacije uzorkovanja,B
 Klasični tekst Daodejing poznat je pod kojim naslovom na engleskom jeziku?,Klasik promjena,Klasik puta i moći,Klasik žena,Klasik filozofije,B
 Communidades de Base povezan je s kojim od sljedećih?,Biskup Oscar Romero,Otpor i obnova,Dostojanstvo svih ljudskih bića,Sve navedeno,D
Glavni državni odvjetnik je voditelj kojeg od sljedećih entiteta?,Senatski odbor za pravosuđe,Ministarstvo pravosuđa,Ministarstvo vanjskih poslova,Zbor suca nezavisnog odvjetnika,B
Linije magnetskog polja o obliku žice koja nosi struju,Krugovima,Radijalne linije,vrtložne struje,energetske petlje,A
"Izraz ""chili con carne"" odnosi se na čili s čilijem?",grah,meso,sir,Čili papričice,B
Što od sljedećeg najbolje opisuje situaciju nakon podizanja cijene na proizvodu koji ima neelastičnu potražnju?,Tražena količina neće se promijeniti.,Tražena količina će se povećati.,Ukupni prihodi će se smanjiti.,Ukupni prihod neće se promijeniti.,A
Moderni računalni mikročipovi prvenstveno se sastoje od kojeg elementa?,Natrij,Silicij,Aluminij,Srebro,B
