Question,A,B,C,D,Answer
"Sebuah syarikat perumahan memiliki sebidang tanah. Perbadanan perumahan menyediakan pelan pembangunan untuk membahagikan tanah kepada 100 lot dan mewujudkan komuniti kediaman di saluran. Perisytiharan Perjanjian mewujudkan persatuan pemilik rumah, entiti pentadbiran yang akan mentadbir dan menguatkuasakan peraturan dan sekatan yang disebut semula di antara perjanjian. Salah satu sekatan yang dinyatakan dalam Deklarasi Perjanjian berbunyi: ""Tidak boleh pada bila-bila masa didirikan, dibenarkan, atau dikekalkan ke atas mana-mana bahagian harta apa-apa struktur yang direka untuk atau digunakan sebagai saloon atau tempat untuk penjualan atau pembuatan minuman keras malt, vinous, atau spiritous. "" Perisytiharan Perjanjian telah direkodkan dengan sewajarnya dan dimasukkan ke dalam surat ikatan yang diambil oleh seorang guru apabila dia membeli lot 62 dalam pembangunan. Guru segera merakam perbuatannya. Guru itu menyewa rumahnya kepada pustakawan untuk tempoh satu tahun. Pajakan itu termasuk sekatan yang sama seperti yang terdapat dalam Deklarasi Perjanjian dan dalam perbuatan guru. Pustakawan segera mula menjual minuman keras di premis semasa pesta ""selepas jam"" mingguan. Persatuan pemilik rumah menyaman pustakawan dalam tindakan untuk ganti rugi. Antara berikut, yang manakah merupakan hujah terbaik untuk pustakawan?",Peraturan dalam Kes Spencer menghalang pustakawan daripada bertanggungjawab.,Pustakawan tidak mengetahui kontrak dengan persatuan pemilik rumah.,Pustakawan tidak mengetahui harta pusaka dengan guru.,Lot lain di kawasan berhampiran digunakan untuk tujuan komersial.,B
"Untuk menggalakkan pendaftaran kolej, sebuah negeri menyediakan pengecualian cukai sebanyak $ 200 untuk cukai negeri bagi mereka yang merupakan pelajar sepenuh masa di kolej di dalam negeri. Pelajar perempuan yang menghadiri separuh masa masih dibenarkan pengecualian cukai $100, manakala pelajar lelaki yang menghadiri separuh masa tidak lagi dibenarkan sebarang pengecualian cukai. Antara berikut, yang manakah paling tepat meringkaskan peraturan undang-undang perlembagaan yang betul mengenai pengecualian cukai negeri untuk pelajar yang mendaftar separuh masa?",Pengecualian cukai akan dibatalkan sebagai penafian proses yang sewajarnya.,Pengecualian cukai akan dibatalkan kerana melanggar klausa perlindungan yang sama.,Langkah cukai itu akan ditegakkan seperti dalam bidang proses wajar substantif.,Langkah cukai akan ditegakkan seperti dalam kuasa perbandaran untuk mengenakan cukai kepada kelas orang yang berbeza secara tidak sama rata.,B
"Bidang kuasa ini mempunyai statut jenayah berikut yang berkuat kuasa: ""Seseorang tidak bertanggungjawab terhadap perlakuan jenayah jika pada masa kelakuan sedemikian, akibat penyakit mental atau kecacatan, dia tidak mempunyai keupayaan yang besar untuk menghargai kesalahan kelakuannya, atau mematuhi kelakuannya dengan kehendak undang-undang. "" Pada sebelah petang, defendan sedang menjaga anak saudaranya yang berusia lima tahun. Semasa mereka bermain tangkap di luar, defendan melemparkan bola ke atas kepala anak saudaranya, dan ia bergolek ke jalan. Secara naluri, anak saudaranya berlari selepas bola tetapi mencuba longkang dan jatuh di jalan. Ketika dia mencuba, anak saudaranya itu terseliuh pergelangan kakinya dan tidak dapat berdiri. Beberapa saat kemudian, sebuah trak sampah besar sedang mengundurkan diri dan berlari ke atas anak saudaranya, membunuhnya. Walaupun defendan melihat keadaan anak saudaranya, dia tidak berusaha untuk menyelamatkannya. Selepas itu, defendan didakwa atas tuduhan melakukan pembunuhan secara sukarela. Pada perbicaraan, defendan memberi keterangan bahawa dia begitu terkejut apabila melihat anak saudaranya jatuh berhampiran lori sampah yang dibekukan dan tidak dapat bergerak sehingga terlambat. Susulan keterangan defendan, seorang saksi pakar memberi keterangan kepada pihak pembelaan bahawa reaksi seperti yang digambarkan oleh defendan bukanlah sesuatu yang luar biasa apabila kejadian yang benar-benar mengejutkan berlaku. Sekiranya juri percaya keterangan defendan dan saksi pakarnya, pembelaan terbaik defendan adalah yang berikut?",Defendan mengalami kegilaan sementara.,Defendan tidak mempunyai keadaan mental yang diperlukan untuk melakukan jenayah itu.,Kegagalan defendan untuk bertindak bukan secara sukarela.,Liabiliti jenayah defendan digantikan oleh pemandu trak.,C
"Calon menulis adalah orang Mexico-Amerika dan berpendapat bahawa dia memerlukan kehadiran besar pengundi Mexico untuk memenangi pilihan raya. Akibatnya, pengurus kempennya, memutuskan untuk menghantar kepada setiap pengundi Mexico berdaftar pelekat pemedih mata, yang mengandungi nama dan pejabat calon yang dia jalankan. Oleh kerana ramai orang asli Mexico tidak mahir membaca dan menulis bahasa Inggeris, pengurus kempen percaya bahawa ramai pengundi akan mengalami kesukaran menulis nama dan pejabat calon di kertas undi. Akibatnya, pengurus kempen telah melancarkan kempen media yang luas untuk memberitahu pengundi tentang cara menggunakan pelekat pada undi. Lima bulan sebelum pilihan raya, seorang pegawai pilihan raya memberitahu jawatankuasa kempen calon bahawa pelekat pemedih mata tidak mematuhi undang-undang negeri. Dalam suratnya, pegawai itu menjelaskan bahawa pegawai pilihan raya negeri berpendapat bahawa adalah perlu bagi bakal pengundi untuk menulis nama calon dalam dakwat. Oleh itu, dia menyimpulkan bahawa pelekat itu tidak mematuhi keperluan undang-undang. Tiga minggu kemudian, calon itu memfailkan saman di Mahkamah Daerah Persekutuan terhadap pegawai pilihan raya negeri yang mendakwa tafsiran mereka terhadap statut negeri itu melanggar Perlembagaan AS. Antara berikut, jika ditubuhkan, menetapkan hujah perlembagaan terkuat yang menyokong tafsiran pegawai pilihan raya mengenai statut itu?",Peratusan keluar mengundi di kalangan pengundi Mexico Amerika berdaftar yang kurang mahir dalam bahasa Inggeris adalah kurang daripada 1% daripada keseluruhan jumlah negeri dalam pilihan raya baru-baru ini.,Undang-undang negeri menghendaki setiap pondok pengundian dilengkapi dengan pena dakwat untuk memudahkan penulisan undi.,"Oleh kerana sejumlah besar undi bertulis secara amnya meningkatkan masa yang diperlukan untuk mengira semua undi, adalah perlu untuk membuang undi tersebut dengan cara yang seragam.",Potensi penipuan pengundian jauh lebih besar dengan pelekat yang telah dicetak terlebih dahulu.,D
"Seorang lelaki adalah pemilik hotel yang baru dibina di sebuah bandar. Pada 15 Mac lalu, lelaki itu menerima panggilan telefon daripada jurujual yang merupakan pengedar peralatan hotel. Jurujual itu menawarkan untuk menjual 1,000 alat pemadam api kepada lelaki itu untuk hotelnya. Jurujual memberitahu lelaki itu bahawa kos alat pemadam api ialah $35,000 (atau $35 setiap satu), yang perlu dibayar 90 hari selepas penghantaran. Jurujual itu berjanji akan memasang alat pemadam api selewat-lewatnya pada 15 April. Pada 16 Mac lalu, lelaki itu menelefon jurujual berkenaan dan menerima tawaran berkenaan. Pada hari berikutnya, lelaki itu menghantar memo berikut kepada jurujual:""Harap maklum bahawa saya akan mengambil diskaun 15 peratus untuk pembayaran tunai tujuh hari selepas pemasangan. "" Jurujual itu menerima surat-menyurat lelaki itu pada 20 Mac lalu. Pada 1 April, jurujual itu menghantar telegram kepada lelaki itu, dengan menyatakan: ""Nampaknya kami tidak mempunyai kontrak yang boleh dikuatkuasakan. Saya tidak akan menghantar alat pemadam api pada 15 April atau bila-bila masa lain. ""Lelaki itu mengemukakan saman terhadap jurujual berkenaan kerana melanggar kontrak. Jurujual menegaskan pembelaan statut penipuan di bawah UCC. Antara berikut, yang manakah merupakan kenyataan yang paling tepat mengenai pembelaan jurujual?","Pembelaan jurujual itu sah, kerana memo lelaki itu tidak mencukupi untuk menunjukkan bahawa kontrak dibentuk.","Pembelaan jurujual itu sah, kerana memo lelaki itu tidak konsisten dengan syarat tawaran lisan jurujual.","Pembelaan jurujual itu tidak sah, kerana jurujual gagal menjawab memo lelaki itu dalam tempoh masa yang munasabah.","Pembelaan jurujual tidak sah, kerana di bawah UCC statut penipuan tidak terpakai dalam perjanjian antara peniaga.",A
"Sebelum cadangan untuk menggabungkan dua bandar diletakkan pada undi, peguam negara mengeluarkan pendapat penasihat yang menyatakan bahawa langkah itu tidak, pada pendapatnya, melanggar mana-mana peruntukan undang-undang atau perlembagaan. Selepas itu, cadangan itu diletakkan pada kertas undi dan diluluskan oleh pengundi di kedua-dua bandar. Selepas pilihan raya, tetapi sebelum penggabungan itu secara rasmi dijalankan, dua pembayar cukai dari salah satu bandar memulakan saman untuk menyertai penyatuan, menyerang keperlembagaan cadangan itu. Saman itu sampai ke mahkamah tertinggi negeri dan didapati berperlembagaan di bawah undang-undang negeri dan persekutuan. Plaintif kini memfailkan usul memohon supaya kes ini dikaji semula oleh Mahkamah Agung AS. Mahkamah boleh","tidak mendengar kes itu, kerana ia diputuskan atas alasan negara bebas.","Tidak mendengar kes itu, tetapi mungkin direman ke Mahkamah Daerah Persekutuan.","dengar isu-isu persekutuan yang terlibat, tetapi enggan memerintah isu negeri.",bergantung kepada pendapat penasihat yang diberikan oleh peguam negara dan tidak mendengar kes itu berdasarkan meritnya.,A
"Polis menerima maklumat daripada pemberi maklumat yang dipercayai bahawa seorang lelaki sedang berurusan dengan kokain dari rumahnya. Pegawai kemudian mengemukakan kepada majistret suatu afidavit yang menyatakan keadaan yang menunjukkan kemungkinan sebab untuk pengeluaran waran geledah. Majistret mengeluarkan waran geledah untuk narkotik di alamat lelaki itu. Pegawai polis pergi ke rumah lelaki itu dan membunyikan loceng pintu. Apabila tiada siapa yang menjawab, polis memecah masuk dan memasuki kediaman. Mereka menggeledah bilik-bilik di tingkat satu dan tidak menemui bukti yang membebankan, kemudian berjalan di luar dan melihat pintu masuk berasingan menuju ke tingkat dua kediaman. Mereka naik tangga dan memasuki bilik tidur di tingkat atas. Di dalam bilik, para pegawai menemui sebatang kokain yang terbaring di atas meja rias. Ketika para pegawai meneruskan pencarian mereka di bilik tidur, defendan memasuki bilik itu. Polis bertanya kepada defendan sama ada dia lelaki itu. Defendan mengenal pasti dirinya dan memberitahu polis bahawa mereka berada di bilik tidurnya dan dia menduduki tingkat dua kediaman itu. Defendan menjelaskan bahawa lelaki itu tinggal di tingkat satu dan tempat tinggalnya berasingan daripada defendan. Walau bagaimanapun, defendan telah ditangkap dan didakwa memiliki kokain. Defendan telah memfailkan usul untuk mengecualikan kokain daripada dimasukkan ke dalam bukti. Usul defendan sepatutnya","diberikan, kerana waran itu tidak menamakan defendan.","diberikan, kerana waran itu tidak menyatakan dengan spesifik kawasan yang akan dicari.","Menafikan, kerana polis secara munasabah percaya mereka sedang mencari kediaman lelaki itu ketika mereka memasuki tempat tinggal defendan.","dinafikan, kerana waran itu sah dan dikeluarkan dengan sebab yang mungkin.",C
"Sebuah pasar raya baru sahaja dibuka semula selepas ditutup selama dua minggu untuk kerja-kerja pengubahsuaian. Pada pagi pembukaan semula, seorang wanita sedang membeli-belah apabila dia tiba-tiba jatuh dan mengalami patah kaki. Selepas itu, wanita itu menyaman pasar raya berkenaan kerana mengalami kecederaan diri. Dalam samannya, wanita itu mendakwa bahawa dia mencuba baldi cat yang telah terbaring di salah satu lorong. Semasa perbicaraan, wanita itu menghubungi pelanggan lain untuk memberi keterangan bahawa semasa dia membeli-belah, dia mendengar thud, berpusing dan melihat wanita itu jatuh di atas lantai. Dia juga memberi keterangan bahawa dia melihat baldi cat kosong terbaring beberapa kaki dari kaki wanita itu. Semasa pemeriksaan balas, pelanggan masuk ke pertukaran hujah dengan peguam pasar raya. Apabila ditanya pendapatnya tentang apa yang menyebabkan kejatuhan wanita itu, pelanggan itu memberi keterangan, ""Dia jatuh kerana dia mencuba baldi. "" Dia mengakui pada pemeriksaan balas, bagaimanapun, bahawa dia sebenarnya tidak melihat wanita itu melakukan perjalanan di baldi. Peguam pasar raya kemudian bertanya kepada pelanggan soalan berikut: ""Jika anda tidak melihat wanita itu melakukan perjalanan di baldi, bagaimana anda tahu bahawa dia jatuh kerana itu?"" Pelanggan menjawab, ""Kerana teman wanita saya yang membeli-belah dengan saya memberitahu saya kemudian bahawa dia melihat wanita itu pergi ke baldi. "" Peguam pasar raya bergerak untuk menyerang jawapan terakhir pelanggan. Sekiranya hakim perbicaraan menolak usul defendan dan membenarkan jawapan pelanggan untuk berdiri, kemungkinan besar kerana",Jawapan pelanggan telah dijemput oleh soalan peguam pasar raya.,Jawapan pelanggan adalah berdasarkan pengetahuan langsung.,Jawapan pelanggan adalah pernyataan persepsi baru-baru ini.,Jawapan pelanggan adalah kesan akal sekarang.,A
"Seorang penternak kini merupakan pemilik rekod sebidang tanah yang ditetapkan sebagai ""A. "" Ia adalah lebih tinggi daripada dua harta jiran di gunung. Seorang petani adalah pemilik bungkusan ""B,"" yang terletak lebih rendah daripada ""A"" di lereng gunung. Pada tahun 2000, penternak, yang memiliki kedua-dua bidang tanah, membina sistem saliran swasta. Sistem ini terdiri daripada saluran paip bawah tanah yang merentasi kedua-dua bidang tanah. Kumbahan dari bungkusan ""A"" disalirkan melalui sistem ke pembetung perbandaran, yang terletak di bahagian bawah gunung. Pada tahun 2005, penternak menjual bungkusan ""B"" kepada petani. Surat ikatan kepada petani tidak mengandungi sebutan mengenai sistem saliran penternak. Terletak di setiap petak adalah rumah gaya ladang besar yang diduduki oleh pemilik masing-masing. Akhir-akhir ini, longkang kumbahan telah mula mengeluarkan bau yang tidak menyenangkan di seluruh bungkusan ""B. "" Akibatnya, petani menyaman penternak dalam pencerobohan yang berdoa untuk kerosakan yang disebabkan oleh sistem saliran. Penghakiman hendaklah untuk","penternak, kerana perbuatan kepada petani tidak mengandungi sebarang perjanjian yang menyekat penggunaan tanah oleh penternak.","penternak, kerana punca tindakan petani yang betul adalah untuk gangguan, dan bukannya menceroboh.","Petani, kerana sistem perparitan adalah punca utama ganti rugi plaintif sebagai perkara undang-undang.","petani, kerana penternak tidak mempunyai hak untuk memperbaiki tanahnya sendiri dengan cara yang menyebabkan kemudaratan kepada yang lain.",B
"Seorang wanita berusia 54 tahun datang ke pejabat kerana mengalami kesakitan tembakan sekejap-sekejap di pipi kanan dan rahangnya sejak 3 minggu lalu. Setiap episod kesakitan berlangsung selama 1 saat atau kurang. Kesakitan sering dicetuskan oleh udara sejuk, mengunyah, rangsangan sentuhan, dan memberus giginya. Dia tidak mengalami trauma pada muka atau kepala. Sejarah perubatan adalah luar biasa untuk sakit kepala ketegangan, obesiti, dan pembedahan pintasan gastrik. Dia tinggi 165 cm (5 kaki 5 in) dan berat 62 kg (137 lb); BMI ialah 23 kg/m2 . Tanda-tanda penting adalah perkara biasa. Pesakit tidak boleh bertolak ansur dengan sentuhan di sebelah kanan muka. Tiada kelemahan muka atau kehilangan sensasi. Baki pemeriksaan fizikal tidak menunjukkan keabnormalan. Imbasan CT kepala dengan dan tanpa kontras tidak menunjukkan keabnormalan. Antara berikut, yang manakah merupakan farmakoterapi yang paling sesuai pada masa ini?",Carbamazepine,Lamotrigine,Levetiracetam,Topiramate,A
Kajian ke dalam etiologi skizofrenia menunjukkan kecenderungan genetik kepada keadaan tetapi faktor lain terlibat. Dari pengetahuan anda tentang subjek mengenal pasti pernyataan berikut yang tidak betul.,Dopamin yang berlebihan atau sensitiviti terhadap dopamin boleh menjadi faktor penyumbang.,Pesakit putih lebih gejala.,Pengampunan dari keadaan di Dunia Ketiga adalah 65%.,Kadar skizofrenia yang lebih rendah didiagnosis di kalangan orang Afrika Amerika.,D
"Seorang pekerja firma pembuatan besar mendapati kerja itu membosankan, dan mengejar pekerjaan itu hanya untuk wang itu. Pekerja melakukan minimum, dan tidak bermotivasi sehingga menghasilkan kuantiti tertinggi atau kualiti yang lebih baik. Menurut teori dua faktor F. Herzberg, cara terbaik 10 meningkatkan motivasi diri pekerja ini adalah dengan",menawarkan kenaikan gaji dan bayaran insentif untuk produktiviti yang lebih besar,mereka semula kerja untuk memberikan cabaran dan rasa pencapaian,meningkatkan peluang untuk interaksi sosial yang bermaklumat,menyediakan pekerja dengan arus kerja yang membawa prestij yang lebih besar,B
"Antara berikut, yang manakah menerangkan garis panduan etika mengenai keintiman seksual dengan bekas pelanggan terapi?",Pakar psikologi dilarang mempunyai keintiman seksual dengan bekas pelanggan terapi dalam apa jua keadaan.,Pakar psikologi dilarang mempunyai keintiman seksual dengan bekas pelanggan terapi selama sekurang-kurangnya satu tahun selepas penamatan terapi.,"Pakar psikologi dilarang mempunyai keintiman seksual dengan bekas pelanggan terapi dalam keadaan tertentu (contohnya, apabila terdapat risiko eksploitasi).",Pakar psikologi tidak dilarang mempunyai keintiman seksual dengan bekas pelanggan terapi.,C
Penyelidikan mengenai pemerolehan bahasa kedua telah menunjukkan yang mana antara berikut mengenai kanak-kanak yang memperoleh bahasa kedua,Perkembangan kognitif mereka tertangguh,Mereka mempunyai artikulasi yang lebih baik daripada kanak-kanak yang bukan dwibahasa,Penguasaan bahasa ibunda mereka tidak memberi kesan kepada kadar memperoleh bahasa kedua,Mereka telah meningkatkan fleksibiliti kognitif,D
Di mana kawasan perhubungan awam mungkin melibatkan lobi?,Korporat,Hubungan kewangan,Hal ehwal awam,Perniagaan ke perniagaan,C
"Dalam konteks globalisasi, bagaimana kita boleh menentukan istilah 'pembangunan' dengan sebaik-baiknya?","Istilah pembangunan merujuk kepada keadaan manusia di mana terdapat kebebasan daripada ketakutan dan kehendak; Terdapat sumber yang mencukupi untuk mengekalkan kehidupan dan kehidupan ini boleh wujud dalam keadaan yang bebas daripada ancaman, atau ancaman yang dirasakan, gangguan secara tiba-tiba.","Untuk dianggap sebagai negara maju, sesebuah negara mesti mencapai status ekonomi dan politik tertentu dalam sistem negara global; Kriteria untuk apa yang membentuk keadaan 'maju' oleh itu ditakrifkan oleh keperluan interaksi dalam sistem ini.","Pembangunan adalah cara untuk menangani ketidaksamaan yang mengiringi globalisasi neoliberal. Dalam konteks ini, pembangunan merujuk kepada keupayaan penduduk atau komuniti untuk menggunakan sumber secara berkesan dan meningkatkan kecekapan dalam pengeluaran dan pengedaran, menggalakkan pengagihan pendapatan yang lebih saksama dalam masyarakat.",Pembangunan komuniti merujuk kepada sistem nilai ideologi dan etika yang mana penduduknya melanggan. Dalam sistem antarabangsa globalisasi ini merujuk kepada penggunaan ideologi demokratik liberal barat dan ekonomi pasaran bebas.,C
"Antara berikut, yang manakah paling tepat menerangkan Eurocentrism?",Eurocentrism adalah gaya analisis di mana masyarakat Eropah dibandingkan dengan masyarakat bukan Eropah untuk menghasilkan perbandingan yang tidak berat sebelah terhadap merit relatif masing-masing.,Eurocentrism adalah gaya pemikiran di mana penilaian dan penilaian masyarakat bukan Eropah disentuh dari segi andaian budaya dan berat sebelah orang Eropah.,Eurocentrism menerangkan kajian atau kerja ilmiah yang hanya mempertimbangkan sistem politik atau ekonomi Eropah.,Semua pilihan ini.,B
"Antara teori-teori berikut, yang manakah memberi tumpuan kepada bagaimana masyarakat berjaya menjalankan aktiviti-aktiviti yang diperlukan untuk mengekalkan ketenteraman dan kestabilan?",Fungsionalisme,Interaksi,Teori pilihan rasional,Teori konflik,A
"Antara berikut, yang manakah merupakan dokumen peribadi dengan akses tertutup?",kerajaan 'kertas putih',Rekod perubatan sulit,Buku Akaun Isi Rumah,Daftar Saham Perniagaan,C
"Antara berikut, yang manakah menyokong hujah unilateralisme Amerika?",Hegemoni baik hati,Tidak berkesan multilateralisme,Kuasa Amerika,Semua perkara di atas,D
Apakah penyakit yang tidak menyebabkan virus herpes?,Lumpuh infantil,Encephalitis,Penyakit kelamin,Kanser,A
Tujuan kajian double-blind atau double-masked adalah untuk:,Mencapai perbandingan subjek yang dirawat dan tidak dirawat,Kurangkan kesan variasi pensampelan,Elakkan pemerhati dan bias subjek,Elakkan bias pemerhati dan variasi pensampelan,B
 Teks klasik Daodejing dikenali dengan tajuk apa dalam bahasa Inggeris?,Klasik Perubahan,Klasik Cara dan Kuasa,Klasik Wanita,Klasik Falsafah,B
 Communidades de Base dikaitkan dengan mana yang berikut?,Bishop Oscar Romero,Rintangan dan pembaharuan,Martabat semua manusia,Semua perkara di atas,D
Peguam Negara adalah ketua entiti berikut?,Jawatankuasa Kehakiman Senat,Jabatan Kehakiman,Jabatan Negara,Kor Peguam Bela Hakim,B
Garis medan magnet mengenai bentuk wayar yang membawa arus,Kalangan,garisan jejari,arus eddy,gelung tenaga,A
Istilah 'cili con carne' merujuk kepada cili dengan apa?,Kacang,Daging,Keju,lada cili,B
"Antara berikut, yang manakah menggambarkan keadaan selepas harga dinaikkan pada produk yang mempunyai permintaan yang tidak elok?",Kuantiti yang dituntut tidak akan berubah.,Kuantiti yang diminta akan meningkat.,Jumlah pendapatan akan berkurangan.,Jumlah pendapatan tidak akan berubah.,A
Mikrocip komputer moden terutamanya terdiri daripada unsur apa?,Natrium,Silikon,Aluminium,Perak,B
