Question,A,B,C,D,Answer
"Autoilijan huolimaton ajaminen loukkasi vakavasti toista kuljettajaa. Autoilija mainittiin väärällä kaistalla matkustamisesta ja maksoi sakon. Autoilijan vakuutusraja oli vain 15 000 dollaria kolmannen osapuolen vastuusta vakuutuksessaan. Toimitettuaan autoilijan vakuutuksenantajalle täydellisen lääkärinlausunnon, kaikki lääkärilaskut, potilastiedot ja muut vaaditut todisteet vahingoista, loukkaantunut kantaja vaati vakuutusrajoja. Kantaja ilmoitti, että vilpillistä mieltä koskeva vaatimus esitetään, jos vakuutusrajoja ei makseta välittömästi. Vakuutusyhtiö kieltäytyi maksamasta ilman selitystä. Valamiehistö myönsi loukkaantuneelle kantajalle 200 000 dollaria. Vahinkoa kärsinyt kantaja sai huolimattomalta autoilijalta allekirjoitetun toimeksiannon, joka antoi kantajalle kaikki oikeudet, joita autoilijalla on saattanut olla vakuutuksenantajaansa vastaan. Pakottaako tuomioistuin todennäköisesti vakuutusyhtiön maksamaan valamiehistön tuomion koko summan loukkaantuneelle näiden tosiseikkojen perusteella?","Vakuutusraja on 15 000 dollaria, ja se on kaikki, mitä vahingoittunut voi periä, vakuutussopimuksessa ei ole toimia vilpillisessä mielessä.","Vakuutusyhtiö rikkoi jokaiseen vakuutussopimukseen sisältyvää implisiittistä vilpittömän ja vilpittömän menettelyn sitoumusta, ja sen on maksettava tuomion koko määrä.","Vilpillinen mieli on vakuutettu ja hänen vakuutuksenantajansa henkilökohtainen, toimeksianto oli pätemätön, eikä vahingon kärsineellä ole oikeutta pakottaa vakuutuksenantajaa maksamaan.","Vahingon kärsineen osapuolen on pantava koko tuomionsa täytäntöön autoilijaa vastaan, eikä hän saa koskaan vaatia vakuutuksenantajalta kyseistä määrää.",C
"Asunto-osakeyhtiö omisti maa-alueen. Asuntoyhtiö laati kehityssuunnitelman maan jakamiseksi 100 tonttiin ja asuinyhteisön luomiseksi alueelle. Liittojen julistuksella perustettiin asunnonomistajien yhdistys, hallinnollinen yksikkö, joka hallinnoisi ja panisi täytäntöön liittojen joukossa mainittuja määräyksiä ja rajoituksia. Yksi liittojulistuksessa asetetuista rajoituksista kuuluu: ""Kiinteistön millekään osalle ei milloinkaan saa pystyttää, sallia tai ylläpitää rakennelmia, jotka on suunniteltu tai joita käytetään salonkina tai paikkana mallas-, viini- tai alkoholijuomien myyntiin tai valmistukseen. "" Liittojulistus merkittiin asianmukaisesti muistiin, ja se sisällytettiin asiakirjaan, jonka opettaja teki ostaessaan tontin 62 rakennuksesta. Opettaja kirjasi heti tekonsa. Opettaja vuokrasi kotinsa kirjastonhoitajalle vuodeksi. Vuokrasopimus sisälsi samat rajoitukset kuin liittojulistuksessa ja opettajan asiakirjassa. Kirjastonhoitaja alkoi heti myydä viinaa tiloissa viikoittaisten ""aukioloaikojen"" juhlien aikana. Asunnonomistajien yhdistys haastaa kirjastonhoitajan oikeuteen vahingonkorvauskanteessa. Mikä seuraavista on paras argumentti kirjastonhoitajalle?",Spencerin tapauksessa sääntö estää kirjastonhoitajaa olemasta vastuussa.,Kirjastonhoitajalla ei ole sopimusta asunnonomistajien yhdistyksen kanssa.,Kirjastonhoitaja ei ole väärässä asemassa opettajan kanssa.,Muita välittömässä läheisyydessä sijaitsevia tontteja käytetään kaupallisiin tarkoituksiin.,B
"Korkeakoulujen ilmoittautumisen kannustamiseksi valtio tarjoaa 200 dollarin verovapautuksen valtion veroista niille, jotka ovat kokopäiväisiä opiskelijoita osavaltion korkeakouluissa. Puolipäivätyöhön osallistuville naisopiskelijoille myönnetään edelleen 100 dollarin verovapautus, kun taas puolipäivätyöhön osallistuville miesopiskelijoille ei enää myönnetä verovapautusta. Mikä seuraavista tiivistää tarkimmin oikean perustuslaillisen säännön, joka koskee puolipäiväisesti ilmoittautuvien opiskelijoiden valtion verovapautusta?",Verovapaus mitätöitäisiin oikeusturvan epäämisenä.,Verovapaus mitätöitäisiin yhdenvertaisuuslausekkeen vastaisena.,Verotuksellinen toimenpide pidettäisiin aineellisen oikeudenmukaisen menettelyn alaan kuuluvana.,Verotuksellisen toimenpiteen katsottaisiin kuuluvan kunnan toimivaltaan verottaa eri henkilöryhmiä eriarvoisesti.,B
"Tällä lainkäyttöalueella on voimassa seuraava rikoslaki:""Henkilö ei ole vastuussa rikollisesta toiminnasta, jos hänellä ei tällaisen käyttäytymisen aikana ole mielisairauden tai vian vuoksi huomattavaa kykyä arvioida käyttäytymisensä laittomuutta tai mukauttaa käyttäytymistään lain vaatimuksiin. "" Eräänä iltapäivänä syytetty vahti viisivuotiasta veljenpoikaansa. Kun he pelasivat saalis ulkona, vastaaja heitti pallon veljenpoikansa pään yli, ja se vieri kadulle. Vaistomaisesti veljenpoika juoksi pallon perään, mutta kompastui kourun yli ja putosi kadulle. Kun hän kompastui, veljenpoika nyrjäytti nilkkansa vakavasti eikä pystynyt seisomaan. Hetkeä myöhemmin suuri roska-auto peruutti ja juoksi veljenpojan yli tappaen hänet. Vaikka vastaaja näki veljenpoikansa ahdingon, hän ei yrittänyt pelastaa häntä. Myöhemmin vastaajaa syytettiin tahattomasta taposta. Oikeudenkäynnissä vastaaja todisti, että hän oli niin järkyttynyt nähdessään veljenpoikansa putoavan roska-auton lähelle, että hän jäätyi eikä pystynyt liikkumaan ennen kuin oli liian myöhäistä. Vastaajan lausunnon jälkeen asiantuntijatodistaja todisti puolustukselle, että vastaajan kuvaaman kaltaiset reaktiot eivät ole epätavallisia, kun todella järkyttävä tapahtuma tapahtuu. Jos valamiehistö uskoo vastaajan ja hänen asiantuntijatodistajansa lausuntoon, vastaajan paras puolustus on mikä seuraavista?",Vastaaja kärsi tilapäisestä mielenvikaisuudesta.,Vastaajalta puuttui rikoksen tekemiseen vaadittava henkinen tila.,Vastaajan laiminlyönti ei ollut vapaaehtoista.,Vastaajan rikosoikeudellinen vastuu korvautui kuorma-autonkuljettajan vastuulla.,C
"Kirjoitettu ehdokas on meksikolais-amerikkalainen ja on sitä mieltä, että hän tarvitsee suuren määrän meksikolaisia äänestäjiä voittaakseen vaalit. Tämän seurauksena hänen kampanjapäällikkönsä päättää postittaa jokaiselle rekisteröityneelle meksikolaiselle äänestäjälle repäisytarran, jossa on ehdokkaan nimi ja toimisto, jossa hän on ehdolla. Koska monet syntyperäiset meksikolaiset eivät osaa lukea ja kirjoittaa englantia, kampanjapäällikkö uskoo, että monilla äänestäjillä on vaikeuksia kirjoittaa ehdokkaan nimi ja toimisto äänestyslippuun. Tämän seurauksena kampanjapäällikkö on käynnistänyt laajan mediakampanjan tiedottaakseen äänestäjille, miten tarrat kiinnitetään äänestyslippuun. Viisi kuukautta ennen vaaleja vaalivirkailija ilmoittaa ehdokkaan kampanjakomitealle, että repäisytarrat eivät ole osavaltion sääntöjen mukaisia. Kirjeessään virkamies selittää, että osavaltioiden vaalivirkailijat ovat sitä mieltä, että potentiaalisten äänestäjien on kirjoitettava ehdokkaan nimi musteella. Siksi hän päättelee, että tarrat eivät täytä lakisääteisiä vaatimuksia. Kolme viikkoa myöhemmin ehdokas nosti kanteen liittovaltion käräjäoikeudessa osavaltion vaaliviranomaisia vastaan väittäen, että heidän tulkintansa osavaltion perussäännöstä rikkoo Yhdysvaltain perustuslakia. Mikä seuraavista väitteistä esittää vahvimman perustuslaillisen argumentin, joka tukee vaalitoimitsijan tulkintaa ohjesäännöstä?","Rekisteröityjen meksikolaisamerikkalaisten äänestäjien äänestysaktiivisuus, joilla ei ole englannin kielen taitoa, on ollut alle 1% koko osavaltion kokonaismäärästä viime vaaleissa.","Osavaltion laki edellyttää, että jokainen äänestyskoppi on varustettu mustekynällä äänten kirjoittamisen helpottamiseksi.","Koska kirjoitusäänten suuri määrä yleensä pidentää kaikkien äänten laskemiseen tarvittavaa aikaa, tällaiset äänet on annettava yhdenmukaisella tavalla.",Äänestysvilpin mahdollisuus on huomattavasti suurempi esipainetuilla tarroilla.,D
"Mies oli äskettäin rakennetun hotellin omistaja kaupungissa. 15. maaliskuuta mies sai puhelun myyjältä, joka oli hotellilaitteiden jakelija. Myyjä tarjoutui myymään miehelle 1 000 sammutinta hotelliinsa. Myyjä kertoi miehelle, että sammuttimien hinta olisi 35 000 dollaria (tai 35 dollaria kappaleelta), joka maksetaan 90 päivää toimituksen jälkeen. Myyjä lupasi asentaa sammuttimet viimeistään 15. huhtikuuta. 16. maaliskuuta mies soitti myyjälle ja hyväksyi tarjouksen. Seuraavana päivänä mies postitti myyjälle seuraavan muistion:""Huomaa, että otan 15 prosentin alennuksen käteismaksusta seitsemän päivää asennuksen jälkeen. "" Myyjä sai miehen kirjeenvaihdon 20. maaliskuuta. Huhtikuun 1. päivänä myyjä lähetti miehelle sähkeen, jossa todettiin: ""On ilmeistä, että meillä ei ole voimassa täytäntöönpanokelpoista sopimusta. En toimita sammuttimia 15. huhtikuuta tai muulloinkaan. ""Mies nostaa kanteen myyjää vastaan sopimusrikkomuksesta. Myyjä puolustaa UTK: n mukaista petossääntöä. Mikä seuraavista on tarkin väite myyjän puolustuksesta?","Myyjän puolustus on pätevä, koska miehen muistio ei riittänyt osoittamaan, että sopimus on syntynyt.","Myyjän puolustus on pätevä, koska miehen muistio oli ristiriidassa myyjän suullisen tarjouksen ehtojen kanssa.","Myyjän puolustus ei ole pätevä, koska myyjä ei ole vastannut miehen muistioon kohtuullisessa ajassa.","Myyjän puolustus ei ole pätevä, koska UTK: n mukaan petoslakia ei sovelleta kauppiaiden välisiin sopimuksiin.",A
"Ennen kuin ehdotus kahden kaupungin yhdistämisestä äänestettiin, osavaltion oikeusministeri antoi neuvoa-antavan lausunnon, jossa todettiin, että toimenpide ei hänen mielestään rikkonut mitään lakisääteisiä tai perustuslaillisia määräyksiä. Sen jälkeen ehdotus asetettiin äänestykseen, ja molempien kaupunkien äänestäjät hyväksyivät sen ylivoimaisesti. Vaalien jälkeen, mutta ennen kuin sulautuminen oli virallisesti toteutettu, kaksi veronmaksajaa yhdestä kaupungista aloitti kanteen yhdistämisen määräämiseksi ja hyökkäsi ehdotuksen perustuslaillisuutta vastaan. Kanne saapui osavaltion korkeimpaan oikeuteen, ja sen todettiin olevan perustuslaillinen sekä osavaltion että liittovaltion lain mukaan. Kantajat jättävät nyt hakemuksen, jossa he pyytävät tämän tapauksen käsittelyä Yhdysvaltain korkeimmassa oikeudessa. Yhteisön tuomioistuin voi","olla kuulematta tapausta, koska siitä päätettiin itsenäisin valtion perustein.","ei käsittele tapausta, mutta se voidaan palauttaa liittovaltion käräjäoikeuteen.","Kuule asiaan liittyvät liittovaltion kysymykset, mutta kieltäydy päättämästä osavaltion asiasta.",luottaa osavaltion ylimmän syyttäjän antamaan neuvoa-antavaan lausuntoon eikä käsitellä asiaa sen asiasisällön perusteella.,A
"Poliisi sai luotettavalta ilmiantajalta vihjeen, jonka mukaan mies välitti kokaiinia kotoaan. Tämän jälkeen virkamiehet toimittivat tuomarille valaehtoisen todistuksen, jossa esitettiin olosuhteet, jotka osoittivat todennäköisen syyn etsintäluvan antamiseen. Tuomari antoi etsintäluvan huumausaineisiin miehen osoitteessa. Poliisit menivät miehen kotiin ja soittivat ovikelloa. Kun kukaan ei vastannut, poliisi murtautui sisään ja meni asuntoon. He tutkivat ensimmäisen kerroksen huoneet eivätkä löytäneet raskauttavia todisteita, kävelivät sitten ulos ja huomasivat erillisen sisäänkäynnin, joka johti asunnon toiseen kerrokseen. He nousivat portaikkoa ja menivät yläkerran makuuhuoneeseen. Huoneen sisältä poliisit löysivät lipastolla makaavan kokaiinikätkön. Kun poliisit jatkoivat etsintää makuuhuoneessa, syytetty meni huoneeseen. Poliisi kysyi syytetyltä, oliko hän mies. Vastaaja tunnisti itsensä ja kertoi poliisille, että he olivat hänen makuuhuoneessaan ja hän asui asunnon toisessa kerroksessa. Vastaaja selitti, että mies asui ensimmäisessä kerroksessa ja hänen asuintilansa olivat erillään vastaajan asuintiloista. Siitä huolimatta vastaaja pidätettiin ja häntä syytettiin kokaiinin hallussapidosta. Vastaaja on esittänyt, että kokaiinia ei hyväksytä todisteeksi. Vastaajan esityksen tulisi olla","myönnettiin, koska pidätysmääräyksessä ei mainittu vastaajan nimeä.","myönnettiin, koska etsintäkuulutuksessa ei täsmennetty, mitä aluetta etsitään.","kieltäytyi, koska poliisi uskoi perustellusti tutkineensa miehen asunnon, kun he menivät vastaajan asuintiloihin.","evättiin, koska pidätysmääräys oli pätevä ja annettu todennäköisin syin.",C
"Supermarket oli juuri avattu uudelleen kahden viikon sulkemisen jälkeen remonttia varten. Uudelleen avaamisen aamuna nainen oli ostoksilla, kun hän yhtäkkiä kaatui ja hänen jalkansa murtui. Sen jälkeen nainen haastoi supermarketin oikeuteen henkilövahingoista. Puvussaan nainen väitti kompastuneensa maaliämpäriin, joka oli lojunut yhdessä käytävistä. Oikeudenkäynnissä nainen soitti toiselle asiakkaalle todistaakseen, että ostoksilla ollessaan hän kuuli tömähdyksen, kääntyi ympäri ja näki naisen kaatuvan lattialle. Hän todisti myös nähneensä tyhjän maaliämpärin makaavan muutaman metrin päässä naisen jalasta. Ristikuulustelussa asiakas joutui riidanalaiseen sananvaihtoon supermarketin asianajajan kanssa. Kun asiakkaalta kysyttiin hänen mielipidettään siitä, mikä aiheutti naisen kaatumisen, hän todisti: ""Hän kaatui, koska kompastui ämpäriin. "" Hän myönsi kuitenkin ristikuulustelussa, ettei nähnyt naisen kompastuvan ämpäriin. Supermarketin asianajaja kysyi sitten asiakkaalta seuraavan kysymyksen: ""Jos et nähnyt naisen kompastuvan ämpäriin, mistä tiedät, että hän kaatui sen takia?"" Asiakas vastasi: ""Koska tyttöystäväni, joka oli ostoksilla kanssani, kertoi minulle myöhemmin, että hän näki naisen kompastuvan ämpärin yli. "" Supermarketin asianajaja siirtyy lyömään asiakkaan viimeisen vastauksen. Jos oikeudenkäynnin tuomari kumoaa vastaajan esityksen ja antaa asiakkaan vastauksen pysyä, se johtuu todennäköisesti siitä, että",Asiakkaan vastausta pyydettiin supermarketin asianajajan kysymyksellä.,Asiakkaan vastaus perustui ensikäden tietoon.,Asiakkaan vastaus oli lausunto viimeaikaisesta käsityksestä.,Asiakkaan vastaus oli nykyaistivaikutelma.,A
"Karjankasvattaja omistaa tällä hetkellä A: ksi nimetyn tontin. Se on korkeampi kahdesta naapurikiinteistöstä vuorella. Viljelijä omistaa palstan ""B"", joka sijaitsee alempana kuin ""A"" vuorenrinteellä. Vuonna 2000 karjankasvattaja, joka omisti molemmat maapalstat, rakensi yksityisen viemäröintijärjestelmän. Tämä järjestelmä koostui maanalaisesta putkilinjasta, joka ulottui molempien maapalstojen yli. A-paketin jätevedet valuivat järjestelmän läpi kunnalliseen viemäriin, joka sijaitsi vuoren pohjalla. Vuonna 2005 karjankasvattaja myi viljelijälle paketin ""B"". Viljelijälle osoitetussa asiakirjassa ei ollut mitään mainintaa karjankasvattajan viemäröintijärjestelmästä. Jokaisella palstalla on suuria karjatilatyylisiä koteja, jotka ovat omistajien käytössä. Viime aikoina jätevesiviemäri on alkanut tuottaa epämiellyttävää hajua paketin ""B. "" Tämän seurauksena viljelijä haastoi karjankasvattajan oikeuteen rikkomuksessa rukoillen viemärijärjestelmän aiheuttamia vahinkoja. Tuomion pitäisi olla","karjankasvattaja, koska maanviljelijälle tehty asiakirja ei sisältänyt mitään sopimuksia, jotka rajoittaisivat karjankasvattajan maankäyttöä.","karjankasvattaja, koska maanviljelijän oikea syy kanne olisi haittaa eikä tunkeutumista.","viljelijä, koska viemäröintijärjestelmä oli lain mukaan kantajan vahinkojen välitön syy.","viljelijä, koska karjankasvattajalla ei ollut oikeutta parantaa omaa maataan tavalla, joka aiheutti vahinkoa toiselle.",B
"54-vuotias nainen tulee toimistoon, koska hänellä on ollut ajoittaista ampumakipua oikeassa poskessa ja leuassa viimeisen 3 viikon aikana. Jokainen kipujakso kestää 1 sekunnin tai vähemmän. Kivun laukaisee usein kylmä ilma, pureskelu, tuntostimulaatio ja hampaiden harjaus. Hänellä ei ole ollut vammoja kasvoihin tai päähän. Sairaushistoria on merkittävä jännityspäänsärkyjen, liikalihavuuden ja mahalaukun ohitusleikkauksen osalta. Hän on 165 cm (5 jalkaa 5 tuumaa) pitkä ja painaa 62 kg (137 lb); BMI on 23 kg/m2 . Elintärkeät merkit ovat normaaleja. Potilas ei siedä kosketusta kasvojen oikealla puolella. Kasvojen heikkoutta tai tunteen menetystä ei ole. Loput fyysisestä tutkimuksesta eivät osoita poikkeavuuksia. Pään CT-skannaus kontrastilla ja ilman kontrastia ei osoita poikkeavuuksia. Mikä seuraavista on sopivin lääkehoito tällä hetkellä?",Karbamatsepiini,Lamotrigiini,Levetirasetaami,Topiramaatti,A
"Skitsofrenian etiologiaa koskevat tutkimukset osoittivat geneettisen alttiuden sairaudelle, mutta muut tekijät ovat mukana. Tunnista aiheen tuntemuksesi perusteella, mikä seuraavista väitteistä on virheellinen.",Liiallinen dopamiini tai herkkyys dopamiinille voi olla myötävaikuttava tekijä.,Valkoiset potilaat ovat oireenmukaisempia.,Remissio kolmannen maailman tilasta on 65%.,Alhaisempi skitsofrenian määrä diagnosoitu afrikkalaisamerikkalaisten keskuudessa.,D
"Suuren valmistusyrityksen työntekijä pitää työtä tylsänä ja jatkaa työtä vain rahan vuoksi. Työntekijä suorittaa minimaalisesti eikä ole motivoitunut, joten tuota suurin määrä tai parempi laatu. F. Herzbergin kahden tekijän teorian mukaan paras tapa 10 lisätä tämän työntekijän itsemotivaatiota olisi",Tarjoa korotus ja kannustava palkka tuottavuuden lisäämiseksi,Suunnittele työ uudelleen tarjotaksesi haastetta ja saavutuksen tunnetta,lisätä mahdollisuuksia tietoon perustuvaan sosiaaliseen vuorovaikutukseen,"tarjota työntekijälle työvuorovesi, jolla on suurempi arvostus",B
Mikä seuraavista kuvaa parhaiten eettisiä ohjeita seksuaalisesta läheisyydestä entisten terapia-asiakkaiden kanssa?,Psykologeilla ei saa olla seksuaalista läheisyyttä entisten terapia-asiakkaiden kanssa missään olosuhteissa.,Psykologit eivät saa olla seksuaalisessa läheisyydessä entisten terapia-asiakkaiden kanssa vähintään vuoden ajan hoidon lopettamisen jälkeen.,Psykologit eivät saa olla seksuaalisessa kanssakäymisessä entisten terapia-asiakkaiden kanssa tietyissä olosuhteissa (esim. kun on olemassa hyväksikäytön vaara).,Psykologeja ei kielletä olemasta seksuaalisessa läheisyydessä entisten terapia-asiakkaiden kanssa.,C
"Toisen kielen oppimista koskeva tutkimus on osoittanut, mikä seuraavista toisen kielen oppivista lapsista",Heidän kognitiivinen kehityksensä viivästyy,"Heillä on parempi artikulaatio kuin lapsilla, jotka eivät ole kaksikielisiä",Heidän äidinkielen taitonsa ei vaikuta toisen kielen oppimisasteeseen,Ne ovat lisänneet kognitiivista joustavuutta,D
Millä suhdetoiminnan alalla lobbausta todennäköisesti harjoitetaan?,Yritys,Taloudelliset suhteet,Julkiset asiat,Yrityksiltä yrityksille,C
"Miten voimme parhaiten määritellä käsitteen ""kehitys"" maailmanlaajuistumisen yhteydessä?","Termi kehitys viittaa ihmisen tilaan, jossa on vapaus pelosta ja puutteesta; Elämän ylläpitämiseen on riittävästi resursseja, ja tämä elämä voi elää tilassa, jossa ei ole äkillisen keskeytyksen uhkaa tai havaittua uhkaa.","Jotta kansakuntaa voidaan pitää kehittyneenä, sen on täytynyt saavuttaa tietty taloudellinen ja poliittinen asema globaalissa valtiojärjestelmässä; Kriteeri sille, mikä on ""kehittynyt"" valtio, määritellään siten näissä vuorovaikutusvaatimuksissa tässä järjestelmässä.",Kehitys on keino puuttua uusliberalistiseen globalisaatioon liittyvään eriarvoisuuteen. Kehityksellä tarkoitetaan tässä yhteydessä väestön tai yhteisön kykyä käyttää resursseja tehokkaasti ja lisätä tuotannon ja jakelun tehokkuutta edistäen tulojen oikeudenmukaisempaa jakautumista yhteiskunnassa.,"Yhteisön kehityksellä tarkoitetaan ideologisia ja eettisiä arvojärjestelmiä, joihin sen väestö yhtyy. Globalisoituneessa kansainvälisessä järjestelmässä tämä tarkoittaa länsimaisen liberaalidemokraattisen ideologian ja vapaan markkinatalouden omaksumista.",C
Mikä seuraavista kuvaa parhaiten eurosentrismiä?,"Eurooppa-keskeisyys on analyysityyli, jossa eurooppalaisia yhteiskuntia verrataan Euroopan ulkopuolisiin yhteiskuntiin, jotta saadaan puolueeton vertailu kunkin suhteellisista ansioista.","Eurooppa-keskeisyys on ajattelutapa, jossa Euroopan ulkopuolisten yhteiskuntien arviointi perustuu eurooppalaisten kulttuurisiin oletuksiin ja ennakkoluuloihin.","Eurooppa-keskeisyys kuvaa tutkimuksia tai tieteellistä työtä, joka käsittelee vain Euroopan poliittisia tai taloudellisia järjestelmiä.",Kaikki nämä vaihtoehdot.,B
"Mikä seuraavista teorioista keskittyy siihen, miten yhteiskunta onnistuu toteuttamaan järjestyksen ja vakauden ylläpitämiseksi tarvittavat toimet?",Funktionalismi,Interaktionismi,Rationaalisen valinnan teoria,Konfliktiteoria,A
"Mikä seuraavista on henkilökohtainen asiakirja, johon pääsy on suljettu?","Hallituksen ""valkoinen kirja""",Luottamukselliset potilastiedot,Kotitalouden tilikirja,Yrityksen osakeluettelo,C
Mikä seuraavista kohdista tukee Yhdysvaltojen yksipuolisuutta?,Hyväntahtoinen hegemonia,Monenvälisyyden tehottomuus,Amerikan valta,Kaikki edellä mainitut,D
Mitä tautia herpesvirukset eivät aiheuta?,Polio,Aivotulehdus,Sukupuolitauti,Syöpä,A
Kaksoissokkoutetun tai kaksoispeitetyn tutkimuksen tarkoituksena on:,Saavuta hoidettujen ja hoitamattomien tutkittavien vertailtavuus,Vähennä näytteenoton vaihtelun vaikutuksia,Vältä tarkkailijan ja kohteen puolueellisuutta,Vältä tarkkailijan puolueellisuutta ja otannan vaihtelua,B
 Klassinen teksti Daodejing tunnetaan millä otsikolla englanniksi?,Muutosten klassikko,Tien ja voiman klassikko,Naisten klassikko,Filosofian klassikko,B
 Mihin seuraavista Communidades de Base liittyy?,Piispa Oscar Romero,Vastustus ja uudistuminen,Kaikkien ihmisten ihmisarvo,Kaikki edellä mainitut,D
Oikeusministeri on minkä seuraavista yksiköistä johtaja?,Senaatin oikeuskomitea,Oikeusministeriö,Ulkoministeriö,Tuomarin julkisasiamieskunta,B
Magneettikenttä kiertää virtaa kuljettavan langan muodon,Piireissä,säteittäiset viivat,pyörrevirrat,Energian kierrot,A
"Termi ""chili con carne"" viittaa chiliin minkä kanssa?",Pavut,liha,juusto,chili paprikat,B
"Mikä seuraavista kuvaa parhaiten tilannetta sen jälkeen, kun hintaa nostetaan tuotteella, jolla on joustamaton kysyntä?",Vaadittu määrä ei muutu.,Vaadittu määrä kasvaa.,Kokonaistulot pienenevät.,Kokonaistulot eivät muutu.,A
Nykyaikaiset tietokonemikrosirut koostuvat pääasiassa mistä elementistä?,Natrium,Pii,Alumiini,Hopea,B
