Question,A,B,C,D,Answer
"En kandidat er meksikansk-amerikaner og mener at han trenger en stor valgdeltakelse av meksikanske velgere for å vinne valget. Som et resultat bestemmer kampanjelederen hans seg for å sende et avrivningsmerke til hver registrert meksikansk velger, som bærer kandidatens navn og kontor som han stiller for. Siden mange innfødte meksikanske folk ikke er dyktige i å lese og skrive engelsk, tror kampanjelederen at mange av velgerne vil ha problemer med å skrive kandidatens navn og kontor på stemmeseddelen. Som et resultat har kampanjelederen satt i gang en omfattende mediekampanje for å informere velgerne om hvordan de skal bruke klistremerkene på stemmeseddelen. Fem måneder før valget varsler en valgfunksjonær kandidatens kampanjekomité om at avrivningsetikettene ikke er i samsvar med delstatens vedtekter. I brevet forklarer tjenestemannen at statlige valgfunksjonærer er av den oppfatning at det er nødvendig for potensielle velgere å skrive kandidatens navn med blekk. Derfor konkluderer hun med at klistremerkene ikke oppfyller lovens krav. Tre uker senere anla kandidaten sak i føderal tingrett mot statlige valgfunksjonærer som hevdet at deres tolkning av statens vedtekter bryter med den amerikanske grunnloven. Hvilket av de følgende, hvis det blir etablert, fremsetter det sterkeste konstitusjonelle argumentet som støtter valgfunksjonærens tolkning av vedtektene?",Valgdeltakelsen blant registrerte meksikanske amerikanske velgere som mangler ferdigheter i engelsk har vært mindre enn 1% av hele statens totale i de siste valgene.,En statlig vedtekt krever at hvert stemmelokale er utstyrt med en blekkpenn for å lette skrivingen av stemmer.,"Siden et stort antall forhåndsstemmer generelt øker tiden det tar å telle alle stemmene, er det nødvendig å avgi slike stemmer på en ensartet måte.",Potensialet for stemmefusk er vesentlig større med forhåndstrykte klistremerker.,D
"En mann var eier av det nybygde hotellet i en by. 15. mars fikk mannen en telefon fra en selger som var distributør av hotellutstyr. Selgeren tilbød seg å selge mannen 1000 brannslukningsapparater til hotellet. Selgeren fortalte mannen at kostnaden for brannslukningsapparatene ville være $ 35.000 (eller $ 35 stykket), betales 90 dager etter levering. Selgeren lovet å få brannslukningsapparatene installert senest 15. 16. mars ringte mannen selgeren og takket ja til tilbudet. Dagen etter sendte mannen følgende notat til selgeren: ""Vær oppmerksom på at jeg skal ta 15 prosent rabatt for kontant betaling syv dager etter installasjonen. "" Selgeren mottok mannens korrespondanse 20. 1. april sendte selgeren et telegram til mannen, der det sto: «Det er tydelig at vi ikke har en håndhevbar kontrakt i kraft. Jeg kommer ikke til å levere brannslukningsapparatene 15. april eller noen annen gang. – Mannen går til sak mot selgeren for kontraktsbrudd. Selgeren hevder forsvaret av vedtektene for svindel under UCC. Hvilket av følgende er den mest nøyaktige uttalelsen om selgerens forsvar?","Selgerens forsvar er gyldig, fordi mannens notat ikke var tilstrekkelig til å indikere at kontrakt ble inngått.","Selgerens forsvar er gyldig, fordi mannens notat var i strid med vilkårene i selgerens muntlige tilbud.","Selgerens forsvar er ikke gyldig, fordi selgeren ikke svarte på mannens notat innen rimelig tid.","Selgerens forsvar er ikke gyldig, fordi i henhold til UCC er loven om svindel ikke anvendelig i avtaler mellom selgere.",A
"Før et forslag om å slå sammen to byer ble lagt ut på en stemmeseddel, avga statsadvokaten en rådgivende uttalelse om at tiltaket etter hennes mening ikke var i strid med noen lov- eller grunnlovsbestemmelser. Deretter ble forslaget lagt på stemmeseddelen og ble overveldende vedtatt av velgerne i begge byene. Etter valget, men før sammenslåingen offisielt var gjennomført, gikk to skattebetalere fra en av byene til sak for å få med seg samlingen, og angrep grunnlovsmessigheten av forslaget. Søksmålet nådde delstatens høyesterett og ble funnet å være konstitusjonelt i henhold til både statlig og føderal lov. Saksøkerne sender nå inn en begjæring om å få denne saken vurdert av amerikansk høyesterett. Domstolen kan","ikke høre saken, fordi den ble avgjort på selvstendig statlig grunnlag.","ikke hører saken, men kan få den varetektsfengslet til føderal tingrett.","Hør de føderale sakene som er involvert, men nekter å ta stilling til statsspørsmålet.",Stol på den rådgivende uttalelsen fra Riksadvokaten og ikke høre saken på dens grunnlag.,A
"Politiet fikk tips fra en pålitelig informant om at en mann handlet kokain hjemmefra. Offiserer sendte deretter til en magistrat en erklæring som angir omstendigheter som viser sannsynlig grunn til utstedelse av en ransakingsordre. Sorenskriveren utstedte ransakingsordre for narkotika på mannens adresse. Politibetjenter dro hjem til mannen og ringte på dørklokken. Da ingen svarte, brøt politiet seg inn og tok seg inn i boligen. De gjennomsøkte rommene i første etasje og fant ingen inkriminerende bevis, så gikk de ut og la merke til en egen inngang som førte opp til andre etasje i boligen. De gikk opp trappen og inn i et soverom ovenpå. Inne i rommet fant betjentene en kokain liggende på en kommode. Mens betjentene fortsatte ransakingen av soverommet, kom tiltalte inn i rommet. Politiet spurte tiltalte om det var han som var mannen. Tiltalte identifiserte seg og fortalte politiet at de var på soverommet hans og at han okkuperte andre etasje i boligen. Tiltalte forklarte at mannen bodde i annen etasje og at hans boligkvarter var atskilt fra tiltaltes. Likevel ble tiltalte satt i arrest og siktet for besittelse av kokain. Tiltalte har fremmet begjæring om å utelukke kokainen fra bevisførselen. Tiltaltes begjæring bør være","gitt, fordi arrestordren ikke navnga tiltalte.","gitt, fordi arrestordren ikke spesifikt angav området som skulle gjennomsøkes.","nektet, fordi politiet med rimelighet trodde de ransaket mannens bolig da de tok seg inn i tiltaltes bolig.","nektet, fordi arrestordren var gyldig og utstedt med skjellig grunn.",C
"Et supermarked hadde nettopp åpnet igjen etter to ukers stenging for oppussing. Morgenen før gjenåpningen var en kvinne på handletur da hun plutselig falt og pådro seg et beinbrudd. Deretter saksøkte kvinnen supermarkedet for personskader. I dressen hevdet kvinnen at hun snublet over en malingsbøtte som hadde ligget i en av gangene. Under rettssaken ringte kvinnen en annen kunde for å vitne om at mens han handlet hørte han et dunk, snudde seg og så kvinnen falle på gulvet. Han vitnet også om at han så en tom malingsbøtte ligge noen meter fra kvinnens ben. Ved krysseksaminasjon kom kunden i en argumenterende utveksling med supermarkedets advokat. På spørsmål om hva som forårsaket kvinnens fall, vitnet kunden: ""Hun falt fordi hun snublet i bøtta. "" Han innrømmet imidlertid under kryssforhør at han faktisk ikke så kvinnen snuble i bøtta. Supermarkedets advokat stilte deretter kunden følgende spørsmål: ""Hvis du ikke så kvinnen snuble på bøtta, hvordan vet du at hun falt på grunn av det?"" Kunden svarte: ""Fordi kjæresten min som handlet hos meg, fortalte meg senere at hun så kvinnen snuble over bøtta. "" Supermarkedets advokat beveger seg for å slå kundens siste svar. Hvis fagdommeren overprøver saksøktes bevegelse og lar kundens svar bli stående, vil det mest sannsynlig være fordi",Kundens svar ble invitert av supermarkedets advokatspørsmål.,Kundens svar var basert på førstehåndskunnskap.,Kundens svar var en uttalelse om nylig oppfatning.,Kundens svar var et tilstedeværende sanseinntrykk.,A
"En rancher er for tiden eier av en pakke land utpekt som ""A. "" Det er den høyeste av to naboeiendommer på et fjell. En bonde er eier av parsell ""B"", som ligger lavere enn ""A"" i fjellsiden. I 2000 konstruerte rancheren, som eide begge parseller av land, et privat dreneringssystem. Dette systemet besto av en underjordisk rørledning som strakte seg over begge pakkene av land. Kloakk fra pakke ""A"" drenert gjennom systemet til en kommunal kloakk, som lå på bunnen av fjellet. I 2005 solgte ranchen pakke ""B"" til bonden. Skjøtet til bonden inneholdt ingen omtale av gårdbrukerens avløpssystem. Ligger på hver av pakkene er store ranch-stil boliger okkupert av de respektive eierne. I det siste har kloakkavløpet begynt å avgi en ubehagelig lukt over pakke ""B. "" Som et resultat saksøkte bonden ranchen i overtredelse og ba om skader forårsaket av dreneringssystemet. Dommen bør være for","rancheren, fordi skjøtet til bonden ikke inneholdt noen pakter som begrenset rancherens bruk av landet.","rancheren, fordi bondens rette handlingsårsak ville være for ordensforstyrrelse, snarere enn overtredelse.","bonden, fordi dreneringssystemet var den nærmeste årsaken til saksøkers skader som et rettsspørsmål.","bonden, fordi ranchen ikke hadde rett til å forbedre sitt eget land på en måte som forårsaket skade på en annen.",B
"En 54 år gammel kvinne kommer til kontoret fordi hun har hatt periodiske skytesmerter over høyre kinn og kjeve de siste 3 ukene. Hver episode av smerte varer i 1 sekund eller mindre. Smerten utløses ofte av kald luft, tygging, taktil stimulering og tannpuss. Hun har ikke hatt noen traumer i ansiktet eller hodet. Medisinsk historie er bemerkelsesverdig for spenningshodepine, fedme og gastrisk bypass kirurgi. Hun er 165 cm (5 fot 5 tommer) høy og veier 62 kg (137 lb); BMI er 23 kg/m2. Vitale tegn er normale. Pasienten tåler ikke berøring over høyre side av ansiktet. Det er ingen ansikts svakhet eller tap av følelse. Resten av den fysiske undersøkelsen viser ingen unormaliteter. CT-skanning av hodet med og uten kontrast viser ingen unormaliteter. Hvilket av følgende er den mest hensiktsmessige farmakoterapien på dette tidspunktet?",Karbamazepin,Lamotrigin,Levetiracetam,Topiramat,A
"Studier av etiologien til schizofreni indikerte en genetisk predisponering for tilstanden, men andre faktorer er involvert. Fra din kunnskap om emnet, identifiser hvilken av følgende uttalelser som er feil.",Overflødig dopamin eller følsomhet for dopamin kan være en medvirkende faktor.,Hvite pasienter er mer symptomatiske.,Remisjon fra tilstanden i den tredje verden er 65%.,En lavere grad av schizofreni diagnostisert blant afroamerikanere.,D
"En ansatt i stort produksjonsfirma finner arbeidet kjedelig, og forfølger jobben bare for pengene. Den ansatte utfører minimalt, og er ikke motivert så produsere høyeste kvantitet eller bedre kvalitet. Ifølge F. Herzbergs tofaktorteori ville den beste måten 10 øke denne arbeiderens selvmotivasjon være å",tilby en lønnsøkning og insentivlønn for større produktivitet,Redesign jobben for å gi en utfordring og en følelse av prestasjon,øke mulighetene for informert sosial interaksjon,gi den ansatte en jobb med større prestisje,B
Hvilket av følgende beskriver best etiske retningslinjer for seksuell intimitet med tidligere terapiklienter?,Psykologer har forbud mot å ha seksuelle intimiteter med tidligere terapiklienter under noen omstendigheter.,Psykologer har forbud mot å ha seksuell intimitet med tidligere terapiklienter i minst ett år etter avslutning av behandlingen.,Det er forbudt for psykologer å ha seksuelle intimiteter med tidligere terapiklienter under visse omstendigheter (f.eks. når det er risiko for utnyttelse).,Psykologer har ikke forbud mot å ha seksuelle intimiteter med tidligere terapiklienter.,C
Forskning på andrespråkstilegnelse har vist hvilket av følgende om barn som tilegner seg et andrespråk,Deres kognitive utvikling er forsinket,De har bedre artikulasjon enn barn som ikke er tospråklige,Deres morsmålskunnskaper har ingen effekt på graden av å tilegne seg andrespråket,De har økt kognitiv fleksibilitet,D
Innenfor hvilket PR-område vil det sannsynligvis dreie seg om lobbyvirksomhet?,Korporativ,Finansielle forhold,Samfunnskontakt,Bedrift til bedrift,C
"I globaliseringssammenheng, hvordan kan vi best definere begrepet 'utvikling'?","Begrepet utvikling refererer til den menneskelige tilstanden der det er frihet fra frykt og nød; Det er tilstrekkelige ressurser til å opprettholde livet, og dette livet kan eksistere i en tilstand fri for trusselen, eller oppfattet trussel, av plutselig avbrudd.","For å bli betraktet som utviklet, må en nasjon ha oppnådd en viss økonomisk og politisk status innenfor det globale statssystemet; Kriteriet for hva som utgjør en ""utviklet"" stat defineres dermed av disse kravene til samhandling i dette systemet.","Utvikling er et middel for å takle ulikhetene som følger med nyliberal globalisering. I denne sammenheng refererer utvikling til evnen til en befolkning eller et samfunn til effektivt å utnytte ressurser og øke effektiviteten i produksjon og distribusjon, og fremme en mer rettferdig fordeling av inntekt i samfunnet.",Utvikling av et samfunn refererer til de ideologiske og etiske verdisystemene som befolkningen abonnerer på. I det globaliserte internasjonale systemet refererer dette til adopsjon av vestlig liberal demokratisk ideologi og fri markedsøkonomi.,C
Hvilket av følgende beskriver best eurosentrisme?,Eurosentrisme er en analysestil der europeiske samfunn sammenlignes med ikke-europeiske samfunn for å produsere en objektiv sammenligning av de relative fordelene til hver.,Eurosentrisme er en tankestil der vurderingen og evalueringen av ikke-europeiske samfunn er svøpt i form av europeernes kulturelle forutsetninger og skjevheter.,Eurosentrisme beskriver studier eller vitenskapelig arbeid som bare vurderer europeiske politiske eller økonomiske systemer.,Alle disse alternativene.,B
Hvilke av de følgende teoriene fokuserer på hvordan samfunnet klarer å utføre de aktivitetene som er nødvendige for å opprettholde orden og stabilitet?,Funksjonalisme,Interaksjonisme,Teori om rasjonelle valg,Konfliktteori,A
Hvilket av følgende er et personlig dokument med lukket tilgang?,Regjeringens «stortingsmelding»,Konfidensielle pasientjournaler,Husholdningenes kontobok,Aksjeregisteret i en virksomhet,C
Hvilket av de følgende punktene støtter argumentet for amerikansk unilateralisme?,Velvillig hegemoni,Multilateralismens ineffektivitet,Amerikansk makt,Alle de ovennevnte,D
Hvilken sykdom forårsaker herpesvirus ikke?,Infantil lammelse,Hjernebetennelse,Seksuelt overførbar sykdom,Kreft,A
Hensikten med en dobbeltblind eller dobbeltmaskert studie er å:,Oppnå sammenlignbarhet mellom behandlede og ubehandlede forsøkspersoner,Redusere effekten av utvalgsvariasjon,Unngå observatør- og subjektskjevhet,Unngå observatørskjevhet og utvalgsvariasjon,B
 Den klassiske teksten Daodejing er kjent under hvilken tittel på engelsk?,Klassisk av endringer,Klassiker av veien og makten,Klassisk av kvinner,Klassisk filosofi,B
 Communidades de Base er knyttet til hvilket av følgende?,Biskop Oscar Romero,Motstand og fornyelse,Alle menneskers verdighet,Alle de ovennevnte,D
Regjeringsadvokaten er leder for hvilken av følgende enheter?,Senatets justiskomité,Justisdepartementet,Utenriksdepartementet,Generaladvokatens korps,B
Magnetfeltlinjene om en strømførende ledningsform,Sirkler,Radiære linjer,virvelstrømmer,energi sløyfer,A
Begrepet 'chili con carne' refererer til chili med hva?,Bønner,kjøtt,ost,chilipepper,B
Hvilket av følgende beskriver best situasjonen etter at prisen er hevet på et produkt som har en uelastisk etterspørsel?,Mengden som etterspørres vil ikke endres.,Mengden som etterspørres vil øke.,De totale inntektene vil reduseres.,Totale inntekter vil ikke endres.,A
Moderne datamikrochips består primært av hvilket element?,Natrium,Silisium,Aluminium,Sølv,B
