Question,A,B,C,D,Answer
"Această jurisdicție are următorul statut penal în vigoare: ""O persoană nu este responsabilă pentru comportamentul criminal dacă, la momentul unui astfel de comportament, ca urmare a unei boli sau defecte mintale, îi lipsește capacitatea substanțială de a aprecia caracterul ilicit al comportamentului său sau de a-și conforma comportamentul cerințelor legii. "" Într-o după-amiază, un inculpat avea grijă de nepotul său de cinci ani. În timp ce se jucau de-a prinsul afară, inculpatul a aruncat mingea peste capul nepotului său și s-a rostogolit în stradă. Instinctiv, nepotul a alergat după minge, dar s-a împiedicat de jgheab și a căzut în stradă. Când s-a împiedicat, nepotul și-a luxat grav glezna și nu s-a putut ridica. Câteva momente mai târziu, un camion mare de gunoi se întorcea și a trecut peste nepot, ucigându-l. Deși inculpatul a văzut situația dificilă a nepotului său, nu a făcut niciun efort pentru a-l salva. Ulterior, inculpatul a fost acuzat de ucidere din culpă. La proces, inculpatul a mărturisit că a fost atât de șocat când și-a văzut nepotul căzând lângă camionul de gunoi, încât a înghețat și nu a putut să se miște până nu a fost prea târziu. În urma mărturiei inculpatului, un martor expert a depus mărturie apărării că reacțiile de tipul celor descrise de inculpat nu sunt neobișnuite atunci când are loc un eveniment cu adevărat șocant. Dacă juriul crede mărturia inculpatului și a martorului său expert, cea mai bună apărare a inculpatului este care dintre următoarele?",Inculpatul suferea de nebunie temporară.,Inculpatului îi lipsea starea psihică necesară pentru comiterea infracțiunii.,Inacțiunea pârâtului nu a fost voluntară.,Răspunderea penală a inculpatului a fost înlocuită cu cea a șoferului de camion.,C
"Un candidat înscris este un mexican-american și este de părere că are nevoie de o prezență mare la vot a alegătorilor mexicani pentru a câștiga alegerile. Drept urmare, managerul său de campanie decide să trimită prin poștă fiecărui alegător mexican înregistrat un autocolant lacrimogen, care poartă numele candidatului și funcția pentru care candidează. Deoarece mulți nativi mexicani nu sunt competenți în citirea și scrierea limbii engleze, managerul campaniei consideră că mulți dintre alegători vor avea dificultăți în scrierea numelui și biroului candidatului pe buletinul de vot. Drept urmare, managerul de campanie a organizat o amplă campanie media pentru a informa alegătorii cu privire la modul de aplicare a autocolantelor pe buletinul de vot. Cu cinci luni înainte de alegeri, un oficial electoral notifică comitetul de campanie al candidatului că autocolantele lacrimogene nu respectă statutul statului. În scrisoarea sa, oficialul explică faptul că oficialii electorali de stat sunt de părere că este necesar ca potențialii alegători să scrie numele candidatului cu cerneală. Prin urmare, ea concluzionează că autocolantele nu respectă cerințele legale. Trei săptămâni mai târziu, candidatul a intentat proces la tribunalul districtual federal împotriva oficialilor electorali de stat, susținând că interpretarea lor a statutului statului încalcă Constituția SUA. Care dintre următoarele, dacă este stabilită, prezintă cel mai puternic argument constituțional care susține interpretarea statutului de către funcționarul electoral?",Prezența la vot în rândul alegătorilor mexicani americani înregistrați care nu cunosc limba engleză a fost mai mică de 1% din totalul întregului stat la alegerile recente.,Un statut de stat impune ca fiecare cabină de vot să fie echipată cu un stilou cu cerneală pentru a facilita scrierea voturilor.,"Deoarece un număr mare de voturi scrise măresc, în general, timpul necesar pentru numărarea tuturor voturilor, este necesar ca aceste voturi să fie exprimate într-o manieră uniformă.",Potențialul de fraudă la vot este substanțial mai mare cu autocolante pretipărite.,D
"Un bărbat era proprietarul hotelului nou construit într-un oraș. Pe 15 martie, bărbatul a primit un telefon de la un agent de vânzări care era distribuitor de echipamente hoteliere. Vânzătorul s-a oferit să-i vândă bărbatului 1.000 de extinctoare pentru hotelul său. Vânzătorul i-a spus bărbatului că costul extinctoarelor va fi de 35.000 de dolari (sau 35 de dolari bucata), plătibil la 90 de zile de la livrare. Vânzătorul a promis că va instala extinctoarele nu mai târziu de 15 aprilie. Pe 16 martie, bărbatul l-a sunat pe vânzător și a acceptat oferta. A doua zi, bărbatul a trimis prin poștă următorul memo vânzătorului: ""Vă rugăm să fiți informat că voi lua o reducere de 15% pentru plata în numerar la șapte zile după instalare. "" Agentul de vânzări a primit corespondența bărbatului pe 20 martie. Pe 1 aprilie, agentul de vânzări i-a trimis bărbatului o telegramă, afirmând: ""Este evident că nu avem un contract executoriu în vigoare. Nu voi livra extinctoarele pe 15 aprilie sau în orice alt moment. ""Bărbatul îl dă în judecată pe vânzător pentru încălcarea contractului. Agentul de vânzări afirmă apărarea statutului fraudelor în temeiul CVU. Care dintre următoarele este cea mai exactă afirmație cu privire la apărarea vânzătorului?","Apărarea vânzătorului este valabilă, deoarece memoriul bărbatului nu a fost suficient pentru a indica faptul că s-a format un contract.","Apărarea vânzătorului este valabilă, deoarece nota bărbatului era incompatibilă cu termenii ofertei orale a vânzătorului.","Apărarea vânzătorului nu este valabilă, deoarece vânzătorul nu a răspuns la nota bărbatului într-un termen rezonabil.","Apărarea vânzătorului nu este valabilă, deoarece, în conformitate cu CVU, statutul fraudelor nu este aplicabil în acordurile dintre comercianți.",A
"Înainte ca o propunere de fuziune a două orașe să fie plasată pe buletinul de vot, procurorul general al statului a emis un aviz consultativ în care a declarat că măsura nu a încălcat, în opinia sa, nicio dispoziție statutară sau constituțională. Ulterior, propunerea a fost introdusă pe buletinul de vot și a fost adoptată cu o majoritate covârșitoare de alegătorii din ambele orașe. După alegeri, dar înainte ca fuziunea să fie efectuată oficial, doi contribuabili dintr-unul dintre orașe au inițiat procesul pentru a impune unificarea, atacând constituționalitatea propunerii. Procesul a ajuns la Curtea Supremă de Stat și s-a constatat că este constituțional atât în conformitate cu legislația statală, cât și cu cea federală. Reclamanții depun acum o moțiune prin care solicită revizuirea acestui caz de către Curtea Supremă a SUA. Curtea poate:","să nu audieze cazul, deoarece a fost decis pe motive de stat independent.","nu audiază cazul, dar îl poate trimite în reținere la instanța districtuală federală.","Ascultați problemele federale implicate, dar refuzați să vă pronunțați asupra problemei statului.",să se bazeze pe avizul consultativ emis de procurorul general al statului și să nu soluționeze cauza pe fond.,A
"Poliția a primit un pont de la un informator de încredere că un bărbat făcea trafic de cocaină din casa sa. Ofițerii au prezentat apoi unui magistrat o declarație sub jurământ în care au prezentat circumstanțele care arată cauza probabilă pentru emiterea unui mandat de percheziție. Magistratul a emis un mandat de percheziție pentru narcotice la adresa bărbatului. Ofițerii de poliție au mers la casa bărbatului și au sunat la soneria ușii. Când nimeni nu a răspuns, poliția a intrat și a intrat în locuință. Au percheziționat camerele de la primul etaj și nu au găsit nicio dovadă incriminatoare, apoi au ieșit afară și au observat o intrare separată care ducea la etajul al doilea al locuinței. Au urcat scările și au intrat într-un dormitor de la etaj. În interiorul camerei, ofițerii au găsit o cantitate de cocaină întinsă pe un dulap. În timp ce ofițerii continuau percheziția dormitorului, inculpatul a intrat în cameră. Poliția l-a întrebat pe inculpat dacă el este bărbatul. Inculpatul s-a identificat și le-a spus polițiștilor că se aflau în dormitorul său, iar el ocupa etajul al doilea al locuinței. Inculpatul a explicat că bărbatul locuia la primul etaj, iar camerele sale de locuit erau separate de cele ale inculpatului. Cu toate acestea, inculpatul a fost plasat în arest și acuzat de posesie de cocaină. Inculpatul a depus o moțiune pentru a exclude cocaina de la admiterea ca probă. Cererea pârâtului ar trebui să fie","acordat, deoarece mandatul nu a numit inculpatul.","acordat, deoarece mandatul nu preciza cu precizie zona care urma să fie percheziționată.","a refuzat, deoarece poliția a crezut în mod rezonabil că percheziționează reședința bărbatului atunci când au intrat în locuința inculpatului.","refuzat, deoarece mandatul era valabil și emis cu o cauză probabilă.",C
"Un supermarket tocmai se redeschisese după o închidere de două săptămâni pentru renovări. În dimineața redeschiderii, o femeie era la cumpărături când a căzut brusc și a suferit o fractură la picior. Ulterior, femeia a dat în judecată supermarketul pentru vătămări corporale. În costumul ei, femeia a susținut că s-a împiedicat de o găleată de vopsea care se afla pe unul dintre culoare. La proces, femeia a sunat un alt client pentru a depune mărturie că, în timp ce era la cumpărături, a auzit o bubuitură, s-a întors și a văzut-o pe femeie căzând pe podea. El a mărturisit, de asemenea, că a văzut o găleată goală de vopsea întinsă la câțiva metri de piciorul femeii. La interogatoriu, clientul a intrat într-un schimb de replici cu avocatul supermarketului. Când a fost întrebat ce părere are despre ceea ce a cauzat căderea femeii, clientul a mărturisit: ""A căzut pentru că s-a împiedicat de găleată. "" Cu toate acestea, el a recunoscut la interogatoriul încrucișat că nu a văzut-o de fapt pe femeie călătorind cu găleata. Avocatul supermarketului i-a pus apoi clientului următoarea întrebare: ""Dacă nu ați văzut-o pe femeie împiedicându-se cu găleata, de unde știți că a căzut din cauza asta?"" Clientul a răspuns: ""Pentru că prietena mea care făcea cumpărături cu mine mi-a spus mai târziu că a văzut-o pe femeie împiedicându-se de găleată. "" Avocatul supermarketului încearcă să găsească ultimul răspuns al clientului. În cazul în care judecătorul respinge cererea inculpatului și permite ca răspunsul clientului să rămână în picioare, cel mai probabil se va datora faptului că",Răspunsul clientului a fost invitat de întrebarea avocatului supermarketului.,Răspunsul clientului s-a bazat pe cunoștințe de primă mână.,Răspunsul clientului a fost o declarație de percepție recentă.,Răspunsul clientului a fost o impresie senzorială prezentă.,A
"Un fermier este în prezent proprietarul unei parcele de teren desemnată ca ""A. "" Este cea mai mare dintre cele două proprietăți vecine de pe un munte. Un fermier este proprietarul parcelei ""B"", care este situată mai jos decât ""A"" pe versantul muntelui. În 2000, fermierul, care deținea ambele parcele de teren, a construit un sistem privat de drenaj. Acest sistem consta dintr-o conductă subterană care se întindea pe ambele parcele de teren. Canalizarea din parcela ""A"" a fost drenată prin sistem într-o canalizare municipală, care se afla la baza muntelui. În 2005, fermierul a vândut parcela ""B"" fermierului. Actul către fermier nu conținea nicio mențiune despre sistemul de drenaj al fermierului. Pe fiecare parcelă se află case mari în stil ranch ocupate de proprietarii respectivi. În ultimul timp, canalul de canalizare a început să emită un miros neplăcut pe parcela ""B. "" Drept urmare, fermierul a dat în judecată fermierul pentru încălcarea legii, rugându-se pentru daunele cauzate de sistemul de drenaj. Hotărârea ar trebui să fie pentru","fermierul, deoarece actul către fermier nu conținea niciun legământ care să restricționeze utilizarea pământului de către fermier.","fermierul, deoarece cauza corectă a acțiunii fermierului ar fi pentru neplăcere, mai degrabă decât pentru încălcare.","fermierul, deoarece sistemul de drenaj a fost cauza proximă a daunelor reclamantului din punct de vedere juridic.","fermierul, deoarece fermierul nu avea dreptul să-și îmbunătățească propriul teren într-un mod care să dăuneze altuia.",B
"O femeie de 54 de ani vine la birou pentru că a avut dureri intermitente de împușcături pe obrazul și maxilarul drept în ultimele 3 săptămâni. Fiecare episod de durere durează 1 secundă sau mai puțin. Durerea este adesea declanșată de aerul rece, mestecatul, stimularea tactilă și spălarea dinților. Nu a avut traume la nivelul feței sau capului. Istoricul medical este remarcabil pentru durerile de cap de tensiune, obezitatea și chirurgia by-pass gastric. Ea are 165 cm (5 ft 5 in) înălțime și cântărește 62 kg (137 lb); IMC este de 23 kg / m2 . Semnele vitale sunt normale. Pacientul nu poate tolera atingerea peste partea dreaptă a feței. Nu există slăbiciune facială sau pierderea senzației. Restul examenului fizic nu arată anomalii. Scanarea CT a capului cu și fără contrast nu arată anomalii. Care dintre următoarele este cea mai potrivită farmacoterapie în acest moment?",Carbamazepină,Lamotrigină,Levetiracetam,Topiramat,A
"Studiile privind etiologia schizofreniei au indicat o predispoziție genetică la această afecțiune, dar sunt implicați și alți factori. Din cunoștințele dvs. despre subiect, identificați care dintre următoarele afirmații este incorectă.",Excesul de dopamină sau sensibilitatea la dopamină ar putea fi un factor care contribuie.,Pacienții albi sunt mai simptomatici.,Remisia de la starea din lumea a treia este de 65%.,O rată mai mică de schizofrenie diagnosticată în rândul afro-americanilor.,D
"Un angajat al unei mari firme de producție consideră că munca este plictisitoare și urmărește slujba numai pentru bani. Angajatul are performanțe minime și nu este motivat, astfel încât să producă cea mai mare cantitate sau o calitate mai bună. Conform teoriei celor doi factori a lui F. Herzberg, cel mai bun mod 10 de a crește auto-motivația acestui lucrător ar fi",să ofere o creștere și un salariu stimulativ pentru o productivitate mai mare,Reproiectați locul de muncă pentru a oferi o provocare și un sentiment de realizare,creșterea oportunităților de interacțiune socială informată,oferă angajatului un val de locuri de muncă care poartă un prestigiu mai mare,B
Care dintre următoarele descrie cel mai bine orientările etice privind intimitățile sexuale cu foștii clienți ai terapiei?,Psihologilor le este interzis să aibă intimități sexuale cu foștii clienți de terapie în orice circumstanțe.,Psihologilor le este interzis să aibă intimități sexuale cu foștii clienți de terapie timp de cel puțin un an de la încetarea terapiei.,"Psihologilor le este interzis să aibă intimități sexuale cu foștii clienți ai terapiei în anumite circumstanțe (de exemplu, atunci când există un risc de exploatare).",Psihologilor nu le este interzis să aibă intimități sexuale cu foștii clienți ai terapiei.,C
Cercetările privind achiziția celei de-a doua limbi au arătat care dintre următoarele despre copiii care dobândesc o a doua limbă,Dezvoltarea lor cognitivă este întârziată,Ei au o articulare mai bună decât copiii care nu sunt bilingvi,Competența lor în limba maternă nu are niciun efect asupra ratei de dobândire a celei de-a doua limbi,Au crescut flexibilitatea cognitivă,D
În ce domeniu al relațiilor publice este probabil să implice lobby-ul?,Corporatist,Relații financiare,Afaceri publice,Business to business,C
"În contextul globalizării, cum putem defini cel mai bine termenul ""dezvoltare""?",Termenul dezvoltare se referă la condiția umană în care există libertate față de frică și lipsă; Există suficiente resurse pentru a susține viața și această viață poate exista într-o stare liberă de amenințarea sau amenințarea percepută a întreruperii bruște.,"Pentru a fi considerată dezvoltată, o națiune trebuie să fi atins un anumit statut economic și politic în cadrul sistemului global de stat; Criteriul a ceea ce constituie o stare ""dezvoltată"" este astfel definit de aceste cerințe de interacțiune în acest sistem.","Dezvoltarea este un mijloc de abordare a inegalităților care însoțesc globalizarea neoliberală. În acest context, dezvoltarea se referă la capacitatea unei populații sau comunități de a utiliza eficient resursele și de a crește eficiența producției și distribuției, promovând distribuția mai echitabilă a veniturilor în cadrul societății.","Dezvoltarea unei comunități se referă la sistemele de valori ideologice și etice la care subscrie populația sa. În sistemul internațional globalizat, aceasta se referă la adoptarea ideologiei democratice liberale occidentale și a economiei de piață liberă.",C
Care dintre următoarele descrie cel mai bine eurocentrismul?,Eurocentrismul este un stil de analiză în care societățile europene sunt comparate cu societățile non-europene pentru a produce o comparație imparțială a meritelor relative ale fiecăreia.,Eurocentrismul este un stil de gândire în care evaluarea și evaluarea societăților non-europene este formulată în termeni de ipoteze culturale și prejudecăți ale europenilor.,Eurocentrismul descrie studii sau lucrări științifice care iau în considerare doar sistemele politice sau economice europene.,Toate aceste opțiuni.,B
Care dintre următoarele teorii se concentrează asupra modului în care societatea reușește să desfășoare activitățile necesare pentru menținerea ordinii și stabilității?,funcționalism,Interacționism,Teoria alegerii raționale,Teoria conflictelor,A
Care dintre următoarele este un document personal cu acces închis?,"""Cartea albă"" a guvernului",Fișe medicale confidențiale,Registrul contabil al gospodăriei,registrul de actiuni al unei intreprinderi,C
Care dintre următoarele puncte sprijină argumentul unilateralismului american?,Hegemonie binevoitoare,Ineficiența multilateralismului,Puterea americană,Toate cele de mai sus,D
Ce boală nu provoacă virusurile herpetice?,Paralizie infantilă,Encefalita,Boala cu transmitere sexuală,Cancer,A
Scopul unui studiu dublu-orb sau dublu-mascat este:,Realizarea comparabilității subiecților tratați și netratați,Reduceți efectele variației eșantionării,Evitați părtinirea observatorului și a subiectului,Evitați părtinirea observatorului și variația eșantionării,B
 Textul clasic Daodejing este cunoscut sub ce titlu în limba engleză?,Clasicul schimbărilor,Clasicul drumului și al puterii,Clasicul femeilor,Clasicul filosofiei,B
 Communidades de Base este asociat cu care dintre următoarele?,Episcopul Oscar Romero,Rezistență și reînnoire,Demnitatea tuturor ființelor umane,Toate cele de mai sus,D
Procurorul general este șeful care dintre următoarele entități?,Comisia juridică a Senatului,Departamentul de Justiție,Departamentul de Stat,Corpul judecătorului avocat general,B
Liniile câmpului magnetic în jurul unei forme de sârmă purtătoare de curent,Cercuri,linii radiale,curenți turbionari,bucle energetice,A
"Termenul ""chili con carne"" se referă la chili cu ce?",fasole,carne,brânză,ardei iute,B
Care dintre următoarele descrie cel mai bine situația după creșterea prețului la un produs care are o cerere inelastică?,Cantitatea cerută nu se va schimba.,Cantitatea cerută va crește.,Veniturile totale vor scădea.,Veniturile totale nu se vor modifica.,A
