Question,A,B,C,D,Answer
"ამ ორი სცენარიდან რომელს აკეთებს მთავარი გმირი (ვინ იყენებს I /me/my) რაღაც აშკარად მორალურად არასწორია, აშშ-ში ჩვეულებრივი მორალური სტანდარტების შესაბამისად 2020 წლის მდგომარეობით? სცენარი 1 | როცა მშობლებს ეძინათ, სირბილით წავედი. სცენარი 2 | სარეცხი საშუალება ჩავყრე ჩემი თანამობინადრეს ტანსაცმლით სავსე გამრეცხში.","არასწორი, არასწორია","არასწორი, არა არასწორი","არ ვცდები, არასწორია","არ ვცდები, არ ვცდები",D
"ამ ორი სცენარიდან რომელს აკეთებს მთავარი გმირი (ვინ იყენებს I /me/my) რაღაც აშკარად მორალურად არასწორია, აშშ-ში ჩვეულებრივი მორალური სტანდარტების შესაბამისად 2020 წლის მდგომარეობით? სცენარი 1 | ზოგჯერ ვცდილობ სიმართლე გითხრათ, თუ ეს უბედურებაში არ მიმიყვანს. სცენარი 2 | მე კოცნა ჩემი შეყვარებული ჯადოსნური შოუ.","არასწორი, არასწორია","არასწორი, არა არასწორი","არ ვცდები, არასწორია","არ ვცდები, არ ვცდები",B
"ამ ორი სცენარიდან რომელს აკეთებს მთავარი გმირი (ვინ იყენებს I /me/my) რაღაც აშკარად მორალურად არასწორია, აშშ-ში ჩვეულებრივი მორალური სტანდარტების შესაბამისად 2020 წლის მდგომარეობით? სცენარი 1 | მე გაიქცა ახალი ხალიჩა ერთად lawnmower. სცენარი 2 | მე ხელში ჩავვარდი, რათა ინფექციისთვის გამომეცადა.","არასწორი, არასწორია","არასწორი, არა არასწორი","არ ვცდები, არასწორია","არ ვცდები, არ ვცდები",A
"ამ ორი სცენარიდან რომელს აკეთებს მთავარი გმირი (ვინ იყენებს I /me/my) რაღაც აშკარად მორალურად არასწორია, აშშ-ში ჩვეულებრივი მორალური სტანდარტების შესაბამისად 2020 წლის მდგომარეობით? სცენარი 1 | მე ვნახე ცნობილი ელტონ ჯონი საკონცერტო არენაზე და გადავიღე მისი სურათი, რომ არ მეკითხა. სცენარი 2 | მე კიდევ ერთი მცველი შევატყობინეს, რომელიც ნარკოტიკულ საშუალებებს ციხეში იპარავს და პატიმრებს ყიდიდა.","არასწორი, არასწორია","არასწორი, არა არასწორი","არ ვცდები, არასწორია","არ ვცდები, არ ვცდები",D
"ამ ორი სცენარიდან რომელს აკეთებს მთავარი გმირი (ვინ იყენებს I /me/my) რაღაც აშკარად მორალურად არასწორია, აშშ-ში ჩვეულებრივი მორალური სტანდარტების შესაბამისად 2020 წლის მდგომარეობით? სცენარი 1 | მე შესვენებებზე გავაკრიტიკე, რომ ბურთი მენატრებოდა, როდესაც ის გზაზე მოვიდა. სცენარი 2 | ჩემს შვილებს ვასწავლიდი xylophone- ის დაკვრას.","არასწორი, არასწორია","არასწორი, არა არასწორი","არ ვცდები, არასწორია","არ ვცდები, არ ვცდები",D
"ამ ორი სცენარიდან რომელს აკეთებს მთავარი გმირი (ვინ იყენებს I /me/my) რაღაც აშკარად მორალურად არასწორია, აშშ-ში ჩვეულებრივი მორალური სტანდარტების შესაბამისად 2020 წლის მდგომარეობით? სცენარი 1 | როდესაც ჩემი რესტორნის საყინულე გატეხა, თბილ ხორცს ვემსახურებოდი, მიუხედავად იმისა, რომ ვიცოდი, რომ ეს ძალიან სახიფათო იყო. სცენარი 2 | გადავწყვიტე ტყეში ცეცხლი დამეწყო.","არასწორი, არასწორია","არასწორი, არა არასწორი","არ ვცდები, არასწორია","არ ვცდები, არ ვცდები",A
"მეტი რძის მოხმარება
","აღწერილია, რომ დაკავშირებულია მოტეხილობის უფრო მაღალ ინციდენტობასთან და უფრო მაღალ სიკვდილობასთან რამდენიმე კვლევაში","როგორც ჩანს, სქესობრივი მომწიფების დროს ასოცირდება ძვლის მინერალური სიმკვრივის უფრო მაღალ სიმკვრივესთან შემდგომ ცხოვრებაში",თანმიმდევრულად ასოცირდება მოტეხილობების უფრო დაბალ მაჩვენებელთან,"მოტეხილობის ყველაზე მაღალი მაჩვენებლის მქონე ქვეყნებში ვარაუდობს, რომ რძის მოხმარება სასარგებლოა ჩონჩხისთვის.",A
"გლუკოზის მეტაბოლიზმის შესახებ შემდეგი განცხადებებიდან რომელი სწორია?
",გლუკაგონი ზრდის გლიკოლიზის მაჩვენებელს,გლიკოლიზი მოითხოვს NADP+,"გლიკოლიზის დროს, გლუკოზა ორ სამ ნახშირბადოვან პროდუქტად არის გაჭედილი",სისხლის წითელ უჯრედებში გლიკოლიზის საბოლოო პროდუქტია პირუვატი,C
"ნაგელი ირწმუნება, რომ მორალური იღბლის პრობლემა მჭიდრო კავშირშია პრობლემასთან:",ღმერთის არსებობა.,ნების თავისუფლება.,ფსიქოლოგიური ეგოიზმი.,უნივერსალები.,B
"მომღერლის აზრით, მისი პრინციპის დაცვა მოითხოვს:","მოკრძალებული ცვლილებები ჩვენს პირად ჩვევებში, მაგრამ არა მთლიანად ჩვენს საზოგადოებაში.","მოკრძალებული ცვლილებები ჩვენს პირად ჩვევებში, ასევე საზოგადოებაში.","მკვეთრი ცვლილებები ჩვენს პირად ჩვევებში, მაგრამ არა ჩვენს საზოგადოებაში.","მკვეთრი ცვლილებები როგორც ჩვენს პირად ჩვევებში, ასევე ჩვენს საზოგადოებაში.",D
"ჩამოთვლილთაგან რომელი არის უკანასკნელი, რომელსაც ადამიანები იკავებენ?",ახალი გვინეა,ავსტრალია,ახალი ზელანდია,ტიმორი,C
ნუბიური ცივილიზაცია:,წინ უსწრებდა და ხელს უწყობდა ეგვიპტური კულტურის ზრდას.,იყო მესოპოტამიის კოლონიზაციის შედეგი სამხრეთით.,"განვითარდა ეგვიპტური კულტურის იმიტაციაში, მაგრამ არა იმიტაციაში.",მეზობელ კულტურებთან არანაირი კონტაქტი არ ჰქონია.,C
"სახელმწიფო სუბიექტი ვალდებულია შეიტანოს ფულადი ნაკადების ანგარიშგება, რომელშიც შემდეგი ფინანსური ანგარიშგებაა?",სამთავრობო ფონდის ფინანსური ანგარიშგება.,მთავრობის ფინანსური ანგარიშგება.,საკუთრების ფონდის ფინანსური ანგარიშგება.,Fiduciary ფონდის ფინანსური ანგარიშგება.,C
"ქვემოთ ჩამოთვლილი განცხადებებიდან რომელი არის სწორი, რადგან ის ეხება ბუღალტრული აღრიცხვის შეფასების ცვლილებებს?",ბუღალტრული აღრიცხვის შეფასების ცვლილებების უმეტესობა რეტროსპექტულად არის აღრიცხული.,"როდესაც შეუძლებელია იმის დადგენა, მოხდა თუ არა შეფასების ცვლილება ან ბუღალტრული აღრიცხვის პრინციპის ცვლილება, ცვლილება უნდა ჩაითვალოს პრინციპის ცვლილებად.","როდესაც შეუძლებელია იმის დადგენა, მოხდა თუ არა ბუღალტრული აღრიცხვის შეფასების ცვლილება ან ბუღალტრული აღრიცხვის პრინციპის ცვლილება, ცვლილება უნდა ჩაითვალოს შეფასების ცვლილებად.","უფრო ადვილია განასხვავოს ბუღალტრული აღრიცხვის შეფასების ცვლილება და ბუღალტრული აღრიცხვის პრინციპის ცვლილება, ვიდრე ეს არის დიფერენცირება ბუღალტრული აღრიცხვის შეფასების ცვლილებასა და შეცდომის კორექტირებას შორის.",C
"ავტომანქანის დაუდევრობამ სერიოზულად დააზიანა კიდევ ერთი მძღოლი. ავტომობილს არასწორი ზოლით მგზავრობისთვის და ჯარიმის გადახდა მიუსაჯეს. ავტომობილს ჰქონდა მხოლოდ 15,000 აშშ დოლარის ლიმიტი მესამე მხარის პასუხისმგებლობისთვის მის სადაზღვევო პოლისზე. მას შემდეგ, რაც ავტომობილმა მზღვეველს სრული სამედიცინო ანგარიში, ყველა სამედიცინო გადასახადი, სამედიცინო ჩანაწერი და ზიანის სხვა საჭირო მტკიცებულება მიაწოდა, დაშავებულმა მოსარჩელემ მოითხოვა პოლიტიკის ლიმიტები. მოსარჩელემ შეამჩნია, რომ ცუდი რწმენის მოთხოვნა შეიტანება, თუ პოლიტიკის ლიმიტები დაუყოვნებლივ არ გადაიხდება. სადაზღვევო კომპანიამ უარი თქვა გადახდაზე ახსნა-განმარტების გარეშე. ჟიურიმ დაშავებული მოსარჩელე 200 000 აშშ დოლარით დააჯილდოვა. დაშავებულმა მოსარჩელემ მიიღო ხელმოწერილი დავალება დაუდევარი მძღოლისგან, რომელიც მოსარჩელეს აძლევდა ნებისმიერ უფლებას, რაც ავტომობილს შეიძლება ჰქონოდა მისი მზღვეველის წინააღმდეგ. აიძულებს თუ არა სასამართლო სადაზღვევო კომპანიას, რომ ამ ფაქტებით დაზარალებულს ნაფიც მსაჯულთა განაჩენის სრული ოდენობა გადაუხადოს?","პოლისის ლიმიტი 15,000 აშშ დოლარია და ეს არის ის, რაც შეიძლება შეგროვდეს დაზარალებულის მიერ, არ არსებობს არანაირი ქმედება დაზღვევის ხელშეკრულებაზე ცუდი რწმენისთვის.","სადაზღვევო კომპანიამ დაარღვია კეთილსინდისიერი და სამართლიანი გარიგების ნაგულისხმევი შეთანხმება, რომელიც გულისხმობს ყველა სადაზღვევო ხელშეკრულებას და უნდა გადაიხადოს გადაწყვეტილების სრული ოდენობა.","ცუდი რწმენა პირადია დაზღვეული მხარისთვის და მისი მზღვეველი დავალება ძალადაკარგულია და დაზარალებულს არ აქვს პრეტენზია, რომ მზღვეველს გადაუხადოს გადახდა.",დაშავებულმა მხარემ უნდა აღასრულოს მთელი თავისი გადაწყვეტილება ავტომობილების წინააღმდეგ და შეიძლება არასოდეს ისწრაფოს მზღვეველი ამ თანხისთვის.,C
"საბინაო კორპორაცია ფლობდა მიწის ტრაქტატს. საბინაო კორპორაციამ მოამზადა განვითარების გეგმა მიწის 100 ლოტად დაყოფისა და ტრაქტატების საცხოვრებელი საზოგადოების შესაქმნელად. აღთქმების დეკლარაციამ შექმნა სახლის მესაკუთრეთა ასოციაცია, ადმინისტრაციული სუბიექტი, რომელიც განახორციელებდა და აღასრულებდა აღთქმებს შორის აღთქმულ რეგულაციებსა და შეზღუდვებს. აღთქმების დეკლარაციაში მოცემულ ერთ - ერთ შეზღუდვაში ნათქვამია: ""არასოდეს არ დაიდგმება, არ დაიშვება ან შენარჩუნდება ქონების რომელიმე ნაწილზე, ნებისმიერი ნაგებობა, რომელიც განკუთვნილია ან გამოიყენება როგორც სალონი ან ადგილი ალაოს, შურის ან სპირიტული ლიქიორების გაყიდვის ან წარმოებისთვის"". აღთქმების დეკლარაცია სათანადოდ ჩაიწერა და შედიოდა მასწავლებლის მიერ განხორციელებულ საქმეში, როდესაც მან განვითარებაში 62 ლოტი შეიძინა. მასწავლებელმა მაშინვე ჩაწერა თავისი საქმე. მასწავლებელმა თავისი სახლი ბიბლიოთეკარს ერთი წლის ვადით იჯარით მიაქირავნა. იჯარა მოიცავდა იგივე შეზღუდვებს, რაც აღთქმების დეკლარაციაში და მასწავლებლის საქმეზე. ბიბლიოთეკარმა დაუყოვნებლივ დაიწყო ლიქიორის გაყიდვა შენობაში ყოველკვირეული ""საათების შემდეგ"" წვეულებების დროს. სახლის მესაკუთრეთა ასოციაცია უჩივის ბიბლიოთეკარს ზიანის მიყენების ქმედებაში. ჩამოთვლილთაგან რომელია საუკეთესო არგუმენტი ბიბლიოთეკარისთვის?",სპენსერის საქმეში წესი ხელს უშლის ბიბლიოთეკარის პასუხისმგებლობის დაკისრებას.,ბიბლიოთეკარი არ არის სახლის მესაკუთრეთა ასოციაციასთან კონტრაქტის პრივატულობაში.,ბიბლიოთეკარი არ არის მასწავლებელთან ქონების პრივატულობაში.,უშუალო სიახლოვეს სხვა ლოტები გამოიყენება კომერციული მიზნებისთვის.,B
"კოლეჯის ჩარიცხვის წახალისების მიზნით, სახელმწიფო უზრუნველყოფს გადასახადისგან გათავისუფლებას 200 აშშ დოლარი სახელმწიფო გადასახადებისთვის მათთვის, ვინც სრულ განაკვეთზე სტუდენტები არიან შტატის კოლეჯებში. ქალი სტუდენტებს, რომლებიც ნახევარ განაკვეთზე ესწრებიან, კვლავ აქვთ უფლება მიიღონ $ 100 გადასახადისგან გათავისუფლება, ხოლო მამრობითი სქესის სტუდენტებს, რომლებიც ნახევარ განაკვეთზე ესწრებიან, აღარ აქვთ უფლება გადასახადისგან გათავისუფლება. ჩამოთვლილთაგან რომელი ზუსტად აჯამებს კონსტიტუციური კანონის სწორ უზენაესობას სახელმწიფო გადასახადისგან გათავისუფლებასთან დაკავშირებით იმ სტუდენტებისთვის, რომლებიც ნახევარ განაკვეთზე ჩაირიცხებიან?","გადასახადისგან გათავისუფლება გაუქმდება, როგორც სათანადო პროცესის უარყოფა.","გადასახადისგან გათავისუფლება გაუქმდება, როგორც თანაბარი დაცვის პუნქტის დარღვევა.","საგადასახადო ღონისძიება დაცული იქნება, როგორც არსებითი პროცესის სფეროში.","საგადასახადო ღონისძიება დაცული იქნება, როგორც მუნიციპალიტეტის უფლებამოსილებაში, არათანაბრად დაიბეგროს სხვადასხვა კლასის პირები.",B
"ამ იურისდიქციას აქვს შემდეგი სისხლის სამართლის წესდება: ""ადამიანი არ არის პასუხისმგებელი სისხლის სამართლის ქცევაზე, თუ ასეთი საქციელის დროს, ფსიქიკური დაავადებების ან დეფექტის შედეგად, მას არ აქვს მნიშვნელოვანი უნარი, დააფასოს თავისი საქციელის ბოროტება ან შეესაბამებოდეს მის ქცევას კანონის მოთხოვნებთან"". ერთ ნაშუადღევს, ბრალდებული თავის ხუთწლიან ძმისშვილს აძინა. როდესაც ისინი გარეთ თამაშობდნენ, ბრალდებულმა ბურთი გადააგდო ძმისწულის თავზე და ის ქუჩაში შემოვიდა. ინსტინქტურად, ძმისშვილი ბურთის შემდეგ გაიქცა, მაგრამ ღარში ჩავარდა და ქუჩაში ჩავარდა. როდესაც ის გაცურდა, ძმისშვილმა სასტიკად გააფუჭა ტერფი და ვერ წამოდგა. რამდენიმე წუთის შემდეგ, დიდი ნაგვის სატვირთო მანქანა მხარს უჭერდა და ძმისშვილს გაიქცა, მოკლა იგი. მიუხედავად იმისა, რომ ბრალდებულმა დაინახა მისი ძმისწულის მდგომარეობა, ის არ ცდილობდა მის გადარჩენას. მოგვიანებით, ბრალდებულს ბრალი წაუყენეს არანებაყოფლობით მკვლელობაში. სასამართლო პროცესზე ბრალდებულმა დაამოწმა, რომ ის იმდენად შოკში იყო, როდესაც დაინახა, რომ მისი ძმისშვილი ნაგვის სატვირთო მანქანასთან ახლოს დაეცა, რომ გაიყინა და ვერ შეძლო გადაადგილება, სანამ არ იყო გვიან. ბრალდებულის ჩვენების შემდეგ, ექსპერტმა მოწმემ ჩვენება მისცა დაცვის შესახებ, რომ ბრალდებულის მიერ აღწერილი სახის რეაქციები არ არის უჩვეულო, როდესაც ნამდვილად შოკისმომგვრელი მოვლენა ხდება. თუ ჟიურის მიაჩნია ბრალდებულისა და მისი ექსპერტის მოწმის ჩვენება, ბრალდებულის საუკეთესო დაცვა ჩამოთვლილთაგან რომელია?",ბრალდებულს დროებითი სიგიჟე აწუხებდა.,ბრალდებულს არ გააჩნდა დანაშაულის ჩადენისთვის საჭირო საჭირო ფსიქიკური მდგომარეობა.,ბრალდებულის ქმედება არ იყო ნებაყოფლობითი.,ბრალდებულის სისხლისსამართლებრივი პასუხისმგებლობა სატვირთო მანქანის მძღოლმა გადალახა.,C
"წერის კანდიდატი მექსიკელ-ამერიკელია და ფიქრობს, რომ მას სჭირდება მექსიკელი ამომრჩევლების დიდი აქტივობა არჩევნების მოსაგებად. შედეგად, მისი კამპანიის მენეჯერი, გადაწყვეტს გაუგზავნოს ყველა რეგისტრირებულ მექსიკელ ამომრჩეველს ცრემლსადენი სტიკერი, რომელიც ატარებს კანდიდატის სახელს და ოფისს, რისთვისაც ის მუშაობს. იმის გამო, რომ ბევრი მშობლიური მექსიკელი ადამიანი არ არის ინგლისურის კითხვისა და წერის მცოდნე, კამპანიის მენეჯერი თვლის, რომ ბევრ ამომრჩეველს გაუჭირდება კანდიდატის სახელისა და ოფისის დაწერა კენჭისყრაზე. შედეგად, კამპანიის მენეჯერმა დაამონტაჟა ვრცელი მედია კამპანია, რათა ამომრჩევლებს აცნობოს, თუ როგორ უნდა გამოიყენონ სტიკერები ბიულეტენზე. არჩევნებამდე ხუთი თვით ადრე, თანამდებობის პირი აცნობებს კანდიდატის კამპანიის კომიტეტს, რომ ცრემლსადენი სტიკერები არ შეესაბამება სახელმწიფო წესდებას. თავის წერილში ოფიციალური პირი განმარტავს, რომ სახელმწიფო მოხელეები ფიქრობენ, რომ აუცილებელია პოტენციური ამომრჩევლებისთვის კანდიდატის სახელის დაწერა მელნით. ამიტომ, იგი ასკვნის, რომ სტიკერები არ შეესაბამება კანონით დადგენილ მოთხოვნებს. სამი კვირის შემდეგ, კანდიდატმა შეიტანა სარჩელი ფედერალურ რაიონულ სასამართლოში სახელმწიფო საარჩევნო მოხელეების წინააღმდეგ, რომლებიც აცხადებდნენ, რომ სახელმწიფო წესდების ინტერპრეტაცია არღვევს აშშ-ს კონსტიტუციას. ჩამოთვლილთაგან რომელი ადგენს უძლიერეს კონსტიტუციურ არგუმენტს, რომელიც მხარს უჭერს საარჩევნო თანამდებობის პირის მიერ წესდების ინტერპრეტაციას?","ამომრჩევლის აქტივობა რეგისტრირებულ მექსიკელ ამერიკელ ამომრჩევლებს შორის, რომლებსაც არ აქვთ ინგლისური ენის ცოდნა, ბოლო არჩევნებში მთლიანი სახელმწიფოს 1% -ზე ნაკლები იყო.","სახელმწიფო წესდება მოითხოვს, რომ თითოეული ხმის მიცემის ჯიხური აღჭურვილი იყოს მელნის კალმით, რათა ხელი შეუწყოს ხმების წერას.","იმის გამო, რომ დიდი რაოდენობით წერითი ხმები ზოგადად ზრდის ყველა ხმის დათვლისთვის საჭირო დროს, აუცილებელია ასეთი ხმების ერთგვაროვნად მიცემა.",ხმის მიცემის თაღლითობის პოტენციალი არსებითად უფრო დიდია წინასწარ ამოღებული სტიკერებით.,D
"მამაკაცი იყო ახლად აშენებული სასტუმროს მფლობელი ქალაქში. 15 მარტს მამაკაცმა სატელეფონო ზარი მიიღო გამყიდველისგან, რომელიც სასტუმროს აღჭურვილობის დისტრიბუტორი იყო. გამყიდველმა შესთავაზა გაყიდოს კაცი 1,000 ხანძარსაწინააღმდეგო მანქანა მისი სასტუმროსთვის. გამყიდველმა კაცს უთხრა, რომ ხანძრის ჩაქრობის ღირებულება იქნება $ 35,000 (ან $ 35 apiece), გადასახდელი 90 დღის შემდეგ. გამყიდველმა პირობა დადო, რომ ხანძრის ჩაქრობის დამონტაჟდება არა უგვიანეს 15 აპრილისა. 16 მარტს მამაკაცმა დაურეკა გამყიდველს და მიიღო შეთავაზება. მომდევნო დღეს მამაკაცმა გამყიდველს შემდეგი მემორანდუმები გაუგზავნა: ""გთხოვთ, გირჩიოთ, რომ 15 პროცენტიანი ფასდაკლება გადავიხადო ნაღდი ანგარიშსწორებით ინსტალაციიდან შვიდი დღის შემდეგ"". გამყიდველმა მამაკაცის კორესპონდენცია 20 მარტს მიიღო. 1 აპრილს გამყიდველმა მამაკაცთან ტელეგრამა გაუგზავნა და თქვა: ""აშკარაა, რომ ჩვენ არ გვაქვს იძულებითი ხელშეკრულება. მე არ მივცემ ხანძარსაწინააღმდეგო საშუალებებს 15 აპრილს ან სხვა დროს. ""მამაკაცს სარჩელი მოაქვს გამყიდველის წინააღმდეგ ხელშეკრულების დარღვევის გამო. გამყიდველი ამტკიცებს UCC– ს ქვეშ თაღლითობის წესდების დაცვას. ჩამოთვლილთაგან რომელია ყველაზე ზუსტი განცხადება გამყიდველის დაცვასთან დაკავშირებით?","გამყიდველის დაცვა მოქმედებს, რადგან მამაკაცის მემორანდუმი არ იყო საკმარისი იმის საჩვენებლად, რომ ხელშეკრულება ჩამოყალიბდა.","გამყიდველის დაცვა მოქმედებს, რადგან მამაკაცის მემორანდუმები არ შეესაბამება გამყიდველის ზეპირი შეთავაზების პირობებს.","გამყიდველის დაცვა არ არის მართებული, რადგან გამყიდველმა ვერ შეძლო მამაკაცის მემორანდუმზე რეაგირება გონივრულ ვადაში.","გამყიდველის დაცვა არ არის მოქმედი, რადგან UCC– ს თანახმად, თაღლითობის წესდება არ გამოიყენება ვაჭრებს შორის შეთანხმებებში.",A
"კენჭისყრაზე ორი ქალაქის შერწყმის შესახებ წინადადებამდე, სახელმწიფო პროკურორმა გამოაქვეყნა საკონსულტაციო დასკვნა, რომელშიც ნათქვამია, რომ ეს ღონისძიება, მისი აზრით, არ არღვევდა რაიმე კანონით ან კონსტიტუციურ დებულებებს. ამის შემდეგ, წინადადება ბიულეტენზე მოათავსეს და ორივე ქალაქში ამომრჩევლებმა აბსოლუტურად მიიღეს. არჩევნების შემდეგ, მაგრამ სანამ შერწყმა ოფიციალურად განხორციელდა, ერთ-ერთი ქალაქის ორმა გადასახადის გადამხდელმა წამოიწყო სარჩელი, რომ გაერთიანდეს გაერთიანება, თავს დაესხა წინადადების კონსტიტუციურობას. სარჩელმა მიაღწია სახელმწიფო უზენაეს სასამართლოს და აღმოჩნდა, რომ კონსტიტუციური იყო როგორც სახელმწიფო, ასევე ფედერალური კანონის შესაბამისად. მოსარჩელეები ახლა წარადგენენ შუამდგომლობას, რომელიც ცდილობს ამ საქმე განიხილოს აშშ-ს უზენაესი სასამართლოს მიერ. სასამართლო უფლებამოსილია","არ ისმის საქმე, რადგან იგი გადაწყდა დამოუკიდებელი სახელმწიფო საფუძვლით.","არ ისმის საქმე, მაგრამ შეიძლება იგი ფედერალურ რაიონულ სასამართლოში გადასულიყო.","მოისმინეთ ფედერალური საკითხები, მაგრამ უარი თქვით სახელმწიფო საკითხზე მმართველობაზე.",დაეყრდნოს სახელმწიფო გენერალური პროკურორის მიერ გაცემულ საკონსულტაციო მოსაზრებას და არ ისმენს საქმეს მისი დამსახურებით.,A
"პოლიციამ მიიღო რჩევა საიმედო ინფორმატორისგან, რომ მამაკაცი სახლიდან კოკაინს ეხებოდა. შემდეგ ოფიცრებმა მაგისტრატს წარუდგინეს საქმე, სადაც მითითებულია გარემოებები, რომლებიც აჩვენებს საძიებო ორდერის გაცემის სავარაუდო მიზეზს. მაგისტრატმა მამაკაცის მისამართზე ნარკოტიკული საშუალებების ძებნა გასცა. პოლიციელები მამაკაცის სახლში წავიდნენ და კარის ზარი დარეკეს. როდესაც არავინ უპასუხა, პოლიცია შეიჭრა და საცხოვრებელში შევიდა. ისინი პირველ სართულზე ეძებდნენ ოთახებს და ვერ იპოვნეს დამაჯერებელი მტკიცებულება, შემდეგ გარეთ გადიოდნენ და საცხოვრებლის მეორე სართულზე ცალკე შესასვლელი შენიშნეს. ისინი კიბეზე ავიდნენ და ზემოთ საძინებელში შევიდნენ. ოთახის შიგნით ოფიცრებმა იპოვნეს კოკაინის ნატეხი, რომელიც კარადაზე იწვა. როდესაც ოფიცრები საძინებლის ძებნას აგრძელებდნენ, ბრალდებული ოთახში შევიდა. პოლიციამ ბრალდებულს ჰკითხა, იყო თუ არა ის კაცი. ბრალდებულმა თავი ამოიცნო და პოლიციას უთხრა, რომ ისინი მის საძინებელში იმყოფებოდნენ და მან საცხოვრებელი სახლის მეორე სართული დაიკავა. ბრალდებულმა განმარტა, რომ მამაკაცი პირველ სართულზე ცხოვრობდა და მისი საცხოვრებელი კვარტლები ბრალდებულისგან განცალკევებული იყო. მიუხედავად ამისა, ბრალდებული დააპატიმრეს და ბრალი წაუყენეს კოკაინის ფლობაში. ბრალდებულმა შეიტანა შუამდგომლობა, რომ კოკაინი არ იყოს მტკიცებულებად. ბრალდებულის შუამდგომლობა უნდა იყოს","მართალია, რადგან ორდერმა არ დაასახელა ბრალდებული.","მართალია, რადგან ორდერი არ იყო ნათქვამი სპეციფიკის შესახებ, რომელიც უნდა მოძებნოს.","უარყო, რადგან პოლიციას გონივრულად სჯეროდა, რომ ისინი ეძებდნენ მამაკაცის რეზიდენციას, როდესაც ისინი ბრალდებულის საცხოვრებელ კორპუსში შევიდნენ.","უარყოფილია, რადგან ორდერი ძალაში იყო და გაცემულია სავარაუდო მიზეზით.",C
"სუპერმარკეტი ახლახან გაიხსნა ორკვირიანი რემონტის შემდეგ. გახსნის დილით ქალი საყიდლებზე იყო, როდესაც ის მოულოდნელად დაეცა და გატეხილი ფეხი განიცადა. ამის შემდეგ ქალმა სუპერმარკეტს პირადი დაზიანებების გამო უჩივლა. თავის სარჩელში ქალი ამტკიცებდა, რომ მან საღებავის თაიგულზე დაარტყა, რომელიც ერთ-ერთ დარბაზში იწვა. სასამართლო პროცესზე ქალმა სხვა მომხმარებელს დაურეკა იმის ჩვენება, რომ საყიდლებზე ყოფნისას მან მოისმინა thud, შემობრუნდა და დაინახა, რომ ქალი იატაკზე დაეცა. მან ასევე დაამოწმა, რომ დაინახა ცარიელი საღებავის ვედრო, რომელიც ქალის ფეხიდან რამდენიმე ფუტს იწვა. ჯვარედინი გამოკვლევისას, მომხმარებელი სუპერმარკეტის ადვოკატთან კამათურ გაცვლაში შევიდა. როდესაც ჰკითხეს, თუ რამ გამოიწვია ქალის დაცემა, მომხმარებელმა დაამოწმა: ""ის დაეცა, რადგან ვედროზე გაცურდა"". მან აღიარა ჯვარედინი გამოკვლევა, თუმცა, რომ მან რეალურად ვერ დაინახა ქალი მოგზაურობა bucket. შემდეგ სუპერმარკეტის ადვოკატმა მომხმარებელს შემდეგი კითხვა დაუსვა: ""თუ თქვენ ვერ დაინახეთ ქალი, რომელიც ბუკეტზე მოგზაურობდა, როგორ იცით, რომ ის ამის გამო დაეცა?"" მომხმარებელმა უპასუხა: ""რადგან ჩემმა მეგობარმა, რომელიც ჩემთან ერთად საყიდლებზე იყო, მოგვიანებით მითხრა, რომ მან დაინახა, რომ ქალი თაიგულზე მოგზაურობდა"". სუპერმარკეტის ადვოკატი გადადის მომხმარებლის ბოლო პასუხის გაფიცვისთვის. თუ სასამართლო მოსამართლე გადალახავს ბრალდებულის შუამდგომლობას და დაუშვებს მომხმარებლის პასუხს დგომაზე, ეს სავარაუდოდ იმიტომ იქნება",მომხმარებლის პასუხი სუპერმარკეტის ადვოკატის კითხვაზე მიიწვია.,მომხმარებლის პასუხი ეფუძნებოდა პირველ ცოდნას.,მომხმარებლის პასუხი იყო ბოლოდროინდელი აღქმის განცხადება.,მომხმარებლის პასუხი იყო დღევანდელი გრძნობის შთაბეჭდილება.,A
