Question,A,B,C,D,Answer
"Был ике сценарийҙың ҡайһыһы өсөн төп герой (кем I/me/my ҡуллана) 2020 йылға АҠШ-тағы ябай әхлаҡи нормалар буйынса әхлаҡи яҡтан дөрөҫ булмаған эш башҡара? Сценарий 1 | Ресторанымдың туңдырғысы һынғас, бик хәүефһеҙ икәнен белһәм дә, йылы ит бирҙем. Сценарий 2 | Урманда ут тоҡандырырға булдым.","Дөрөҫ түгел, дөрөҫ түгел","Дөрөҫ түгел, дөрөҫ түгел","Дөрөҫ түгел, дөрөҫ түгел","Хаталанмай, хаталанмай",A
"Һөттө күберәк ҡулланыу
",Бер нисә тикшереүҙә һыныу осраҡтарының юғарыраҡ булыуы һәм үлем осраҡтарының артыуы менән бәйле тип хәбәр ителә,Бәлиғ булған саҡта һөйәк минералдарының тығыҙлығы артыу менән бәйле кеүек тойола.,Эҙмә-эҙлекле рәүештә һыныу тиҙлегенең түбәнәйеүе менән бәйле,Һыныу тиҙлеге иң юғары булған илдәрҙә һөт ҡулланыу һөлдә өсөн файҙалы тигән фекер бар.,A
"Глюкоза алмашыныуы тураһында түбәндәге әйтемдәрҙең ҡайһыһы дөрөҫ?
",Глюкагон гликолиз тиҙлеген арттыра,Гликолиз талап итә NADP+,Гликолизда глюкоза ике өс углеродлы продуктҡа бүленә.,Эритроциттарҙа гликолиздың һуңғы продукты — пируват,C
"Нагель раҫлауынса, әхлаҡи уңыш проблемаһы проблема менән тығыҙ бәйләнгән:",Алланың барлығы.,ихтыяр азатлығы.,психологик эгоизм.,универсалдар.,B
"Зингер фекеренсә, уның принцибын үтәү талап ителә:","шәхси ғәҙәттәребеҙгә тыйнаҡ үҙгәрештәр, әммә дөйөм йәмғиәтебеҙгә түгел.","шәхси ғәҙәттәребеҙгә, шулай уҡ йәмғиәткә тыйнаҡ үҙгәрештәр индереү.","шәхси ғәҙәттәребеҙгә ҡырҡа үҙгәрештәр индереү, әммә йәмғиәтебеҙгә түгел.","шәхси ғәҙәттәребеҙгә лә, йәмғиәтебеҙгә лә ҡырҡа үҙгәрештәр индереү.",D
Түбәндәгеләрҙең ҡайһыһын кеше биләй?,Яңы Гвинея,Австралия,Яңы Зеландия,Тимор,C
Нубия цивилизацияһы:,мысыр мәҙәниәтенең күтәрелеүенә этәргес биргән һәм алданған.,көньяҡта месопотамия колонизацияһы һөҙөмтәһе була.,"Мысыр мәҙәниәтенә яуап итеп үҫешкән, әммә оҡшатып түгел.",күрше мәҙәниәттәр менән бәйләнештәре булмаған.,C
Дәүләт субъекты аҡса ағымдары тураһында ғаризаны түбәндәге финанс сроктарының ҡайһыһына индерергә тейеш?,Хөкүмәт фондының финанс счеттары.,Дәүләт финанс һығымталары.,Шәхси фондтың финанс счеттары.,Фидуциар фондтың финанс счеттары.,C
Бухгалтер иҫәбе сметаһындағы үҙгәрештәргә ҡағылышлы түбәндәге белдереүҙәрҙең ҡайһыһы дөрөҫ?,Иҫәп-хисап сметаһындағы үҙгәрештәрҙең күбеһе ретроспектив иҫәпкә алына.,"Смета үҙгәргәнме, әллә бухгалтер иҫәбе принцибы үҙгәргәнме икәнен билдәләү мөмкин булмағанда, үҙгәреш принципиаль үҙгәреш тип һаналырға тейеш.","Бухгалтер иҫәбе сметаһының үҙгәреүен йәки бухгалтер иҫәбе принцибының үҙгәреүен билдәләү мөмкин булмаған осраҡта, үҙгәреш сметаны үҙгәртеү тип һаналырға тейеш.",Бухгалтер иҫәбе сметаһының үҙгәреүе менән бухгалтер иҫәбе принцибының үҙгәреүен айырыу бухгалтер иҫәбе сметаһының үҙгәреүе менән хатаны төҙәтеү араһында дифференциациялауға ҡарағанда еңелерәк.,C
"Автоһәүәҫкәрҙең иғтибарһыҙ идара итеүе икенсе водителде ауыр йәрәхәтләй. Автоһәүәҫкәр дөрөҫ булмаған һыҙатта йөрөгәне өсөн килтерелгән һәм штраф түләгән. Автоһәүәҫкәрҙең страховка полисы буйынса өсөнсө яҡ яуаплылығы өсөн полис лимиты ни бары 15 000 АҠШ доллары тәшкил итә. Автоһәүәҫкәрҙең страховкалаусыһын тулы медицина отчеты, бөтә медицина түләүҙәре, медицина документтары һәм зыян тураһында башҡа иҫбатлауҙар менән йыһазландырғандан һуң, зыян күргән дәғүәсе полис сиктәрен талап итә. Дәғүәсе, әгәр полис лимиттары кисекмәҫтән түләнмәһә, насар иман тураһында дәғүә белдереләсәге тураһында хәбәр итте. Страховкалаусы компания аңлатмаһыҙ түләүҙән баш тартҡан. Присяжныйҙар суды зыян күргән дәғүәсегә 200 000 АҠШ доллары күләмендә бүләк итә. Зыян күреүсе дәғүәсе һаҡһыҙ автоһәүәҫкәрҙән дәғүәсегә автоһәүәҫкәрҙең страховкалаусыһына ҡарата ниндәй ҙә булһа хоҡуҡ биреүе тураһында ҡултамғалы йөкләмә ала. Суд, моғайын, страховкалаусы компанияны ошо факттар буйынса зыян күргән кешегә присяжныйҙар хөкөмөнөң тулы суммаһын түләргә мәжбүр итерме?","Полис лимиты 15 000 АҠШ доллары тәшкил итә һәм зыян күреүсе ошоно йыя ала, страховка договоры буйынса насар иман өсөн бер ниндәй ҙә сара юҡ.",Страховкалаусы компания һәр страховка договорында асыҡ булмаған һәм хөкөм ҡарарының тулы суммаһын түләргә тейешле яҡшы иман һәм ғәҙел эш итеү тураһындағы килешеүҙе боҙған.,"Насар иман страховкаланған партия өсөн шәхси булып тора һәм уның страховкалаусыһы задание ғәмәлдән сыға, зыян күргән кешенең страховкалаусыны түләргә мәжбүр итеүгә дәғүәһе юҡ.",Зыян күргән яҡ автоһәүәҫкәргә ҡарата бөтә хөкөм ҡарарын үтәргә тейеш һәм был суммаға страховкалаусыны бер ҡасан да эҙәрлекләй алмаҫҡа тейеш.,C
"Торлаҡ корпорацияһы ер трактына эйә булған. Торлаҡ корпорацияһы ерҙе 100 лотҡа бүлеү һәм трактатта торлаҡ общинаһын булдырыу буйынса үҫеш планын әҙерләй. Килешеүҙәр декларацияһы килешеүҙәр араһында уҡылған норматив акттар һәм сикләүҙәр менән идара итеүсе һәм ғәмәлгә ашырыусы административ берәмек булған йорт хужалары берекмәһен булдыра. Килешеү декларацияһында билдәләнгән сикләүҙәрҙең береһендә былай тиелә: «Мөлкәттең ниндәй ҙә булһа бер өлөшөндә бер ваҡытта ла мал, сысҡан йәки рухлы ликер-араҡы һатыу йәки әҙерләү өсөн тәғәйенләнгән йәки файҙаланылған ниндәй ҙә булһа ҡоролма төҙөлөргә, рөхсәт ителмәҫкә йәки һаҡланырға тейеш түгел». Килешеүҙәр декларацияһы тейешле рәүештә яҙыла һәм уҡытыусы үҙләштереүҙә 62 лот һатып алғанда алған эштәргә индерелә. Уҡытыусы шунда уҡ үҙ эшен яҙып ала. Уҡытыусы үҙ йортон китапханасыға бер йылға ҡуртымға биргән. Ҡуртым килешеү декларацияһындағы кеүек сикләүҙәрҙе лә, уҡытыусы эштәрен дә үҙ эсенә ала. Китапханасы шунда уҡ аҙна һайын ""сәғәттән һуң"" кисәләр ваҡытында бинала ликер-араҡы һата башлай. Йорт хужалары ширҡәте китапханасыны зыянды түләү буйынса акцияла судҡа бирә. Китапханасы өсөн түбәндәгеләрҙең ҡайһыһы иң яҡшы аргумент булып тора?",Спенсер эшенең ҡағиҙәһе китапханасыға яуаплылыҡҡа тарттырылырға ҡамасаулай.,Китапханасы йорт хужалары ширҡәте менән килешеүгә инмәй.,Китапханасы уҡытыусы менән усадьбала юҡ.,Эргә-тирәләге башҡа лоттар коммерция маҡсаттарында ҡулланыла.,B
"Колледждарға уҡырға инеүҙе дәртләндереү маҡсатында дәүләт дәүләт эсендәге колледждарҙа штаттағы студент булғандарға дәүләт һалымдарынан 200 АҠШ доллары күләмендә һалым ташламаһы ҡаралған. Яртылаш уҡыған ҡатын-ҡыҙ студенттарға элеккесә 100 доллар һалым ташламаһы рөхсәт ителә, ә яртылаш уҡыған ир-ат студенттарға һалым түләүҙән азат итеү рөхсәт ителмәй. Яртылаш уҡырға ингән студенттарға дәүләт һалымынан азат ителеүгә ҡағылышлы конституцион хоҡуҡтың дөрөҫ ҡағиҙәһен түбәндәгеләрҙең ҡайһыһы теүәл йомғаҡлай?",Һалым түләүҙән азат итеү тейешле процесты инҡар итеү булараҡ ғәмәлдән сығарылыр ине.,Һалым түләүҙән азат итеү тиң хоҡуҡлы яҡлау положениеһын боҙоу булараҡ ғәмәлдән сығарылыр ине.,Һалым сараһы йөкмәткеле тейешле процесс өлкәһе сиктәрендәге кеүек ҡал ителер ине.,Һалым сараһы муниципалитеттың төрлө класлы кешеләргә тиңһеҙ һалым һалыу вәкәләттәре сиктәрендә ҡал ителер ине.,B
"Был юрисдикцияла түбәндәге енәйәт статуты бар: «Әгәр бындай тәртип мәлендә психик ауырыуҙар йәки етешһеҙлектәр арҡаһында үҙ ҡылығының дөрөҫ булмауын баһалау йә үҙ тәртибен закон талаптарына тап килтереү һәләте булмаһа, кеше енәйәт ҡылығы өсөн яуап бирмәй». Бер көндө төштән һуң ғәйепләнеүсе биш йәшлек ҡустыһын тәрбиәгә ала. Тышта ау уйнағанда ғәйепләнеүсе тупты ҡустыһының башына ырғыта, һәм ул урамға ауыша. Инстинкт буйынса, ҡустыһы туп артынан йүгерҙе, әммә науа өҫтөнән өскә баҫты ла урамға ҡоланы. Өскә баҫҡас, инәйе тубығын ныҡ еүешләп, тора алманы. Бер нисә минут үткәс, ҙур сүп-сар ташыусы машина артҡа сигенә һәм туғаны өҫтөнән йүгереп килеп, уны үлтерә. Ғәйепләнеүсе ҡустыһының хәлен күрһә лә, уны ҡотҡарырға тырышмай. Һуңынан ғәйепләнеүсе ирекһеҙҙән кеше үлтереүҙә ғәйепләнә. Судта ғәйепләнеүсе, ҡустыһының сүп-сар ташыусы машина эргәһенә ҡолап төшөүен күреп, шул тиклем тетрәнеүе тураһында шаһитлыҡ итә, хатта туңып, һуң булғансы хәрәкәт итә алмай. Ғәйепләнеүсенең күрһәтмәләренән һуң эксперт шаһиты яҡлау өсөн, ысын мәғәнәһендә тетрәндергес ваҡиға булғанда, ғәйепләнеүсе һүрәтләгән төрҙәге реакциялар ғәҙәти күренеш түгел, тип шаһитлыҡ итә. Әгәр присяжныйҙар суды ғәйепләнеүсенең һәм уның эксперт шаһитының күрһәтмәләренә ышанһа, ғәйепләнеүсенең иң яҡшы яҡлауы түбәндәгеләрҙән тора?",Ғәйепләнеүсе ваҡытлыса аҡылһыҙлыҡтан яфалана.,Ғәйепләнеүсенең енәйәт ҡылынған өсөн кәрәкле психик торошо булмай.,Ғәйепләнеүсенең эш итмәүе ирекле булмай.,Ғәйепләнеүсенең енәйәт яуаплылығына йөк машинаһы водителенең яуаплылығы өҫтәй.,C
"Яҙма кандидат — мексикан-американ һәм һайлауҙа еңер өсөн уға Мексика һайлаусыларының күпләп килеүе кәрәк тигән фекерҙә. Һөҙөмтәлә уның кампания идарасыһы теркәлгән һәр Мексика һайлаусыһына кандидаттың исемен һәм вазифаһын йөрөткән өҙөк-өҙөк тамға ебәрергә ҡарар итә. Мексикала тыуып үҫкән кешеләрҙең күбеһе инглиз телен уҡыуҙы һәм яҙыуҙы яҡшы белгәнгә күрә, кампания менеджеры һайлаусыларҙың күбеһенә һайлау бюллетенендә кандидаттың исемен һәм вазифаһын яҙыуҙа ҡыйынлыҡтар тыуыр тип иҫәпләй. Һөҙөмтәлә кампания идарасыһы һайлаусыларға һайлау бюллетененә тамғаларҙы нисек ҡулланыу тураһында мәғлүмәт биреү буйынса киң медиа-кампания нығытты. Һайлауға тиклем биш ай элек һайлау чиновнигы кандидаттың агитация комитетына күҙ йәштәрен түгеү тамғаларының дәүләт статутына тап килмәүе тураһында хәбәр итә. Чиновник үҙенең хатында дәүләт һайлауҙары чиновниктары потенциаль һайлаусыларға кандидаттың исемен сия менән яҙырға кәрәк тигән фекерҙә булыуын аңлата. Шуға күрә тамғалар закон менән билдәләнгән талаптарға тап килмәй тигән һығымтаға килә. Өс аҙнанан һуң кандидат федераль округ судына дәүләт һайлауҙары чиновниктарына, уларҙың дәүләт статутын аңлатыуы АҠШ Конституцияһын боҙа, тип раҫлап, дәғүә белдерә. Һайлау чиновнигының статутты аңлатыуын раҫлаған иң көслө конституцион дәлилдәр килтерелгән түбәндәгеләрҙең ҡайһыһы?",Теркәлгән Мексика американ һайлаусылары араһында инглиз телен яҡшы белгән һайлаусыларҙың тауыш биреүе һуңғы һайлауҙарҙа бөтә дәүләттең дөйөм һанының 1 проценттан кәмерәк өлөшөн тәшкил итә.,Дәүләт статуты һәр тауыш биреү будкаһын тауыштар менән яҙыуҙы еңелләштереү өсөн сиялы ҡәләм менән йыһазландырыуҙы талап итә.,"Күп һанлы яҙма тауыштар, ғөмүмән, бөтә тауыштарҙы һанау ваҡытын арттырғанға күрә, бындай тауыштарҙы берҙәм тәртиптә бирергә кәрәк.",Алдан билдәләнгән тамғалар менән тауыш биреүҙә мутлашыу потенциалы күпкә ҙурыраҡ.,D
"Ҡалала яңы төҙөлгән ҡунаҡхана хужаһы кеше булған. 15 мартта иргә ҡунаҡхана ҡорамалдарын таратыусы һатыусынан шылтыраталар. Һатыусы иргә ҡунаҡханаһы өсөн 1000 янғын һүндереү һүндереү часын һатырға тәҡдим итә. Һатыусы иргә янғын һүндереү һүндереү һүндереү машиналарының хаҡы 35 000 доллар (йәки һәр береһе 35 доллар) тәшкил итәсәген, уны тапшырғандан һуң 90 көн үткәс түләргә кәрәклеген әйтә. Һатыусы янғын һүндереү ҡоролмаларын 15 апрелдән дә һуңға ҡалғанда ҡуйырға вәғәҙәләне. 16 мартта ир һатыусыға шылтыратып тәҡдимде ҡабул итә. Икенсе көндө ир һатыусыға түбәндәге мемуарҙы ебәрә: «Зинһар, монтажланғандан һуң ете көн үткәс аҡсалата түләү өсөн 15 процент ташлама алырға кәңәш итегеҙ». Һатыусы ирҙең хатлашыуын 20 мартта ала. 1 апрелдә һатыусы иргә телеграмма ебәрә: «Күрәһең, беҙҙең ғәмәлдә мәжбүри контрактыбыҙ юҡ. Янғын һүндереү һүндереүселәренә 15 апрелдә лә, башҡа ваҡытта ла еткермәйәсәкмен. «Ир килешеүҙе боҙған өсөн һатыусыға дәғүә белдерә. Һатыусы UCC ҡарамағындағы мутлашыуҙар статутын яҡлауҙы раҫлай. Һатыусы яҡлауына ҡағылышлы түбәндәгеләрҙең ҡайһыһы иң дөрөҫө?","Һатыусы яҡлауы ғәмәлдә була, сөнки ирҙең иҫтәлеге килешеү төҙөлөүен күрһәтеү өсөн етерлек булмай.","Һатыусының яҡлауы ғәмәлдә, сөнки ирҙең мемуары һатыусының ауыҙ-тел тәҡдиме шарттарына тап килмәй.","Һатыусы яҡлауы ғәмәлдә түгел, сөнки һатыусы ирҙең иҫтәлегенә урынлы ваҡыт эсендә яуап бирә алмай.","Һатыусы яҡлауы ғәмәлдә түгел, сөнки Өфө дәүләт сауҙа комитеты ҡарамағындағы мутлашыуҙар статуты сауҙагәрҙәр араһындағы килешеүҙәрҙә ҡулланылмай.",A
"Ике ҡаласыҡты берләштереү тәҡдиме бюллетенгә ҡуйылыр алдынан дәүләт генераль прокуроры консультатив фекер әйтә, был сара, уның фекеренсә, закон менән билдәләнгән йәки конституцион положениеларҙы боҙмай, тип белдерә. Шунан һуң тәҡдим бюллетенгә ҡуйыла һәм ике ҡалала ла һайлаусылар тарафынан артыҡ ҡабул ителә. Һайлауҙарҙан һуң, әммә рәсми рәүештә ҡушылыу үткәрелгәнгә тиклем, ҡалаларҙың береһенән ике һалым түләүсе, тәҡдимдең конституцияға ярашлылығына һөжүм итеп, берләшеүгә ҡушылыу тураһында дәғүә белдерә. Дәғүә дәүләт юғары судына барып етә һәм дәүләт, шулай уҡ федераль закон буйынса конституцияға ярашлы тип табыла. Әлеге ваҡытта дәғүә белдереүселәр был һығымтаны АҠШ-тың Юғары суды ҡарауын һорап ғариза яҙа. Суд булыуы ихтимал","эште тыңламай, сөнки бойондороҡһоҙ дәүләт нигеҙҙәре буйынса хәл ителә.","эште тыңламай, әммә уны федераль округ судына биреүе ихтимал.","йәлеп ителгән федераль мәсьәләләрҙе тыңларға, әммә дәүләт мәсьәләһе буйынса ҡарар сығарыуҙан баш тартырға.",дәүләт генераль прокуроры биргән кәңәшсе фекеренә таянырға һәм эште мәнфәғәттәре буйынса ҡарамаҫҡа.,A
"Полицияға ышаныслы информаторҙан бер ирҙең өйөнән кокаин менән шөғөлләнеүе тураһында кәңәш килә. Һуңынан офицерҙар мировой судьяға тентеү ордерын биреүҙең сәбәптәрен күрһәткән аффиксты тапшыралар. Мировой судья ирҙең адресы буйынса наркотиктар эҙләү ордеры сығара. Полиция хеҙмәткәрҙәре ирҙең өйөнә барып ишек ҡыңғырауына шылтырата. Бер кем дә яуап бирмәгәс, полиция инеп торлаҡҡа инә. Улар беренсе ҡаттағы бүлмәләрҙе эҙләй һәм ғәйепле дәлилдәр тапмай, һуңынан тышҡа сығып, торлаҡтың икенсе ҡатына тиклем айырым инеү урынын күреп ҡала. Баҫҡыс буйлап күтәрелеп, өҫкә ҡарай йоҡо бүлмәһенә инделәр. Бүлмә эсендә офицерҙар күлдәктә ятҡан кокаин стачкаһын таба. Офицерҙар йоҡо бүлмәһен эҙләүҙе дауам иткәндә, ғәйепләнеүсе бүлмәгә инә. Полиция ғәйепләнеүсенең кешеме-юҡмы икәнлеген һорай. Ғәйепләнеүсе үҙен таныта һәм полицияға уларҙың йоҡо бүлмәһендә булыуын һәм торлаҡтың икенсе ҡатын биләүен әйтә. Ғәйепләнеүсе аңлатыуынса, ир беренсе ҡатта йәшәй һәм уның торлаҡтары ғәйепләнеүсенән айырым тора. Шуға ҡарамаҫтан, ғәйепләнеүсе ҡулға алына һәм кокаин һаҡлауҙа ғәйепләнә. Ғәйепләнеүсе кокаинды дәлилдәргә индереүҙән ситләтеү тураһында ғариза биргән. Ғәйепләнеүсенең ғаризаһы булырға тейеш","бирелгән, сөнки ордерҙа ғәйепләнеүсенең исеме аталмаған.","бирелгән, сөнки ордерҙа эҙләнергә тейешле майҙандың үҙенсәлеге билдәләнмәгән.","инҡар итә, сөнки полиция ғәйепләнеүсенең торлаҡ йорттарына ингәндә ирҙең резиденцияһын эҙләүҙәренә нигеҙле ышана.","кире ҡағыла, сөнки ордер ғәмәлдә була һәм ихтимал сәбәп менән сығарыла.",C
"Ремонт эштәре өсөн ике аҙналыҡ ябылғандан һуң ғына супермаркет яңынан асылды. Яңынан асылыу иртәһендә бер ҡатын сауҙа итә, ҡапыл ҡолап, аяғы һынған була. Шунан һуң ҡатын шәхси йәрәхәттәре өсөн супермаркетты судҡа бирә. Костюмында ҡатын, бер үткәүелдә ятҡан буяу буяу бутҡаһын өскә тейҙерҙе, тип белдерә. Судта ҡатын икенсе заказсыға шылтыратып, сауҙа иткәндә мыжғып торғанын ишетеп, әйләнеп ҡайтып, ҡатындың иҙәнгә ҡолауын күреүе тураһында шаһитлыҡ итә. Ул шулай уҡ ҡатындың аяғынан бер нисә фут алыҫлыҡта ятҡан буш буяу буяуын күреүе тураһында шаһитлыҡ итә. Кросс-тикшереүҙә заказсы супермаркеттың ышаныслы вәкиле менән бәхәсләшә. Ҡатындың ҡолауына нимә сәбәпсе булыуы тураһында уның фекерен һорағас, заказсы: «Ул рмағына бәрелгәнгә ҡоланы», — тип шаһитлыҡ итә. Кросс-тикшереүҙә ул ҡатындың бутҡала сәйәхәтен күрмәүен таный. Һуңынан супермаркеттың ышаныслы вәкиле заказсыға түбәндәге һорауҙы бирә: «Әгәр ҙә һеҙ ҡатындың рмағында сәйәхәт итеүен күрмәһәгеҙ, уның шуның арҡаһында ҡолағанын нисек беләһегеҙ?» Заказсы былай тип яуапланы: «Сөнки минең менән сауҙа иткән ҡыҙ ҡәрҙәшем һуңыраҡ миңә ҡатындың рмағы өҫтөнән сәйәхәт иткәнен күреүен әйтте». Супермаркеттың ышаныслы вәкиле заказсының һуңғы яуабына һуғырға күсә. Әгәр суд судьяһы ғәйепләнеүсенең ғаризаһын юҡҡа сығарып, заказсының яуабына торорға рөхсәт итһә, моғайын, сөнки",заказсының яуабын супермаркеттың ышаныслы вәкиленең һорауы саҡырған.,заказсының яуабы үҙ белеменә нигеҙләнгән.,заказсының яуабына һуңғы ҡабул итеү белдереүе яуап бирҙе.,заказсының яуабы хәҙерге мәғәнәлә тәьҫораттар ҡалдырҙы.,A
"Әлеге ваҡытта ранчо «А. » тип билдәләнгән ер посылкаһының яҙмаһы эйәһе булып тора, ул тауҙағы ике күрше мөлкәттән юғарыраҡ. Игенсе — тау буйында «А»-нан түбәнерәк урынлашҡан «В» посылкаһы хужаһы. 2000 йылда ике посылкаға ла хужа булған ранчо шәхси дренаж системаһын төҙөй. Был система ер аҫты үткәргесенән тора, ул ерҙең ике посылкаһына ла һуҙылған. «А» посылкаһынан һыу ағыҙыу система аша тау төбөндә урынлашҡан муниципаль канализацияға тиклем ағыҙыла. 2005 йылда ранчо фермерға ""В"" посылкаһын һата. Игенсегә ҡылған эштәрендә ранчоның дренаж системаһы тураһында бер һүҙ ҙә әйтелмәгән. Посылкаларҙың һәр береһендә ранчо стилендәге ҙур йорттар урынлашҡан. Һуңғы ваҡытта канализация ағыҙыу «Б.» посылкаһы аша күңелһеҙ еҫ сығара башлай, һөҙөмтәлә фермер, һыу ағыҙыу системаһы килтергән зыянды һорап, юлһыҙлыҡ менән рансыны судҡа бирә. Хөкөм булырға тейеш","рансы, сөнки игенсегә ҡылған эштәрендә ранчоның ерҙе файҙаланыуын сикләгән бер ниндәй ҙә килешеү булмаған.","рансы, сөнки фермерҙың тейешле эш итеү сәбәбе енәйәткә түгел, ә нюансҡа тура килер ине.","фермер, сөнки закон буйынса дәғүәсенең зыян күреүенең иң яҡын сәбәбе дренаж системаһы булған.","игенсе, сөнки рансы үҙ ерҙәрен икенсеһенә зыян килтерерлек итеп төҙөкләндерергә хоҡуҡлы булмаған.",B
"Кабинетҡа 54 йәшлек ҡатын һуңғы 3 аҙна эсендә уң яңағы һәм яңағы өҫтөнән өҙөк-өҙөк атыу ауыртыуы арҡаһында килә. Ауыртыуҙың һәр эпизоды 1 секунд йәки унан да кәмерәк дауам итә. Ауыртыуҙы йыш ҡына һалҡын һауа, сәйнәү, тактиль стимуллаштырыу, тешен щеткалау ҡуҙғата. Бите лә, башы ла йәрәхәтләнмәгән. Медицина тарихы көсөргәнеш баш ауыртыуы, һимереү, ашҡаҙанын урап үтеү операцияһы менән иҫ киткес ҙур. 165 см (5 фут 5 в) оҙон, ауырлығы 62 кг (137 фунт); БМИ — 23 кг/м2 . Тормошсан билдәләр нормаль. Пациент биттең уң яғына ҡағылыуға түҙеп тора алмай. Йөҙҙөң көсһөҙлөгө лә, тойғо юғалтыуы ла юҡ. Физик тикшереүҙең ҡалған өлөшөндә аномалиялар юҡ. Контраст менән һәм контрастһыҙ башты компьютер томографы бер ниндәй ҙә аномалиялар күрһәтмәй. Был ваҡытта ниндәй фармакотерапия иң ҡулайлыһы?",Карбамазепин,Ламотригин,Леветирацетам,Топирамате,A
"Шизофрения этиологияһы буйынса тикшеренеүҙәр был хәлдең генетик тәүәккәллеген күрһәтә, әммә башҡа факторҙар ҙа йәлеп ителә. Предметты белеүегеҙҙән түбәндәге әйтемдәрҙең ҡайһыһы дөрөҫ түгел икәнен асыҡлағыҙ.",Допаминдың артыҡ булыуы йәки допаминға һиҙгерлеге булышлыҡ итеүсе фактор булырға мөмкин.,Аҡ тәнле пациенттар симптоматикыраҡ.,Өсөнсө донъяла был хәлдән ремиссия — 65 %.,Африка американдары араһында диагноз ҡуйылған Шизофренияның түбәнерәк күрһәткесе.,D
"Эре етештереү фирмаһы хеҙмәткәре эште һүлпән тип таба, ә эште аҡсаға ғына алып бара. Хеҙмәткәр минималь сығыш яһай, дәртләнмәй, шуға күрә юғары һанда йәки сифатлыраҡ етештерә. Ф. Герцбергтың ике факторлы теорияһына ярашлы, был эшсенең үҙ-үҙен мотивациялауын 10-ға арттырыуҙың иң яҡшы ысулы булыр ине",ҙур етештереүсәнлек өсөн күтәреү һәм дәртләндереү түләүен тәҡдим итеү,сынығыу һәм өлгәшеү тойғоһо тәьмин итер өсөн эште яңынан проектлау,мәғлүмәтле социаль үҙ-ара эш итеү мөмкинлектәрен арттырыу,хеҙмәткәргә ҙурыраҡ абруй ҡаҙанған эш урындарын тәьмин итеү,B
Терапияның элекке клиенттары менән енси яҡынлыҡтарға ҡағылышлы этик күрһәтмәләрҙең ҡайһыһы иң яҡшыһы?,Психологтарға ниндәй ҙә булһа шарттарҙа элекке терапия клиенттары менән енси яҡынлыҡ тыйыла.,Психологтарға терапия туҡтатылғандан һуң кәмендә бер йыл элекке терапия клиенттары менән енси яҡынлыҡ тыйыла.,Психологтарға билдәле бер шарттарҙа (йәғни эксплуатация хәүефе булғанда) элекке терапия клиенттары менән енси яҡынлыҡ тыйыла.,Психологтарға элекке терапия клиенттары менән енси яҡынлыҡ тыйылмай.,C
"Икенсе телде алыу буйынса тикшеренеүҙәр күрһәтеүенсә, икенсе телде алған балалар тураһында түбәндәгеләрҙең ҡайһыһы",Уларҙың когнитив үҫеше тотҡарлана,Ике телле булмаған балаларға ҡарағанда артикуляцияһы яҡшыраҡ,Туған телде белеү икенсе телде белеү тиҙлегенә бер ниндәй ҙә йоғонто яһамай,Улар когнитив һығылмалылыҡты арттырған,D
Йәмәғәтселек менән бәйләнештең ҡайһы йүнәлеше буйынса лоббилауҙы күҙ уңында тотоуы ихтимал?,Корпоратив,Финанс мөнәсәбәттәре,Йәмәғәт эштәре,Бизнесҡа бизнес,C
Глобалләшеү шарттарында «үҫеш» терминын нисек иң яҡшы билдәләргә?,"Үҫеш термины ҡурҡыуҙан һәм теләктән азатлыҡ булған кешенең хәлен аңлата; тормошто тәьмин итер өсөн етерлек ресурстар бар һәм был тормош ҡапыл өҙөлөү хәүефенән, йәки ҡабул ителгән хәүефтән азат хәлдә йәшәргә мөмкин.","Үҫешкән тип иҫәпләнер өсөн, милләт глобаль дәүләт системаһы сиктәрендә билдәле бер иҡтисади һәм сәйәси статусҡа өлгәшкән булырға тейеш; «Үҫешкән» дәүләтте нимә тәшкил итеүе критерийы шулай итеп был системала үҙ-ара эш итеүҙең шул талаптары менән билдәләнә.","Үҫеш — неолибераль глобалләшеүҙе оҙатып барған тигеҙһеҙлектәрҙе бөтөрөү сараһы. Был контекста үҫеш халыҡтың йәки берләшмәнең ресурстарҙы һөҙөмтәле файҙаланыу һәм етештереүҙә һәм бүлеүҙә һөҙөмтәлелекте арттырыу мөмкинлеген аңлата, был йәмғиәт эсендә килемде ғәҙелерәк бүлеүгә булышлыҡ итә.",Общинаның үҫеше уның халҡы яҙылыусы идеологик-этик ҡиммәттәр системаһына ҡарай. Глобаль халыҡ-ара системала был көнбайыш либерал-демократик идеологияһын һәм ирекле баҙар иҡтисадын ҡабул итеүҙе аңлата.,C
Евроцентризмды түбәндәге иң яҡшы һүрәтләүселәрҙең ҡайһыһы?,"Евроцентризм — анализ стиле, унда Европа йәмғиәттәре европаға ҡарамаған йәмғиәттәр менән сағыштырып, һәр береһенең сағыштырмаса ҡаҙаныштарын бер яҡлы сағыштыра.",Евроцентризм — европалы булмаған йәмғиәттәрҙе баһалау һәм баһалау европалыларҙың мәҙәни фараздары һәм тайпылыштары йәһәтенән нығынған фекер стиле.,Евроцентризм Европа сәйәси йәки иҡтисади системаларын ғына күҙ уңында тотҡан тикшеренеүҙәрҙе йәки фәнни эштәрҙе тасуирлай.,Был варианттарҙың барыһы ла.,B
