Question,A,B,C,D,Answer
"Pou ankouraje enskripsyon kolèj, yon eta bay yon egzanpsyon taks sou $200 pou taks leta pou moun ki aplentan nan kolèj nan eta a. Elèv fi ki ale nan mwatye tan yo toujou pèmèt yon egzanpsyon taks $100, tandiske elèv gason ki ale nan mwatye tan yo pa pèmèt okenn egzanpsyon taks ankò. Kilès nan sa ki annapre yo rezime règ ki kòrèk la nan lwa konstitisyonèl konsènan egzanpsyon taks eta a pou elèv ki enskri mwatye tan?",Egzanpsyon taks la ta dwe envalide kòm yon refi nan pwosesis akòz.,Egzanpsyon taks la ta dwe envalide kòm vyolatif nan pwoteksyon egal a.,Mezi taks la ta dwe soutni kòm nan zòn nan nan pwosesis sibstansyèl akòz.,Mezi taks la ta dwe soutni kòm nan pouvwa a nan yon sèvis san parèy pou taks diferan klas moun inegalman.,B
"Jiridiksyon sa a gen lwa kriminèl sa a an reyalite: ""Yon moun pa responsab pou konduit kriminèl si nan moman konduit sa yo, kòm rezilta maladi mantal oswa domaj, li manke kapasite konsiderab pou apresye move konduit li genyen, oswa pou l konfòme l ak konduit li genyen ak kondisyon lalwa. "" . Yon aprè midi, yon akize te ti bebe senkan neve li. Pandan yo t ap jwe deyò, akize a te jete boul la sou tèt neve l la, e li te woule nan lari a. Enstenktivman, neve a te kouri apre boul la, men li te vwayaje sou zantray la epi li te tonbe nan lari a. Lè li te vwayaje, neve a grav vire cheviy li epi li pa t 'kapab kanpe. Kèk moman annapre, gen yon gwo kamyon fatra ki t ap soutni l e li te kouri sou neve a, li te touye l. Byenke akize a te wè sitiyasyon neve l la, li pa t fè okenn efò pou l sove l. Imedyatman, akize a te akize de moun ki te envolontè. Nan jijman an, akize a te temwaye ke li te tèlman choke lè li te wè neve l la tonbe toupre kamyon fatra li a ke li te jele e li pa t kapab deplase jiskaske li te twò ta. Apre temwayaj akize a, yon ekspè temwaye te temwaye pou defans lan ki reyaksyon sòt defans lan pa etranj lè yon evènman chokan rive vrèman. Si jiri a kwè temwayaj akize a ak temwayaj ekspè li a, pi bon defans akize a se kiyès nan sa ki annapre yo?",Akize a t ap soufri akoz ensandi tanporè a.,Akize a te manke eta mantal ki te mande pou komisyon krim lan.,Echèk akize a pa t volontè.,Responsablite kriminèl defans lan te sipèvize pa sa yo ki nan chofè kamyon an.,C
"Yon kandida ekri se yon meksiken-ameriken e li se nan opinyon ke li bezwen yon gwo vire nan votè Meksiken yo nan lòd yo genyen eleksyon an. Kòm yon rezilta, manadjè kanpay li a, deside poste lapòs bay chak votè Meksiken ki anrejistre yon baton dlo nan je, ki pote non kandida a ak biwo a pou ki li ap kouri. Depi anpil moun natif natal Meksiken pa konpetan nan lekti ak ekri angle, manadjè kanpay la kwè ke anpil nan votè yo pral gen difikilte pou ekri non kandida a ak biwo sou bilten vòt la. Kòm yon rezilta, manadjè kanpay la te monte yon kanpay medya vaste enfòme votè yo sou kòman yo aplike avyon yo nan bilten vòt la. Senk mwa anvan eleksyon an yon ofisyèl eleksyon ofisyèl avize komite kanpay kandida a ke avek stickers sonnen yo pa konfòme li avèk lwa eta a. Nan lèt li a, ofisyèl la eksplike ke ofisyèl eleksyon leta yo se nan opinyon ke li nesesè pou votè potansyèl yo ekri non kandida a nan lank. Se poutèt sa, li konkli ke avek stickers sonnen yo pa konfòme li avèk kondisyon legal. Twa semèn pita, kandida a te ranpli pwosè nan tribinal distri federal kont ofisyèl elèksyon leta yo ki deklare ke lwa eta a vyole konstitisyon Ameriken an. Kilès nan bagay sa yo, si etabli, etabli agiman konstitisyonèl ki pi fò sipòte entèpretasyon ofisyèl eleksyon an nan lwa a?",Votè yo te vire nan mitan votè Ameriken meksiken yo ki manke konpetans nan lang angle te mwens pase 1% nan tout eta a total nan dènye eleksyon yo.,Yon lwa eta mande pou chak izolwa vòt dwe ekipe ak yon plim lank pou fasilite ekri nan vòt yo.,"Depi gwo kantite vòt ekri jeneralman ogmante tan ki nesesè yo konte tout vòt yo, li nesesè jete vòt sa yo nan yon fason inifòm.",Potansyèl pou fwod vòt se sibstansyèlman pi gwo ak avek stickers son.,D
"Gen yon mesye ki te mèt otèl ki te fèk konstwi nan yon vil. Nan dat 15 mas, mesye a te resevwa yon apèl nan telefòn nan men yon vandè ki te yon distribitè ekipman otèl. Vandè yo te ofri pou vann mesye a 1,000 eksplozif dife pou otèl li. Vandè yo te di nonm lan ke pri a nan ekstansyon dife a ta dwe $ 35,000 (oswa $ 35 api), peyab 90 jou apre akouchman. Vandè yo te pwomèt pou yo te enstale dife a pa pita pase 15 avril. Nan dat 16 mas, mesye a te telefone vandè a epi li te aksepte òf la. Nan demen, mesye a poste memwa sa a bay vandè a: ""Tanpri, yo dwe konseye m pou m pran yon rabè 15 pou peman lajan kach sèt jou apre enstalasyon. "" Vandè yo te resevwa korespondans mesye a nan dat 20 mas. Nan dat 1 avril, vandè yo te voye yon telegram bay mesye a, li te di: ""Sa parèt klè nou pa gen yon kontra alèz an reyalite. Mwen pa pral delivre ekstansyon dife a nan dat 15 avril oswa nenpòt ki lòt lè. ""Nonm lan pote kostim kont vandè a pou vyolasyon kontra. Vandè yo deklare defans lan nan lwa a nan fwod anba UCC la. Kilès nan deklarasyon sa yo ki pi egzat konsènan defans vandè yo?","Defans vandè a valab, paske memwa memwa a pat ase pou endike ke yon kontra te fòme.","Defans vandè a valab, paske memwa memwa a te konsistan avèk kondisyon vandè a nan òf lavant yo.","Defans vandè a pa valab, paske vandè a pa reponn a memwa memwa memwa a nan yon peryòd tan ki rezonab.","Defans vandè a pa valab, paske anba lwa UCC a nan fwod pa aplikab nan akò ant machann yo.",A
"Anvan yon pwopozisyon pou rantre de vil yo sou yon bilten vòt, avoka jeneral leta a te pibliye yon opinyon konsiltatif ki deklare ke mezi a pa t ', nan opinyon li, vyole nenpòt legal oswa dispozisyon konstitisyonèl. Apre sa, yo te mete pwopozisyon an sou bilten vòt la e yo te akablan pase pa votè yo nan toule de vil yo. Apwè eleksyon an, men anvan fizyon an te ofisyèlman te pote soti, de kontribyab taks ki sòti nan youn nan vil yo inisye pou jwi inifikasyon an, atake konstitisyon an nan pwopozisyon an. Pwosè an te rive nan tribinal siprèm eta a e yo te jwenn li pou konstitisyonèl anba tou de lwa eta a ak lwa federal. Plenn kounye a ke yo depoze yon mosyon k ap chèche gen revize sa a pa Tribinal Siprèm Ameriken an. Tribinal la kapab","pa tande ka a, paske yo te deside sou teren eta endepandan.","pa tande ka a, men li ka mande pou tribinal distri federal la.","tande pwoblèm federal ki enplike, men refize dirije sou pwoblèm eta a.",konte sou opinyon konsiltatif eta a rann pa avoka jeneral leta a epi yo pa tande ka a sou merit li yo.,A
"Lapolis te resevwa yon pwent nan men yon enfòmatè serye ke yon mesye t ap fè fas ak kokayin nan kay li. Lè sa a, ofisye yo te soumèt bay yon majistra yon anviwònman afidavi ki montre kòz pwobab pou emisyon yon manda rechèch. Majistra a te pibliye yon manda pou nakotik nan adrès mesye a. Ofisye polis yo te ale lakay mesye a epi yo te kouri nan pòt la. Lè pèsonn pa t reponn, lapolis te kase e yo te antre nan kay la. Yo te fouye chanm yo sou premye etaj la epi yo pa t jwenn okenn prèv enkriminan, lè sa a, yo te mache deyò epi remake yon antre separe ki mennen jiska dezyèm etaj la nan kay la. Yo te monte mach eskalye a epi yo te antre nan yon chanm anwo. Anndan sal ofisye yo te jwenn yon gwo kouche sou yon rad. Pandan ofisye yo t ap kontinye chèche chanm nan, akize a te antre nan sal la. Lapolis te mande akize a si li te nonm lan. Akize a te idantifye tèt li e li te di lapolis ke yo te nan chanm li e li te okipe dezyèm etaj la nan kay la. Akize a te esplike mesye a te abite nan premye etaj la ak trimès vivan l yo te separe ak akize a. Sepandan, yo te mete akize a anba arestasyon e yo te akize l kòm yon bagay ki te posede kokayin. Akize a te depoze yon mosyon pou eskli kokayin nan ke yo te admèt nan prèv. Mouvman akize a ta dwe","Se vre, paske manadjè a pa t nonmen akize a.","akòde, paske manadjè a pa t 'eta ak espesifik zòn nan yo dwe fouye.",paske lapolis te rezonabman kwè ke yo tap chèche rezidans mesye a lè yo te antre nan trimès akize a.,"refize, paske manda a te valab e li te bay yon kòz pwobab.",C
"Yon makèt te jis relouvri apwè yon de semèn fèmen pou renovasyon yo. Nan denmen maten, gen yon dam ki t ap fè makèt lè l te toudenkou tonbe e li te soufri yon janm kase. Apre sa, dam nan te soumèt makèt la pou blesi pèsonèl. Nan kostim li, dam nan te deklare ke li te vwayaje sou yon bokit penti ki te kouche nan youn nan ale yo. Nan jijman an, dam nan te rele yon lòt kliyan pou temwaye ke pandan li t ap fè makèt tande yon bout, li te vire do bay fanm lan tonbe atè. Li te te temwaye tou ke li te wè yon penti pentire ki kouche kèk pye nan janm fanm lan. Sou egzamen kwa- egzamen an, kliyan an te antre nan yon echanj agiman ak avoka makèt la. Lè yo te mande l opinyon l sou sa k te lakòz tonbe a, kliyan an te temwaye: ""Li te tonbe paske l te vwayaje sou bokit la ... Li te admèt sou kwa-egzamen, sepandan, ke li pa t 'aktyèlman wè vwayaj fanm lan sou bokit la. Avoka makèt la Lè sa a, mande kliyan an kesyon sa a: ""Si ou pa t 'wè vwayaj fanm lan sou bokit la, ki jan ou fè konnen ke li tonbe paske nan li?"" Kliyan an reponn li: ""Paske mennaj mwen ki t ap fè makèt avè m nan te di m annapre, li wè fi a ap vwayaje sou bokit la. "" Avoka makèt la deplase pou frape dènye repons kliyan an. Si jijman an regle mosyon akize a epi pèmèt repons kliyan an kanpe, li pral gen plis chans paske",Repons kliyan an te envite pa kesyon avoka makèt la.,repons kliyan an te baze sou konesans premye.,Repons kliyan an se te yon deklarasyon pèsepsyon resan.,Repons kliyan an se te yon enpresyon sans prezan.,A
"Yon rancher se mèt kay la nan dosye yon pasèl nan peyi ki deziyen kòm ""A. "" Li se pi wo nan de pwopriyete vwazen sou yon mòn. Yon kiltivatè se mèt kay la nan pasèl ""B,"" ki sitiye pi ba pase ""A"" sou mòn lan. Nan ane 2000, rancher a, ki te posede tou de pasèl nan tè, konstwi yon sistèm drenaj prive. Sistèm sa a te fèt nan yon tiyo anba tè ki pwolonje atravè tou de pasèl nan peyi a. Dlo soti nan pasèl ""A"" vide nan sistèm lan nan yon egou santral, ki te sitiye nan pati anba a nan mòn lan. Nan 2005, rancher la vann pasèl ""B"" nan kiltivatè a. Aksyon an nan kiltivatè a pa t 'gen okenn mansyone nan sistèm drenaj rancher a. Sitiye sou chak nan pasèl yo se gwo kay ranch-style okipe pa mèt pwopriyete yo respektif. Anfen, drenaj dlo a te kòmanse emèt yon odè dezagreyab atravè pasèl ""B. "" Kòm yon rezilta, kiltivatè a te reyisi rancher a nan trepasman pou l te priye pou domaj sistèm drenaj la te koze. Jijman yo ta dwe pou","rancher a, paske aksyon kiltivatè a pa t gen okenn alyans ki te limite itilizasyon rancher a nan peyi a.","rancher a, paske kòz kiltivatè a ta dwe pou nuisans, olye ke trepass.","kiltivatè a, paske sistèm drenaj la te kòz la pwoksimite nan domaj plenn yo kòm yon kesyon de lalwa.","Kiltivatè a, paske rancher a pa t gen dwa amelyore pwòp tè pa l nan yon fason ki te lakòz yon lòt moun mal.",B
"Yon fanm 54 ane vini nan biwo a paske li te gen tanzantan tire doulè sou bò dwat li ak machwè pandan 3 semèn ki sot pase yo. Chak epizòd doulè dire pou 1 dezyèm oswa mwens. Doulè a souvan deklanche pa lè frèt, moulen, eksitasyon taktik, ak bwose dan li. Li pa te gen okenn chòk nan figi a oswa tèt. Istwa medikal remakab pou maltèt tansyon, obezite, ak operasyon gastwal kontoune. Li se 165 cm (5 pye 5 nan) wotè ak peze 62 kg (137 lb); BMI se 23 kg/m2. Siy vital yo nòmal. Pasyan an pa ka tolere manyen sou bò dwat figi a. Pa gen okenn feblès vizaj oswa pèt sansasyon. Rès egzamen fizik la pa montre anomali. CT eskanè nan tèt la ak ak san kontras pa montre okenn anomali. Kilès nan sa ki annapre yo ki pi apwopriye famasi nan moman sa a?",Kabamazepin,Lamotrij,Levetiracetam,Topiramate,A
"Etid nan etyoloji nan Skizofreni endike yon prediksyon jenetik nan kondisyon an, men lòt faktè yo patisipe. Nan konesans ou nan sijè a idantifye ki nan deklarasyon sa yo ki pa kòrèk.",Depase dopamine oswa sansiblite pou dopamine ta ka yon faktè kontribitè.,Pasyan blan yo pi sentòm.,Remisyon soti nan kondisyon an nan mond lan Twazyèm se 65%.,Yon pousantaj pi ba nan Schizophrenia dyagnostike nan mitan Ameriken Afrik yo.,D
"Yon anplwaye nan gwo konpayi fabrikasyon jwenn travay la mat, ak pouswiv travay la sèlman pou lajan an. Anplwaye a fè minimòm, epi li pa motive konsa pwodwi kantite ki pi wo oswa pi bon kalite. Dapre teyori de faktè F. Herzberg la, pi bon fason 10 ogmante motivasyon travayè sa a ta dwe",ofri yon peman ogmante ak ankourajman pou pi gwo pwodiktivite,demisyone travay la bay yon defi ak yon sans de reyalizasyon,ogmante opòtinite pou enfòme entèraksyon sosyal,bay anplwaye a ak yon mare travay pote pi gwo prestijye,B
Kilès nan pi bon dekri direktiv etik konsènan entimite seksyèl ak ansyen kliyan terapi?,Sikològ yo entèdi soti nan gen entimite seksyèl ak ansyen kliyan terapi nan nenpòt sikonstans.,Sikològ yo entèdi soti nan gen entimite seksyèl ak ansyen kliyan terapi pou omwen yon ane apre revokasyon an nan terapi.,"Sikològ yo entèdi soti nan gen entimite seksyèl ak ansyen kliyan terapi nan sèten sikonstans (egzanp, lè gen yon risk pou yo eksplwatasyon).",Sikològ yo pa entèdi soti nan gen entimite seksyèl ak ansyen kliyan terapi.,C
Rechèch sou dezyèm lang akizisyon te montre kilès nan bagay sa yo sou timoun ki jwenn yon dezyèm lang,Devlopman mantal yo ret,Yo gen pi bon atikilasyon pase timoun ki pa bileng,Konpetans lang natif na na na,Yo te ogmante fleksibilite mantal,D
Nan ki zòn nan relasyon piblik gen anpil chans pou enplike nan gwoup?,Antrepriz,Relasyon finansye,Zafè piblik,Biznis nan biznis,C
"Nan yon kontèks globalizasyon, ki jan nou ka pi byen defini tèm 'devlopman'?","Devlopman tèm nan refere a kondisyon imen an nan ki gen libète soti nan pè epi yo vle; gen ase resous pou soutni lavi ak lavi sa a ka egziste nan yon eta gratis nan menas la, oswa pèrsu menas, nan entèripsyon toudenkou.","Pou konsidere kòm devlope, yon nasyon dwe te reyalize sèten estati ekonomik ak politik nan sistèm eta mondyal la; kritè a pou sa ki konstwi yon eta 'devlope' konsa defini pa kondisyon sa yo nan entèraksyon nan sistèm sa a.","Devlopman se yon mwayen pou adrese inegalite ki akonpaye globalizasyon neoliberalizasyon. Nan kontèks sa a, devlopman refere a kapasite yon popilasyon oswa kominote a efektivman itilize resous ak ogmante efikasite nan pwodiksyon ak distribisyon, fè pwomosyon distribisyon an pi ekitab nan revni nan sosyete a.",Devlopman nan yon kominote refere a sistèm valè ideolojik ak etik kote abònman popilasyon li yo. Nan sistèm entènasyonal global la ki refere a adopsyon an nan ideoloji liberal demokratik lwès ak ekonomi mache gratis.,C
Kilès nan sa ki pi bon dekri Eurocentrism?,Eurocentrism se yon style nan analiz nan ki sosyete Ewopeyen yo konpare ak sosyete ki pa Ewopeyen yo pwodwi yon konparezon san patipri nan merit yo relatif nan chak.,Eurocentrism se yon style panse nan ki evalyasyon an ak evalyasyon nan sosyete ki pa Ewopeyen yo kouche an tèm de sipozisyon kiltirèl ak patipri nan Ewopeyen yo.,Eurosantrism dekri etid oswa travay entelektyèl ki sèlman konsidere kòm sistèm politik Ewopeyen oswa sistèm ekonomik.,Tout opsyon sa yo.,B
Kilès nan teyori sa yo konsantre sou ki jan sosyete a jere pote soti nan aktivite ki nesesè yo kenbe lòd ak estabilite?,Fonksyonalis,Entèraksyonism,Teyori chwa rasyonèl,Teyori konfli,A
Kilès nan sa ki annapre yo se yon dokiman pèsonèl ki gen aksè fèmen?,gouvènman 'papye blan',dosye medikal konfidansyèl,liv kont nan kay la,enskri aksyon yon biznis,C
Kilès nan pwen sa yo ki sipòte agiman pou Ameriken yo ini?,Benevolent hegemony,Inefikasite nan miltilateralis,pouvwa ameriken,Tout bagay anwo a,D
Ki maladi èpès viris ki pa lakòz?,aralezi enfwan,Anflamasyon mwèl ak anflamasyon mwèl sa,Maladi ki transmèt seksyèlman,Kansè,A
Objektif la nan yon etid doub-avèg oswa doub-mask etid se:,Reyalize konparabilite nan sijè trete ak trete,Diminye efè varyasyon echantiyon an,Evite obsèvatè ak patipri sijè,Evite patipri obsèvatè ak varyasyon echantiyon,B
 Tèks klasik Daodejing li te ye pa ki nan lang angle?,Klasik chanjman,Klasik nan wout la ak pouvwa,Klasik fanm,Klasik nan Filozofi,B
 Kominidad yo de Base ki asosye ak ki nan sa ki annapre yo?,Evèk Oscar Romero,Rezistans ak renouvèlman,Diyite tout èt imen,Tout bagay anwo a,D
Avoka jeneral la se chèf kiyès antite sa yo?,Komite Jidisyè Sena a,Depatman jistis,Depatman Deta,Kò Defansè Jeneral Jij la,B
Liy yo jaden mayetik sou yon fòm fil aktyèl pote fil,sèk,liy radyal yo,kouran kè,bouk enèji,A
Tèm 'chili kon carne' refere a chili ak sa?,Pwa,Vyann,fwomaj,piman pike,B
Kilès nan pi bon dekri sitiyasyon an apre pri a leve soti nan yon pwodwi ki gen yon demann inelastik?,Kantite demand lan mande pa pral chanje.,Kantite demann lan mande ap ogmante.,Revni total ap diminye.,Total revni pa pral chanje.,A
