Question,A,B,C,D,Answer
"أدى إهمال سائق السيارة في القيادة إلى إصابة سائق آخر بجروح خطيرة. تم الاستشهاد بسائق السيارة للسفر في المسار الخطأ ودفع غرامة. كان لدى سائق السيارة حد بوليصة يبلغ 15,000 دولار فقط لمسؤولية الطرف الثالث في بوليصة التأمين الخاصة به. بعد تزويد شركة التأمين على السيارة بتقرير طبي كامل ، وجميع الفواتير الطبية ، والسجلات الطبية ، وغيرها من الأدلة المطلوبة للأضرار ، طالب المدعي المصاب بحدود البوليصة. وقدم صاحب المطالبة إشعارا بأنه سيتم تقديم مطالبة بسوء نية إذا لم يتم دفع حدود البوليصة على الفور. رفضت شركة التأمين الدفع دون تفسير. منحت هيئة محلفين المدعي المصاب 200,000 دولار. وحصل صاحب المطالبة المتضرر على تنازل موقع من سائق السيارة المهمل يعطي صاحب المطالبة أي حقوق قد تكون للسائق ضد شركة التأمين الخاصة به. هل من المحتمل أن تجبر المحكمة شركة التأمين على دفع كامل مبلغ حكم هيئة المحلفين للشخص المتضرر بموجب هذه الحقائق؟",الحد الأقصى للبوليصة هو 15000 دولار وهذا هو كل ما يمكن تحصيله من قبل الشخص المصاب لا يوجد إجراء لسوء النية في عقد التأمين.,أخلت شركة التأمين بالعهد الضمني لحسن النية والتعامل العادل الذي ينطوي عليه كل عقد تأمين ويجب أن تدفع كامل مبلغ الحكم.,سوء النية شخصي للطرف المؤمن عليه ومؤمنه كانت المهمة غير صالحة ، وليس للشخص المتضرر أي مطالبة بإجبار المؤمن على الدفع.,يجب على الطرف المتضرر تنفيذ حكمه بالكامل ضد سائق السيارة ولا يجوز له أبدا متابعة شركة التأمين مقابل هذا المبلغ.,C
"تمتلك شركة إسكان قطعة أرض. أعدت شركة الإسكان خطة تطوير لتقسيم الأرض إلى 100 قطعة وإنشاء مجتمع سكني على المسالك. أنشأ إعلان العهود جمعية مالكي المنازل ، وهي كيان إداري يدير وينفذ اللوائح والقيود المنصوص عليها بين العهود. ينص أحد القيود المنصوص عليها في إعلان العهود على ما يلي: ""لا يجوز أبدا في أي وقت إقامة أو السماح أو الاحتفاظ بأي هيكل مصمم أو يستخدم كصالون أو مكان لبيع أو تصنيع المشروبات الكحولية أو الروحية في أي جزء من الممتلكات. "" تم تسجيل إعلان العهود على النحو الواجب وتم تضمينه في الصك الذي اتخذه المعلم عندما اشترى القطعة 62 في التطوير. سجل المعلم على الفور فعله. استأجر المعلم منزله لأمين مكتبة لمدة عام واحد. وتضمن عقد الإيجار نفس القيود الواردة في إعلان العهود وفي صك المعلم. بدأ أمين المكتبة على الفور في بيع الخمور في المبنى خلال حفلات ""بعد ساعات"" الأسبوعية. تقاضي جمعية مالكي المنازل أمين المكتبة في دعوى للحصول على تعويضات. أي مما يلي هو أفضل حجة لأمين المكتبة؟",القاعدة في قضية سبنسر تمنع أمين المكتبة من أن يكون مسؤولا.,أمين المكتبة ليس متعاقدا مع جمعية مالكي المنازل.,أمين المكتبة ليس في خصوصية مع المعلم.,تستخدم القطع الأخرى في المنطقة المجاورة مباشرة لأغراض تجارية.,B
من أجل تشجيع الالتحاق بالكلية ، توفر الولاية إعفاء ضريبيا قدره 200 دولار لضرائب الولاية لأولئك الذين هم طلاب بدوام كامل في الكليات داخل الولاية. لا يزال يسمح للطالبات اللائي يحضرن نصف الوقت بإعفاء ضريبي قدره 100 دولار ، في حين لم يعد يسمح للطلاب الذكور الذين يحضرون نصف الوقت بأي إعفاء ضريبي. أي مما يلي يلخص بدقة القاعدة الصحيحة للقانون الدستوري فيما يتعلق بالإعفاء الضريبي للولاية للطلاب الذين يلتحقون بنصف الوقت؟,سيتم إبطال الإعفاء الضريبي باعتباره رفضا للإجراءات القانونية الواجبة.,سيتم إبطال الإعفاء الضريبي باعتباره انتهاكا لشرط الحماية المتساوية.,وسيتم التمسك بالتدبير الضريبي باعتباره ضمن مجال الإجراءات القانونية الواجبة.,سيتم التمسك بالتدبير الضريبي باعتباره ضمن سلطة البلدية لفرض ضرائب على فئات مختلفة من الأشخاص بشكل غير متساو.,B
"هذه الولاية القضائية لديها القانون الجنائي التالي ساري المفعول:""لا يكون الشخص مسؤولا عن السلوك الإجرامي إذا كان في وقت ارتكاب هذا السلوك ، نتيجة لمرض أو عيب عقلي ، يفتقر إلى قدرة كبيرة على تقدير عدم مشروعية سلوكه ، أو لمطابقة سلوكه مع متطلبات القانون "". بعد ظهر أحد الأيام ، كان المدعى عليه يرعى ابن أخيه البالغ من العمر خمس سنوات. بينما كانوا يلعبون الصيد في الخارج ، ألقى المدعى عليه الكرة فوق رأس ابن أخيه ، وتدحرجت إلى الشارع. غريزيا ، ركض ابن الأخ وراء الكرة لكنه تعثر فوق الحضيض وسقط في الشارع. عندما تعثر ، أصيب ابن أخيه بالتواء شديد في كاحله ولم يستطع الوقوف. بعد لحظات، كانت شاحنة قمامة كبيرة تتراجع ودهست ابن أخيه، فقتلته. على الرغم من أن المدعى عليه رأى مأزق ابن أخيه ، إلا أنه لم يبذل أي جهد لإنقاذه. وفي وقت لاحق، وجهت إلى المدعى عليه تهمة القتل غير العمد. في المحاكمة ، شهد المدعى عليه أنه صدم للغاية عندما رأى ابن أخيه يسقط بالقرب من شاحنة القمامة لدرجة أنه تجمد ولم يتمكن من الحركة إلا بعد فوات الأوان. بعد شهادة المدعى عليه ، شهد شاهد خبير للدفاع أن ردود الفعل من النوع الذي وصفه المدعى عليه ليست غير عادية عند وقوع حدث صادم حقا. إذا صدقت هيئة المحلفين شهادة المدعى عليه وشاهده الخبير ، فإن أفضل دفاع للمدعى عليه هو أي مما يلي؟",كان المدعى عليه يعاني من جنون مؤقت.,كان المدعى عليه يفتقر إلى الحالة العقلية المطلوبة لارتكاب الجريمة.,ولم يكن امتناع المدعى عليه عن التصرف طوعيا.,وحلت المسؤولية الجنائية للمدعى عليه محل مسؤولية سائق الشاحنة.,C
المرشح المكتوب هو أمريكي مكسيكي ويرى أنه يحتاج إلى إقبال كبير من الناخبين المكسيكيين من أجل الفوز في الانتخابات. ونتيجة لذلك، قرر مدير حملته أن يرسل بالبريد إلى كل ناخب مكسيكي مسجل ملصقا يحمل اسم المرشح والمنصب الذي يترشح له. نظرا لأن العديد من المكسيكيين الأصليين لا يتقنون القراءة والكتابة باللغة الإنجليزية ، يعتقد مدير الحملة أن العديد من الناخبين سيجدون صعوبة في كتابة اسم المرشح ومكتبه على بطاقة الاقتراع. ونتيجة لذلك، شن مدير الحملة حملة إعلامية واسعة النطاق لإعلام الناخبين بكيفية وضع الملصقات على بطاقة الاقتراع. قبل خمسة أشهر من الانتخابات ، يخطر مسؤول الانتخابات لجنة حملة المرشح بأن ملصقات المسيل للدموع لا تتوافق مع قانون الولاية. في رسالتها ، أوضحت المسؤولة أن مسؤولي الانتخابات في الولاية يرون أنه من الضروري للناخبين المحتملين كتابة اسم المرشح بالحبر. لذلك ، تخلص إلى أن الملصقات لا تمتثل للمتطلبات القانونية. بعد ثلاثة أسابيع ، رفع المرشح دعوى في محكمة المقاطعة الفيدرالية ضد مسؤولي الانتخابات في الولاية مدعيا أن تفسيرهم لقانون الولاية ينتهك دستور الولايات المتحدة. أي مما يلي ، إذا تم إثباته ، يقدم أقوى حجة دستورية تدعم تفسير مسؤول الانتخابات للنظام الأساسي؟,كانت نسبة إقبال الناخبين بين الناخبين الأمريكيين المكسيكيين المسجلين الذين يفتقرون إلى الكفاءة في اللغة الإنجليزية أقل من 1٪ من إجمالي الولاية بأكملها في الانتخابات الأخيرة.,يتطلب قانون الولاية أن يكون كل كشك اقتراع مجهزا بقلم حبر لتسهيل كتابة الأصوات.,وبما أن الأعداد الكبيرة من الأصوات المكتوبة تزيد عموما من الوقت اللازم لعد جميع الأصوات، فمن الضروري الإدلاء بهذه الأصوات بطريقة موحدة.,إن احتمال تزوير التصويت أكبر بكثير مع الملصقات المطبوعة مسبقا.,D
"كان رجل صاحب الفندق الذي تم تشييده حديثا في المدينة. في 15 مارس، تلقى الرجل مكالمة هاتفية من مندوب مبيعات كان موزعا لمعدات الفندق. عرض مندوب المبيعات بيع الرجل 1000 طفاية حريق لفندقه. أخبر مندوب المبيعات الرجل أن تكلفة طفايات الحريق ستكون 35000 دولار (أو 35 دولارا للقطعة الواحدة) ، تدفع بعد 90 يوما من التسليم. وعد مندوب المبيعات بتركيب طفايات الحريق في موعد أقصاه 15 أبريل. في 16 مارس، اتصل الرجل بمندوب المبيعات وقبل العرض. في اليوم التالي ، أرسل الرجل المذكرة التالية بالبريد إلى مندوب المبيعات: ""يرجى العلم بأنني سأحصل على خصم بنسبة 15 بالمائة للدفع النقدي بعد سبعة أيام من التثبيت. "" تلقى مندوب المبيعات مراسلات الرجل في 20 مارس. في 1 أبريل ، أرسل مندوب المبيعات برقية إلى الرجل ، قائلا: ""من الواضح أنه ليس لدينا عقد قابل للتنفيذ ساري المفعول. لن أقوم بتسليم طفايات الحريق في 15 أبريل أو في أي وقت آخر. ""الرجل يرفع دعوى ضد مندوب المبيعات لخرق العقد. يؤكد مندوب المبيعات الدفاع عن قانون الاحتيال بموجب UCC. أي من الآتي هو أدق عبارة فيما يتعلق بدفاعات مندوب المبيعات؟",دفاع مندوب المبيعات صحيح ، لأن مذكرة الرجل لم تكن كافية للإشارة إلى تشكيل العقد.,دفاع مندوب المبيعات صحيح ، لأن مذكرة الرجل كانت غير متسقة مع شروط العرض الشفوي لمندوب المبيعات.,دفاع مندوب المبيعات غير صالح ، لأن مندوب المبيعات فشل في الرد على مذكرة الرجل في غضون فترة زمنية معقولة.,دفاع مندوب المبيعات غير صالح ، لأنه بموجب UCC لا ينطبق قانون الاحتيال في الاتفاقيات بين التجار.,A
قبل وضع اقتراح لدمج بلدتين على الاقتراع ، أصدر المدعي العام للولاية رأيا استشاريا ينص على أن الإجراء ، في رأيها ، لا ينتهك أي أحكام قانونية أو دستورية. بعد ذلك ، تم وضع الاقتراح على ورقة الاقتراع وتم تمريره بأغلبية ساحقة من قبل الناخبين في كلتا المدينتين. بعد الانتخابات ، ولكن قبل تنفيذ الاندماج رسميا ، رفع اثنان من دافعي الضرائب من إحدى البلدات دعوى لفرض التوحيد ، مهاجمين دستورية الاقتراح. وصلت الدعوى إلى المحكمة العليا للولاية ووجدت أنها دستورية بموجب كل من قانون الولاية والقانون الفيدرالي. يقدم المدعون الآن طلبا يسعى إلى مراجعة هذه القضية من قبل المحكمة العليا الأمريكية. يجوز للمحكمة,عدم سماع القضية ، لأنه تم البت فيها على أسس الدولة المستقلة.,لا تسمع القضية ، ولكن قد يتم إعادتها إلى محكمة المقاطعة الفيدرالية.,استمع إلى القضايا الفيدرالية المعنية ، لكن ارفض الحكم على قضية الولاية.,الاعتماد على الرأي الاستشاري الصادر عن النائب العام للدولة وعدم النظر في القضية على أساسها.,A
تلقت الشرطة معلومات من مخبر موثوق به بأن رجلا كان يتاجر بالكوكايين من منزله. ثم قدم الضباط إلى القاضي إفادة خطية تبين الظروف التي تبين الأسباب المحتملة لإصدار أمر التفتيش. وأصدر القاضي مذكرة تفتيش للمخدرات في عنوان الرجل. ذهب ضباط الشرطة إلى منزل الرجل وقرعوا جرس الباب. عندما لم يرد أحد، اقتحمت الشرطة المنزل ودخلته. فتشوا الغرف في الطابق الأول ولم يعثروا على أدلة تدينهم، ثم خرجوا ولاحظوا مدخلا منفصلا يؤدي إلى الطابق الثاني من المسكن. صعدوا الدرج ودخلوا غرفة نوم في الطابق العلوي. داخل الغرفة ، وجد الضباط مخبأ من الكوكايين ملقى على خزانة ملابس. وبينما كان الضباط يواصلون تفتيشهم لغرفة النوم، دخل المدعى عليه الغرفة. سألت الشرطة المدعى عليه إذا كان هو الرجل. عرف المتهم عن نفسه وأخبر الشرطة أنهم كانوا في غرفة نومه وأنه احتل الطابق الثاني من المسكن. وأوضح المدعى عليه أن الرجل كان يقيم في الطابق الأول وأن أماكن إقامته منفصلة عن مسكن المدعى عليه. ومع ذلك ، تم وضع المدعى عليه قيد الاعتقال واتهم بحيازة الكوكايين. قدم المدعى عليه طلبا لاستبعاد الكوكايين من القبول كدليل. يجب أن يكون طلب المدعى عليه,منحت ، لأن مذكرة التوقيف لم تذكر اسم المدعى عليه.,ممنوح ، لأن الأمر لم يذكر على وجه التحديد المنطقة التي سيتم تفتيشها.,تم رفضه لأن الشرطة اعتقدت بشكل معقول أنها كانت تفتش منزل الرجل عندما دخلت مكان إقامة المدعى عليه.,رفض ، لأن الأمر كان صالحا وصدر لسبب محتمل.,C
"أعيد فتح سوبر ماركت للتو بعد إغلاق دام أسبوعين للتجديدات. في صباح يوم إعادة الافتتاح ، كانت امرأة تتسوق عندما سقطت فجأة وأصيبت بكسر في ساقها. بعد ذلك ، رفعت المرأة دعوى قضائية ضد السوبر ماركت بسبب إصابات شخصية. في بدلتها ، ادعت المرأة أنها تعثرت فوق دلو طلاء كان ملقى في أحد الممرات. في المحاكمة، اتصلت المرأة بزبون آخر لتشهد أنه بينما كان يتسوق سمع صوتا، واستدار ورأى المرأة تسقط على الأرض. كما شهد بأنه رأى دلو طلاء فارغا ملقى على بعد أقدام قليلة من ساق المرأة. عند الاستجواب ، دخل العميل في تبادل جدلي مع محامي السوبر ماركت. عندما سئل عن رأيه في سبب سقوط المرأة ، شهد العميل ، ""لقد سقطت لأنها تعثرت على الدلو. "" ومع ذلك ، اعترف في الاستجواب أنه لم ير المرأة تتعثر على الدلو. ثم سأل محامي السوبر ماركت العميل السؤال التالي: ""إذا لم تر المرأة تتعثر على الدلو ، فكيف تعرف أنها سقطت بسببها؟"" أجاب الزبون ، ""لأن صديقتي التي كانت تتسوق معي أخبرتني لاحقا أنها رأت المرأة تتعثر فوق الدلو. "" يتحرك محامي السوبر ماركت لضرب الإجابة الأخيرة للعميل. إذا ألغى قاضي المحاكمة طلب المدعى عليه وسمح لإجابة العميل بالوقوف ، فمن المرجح أن يكون ذلك بسبب",تمت دعوة إجابة العميل من خلال سؤال محامي السوبر ماركت.,استندت إجابة العميل إلى معرفة مباشرة.,كانت إجابة العميل عبارة عن بيان للتصور الحديث.,كانت إجابة العميل انطباعا منطقيا حاضرا.,A
"مزارع هو حاليا صاحب سجل قطعة أرض تم تعيينها على أنها ""A. "" وهي أعلى عقارين مجاورين على جبل. المزارع هو صاحب القطعة ""ب"" ، التي تقع أقل من ""أ"" على سفح الجبل. في عام 2000 ، قام المزارع ، الذي كان يمتلك قطعتي الأرض ، ببناء نظام صرف خاص. يتكون هذا النظام من خط أنابيب تحت الأرض يمتد عبر قطعتي الأرض. يتم تصريف مياه الصرف الصحي من القطعة ""أ"" عبر النظام إلى مجاري البلدية ، التي كانت تقع في أسفل الجبل. في عام 2005 ، باع المزارع الطرد ""ب"" للمزارع. لم يتضمن صك المزارع أي ذكر لنظام الصرف الصحي للمزرعة. تقع على كل قطعة من قطع الأراضي منازل كبيرة على طراز المزرعة يشغلها أصحابها. في الآونة الأخيرة ، بدأ تصريف مياه الصرف الصحي ينبعث منه رائحة كريهة عبر الطرد ""ب. "" ونتيجة لذلك ، رفع المزارع دعوى قضائية ضد المزارع في التعدي على ممتلكات الغير للمطالبة بالأضرار الناجمة عن نظام الصرف. يجب أن يكون الحكم ل",المزارع ، لأن صك المزارع لم يحتوي على أي تعهدات تقيد استخدام المزارع للأرض.,مربي الماشية ، لأن السبب الصحيح لعمل المزارع سيكون الإزعاج ، وليس التعدي على ممتلكات الغير.,المزارع ، لأن نظام الصرف كان السبب المباشر لأضرار المدعي كمسألة قانونية.,المزارع ، لأن المزارع لم يكن له الحق في تحسين أرضه بطريقة تسبب ضررا لآخر.,B
تأتي امرأة تبلغ من العمر 54 عاما إلى المكتب لأنها عانت من ألم متقطع في إطلاق النار على خدها الأيمن وفكها خلال الأسابيع ال 3 الماضية. كل حلقة من الألم تستمر لمدة 1 ثانية أو أقل. غالبا ما يحدث الألم بسبب الهواء البارد والمضغ والتحفيز عن طريق اللمس وتنظيف أسنانها بالفرشاة. لم تتعرض لصدمة في وجهها أو رأسها. التاريخ الطبي ملحوظ لصداع التوتر والسمنة وجراحة المجازة المعدية. يبلغ طولها 165 سم (5 أقدام و 5 بوصات) ويزن 62 كجم (137 رطلا) ؛ مؤشر كتلة الجسم هو 23 كجم / م 2. العلامات الحيوية طبيعية. لا يمكن للمريض تحمل اللمس على الجانب الأيمن من الوجه. لا يوجد ضعف في الوجه أو فقدان الإحساس. ما تبقى من الفحص البدني لا يظهر أي تشوهات. لا يظهر التصوير المقطعي المحوسب للرأس مع التباين وبدونه أي تشوهات. أي من الآتي أنسب علاج دوائي في هذا الزمن؟,كاربامازيبين,لاموتريجين,ليفيتيراسيتام,توبيراميت,A
أشارت الدراسات التي أجريت على مسببات الفصام إلى وجود استعداد وراثي للحالة ولكن هناك عوامل أخرى متورطة. من خلال معرفتك بالموضوع ، حدد أي من العبارات التالية غير صحيحة.,الدوبامين الزائد أو الحساسية للدوبامين يمكن أن يكون عاملا مساهما.,المرضى البيض هم أكثر أعراضا.,مغفرة من الحالة في العالم الثالث هو 65 ٪.,انخفاض معدل الفصام الذي تم تشخيصه بين الأمريكيين من أصل أفريقي.,D
يجد موظف في شركة تصنيع كبيرة العمل مملا ، ويتابع الوظيفة فقط من أجل المال. الموظف يؤدي الحد الأدنى ، وليس لديه الدافع لذلك إنتاج أعلى كمية أو جودة أفضل. وفقا لنظرية العاملين ل F. Herzberg ، فإن أفضل طريقة 10 لزيادة الدافع الذاتي لهذا العامل هي,تقديم زيادة ودفع حافز لزيادة الإنتاجية,إعادة تصميم الوظيفة لتوفير التحدي والشعور بالإنجاز,زيادة فرص التفاعل الاجتماعي المستنير,تزويد الموظف بمد وظيفي يحمل مكانة أكبر,B
أي مما يلي يصف الإرشادات الأخلاقية المتعلقة بالحميمية الجنسية مع عملاء العلاج السابقين؟,يحظر على علماء النفس إقامة علاقات جنسية حميمة مع عملاء العلاج السابقين تحت أي ظرف من الظروف.,يحظر على علماء النفس إقامة علاقات جنسية حميمة مع عملاء العلاج السابقين لمدة عام على الأقل بعد إنهاء العلاج.,يحظر على علماء النفس إقامة علاقات جنسية حميمة مع عملاء العلاج السابقين في ظروف معينة (على سبيل المثال ، عندما يكون هناك خطر الاستغلال).,لا يحظر على علماء النفس إقامة علاقات جنسية حميمة مع عملاء العلاج السابقين.,C
أظهرت الأبحاث حول اكتساب اللغة الثانية أي مما يلي عن الأطفال الذين يكتسبون لغة ثانية,تأخر نموهم المعرفي,لديهم تعبير أفضل من الأطفال الذين ليسوا ثنائيي اللغة,إجادتهم لغتهم الأم ليس لها أي تأثير على معدل اكتساب اللغة الثانية,لديهم زيادة المرونة المعرفية,D
ضمن أي مجال من مجالات العلاقات العامة من المرجح أن ينطوي على الضغط؟,الشركات,العلاقات المالية,الشؤون العامة,الأعمال التجارية إلى الأعمال,C
"وفي سياق العولمة، كيف يمكننا تعريف مصطلح ""التنمية"" على أفضل وجه؟",يشير مصطلح التنمية إلى الحالة الإنسانية التي يوجد فيها التحرر من الخوف والعوز. هناك موارد كافية للحفاظ على الحياة ويمكن أن توجد هذه الحياة في حالة خالية من التهديد أو التهديد المتصور بالانقطاع المفاجئ.,"لكي تعتبر الأمة متقدمة ، يجب أن تكون قد حققت وضعا اقتصاديا وسياسيا معينا داخل نظام الدولة العالمي. وهكذا يتم تحديد معيار ما يشكل دولة ""متقدمة"" من خلال متطلبات التفاعل في هذا النظام.",والتنمية وسيلة لمعالجة أوجه عدم المساواة التي تصاحب العولمة النيوليبرالية. وفي هذا السياق، تشير التنمية إلى قدرة السكان أو المجتمع المحلي على استخدام الموارد بفعالية وزيادة الكفاءة في الإنتاج والتوزيع، وتعزيز التوزيع الأكثر إنصافا للدخل داخل المجتمع.,يشير تطور المجتمع إلى أنظمة القيم الأيديولوجية والأخلاقية التي يشترك فيها سكانه. في النظام الدولي المعولم ، يشير هذا إلى تبني الأيديولوجية الديمقراطية الليبرالية الغربية واقتصاديات السوق الحرة.,C
أي مما يلي يصف المركزية الأوروبية؟,المركزية الأوروبية هي أسلوب تحليل تتم فيه مقارنة المجتمعات الأوروبية بالمجتمعات غير الأوروبية لإنتاج مقارنة غير متحيزة للمزايا النسبية لكل منها.,المركزية الأوروبية هي أسلوب تفكير يتم فيه صياغة تقييم وتقييم المجتمعات غير الأوروبية من حيث الافتراضات والتحيزات الثقافية للأوروبيين.,تصف المركزية الأوروبية الدراسات أو العمل العلمي الذي يأخذ في الاعتبار الأنظمة السياسية أو الاقتصادية الأوروبية فقط.,كل هذه الخيارات.,B
أي النظريات الآتية تركز على كيفية إدارة المجتمع للقيام بالأنشطة اللازمة للحفاظ على النظام والاستقرار؟,الوظيفية,التفاعلية,نظرية الاختيار العقلاني,نظرية الصراع,A
أي مما يلي هو مستند شخصي ذو وصول مغلق؟,"""ورقة بيضاء"" حكومية",السجلات الطبية السرية,دفتر حسابات الأسرة,سجل أسهم الشركة,C
أي من النقاط التالية تدعم حجة الأحادية الأمريكية؟,الهيمنة الخيرة,عدم فعالية تعددية الأطراف,القوة الأمريكية,كل ما سبق,D
ما المرض الذي لا تسببه فيروسات الهربس؟,شلل الأطفال,التهاب الدماغ,الأمراض المنقولة جنسيا,سرطان,A
الغرض من الدراسة مزدوجة التعمية أو المزدوجة المقنعة هو:,تحقيق قابلية المقارنة بين الأشخاص المعالجين وغير المعالجين,تقليل آثار تباين العينات,تجنب تحيز المراقب والموضوع,تجنب تحيز المراقب وتباين العينات,B
 يعرف النص الكلاسيكي Daodejing بأي عنوان باللغة الإنجليزية؟,كلاسيكي التغييرات,كلاسيكي الطريق والقوة,كلاسيكي المرأة,كلاسيكية الفلسفة,B
 ترتبط مجتمعات القاعدة بأي مما يلي؟,المطران أوسكار روميرو,المقاومة والتجديد,كرامة جميع البشر,كل ما سبق,D
النائب العام هو رئيس أي من الكيانات التالية؟,اللجنة القضائية بمجلس الشيوخ,وزارة العدل,وزارة الخارجية,سلك القاضي المحامي العام,B
خطوط المجال المغناطيسي حول شكل سلك يحمل التيار,الدوائر,خطوط شعاعية,التيارات الدوامة,حلقات الطاقة,A
"يشير مصطلح ""الفلفل الحار يخدع كارني"" إلى الفلفل الحار مع ماذا؟",الفول,لحم,جبن,الفلفل الحار,B
أي من الآتي يصف الموقف بعد رفع السعر على منتج له طلب غير مرن؟,الكمية المطلوبة لن تتغير.,الكمية المطلوبة ستزيد.,سينخفض إجمالي الإيرادات.,إجمالي الإيرادات لن يتغير.,A
تتكون رقائق الكمبيوتر الحديثة في المقام الأول من أي عنصر؟,صوديوم,سليكون,ألمنيوم,فضة,B
