Question,A,B,C,D,Answer
"Ta jurisdikcija ima v veljavi naslednji kazenski zakon: ""Oseba ni odgovorna za kaznivo ravnanje, če v času takega ravnanja, ki je posledica duševne bolezni ali okvare, nima znatne sposobnosti, da bi ocenila nezakonitost svojega ravnanja ali da bi svoje ravnanje uskladila z zakonskimi zahtevami."" Nekega popoldneva je obtoženec varoval svojega petletnega nečaka. Ko so igrali ulov zunaj, je obtoženec vrgel žogo čez nečakovo glavo in se je zavila na ulico. Instinktivno je nečak tekel za žogo, vendar se je spotaknil čez žleb in padel na ulico. Ko se je spotaknil, mu je nečak močno iztegnil gleženj in ni mogel stati. Nekaj trenutkov kasneje se je podpiral velik tovornjak za smeti, ki je tekel nad nečaka in ga ubil. Čeprav je obtoženec videl nečakovo zadrego, se ni potrudil, da bi ga rešil. Nato je bil obdolženec obtožen neprostovoljnega uboja. Na sojenju je obtoženec pričal, da je bil tako šokiran, ko je videl, da je njegov nečak padel blizu tovornjaka za smeti, da je zamrznil in se ni mogel premakniti, dokler ni bilo prepozno. Po pričanju obtoženca je izvedenec pričal za obrambo, da takšne reakcije, kot jih opisuje obtoženec, niso nenavadne, ko pride do resnično šokantnega dogodka. Če porota meni, da je pričanje obtoženca in njegove izvedenske priče, je najboljša obramba obtoženca katera od naslednjih?",Obdolženec je trpel zaradi začasne norosti.,"Obdolženec ni imel potrebnega duševnega stanja, potrebnega za storitev kaznivega dejanja.",Opustitev ukrepanja tožene stranke ni bila prostovoljna.,Kazensko odgovornost obdolženca je nadomestila kazenska odgovornost voznika tovornjaka.,C
"Pisni kandidat je mehiško-ameriški in meni, da za zmago na volitvah potrebuje veliko udeležbo mehiških volivcev. Zato se njegov vodja kampanje odloči, da bo vsakemu registriranemu mehiškemu volivcu poslal nalepko za trganje, na kateri je navedeno ime kandidata in pisarna, za katero kandidira. Ker mnogi domači Mehičani ne obvladajo branja in pisanja angleščine, vodja kampanje meni, da bodo mnogi volivci imeli težave pri pisanju kandidatovega imena in pisarne na glasovanju. Posledično je vodja kampanje pripravil obsežno medijsko kampanjo, da bi volivce obvestil o tem, kako nalepke uporabiti na glasovanju. Pet mesecev pred volitvami volilni uradnik obvesti volilno komisijo kandidata, da nalepke za trganje niso v skladu z državnim statutom. Uradnik v pismu pojasnjuje, da državni volilni uradniki menijo, da morajo potencialni volivci ime kandidata napisati s črnilom. Zato ugotavlja, da nalepke ne izpolnjujejo zakonskih zahtev. Tri tedne kasneje je kandidat na zveznem okrožnem sodišču vložil tožbo proti državnim volilnim uradnikom, v kateri je trdil, da njihova razlaga državnega statuta krši ameriško ustavo. Kateri od naslednjih, če bo vzpostavljen, navaja najmočnejši ustavni argument v podporo razlagi statuta volilnega uradnika?","Volilna udeležba med registriranimi mehiškimi ameriškimi volivci, ki ne obvladajo angleščine, je na zadnjih volitvah znašala manj kot 1% celotne države.","Državni statut zahteva, da je vsaka glasovalna kabina opremljena s črnilom, ki olajša pisanje glasov.","Ker veliko število pisnih glasov na splošno podaljša čas, potreben za štetje vseh glasov, je treba takšne glasove oddati enotno.",Možnost volilnih goljufij je bistveno večja pri vnaprej natisnjenih nalepkah.,D
"Moški je bil lastnik na novo zgrajenega hotela v mestu. 15. marca je moški prejel telefonski klic prodajalca, ki je bil distributer hotelske opreme. Prodajalec je ponudil, da moškemu proda 1.000 gasilnih aparatov za svoj hotel. Prodajalec je moškemu povedal, da bodo stroški gasilnih aparatov znašali 35.000 dolarjev (ali 35 dolarjev na kos), plačljivi 90 dni po dostavi. Prodajalec je obljubil, da bo gasilne aparate namestil najkasneje do 15. aprila. 16. marca je moški poklical prodajalca in sprejel ponudbo. Naslednji dan je moški prodajalcu poslal naslednje obvestilo: ""Prosimo, upoštevajte, da bom sedem dni po namestitvi vzel 15-odstotni popust za gotovinsko plačilo."" Prodajalec je moško korespondenco prejel 20. marca. 1. aprila je prodajalec moškemu poslal telegram, v katerem je navedel: »Očitno je, da nimamo veljavne izvršljive pogodbe. Gasilnih aparatov ne bom dostavil 15. aprila ali ob katerem koli drugem času. ""Moški toži prodajalca zaradi kršitve pogodbe. Prodajalec uveljavlja obrambo statuta goljufij v skladu s carinskim zakonikom Unije. Katera od naslednjih navedb je najbolj natančna izjava glede obrambe prodajalca?","Obramba prodajalca je veljavna, ker moško obvestilo ni zadostovalo za to, da bi bilo mogoče sklepati, da je bila pogodba sklenjena.","Obramba prodajalca je veljavna, ker je bilo moško obvestilo v neskladju s pogoji prodajalčeve ustne ponudbe.","Obramba prodajalca ni veljavna, ker se prodajalec na moško obvestilo ni odzval v razumnem roku.","Obramba prodajalca ni veljavna, ker v skladu s carinskim zakonikom Unije zakon o goljufijah ne velja v sporazumih med trgovci.",A
"Pred glasovanjem o predlogu za združitev dveh mest je generalni državni tožilec izdal svetovalno mnenje, v katerem je navedel, da ukrep po njenem mnenju ne krši zakonskih ali ustavnih določb. Nato je bil predlog dan na glasovanje in so ga volivci v obeh mestih z veliko večino sprejeli. Po volitvah, vendar pred uradno izvedbo združitve, sta dva davkoplačevalca iz enega od mest sprožila tožbo, da bi se pridružila združitvi, in napadla ustavnost predloga. Tožba je prišla na državno vrhovno sodišče in je bila po državnem in zveznem zakonu ustavna. Tožniki zdaj vložijo predlog za to, da bi to zadevo preučilo vrhovno sodišče ZDA. Sodišče lahko:","ne obravnava zadeve, ker je bila sprejeta iz neodvisnih državnih razlogov.","zadeve ne obravnava, lahko pa jo preda zveznemu okrožnemu sodišču.","Prisluhnite vpletenim zveznim vprašanjem, vendar ne želite odločati o državnem vprašanju.",se zanašajo na svetovalno mnenje generalnega državnega tožilca in zadeve vsebinsko ne obravnavajo.,A
"Policija je od zanesljivega informatorja prejela namig, da moški trguje s kokainom iz svojega doma. Uradniki so nato mirovnemu sodniku predložili pisno izjavo, v kateri so navedene okoliščine, ki kažejo verjeten razlog za izdajo naloga za preiskavo. Mirovni sodnik je izdal nalog za preiskavo narkotikov na moškem naslovu. Policisti so odšli do moškega doma in zazvonili zvonec. Ko se nihče ni odzval, je policija vdrla in vstopila v stanovanje. Preiskali so sobe v prvem nadstropju in niso našli obremenilnih dokazov, nato pa so odšli ven in opazili ločen vhod, ki je vodil do drugega nadstropja stanovanja. Povzpeli so se po stopnišču in vstopili v spalnico v zgornjem nadstropju. V sobi so policisti našli kup kokaina, ki je ležal na komodi. Ko so policisti nadaljevali s preiskavo spalnice, je tožena stranka vstopila v sobo. Policija je obtoženca vprašala, ali je moški. Obtoženec se je identificiral in policiji povedal, da sta v njegovi spalnici in da zaseda drugo nadstropje stanovanja. Tožena stranka je pojasnila, da moški prebiva v prvem nadstropju, njegovi bivalni prostori pa so ločeni od prostorov tožene stranke. Kljub temu je bil obtoženec aretiran in obtožen posedovanja kokaina. Tožena stranka je vložila predlog za izključitev dopustitve kokaina v dokaze. Predlog tožene stranke bi moral biti:","odobreno, ker v nalogu tožena stranka ni bila navedena.","odobreno, ker v nalogu ni bilo natančno navedeno območje, ki ga je treba preiskati.","zanikala, ker je policija upravičeno verjela, da preiskujejo prebivališče moškega, ko so vstopili v bivalne prostore obtoženca.","zavrnjen, ker je bil nalog veljaven in izdan z verjetnim razlogom.",C
"Supermarket je bil pravkar ponovno odprt po dvotedenskem zaprtju za prenovo. Zjutraj ponovnega odprtja je ženska nakupovala, ko je nenadoma padla in utrpela zlomljeno nogo. Nato je ženska tožila supermarket zaradi telesnih poškodb. V svoji obleki je ženska trdila, da se je spotaknila čez vedro barve, ki je ležala v eni od stranskih ladij. Na sojenju je ženska poklicala drugo stranko, da bi pričala, da je med nakupovanjem zaslišal udarec, se obrnil in videl, kako ženska pade na tla. Pričal je tudi, da je videl prazno vedro barve, ki je ležalo nekaj metrov od ženske noge. Ob navzkrižnem pregledu je stranka prišla v argumentativno izmenjavo z odvetnikom supermarketa. Na vprašanje o njegovem mnenju o tem, kaj je povzročilo padec ženske, je stranka pričala: ""Padla je, ker se je spotaknila na vedro. "" Na navzkrižnem zaslišanju pa je priznal, da dejansko ni videl ženskega potovanja po vedru. Odvetnik supermarketa je nato stranki postavil naslednje vprašanje: ""Če niste videli ženskega potovanja po vedru, kako veste, da je padla zaradi tega?"" Stranka je odgovorila: ""Ker mi je moja punca, ki je nakupovala z mano, kasneje povedala, da je videla žensko potovanje čez vedro. "" Odvetnik supermarketa se preseli, da bi dosegel zadnji odgovor stranke. Če obravnavni sodnik zavrne predlog obdolženca in dovoli, da odgovor stranke velja, je to najverjetneje zato, ker",Odgovor stranke je bil povabljen z odvetniškim vprašanjem supermarketa.,Odgovor stranke je temeljil na znanju iz prve roke.,Odgovor stranke je bila izjava o nedavnem dojemanju.,Odgovor stranke je bil trenutni čutni vtis.,A
"Rančar je trenutno lastnik zapisa zemljišča, označenega kot ""A. "" To je višja od dveh sosednjih nepremičnin na gori. Kmet je lastnik parcele ""B"", ki se nahaja nižje od ""A"" na pobočju. Leta 2000 je rančer, ki je imel v lasti obe zemljiški parceli, zgradil zasebni drenažni sistem. Ta sistem je bil sestavljen iz podzemnega plinovoda, ki se je raztezal čez obe zemljiški parceli. Kanalizacija iz parcele ""A"" se je skozi sistem odvajala v občinsko kanalizacijo, ki se je nahajala na dnu gore. Leta 2005 je rančar kmetu prodal parcelo ""B"". Listina kmetu ni vsebovala nobene omembe rančerjevega drenažnega sistema. Na vsaki parceli so veliki domovi v ranču, ki jih zasedajo ustrezni lastniki. V zadnjem času je odtok odplak začel oddajati neprijeten vonj po parceli ""B. "" Zaradi tega je kmet tožil rančarja v trespassu in molil za škodo, ki jo je povzročil drenažni sistem. Sodba mora biti za","rančer, ker dejanje kmetu ni vsebovalo nobenih zavez, ki bi omejevale rančerjevo uporabo zemlje.","rančer, ker bi bil pravi razlog za ukrepanje kmeta nadloga in ne prestop.","kmet, ker je bil drenažni sistem po zakonu najbližji vzrok tožnikove škode.","kmet, ker rančar ni imel pravice izboljšati svoje zemlje na način, ki bi povzročil škodo drugemu.",B
"54-letna ženska pride v pisarno, ker je v zadnjih 3 tednih občasno streljala bolečino nad desnim licem in čeljustjo. Vsaka epizoda bolečine traja 1 sekundo ali manj. Bolečino pogosto sprožijo hladen zrak, žvečenje, otipna stimulacija in umivanje zob. Ni imela poškodb obraza ali glave. Zdravstvena anamneza je izjemna zaradi tenzijskih glavobolov, debelosti in operacije želodčnega obvoda. Visoka je 165 cm (5 ft 5 in) in tehta 62 kg (137 lb); ITM je 23 kg/m2. Vitalni znaki so normalni. Pacient ne prenaša dotika na desni strani obraza. Ni šibkosti obraza ali izgube občutka. Preostanek fizičnega pregleda ne kaže nobenih nepravilnosti. CT skeniranje glave z in brez kontrasta ne kaže nobenih nepravilnosti. Katera od naslednjih farmakoterapij je trenutno najprimernejša?",Karbamazepin,Lamotrigin,Levetiracetam,Topiramat,A
"Študije etiologije shizofrenije so pokazale genetsko nagnjenost k stanju, vendar so vpleteni tudi drugi dejavniki. Iz vašega poznavanja teme ugotovite, katera od naslednjih trditev je napačna.",K temu lahko prispeva presežek dopamina ali občutljivost na dopamin.,Beli bolniki so bolj simptomatski.,Remisija iz stanja v tretjem svetu je 65%.,Nižja stopnja shizofrenije je bila diagnosticirana med Afroameričani.,D
"Zaposleni v velikem proizvodnem podjetju meni, da je delo dolgočasno in opravlja delo samo za denar. Zaposleni opravlja minimalno in ni motiviran, zato proizvaja najvišjo količino ali boljšo kakovost. Po teoriji dveh faktorjev F. Herzberga bi bil najboljši način za povečanje samomotivacije tega delavca 10",ponuditi zvišanje in spodbujevalno plačilo za večjo produktivnost,"Preoblikujte delo, da boste zagotovili izziv in občutek dosežka",povečati priložnosti za informirano socialno interakcijo,zaposlenemu zagotoviti plimovanje z večjim ugledom,B
Katera od naslednjih najbolje opisuje etične smernice glede spolnih intimnosti pri nekdanjih klientih terapije?,Psihologom je v nobenem primeru prepovedano imeti spolne intimnosti z nekdanjimi strankami terapije.,Psihologom je prepovedano imeti spolne intimnosti z nekdanjimi strankami terapije vsaj eno leto po prenehanju terapije.,Psihologom je v določenih okoliščinah prepovedano imeti spolne intimnosti z nekdanjimi uporabniki terapije (npr. kadar obstaja tveganje izkoriščanja).,Psihologom ni prepovedano imeti spolnih intimnosti z nekdanjimi strankami terapije.,C
"Raziskava o učenju drugega jezika je pokazala, kaj od naslednjega velja za otroke, ki se učijo drugega jezika",Njihov kognitivni razvoj zamuja,"Imajo boljšo artikulacijo kot otroci, ki niso dvojezični",Njihovo znanje maternega jezika ne vpliva na hitrost usvajanja drugega jezika,Povečali so kognitivno fleksibilnost,D
"Na katerem področju odnosov z javnostmi je verjetno, da bo vključevalo lobiranje?",Podjetij,Finančni odnosi,Javne zadeve,Poslovanje med podjetji,C
"Kako lahko v kontekstu globalizacije najbolje opredelimo pojem ""razvoj""?","Izraz razvoj se nanaša na človeško stanje, v katerem obstaja svoboda pred strahom in pomanjkanjem; Obstaja dovolj sredstev za vzdrževanje življenja in to življenje lahko obstaja v stanju brez grožnje ali zaznane grožnje nenadne prekinitve.","Da bi narod veljal za razvitega, mora doseči določen gospodarski in politični status v globalnem državnem sistemu; Merilo za to, kaj predstavlja ""razvito"" stanje, je tako opredeljeno s temi zahtevami interakcije v tem sistemu.","Razvoj je sredstvo za reševanje neenakosti, ki spremljajo neoliberalno globalizacijo. V tem kontekstu se razvoj nanaša na sposobnost prebivalstva ali skupnosti, da učinkovito izkoristi vire in poveča učinkovitost proizvodnje in distribucije, s čimer spodbuja pravičnejšo porazdelitev dohodka v družbi.","Razvoj skupnosti se nanaša na ideološke in etične vrednostne sisteme, na katere je vključeno njeno prebivalstvo. V globaliziranem mednarodnem sistemu se to nanaša na sprejetje zahodne, liberalne, demokratične ideologije in gospodarstva prostega trga.",C
Kateri od naslednjih najbolje opisuje evrocentrizem?,"Evrocentrizem je način analize, v katerem se evropske družbe primerjajo z neevropskimi družbami, da bi ustvarile nepristransko primerjavo relativnih zaslug vsake.","Evrocentrizem je miselni slog, v katerem je ocenjevanje in vrednotenje neevropskih družb izraženo v smislu kulturnih predpostavk in pristranskosti Evropejcev.","Evrocentrizem opisuje študije ali znanstveno delo, ki upošteva le evropske politične ali gospodarske sisteme.",Vse te možnosti.,B
"Katera od naslednjih teorij se osredotoča na to, kako družba uspe izvajati dejavnosti, potrebne za vzdrževanje reda in stabilnosti?",Funkcionalizem,Interakcionizem,Teorija racionalne izbire,Teorija konfliktov,A
Kateri od naslednjih elementov je osebni dokument z zaprtim dostopom?,"""Bela knjiga"" vlade",Zaupna zdravstvena dokumentacija,Knjiga gospodinjskih računov,delniški register podjetja,C
Katera od naslednjih točk podpira argument za ameriški unilateralizem?,Dobronamerna hegemonija,Neučinkovitost multilateralizma,Ameriška moč,Vse našteto,D
Katere bolezni virusi herpesa ne povzročajo?,Infantilna paraliza,Encefalitis,Spolno prenosljive bolezni,Rak,A
Namen dvojno slepe ali dvojno maskirane študije je:,Doseganje primerljivosti zdravljenih in nezdravljenih oseb,Zmanjšajte učinke sprememb vzorčenja,Izogibajte se pristranskosti opazovalca in subjekta,Izogibajte se pristranskosti opazovalcev in razlikam pri vzorčenju,B
 Klasično besedilo Daodejing je znano po katerem naslovu v angleščini?,Klasika sprememb,Klasika poti in moči,Klasika žensk,Klasika filozofije,B
 Communidades de Base je povezan s katerim od naslednjih?,Škof Oscar Romero,Odpornost in obnova,Dostojanstvo vseh ljudi,Vse našteto,D
Generalni državni tožilec je vodja katerega od naslednjih subjektov?,Odbor senata za pravosodje,Ministrstvo za pravosodje,Ministrstvo za zunanje zadeve,Zbor sodnika generalnega pravobranilca,B
"Linije magnetnega polja okoli žične oblike, ki prenaša tok",Krogih,radialne črte,vrtinčni tokovi,Energetske zanke,A
"Izraz ""chili con carne"" se nanaša na čili s čilijem?",Fižol,meso,sir,čili paprika,B
"Kateri od naslednjih najbolje opisuje situacijo po zvišanju cene na izdelku, ki ima neelastično povpraševanje?",Zahtevana količina se ne bo spremenila.,Zahtevana količina se bo povečala.,Skupni prihodki se bodo zmanjšali.,Skupni prihodki se ne bodo spremenili.,A
