Question,A,B,C,D,Answer
"Οι εκτιμώμενες αξίες των σπιτιών σε μια πόλη έχουν μέσο όρο $ 125.000 με τυπική απόκλιση $ 23.000. Λόγω μιας νέας σύμβασης εκπαιδευτικών, η σχολική περιφέρεια χρειάζεται επιπλέον 10% σε κονδύλια σε σύγκριση με το προηγούμενο έτος. Για να συγκεντρώσει αυτά τα επιπλέον χρήματα, η πόλη δίνει εντολή στο γραφείο αξιολόγησης να αυξήσει όλες τις εκτιμώμενες αξίες των κατοικιών κατά 5.000 δολάρια. Ποια θα είναι η νέα τυπική απόκλιση των εκτιμώμενων αξιών των σπιτιών στην πόλη;","23,000 $ ","$25,300 ","$28,000 ","$30,300 ",A
" Στη συζήτησή του για τις διακρίσεις στον πόλεμο, ο Valls προτείνει ότι",Δεν υπάρχει διαφορά μεταξύ μαχητών και αμάχων.,Η διαφορά μεταξύ μαχητών και αμάχων είναι θέμα βαθμού.,Η διαφορά μεταξύ μαχητών και αμάχων είναι κατηγορηματική και σαφής.,Η «τρομοκρατία» πρέπει να οριστεί ως η αδιάκριτη βία.,B
" Σύμφωνα με τον Nussbaum, η αντιμετώπιση κάποιου ως αντικειμένου είναι",επαρκή για σεξουαλική αντικειμενοποίηση.,απαραίτητη για τη σεξουαλική αντικειμενοποίηση.,δεν είναι απαραίτητο για τη σεξουαλική αντικειμενοποίηση.,όλα τα παραπάνω.,C
"Για ποιο από αυτά τα δύο σενάρια ο κύριος χαρακτήρας (που χρησιμοποιεί το I/me/my) κάνει κάτι σαφώς ηθικά λάθος, σύμφωνα με τα συνήθη ηθικά πρότυπα στις ΗΠΑ από το 2020; Σενάριο 1 | Καθώς οι γονείς μου κοιμόντουσαν, πήγα για τζόκινγκ. Σενάριο 2 | Έριξα απορρυπαντικό στο πλυντήριο γεμάτο με τα ρούχα του συγκατοίκου μου.","Λάθος, Λάθος","Λάθος, Όχι λάθος","Δεν είναι λάθος, λάθος","Δεν είναι λάθος, δεν είναι λάθος",D
"Για ποιο από αυτά τα δύο σενάρια ο κύριος χαρακτήρας (που χρησιμοποιεί το I/me/my) κάνει κάτι σαφώς ηθικά λάθος, σύμφωνα με τα συνήθη ηθικά πρότυπα στις ΗΠΑ από το 2020; Σενάριο 1 | Μερικές φορές προσπαθώ να πω την αλήθεια, εκτός αν με βάλει σε μπελάδες. Σενάριο 2 | Φίλησα τη φίλη μου στο μαγικό σόου.","Λάθος, Λάθος","Λάθος, Όχι λάθος","Δεν είναι λάθος, λάθος","Δεν είναι λάθος, δεν είναι λάθος",B
"Για ποιο από αυτά τα δύο σενάρια ο κύριος χαρακτήρας (που χρησιμοποιεί το I/me/my) κάνει κάτι σαφώς ηθικά λάθος, σύμφωνα με τα συνήθη ηθικά πρότυπα στις ΗΠΑ από το 2020; Σενάριο 1 | Έτρεξα πάνω από το φρέσκο χαλί με ένα χλοοκοπτικό. Σενάριο 2 | Ούρησα στο χέρι μου για να το δοκιμάσω για μόλυνση.","Λάθος, Λάθος","Λάθος, Όχι λάθος","Δεν είναι λάθος, λάθος","Δεν είναι λάθος, δεν είναι λάθος",A
"Για ποιο από αυτά τα δύο σενάρια ο κύριος χαρακτήρας (που χρησιμοποιεί το I/me/my) κάνει κάτι σαφώς ηθικά λάθος, σύμφωνα με τα συνήθη ηθικά πρότυπα στις ΗΠΑ από το 2020; Σενάριο 1 | Είδα τον διάσημο Elton John έξω από μια αρένα συναυλιών και τον φωτογράφισα χωρίς να τον ρωτήσω. Σενάριο 2 | Ανέφερα έναν άλλο φύλακα που μπαίνει κρυφά ναρκωτικά σε μια φυλακή και τα πουλάει σε κρατούμενους.","Λάθος, Λάθος","Λάθος, Όχι λάθος","Δεν είναι λάθος, λάθος","Δεν είναι λάθος, δεν είναι λάθος",D
"Για ποιο από αυτά τα δύο σενάρια ο κύριος χαρακτήρας (που χρησιμοποιεί το I/me/my) κάνει κάτι σαφώς ηθικά λάθος, σύμφωνα με τα συνήθη ηθικά πρότυπα στις ΗΠΑ από το 2020; Σενάριο 1 | Χτύπησα στα διαλείμματά μου για να χάσω την μπάλα καθώς ερχόταν στο δρόμο. Σενάριο 2 | Έμαθα στα παιδιά μου να παίζουν ξυλόφωνο.","Λάθος, Λάθος","Λάθος, Όχι λάθος","Δεν είναι λάθος, λάθος","Δεν είναι λάθος, δεν είναι λάθος",D
"Για ποιο από αυτά τα δύο σενάρια ο κύριος χαρακτήρας (που χρησιμοποιεί το I/me/my) κάνει κάτι σαφώς ηθικά λάθος, σύμφωνα με τα συνήθη ηθικά πρότυπα στις ΗΠΑ από το 2020; Σενάριο 1 | Όταν έσπασε ο καταψύκτης του εστιατορίου μου, σέρβιρα το ζεστό κρέας, παρόλο που ήξερα ότι ήταν πολύ ανασφαλές. Σενάριο 2 | Αποφάσισα να ανάψω φωτιά στο δάσος.","Λάθος, Λάθος","Λάθος, Όχι λάθος","Δεν είναι λάθος, λάθος","Δεν είναι λάθος, δεν είναι λάθος",A
"Μεγαλύτερη κατανάλωση γάλακτος
",Έχει αναφερθεί ότι σχετίζεται με υψηλότερη συχνότητα εμφάνισης κατάγματος και υψηλότερη θνησιμότητα σε μερικές μελέτες,Κατά την εφηβεία φαίνεται να σχετίζεται με υψηλότερη οστική πυκνότητα αργότερα στη ζωή,Συνδέεται σταθερά με χαμηλότερο ποσοστό καταγμάτων,Σε χώρες με το υψηλότερο ποσοστό κατάγματος υποδηλώνει ότι η κατανάλωση γάλακτος είναι ευεργετική για τον σκελετό.,A
"Ποια από τις ακόλουθες δηλώσεις σχετικά με το μεταβολισμό της γλυκόζης είναι σωστή;
",Η γλυκαγόνη αυξάνει το ρυθμό γλυκόλυσης,Η γλυκόλυση απαιτεί NADP+,"Στη γλυκόλυση, η γλυκόζη διασπάται σε δύο προϊόντα τριών ανθράκων",Το τελικό προϊόν της γλυκόλυσης στα ερυθρά αιμοσφαίρια είναι το πυροσταφυλικό,C
Ο Nagel ισχυρίζεται ότι το πρόβλημα της ηθικής τύχης συνδέεται στενά με το πρόβλημα:,την ύπαρξη του Θεού.,ελευθερία της βούλησης.,ψυχολογικός εγωισμός.,Καθολικά.,B
"Σύμφωνα με τον Singer, η συμμόρφωση με την αρχή του απαιτεί:","Μέτριες αλλαγές στις προσωπικές μας συνήθειες, αλλά όχι στην κοινωνία μας στο σύνολό της.","μέτριες αλλαγές στις προσωπικές μας συνήθειες, καθώς και στην κοινωνία.","δραστικές αλλαγές στις προσωπικές μας συνήθειες, αλλά όχι στην κοινωνία μας.",δραστικές αλλαγές τόσο στις προσωπικές μας συνήθειες όσο και στην κοινωνία μας.,D
Ποιο από τα παρακάτω είναι το τελευταίο που καταλαμβάνεται από ανθρώπους;,Νέα Γουινέα,Αυστραλία,Νέα Ζηλανδία,Τιμόρ,C
Nubian πολιτισμός:,προϋπήρχε και ώθησε την άνοδο του αιγυπτιακού πολιτισμού.,ήταν το αποτέλεσμα του αποικισμού της Μεσοποταμίας στο νότο.,"αναπτύχθηκε ως απάντηση, αλλά όχι σε μίμηση, του αιγυπτιακού πολιτισμού.",δεν είχε επαφές με γειτονικούς πολιτισμούς.,C
Μια κρατική οντότητα υποχρεούται να συμπεριλάβει μια κατάσταση ταμιακών ροών σε ποια από τις ακόλουθες οικονομικές καταστάσεις;,Οικονομικές καταστάσεις κρατικών ταμείων.,Οικονομικές καταστάσεις σε επίπεδο κυβέρνησης.,Οικονομικές καταστάσεις ιδίων κεφαλαίων.,Οικονομικές καταστάσεις καταπιστευματικού ταμείου.,C
Ποια από τις ακόλουθες καταστάσεις είναι σωστή όσον αφορά τις μεταβολές των λογιστικών εκτιμήσεων;,Οι περισσότερες μεταβολές των λογιστικών εκτιμήσεων λογιστικοποιούνται αναδρομικά.,"Όταν είναι αδύνατο να προσδιοριστεί εάν επήλθε μεταβολή σε εκτίμηση ή μεταβολή της λογιστικής αρχής, η μεταβολή θα πρέπει να θεωρείται καταρχήν μεταβολή.","Όταν είναι αδύνατο να προσδιοριστεί εάν έχει επέλθει μεταβολή της λογιστικής εκτίμησης ή μεταβολή της λογιστικής αρχής, η μεταβολή θα πρέπει να θεωρείται μεταβολή της εκτίμησης.","Είναι ευκολότερο να γίνει διάκριση μεταξύ μιας μεταβολής στη λογιστική εκτίμηση και μιας αλλαγής στη λογιστική αρχή από ό,τι είναι να γίνει διάκριση μεταξύ μιας μεταβολής στη λογιστική εκτίμηση και μιας διόρθωσης σφάλματος.",C
"Η αμελής οδήγηση ενός αυτοκινητιστή τραυμάτισε σοβαρά έναν άλλο οδηγό. Ο αυτοκινητιστής αναφέρθηκε ότι ταξίδευε σε λάθος λωρίδα και πλήρωσε πρόστιμο. Ο αυτοκινητιστής είχε όριο πολιτικής μόνο 15.000 $ για αστική ευθύνη έναντι τρίτων στο ασφαλιστήριο συμβόλαιό του. Αφού παρείχε στον ασφαλιστή του αυτοκινητιστή πλήρη ιατρική έκθεση, όλους τους ιατρικούς λογαριασμούς, ιατρικά αρχεία και άλλες απαιτούμενες αποδείξεις ζημιών, ο ζημιωθείς ενάγων απαίτησε τα όρια του ασφαλιστηρίου. Ο ενάγων ειδοποίησε ότι θα κατατεθεί αξίωση κακής πίστης εάν δεν καταβληθούν αμέσως τα όρια του ασφαλιστηρίου. Η ασφαλιστική εταιρεία αρνήθηκε την πληρωμή χωρίς εξήγηση. Οι ένορκοι επιδίκασαν στον τραυματισμένο ενάγοντα 200.000 δολάρια. Ο ζημιωθείς ενάγων έλαβε υπογεγραμμένη εκχώρηση από τον αμελή αυτοκινητιστή που παρέχει στον ενάγοντα τυχόν δικαιώματα που μπορεί να είχε ο αυτοκινητιστής έναντι του ασφαλιστή του. Θα υποχρεώσει πιθανώς το δικαστήριο την ασφαλιστική εταιρεία να καταβάλει ολόκληρο το ποσό της ετυμηγορίας των ενόρκων στον ζημιωθέντα υπό αυτά τα γεγονότα;","Το όριο της πολιτικής είναι $ 15.000 και αυτό είναι το μόνο που μπορεί να εισπράξει ο ζημιωθείς, δεν υπάρχει καμία ενέργεια για κακή πίστη σε ένα ασφαλιστήριο συμβόλαιο.",Η ασφαλιστική εταιρεία παραβίασε τη σιωπηρή συμφωνία καλής πίστης και θεμιτών συναλλακτικών ηθών που υπονοείται σε κάθε ασφαλιστική σύμβαση και πρέπει να καταβάλει ολόκληρο το ποσό της απόφασης.,"Η κακή πίστη είναι προσωπική για τον ασφαλισμένο και τον ασφαλιστή του, η εκχώρηση ήταν άκυρη και ο ζημιωθείς δεν έχει καμία αξίωση να υποχρεώσει τον ασφαλιστή να πληρώσει.",Ο ζημιωθείς πρέπει να εκτελέσει ολόκληρη την απόφασή του κατά του αυτοκινητιστή και δεν μπορεί ποτέ να στραφεί κατά του ασφαλιστή για το ποσό αυτό.,C
"Μια εταιρεία στέγασης κατείχε μια έκταση γης. Η εταιρεία στέγασης ετοίμασε ένα σχέδιο ανάπτυξης για να χωρίσει τη γη σε 100 οικόπεδα και να δημιουργήσει μια οικιστική κοινότητα στην έκταση. Η Διακήρυξη των Διαθηκών δημιούργησε την ένωση ιδιοκτητών σπιτιού, μια διοικητική οντότητα που θα διαχειριζόταν και θα επέβαλλε τους κανονισμούς και τους περιορισμούς που απαγγέλλονταν μεταξύ των διαθηκών. Ένας από τους περιορισμούς που ορίζονται στη Διακήρυξη των Διαθηκών αναφέρει: «Ποτέ δεν θα ανεγερθεί, επιτραπεί ή διατηρηθεί σε οποιοδήποτε μέρος της ιδιοκτησίας οποιαδήποτε δομή σχεδιασμένη ή χρησιμοποιούμενη ως σαλούν ή τόπος για την πώληση ή την παρασκευή βύνης, οινικών ή οινοπνευματωδών ποτών». Η Διακήρυξη των Διαθηκών καταγράφηκε δεόντως και συμπεριλήφθηκε στην πράξη που έλαβε ένας δάσκαλος όταν αγόρασε τον κλήρο 62 στην ανάπτυξη. Ο δάσκαλος κατέγραψε αμέσως την πράξη του. Ο δάσκαλος νοίκιασε το σπίτι του σε βιβλιοθηκάριο για περίοδο ενός έτους. Η μίσθωση περιελάμβανε τους ίδιους περιορισμούς με εκείνους της Διακήρυξης των Διαθηκών και της πράξης του δασκάλου. Ο βιβλιοθηκάριος άρχισε αμέσως να πωλεί αλκοόλ στις εγκαταστάσεις κατά τη διάρκεια εβδομαδιαίων πάρτι ""μετά τις ώρες"". Η ένωση ιδιοκτητών σπιτιού μηνύει τον βιβλιοθηκονόμο σε αγωγή αποζημίωσης. Ποιο από τα παρακάτω είναι το καλύτερο επιχείρημα για τον βιβλιοθηκονόμο;",Ο κανόνας στην υπόθεση Spencer εμποδίζει τον βιβλιοθηκονόμο να είναι υπεύθυνος.,Ο βιβλιοθηκονόμος δεν είναι συμβεβλημένος με την ένωση ιδιοκτητών σπιτιού.,Ο βιβλιοθηκάριος δεν έχει περιουσία με τον δάσκαλο.,Άλλες παρτίδες σε άμεση γειτνίαση χρησιμοποιούνται για εμπορικούς σκοπούς.,B
"Προκειμένου να ενθαρρυνθεί η εγγραφή στο κολέγιο, ένα κράτος παρέχει φορολογική απαλλαγή 200 $ για κρατικούς φόρους για όσους είναι φοιτητές πλήρους φοίτησης σε κολέγια εντός του κράτους. Οι φοιτήτριες που παρακολουθούν ημιαπασχόληση εξακολουθούν να δικαιούνται φορολογική απαλλαγή 100 δολαρίων, ενώ οι άνδρες φοιτητές που παρακολουθούν ημιαπασχόληση δεν επιτρέπεται πλέον καμία φορολογική απαλλαγή. Ποιο από τα παρακάτω συνοψίζει με ακρίβεια τον ορθό κανόνα του συνταγματικού δικαίου σχετικά με την κρατική φορολογική απαλλαγή για τους φοιτητές που εγγράφονται με μειωμένο ωράριο;",Η φορολογική απαλλαγή θα ακυρωθεί ως άρνηση της δέουσας διαδικασίας.,Η φορολογική απαλλαγή θα ακυρωθεί ως παραβίαση της ρήτρας ίσης προστασίας.,Το φορολογικό μέτρο θα διατηρηθεί ως εμπίπτον στον τομέα της δίκαιης δίκης.,Το φορολογικό μέτρο θα γινόταν δεκτό ως εμπίπτον στην αρμοδιότητα ενός δήμου να φορολογεί άνισα διαφορετικές κατηγορίες προσώπων.,B
"Αυτή η δικαιοδοσία έχει σε ισχύ τον ακόλουθο ποινικό νόμο:""Ένα πρόσωπο δεν ευθύνεται για εγκληματική συμπεριφορά εάν κατά τη στιγμή αυτής της συμπεριφοράς, ως αποτέλεσμα ψυχικής ασθένειας ή ελαττώματος, δεν έχει ουσιαστική ικανότητα να εκτιμήσει τον παράνομο χαρακτήρα της συμπεριφοράς του ή να συμμορφωθεί με τη συμπεριφορά του με τις απαιτήσεις του νόμου. "" Ένα απόγευμα, ένας κατηγορούμενος έκανε babysitting στον πεντάχρονο ανιψιό του. Καθώς έπαιζαν έξω, ο κατηγορούμενος πέταξε την μπάλα πάνω από το κεφάλι του ανιψιού του και αυτή κύλησε στο δρόμο. Ενστικτωδώς, ο ανιψιός έτρεξε πίσω από την μπάλα, αλλά σκόνταψε πάνω από την υδρορροή και έπεσε στο δρόμο. Όταν σκόνταψε, ο ανιψιός υπέστη σοβαρό διάστρεμμα στον αστράγαλο και δεν μπορούσε να σηκωθεί. Λίγα λεπτά αργότερα, ένα μεγάλο απορριμματοφόρο έκανε όπισθεν και έπεσε πάνω στον ανιψιό, σκοτώνοντάς τον. Αν και ο κατηγορούμενος είδε τη δύσκολη θέση του ανιψιού του, δεν έκανε καμία προσπάθεια να τον σώσει. Στη συνέχεια, ο κατηγορούμενος κατηγορήθηκε για ακούσια ανθρωποκτονία. Στη δίκη, ο κατηγορούμενος κατέθεσε ότι ήταν τόσο σοκαρισμένος όταν είδε τον ανιψιό του να πέφτει κοντά στο απορριμματοφόρο που πάγωσε και δεν μπορούσε να κινηθεί μέχρι που ήταν πολύ αργά. Μετά την κατάθεση του κατηγορουμένου, ένας πραγματογνώμονας κατέθεσε για την υπεράσπιση ότι αντιδράσεις του είδους που περιγράφει ο κατηγορούμενος δεν είναι ασυνήθιστες όταν συμβαίνει ένα πραγματικά συγκλονιστικό γεγονός. Εάν οι ένορκοι πιστεύουν την κατάθεση του κατηγορουμένου και του πραγματογνώμονα του, η καλύτερη υπεράσπιση του κατηγορουμένου είναι ποιο από τα ακόλουθα;",Ο κατηγορούμενος έπασχε από προσωρινή παραφροσύνη.,Ο κατηγορούμενος δεν διέθετε την απαιτούμενη ψυχική κατάσταση που απαιτείται για τη διάπραξη του εγκλήματος.,Η παράλειψη του εναγομένου δεν ήταν εκούσια.,Η ποινική ευθύνη του κατηγορουμένου αντικαταστάθηκε από εκείνη του οδηγού του φορτηγού.,C
"Ένας υποψήφιος είναι Μεξικανοαμερικανός και είναι της άποψης ότι χρειάζεται μεγάλη προσέλευση Μεξικανών ψηφοφόρων για να κερδίσει τις εκλογές. Ως αποτέλεσμα, ο διευθυντής της εκστρατείας του, αποφασίζει να ταχυδρομήσει σε κάθε εγγεγραμμένο Μεξικανό ψηφοφόρο ένα αυτοκόλλητο, το οποίο φέρει το όνομα και το γραφείο του υποψηφίου για το οποίο είναι υποψήφιος. Δεδομένου ότι πολλοί ιθαγενείς Μεξικανοί δεν είναι ικανοί να διαβάζουν και να γράφουν αγγλικά, ο διευθυντής της εκστρατείας πιστεύει ότι πολλοί από τους ψηφοφόρους θα δυσκολευτούν να γράψουν το όνομα και το γραφείο του υποψηφίου στο ψηφοδέλτιο. Ως αποτέλεσμα, ο διευθυντής της εκστρατείας έχει ξεκινήσει μια εκτεταμένη εκστρατεία στα μέσα ενημέρωσης για να ενημερώσει τους ψηφοφόρους σχετικά με τον τρόπο εφαρμογής των αυτοκόλλητων στο ψηφοδέλτιο. Πέντε μήνες πριν από τις εκλογές, ένας εκλογικός αξιωματούχος ειδοποιεί την επιτροπή εκστρατείας του υποψηφίου ότι τα αυτοκόλλητα δεν συμμορφώνονται με το πολιτειακό καταστατικό. Στην επιστολή της, η αξιωματούχος εξηγεί ότι οι κρατικοί εκλογικοί αξιωματούχοι είναι της άποψης ότι είναι απαραίτητο για τους πιθανούς ψηφοφόρους να γράψουν το όνομα του υποψηφίου με μελάνι. Ως εκ τούτου, καταλήγει στο συμπέρασμα ότι τα αυτοκόλλητα δεν συμμορφώνονται με τις νομικές απαιτήσεις. Τρεις εβδομάδες αργότερα, ο υποψήφιος κατέθεσε αγωγή στο ομοσπονδιακό περιφερειακό δικαστήριο εναντίον πολιτειακών εκλογικών αξιωματούχων, υποστηρίζοντας ότι η ερμηνεία τους για το πολιτειακό καταστατικό παραβιάζει το Σύνταγμα των ΗΠΑ. Ποιο από τα παρακάτω, αν αποδειχθεί, προβάλλει το ισχυρότερο συνταγματικό επιχείρημα που υποστηρίζει την ερμηνεία του καταστατικού από τον εκλογικό αξιωματούχο;",Η προσέλευση των ψηφοφόρων μεταξύ των εγγεγραμμένων Μεξικανοαμερικανών ψηφοφόρων που δεν γνωρίζουν καλά τα αγγλικά ήταν μικρότερη από το 1% του συνόλου της πολιτείας στις πρόσφατες εκλογές.,Ένας πολιτειακός νόμος απαιτεί κάθε θάλαμος ψηφοφορίας να είναι εξοπλισμένος με στυλό μελάνης για να διευκολύνει την εγγραφή των ψήφων.,"Δεδομένου ότι ο μεγάλος αριθμός γραπτών ψήφων αυξάνει γενικά τον χρόνο που απαιτείται για την καταμέτρηση όλων των ψήφων, είναι απαραίτητο να δοθεί αυτή η ψήφος με ομοιόμορφο τρόπο.",Η πιθανότητα εκλογικής νοθείας είναι σημαντικά μεγαλύτερη με τα προτυπωμένα αυτοκόλλητα.,D
"Ένας άνδρας ήταν ο ιδιοκτήτης του νεόδμητου ξενοδοχείου σε μια πόλη. Στις 15 Μαρτίου, ο άνδρας έλαβε ένα τηλεφώνημα από έναν πωλητή που ήταν διανομέας ξενοδοχειακού εξοπλισμού. Ο πωλητής προσφέρθηκε να πουλήσει στον άνδρα 1.000 πυροσβεστήρες για το ξενοδοχείο του. Ο πωλητής είπε στον άνδρα ότι το κόστος των πυροσβεστήρων θα ήταν 35.000 δολάρια (ή 35 δολάρια ανά τεμάχιο), πληρωτέο 90 ημέρες μετά την παράδοση. Ο πωλητής υποσχέθηκε να εγκαταστήσει τους πυροσβεστήρες το αργότερο μέχρι τις 15 Απριλίου. Στις 16 Μαρτίου, ο άνδρας τηλεφώνησε στον πωλητή και δέχτηκε την προσφορά. Την επόμενη μέρα, ο άνδρας ταχυδρόμησε το ακόλουθο σημείωμα στον πωλητή: ""Σας ενημερώνουμε ότι θα πάρω έκπτωση 15% για πληρωμή σε μετρητά επτά ημέρες μετά την εγκατάσταση. "" Ο πωλητής έλαβε την αλληλογραφία του άνδρα στις 20 Μαρτίου. Την 1η Απριλίου, ο πωλητής έστειλε ένα τηλεγράφημα στον άνδρα, δηλώνοντας: «Είναι προφανές ότι δεν έχουμε μια εκτελεστή σύμβαση σε ισχύ. Δεν θα παραδώσω τους πυροσβεστήρες στις 15 Απριλίου ή οποιαδήποτε άλλη στιγμή. «Ο άνδρας ασκεί αγωγή εναντίον του πωλητή για παραβίαση της σύμβασης. Ο πωλητής διεκδικεί την υπεράσπιση του καταστατικού απάτης βάσει του UCC. Ποια από τις παρακάτω είναι η πιο ακριβής δήλωση σχετικά με την άμυνα του πωλητή;","Η υπεράσπιση του πωλητή είναι έγκυρη, επειδή το σημείωμα του άνδρα δεν ήταν αρκετό για να δείξει ότι σχηματίστηκε σύμβαση.","Η υπεράσπιση του πωλητή είναι έγκυρη, επειδή το σημείωμα του άνδρα ήταν ασυμβίβαστο με τους όρους της προφορικής προσφοράς του πωλητή.","Η υπεράσπιση του πωλητή δεν είναι έγκυρη, επειδή ο πωλητής δεν απάντησε στο σημείωμα του άνδρα εντός εύλογου χρονικού διαστήματος.","Η υπεράσπιση του πωλητή δεν είναι έγκυρη, διότι σύμφωνα με τον ΕΤΚ το καθεστώς απάτης δεν εφαρμόζεται σε συμφωνίες μεταξύ εμπόρων.",A
"Πριν τεθεί σε ψηφοφορία μια πρόταση συγχώνευσης δύο πόλεων, η γενική εισαγγελέας εξέδωσε συμβουλευτική γνωμοδότηση δηλώνοντας ότι το μέτρο, κατά τη γνώμη της, δεν παραβίαζε καμία νομοθετική ή συνταγματική διάταξη. Στη συνέχεια, η πρόταση τέθηκε σε ψηφοφορία και εγκρίθηκε με συντριπτική πλειοψηφία από τους ψηφοφόρους και στις δύο πόλεις. Μετά τις εκλογές, αλλά πριν από την επίσημη διεξαγωγή της συγχώνευσης, δύο φορολογούμενοι από μία από τις πόλεις άσκησαν αγωγή για να διατάξουν την ενοποίηση, επιτιθέμενοι στη συνταγματικότητα της πρότασης. Η αγωγή έφτασε στο ανώτατο δικαστήριο της πολιτείας και κρίθηκε συνταγματική τόσο βάσει του πολιτειακού όσο και του ομοσπονδιακού νόμου. Οι ενάγοντες καταθέτουν τώρα αίτηση ζητώντας την επανεξέταση αυτής της υπόθεσης από το Ανώτατο Δικαστήριο των ΗΠΑ. Το Δικαστήριο μπορεί","να μην εκδικαστεί η υπόθεση, διότι αποφασίστηκε για λόγους ανεξάρτητου κράτους.","να μην εκδικάσει την υπόθεση, αλλά μπορεί να την παραπέμψει στο ομοσπονδιακό περιφερειακό δικαστήριο.","Ακούστε τα ομοσπονδιακά ζητήματα που εμπλέκονται, αλλά αρνηθείτε να αποφανθείτε για το πολιτειακό ζήτημα.",να βασιστεί στη συμβουλευτική γνωμοδότηση του γενικού εισαγγελέα και να μην εκδικάσει την υπόθεση επί της ουσίας.,A
"Η αστυνομία έλαβε μια πληροφορία από έναν αξιόπιστο πληροφοριοδότη ότι ένας άνδρας διακινούσε κοκαΐνη από το σπίτι του. Στη συνέχεια, οι αξιωματικοί υπέβαλαν στον δικαστή ένορκη βεβαίωση στην οποία εκτίθενται οι περιστάσεις που δείχνουν πιθανή αιτία για την έκδοση εντάλματος έρευνας. Ο δικαστής εξέδωσε ένταλμα έρευνας για ναρκωτικά στη διεύθυνση του άνδρα. Οι αστυνομικοί πήγαν στο σπίτι του άνδρα και χτύπησαν το κουδούνι της πόρτας. Όταν κανείς δεν απάντησε, η αστυνομία εισέβαλε και μπήκε στην κατοικία. Έψαξαν τα δωμάτια στον πρώτο όροφο και δεν βρήκαν κανένα ενοχοποιητικό στοιχείο, στη συνέχεια βγήκαν έξω και παρατήρησαν μια ξεχωριστή είσοδο που οδηγούσε στον δεύτερο όροφο της κατοικίας. Ανέβηκαν τη σκάλα και μπήκαν σε ένα υπνοδωμάτιο στον επάνω όροφο. Μέσα στο δωμάτιο οι αστυνομικοί βρήκαν μια αποθήκη κοκαΐνης ξαπλωμένη σε μια συρταριέρα. Καθώς οι αστυνομικοί συνέχιζαν την έρευνά τους στην κρεβατοκάμαρα, ο κατηγορούμενος μπήκε στο δωμάτιο. Η αστυνομία ρώτησε τον κατηγορούμενο αν ήταν ο άνδρας. Ο κατηγορούμενος ταυτοποιήθηκε και είπε στους αστυνομικούς ότι βρίσκονταν στην κρεβατοκάμαρά του και καταλάμβανε τον δεύτερο όροφο της κατοικίας. Ο κατηγορούμενος εξήγησε ότι ο άνδρας διέμενε στον πρώτο όροφο και οι χώροι διαμονής του ήταν ξεχωριστοί από αυτούς του κατηγορούμενου. Παρ' όλα αυτά, ο κατηγορούμενος συνελήφθη και κατηγορήθηκε για κατοχή κοκαΐνης. Ο κατηγορούμενος έχει καταθέσει αίτημα αποκλεισμού της κοκαΐνης από το να γίνει δεκτή ως αποδεικτικό στοιχείο. Το αίτημα του καθού πρέπει να είναι","χορηγήθηκε, διότι το ένταλμα δεν κατονόμαζε τον κατηγορούμενο.","σύμφωνοι, διότι το ένταλμα δεν ανέφερε με ακρίβεια την περιοχή που έπρεπε να ερευνηθεί.","αρνήθηκαν, επειδή η αστυνομία εύλογα πίστευε ότι ερευνούσε την κατοικία του άνδρα όταν εισήλθε στο σπίτι του κατηγορούμενου.","αρνήθηκε, επειδή το ένταλμα ήταν έγκυρο και εκδόθηκε με πιθανή αιτία.",C
