Question,A,B,C,D,Answer
"Om universiteitsinskrywing aan te moedig, bied 'n staat 'n belastingvrystelling van $ 200 vir staatsbelasting vir diegene wat voltydse studente aan kolleges in die staat is. Vroulike studente wat halftyd bywoon, word steeds 'n belastingvrystelling van $ 100 toegelaat, terwyl manlike studente wat halftyd bywoon, geen belastingvrystelling meer toegelaat word nie. Watter van die volgende som die korrekte reël van die staatsreg ten opsigte van die staat se belastingvrystelling die akkuraatste op vir studente wat halftyd inskryf?",Die belastingvrystelling sal ongeldig verklaar word as 'n ontkenning van die behoorlike proses.,Die belastingvrystelling sal ongeldig verklaar word as 'n oortreding van die gelyke beskermingsklousule.,Die belastingmaatreël sal gehandhaaf word soos binne die gebied van 'n substantiewe behoorlike proses.,Die belastingmaatreël sal gehandhaaf word as binne die mag van 'n munisipaliteit om verskillende klasse persone ongelyk te belas.,B
"Hierdie jurisdiksie het die volgende strafwet in werking: ""'n Persoon is nie verantwoordelik vir kriminele gedrag as hy ten tyde van sodanige gedrag, as gevolg van geestesongesteldheid of gebrek, nie 'n wesenlike vermoë het om die onregmatigheid van sy gedrag te waardeer of om sy gedrag aan die vereistes van die reg te voldoen nie. "" Een middag het 'n beskuldigde sy vyfjarige neef opgepas. Terwyl hulle vangs buite gespeel het, het die beskuldigde die bal oor sy neef se kop gegooi en dit het in die straat gerol. Instinktief hardloop die neef agter die bal aan, maar struikel oor die geut en val in die straat. Toe hy struikel, het die neef sy enkel erg verstuit en kon hy nie opstaan nie. Oomblikke later het 'n groot vullisvragmotor gesteun en oor die neef gehardloop en hom doodgemaak. Hoewel die verweerder sy neef se penarie gesien het, het hy geen poging aangewend om hom te red nie. Daarna is die beskuldigde van onwillekeurige manslag aangekla. Tydens die verhoor het die beskuldigde getuig dat hy so geskok was toe hy sy neef naby die vullisvragmotor sien val het dat hy gevries het en nie kon beweeg voordat dit te laat was nie. Na aanleiding van die verweerder se getuienis het 'n deskundige getuie vir die verdediging getuig dat reaksies van die soort wat deur die verweerder beskryf word, nie ongewoon is wanneer 'n werklik skokkende gebeurtenis plaasvind nie. As die jurie die getuienis van die verweerder en sy deskundige getuie glo, is die verweerder se beste verweer watter van die volgende?",Die verweerder het aan tydelike kranksinnigheid gely.,Die beskuldigde het nie die nodige geestestoestand gehad wat nodig was vir die pleeg van die misdaad nie.,Die verweerder se versuim om op te tree was nie vrywillig nie.,Die verweerder se strafregtelike aanspreeklikheid is vervang deur dié van die vragmotorbestuurder.,C
"'N Inskryfkandidaat is 'n Meksikaans-Amerikaner en is van mening dat hy 'n groot opkoms van Mexikaanse kiesers nodig het om die verkiesing te wen. As gevolg hiervan besluit sy veldtogbestuurder om 'n afskeurplakker aan elke geregistreerde Mexikaanse kieser te pos, wat die kandidaat se naam en kantoor dra waarvoor hy werk. Aangesien baie inheemse Mexikaanse mense nie vaardig is om Engels te lees en te skryf nie, glo die veldtogbestuurder dat baie van die kiesers probleme sal ondervind om die kandidaat se naam en kantoor op die stembrief te skryf. As gevolg hiervan het die veldtogbestuurder 'n uitgebreide mediaveldtog gevoer om kiesers in te lig oor hoe om die plakkers op die stembrief toe te pas. Vyf maande voor die verkiesing stel 'n verkiesingsbeampte die kandidaat se veldtogkomitee in kennis dat die afskeurplakkers nie aan die statuut van die staat voldoen nie. In haar brief verduidelik die amptenaar dat staatsverkiesingsbeamptes van mening is dat dit nodig is vir potensiële kiesers om die kandidaat se naam in ink te skryf. Daarom kom sy tot die gevolgtrekking dat die plakkers nie aan statutêre vereistes voldoen nie. Drie weke later het die kandidaat 'n saak by die federale distrikshof ingedien teen staatsverkiesingsbeamptes wat beweer dat hul interpretasie van die statuut van die staat die Amerikaanse grondwet oortree. Watter van die volgende, indien vasgestel, sit die sterkste grondwetlike argument uiteen wat die verkiesingsbeampte se interpretasie van die statuut ondersteun?","Die stempersentasie onder geregistreerde Mexikaanse Amerikaanse kiesers wat nie Engels magtig is nie, was in die afgelope verkiesing minder as 1% van die totale staatstotaal.",'N Statuut van die staat vereis dat elke stemhokkie met 'n inkpen toegerus moet word om die skryf van stemme te vergemaklik.,"Aangesien 'n groot aantal ingeskrewe stemme oor die algemeen die tyd verhoog wat nodig is om alle stemme te tel, is dit nodig om sulke stemme op 'n eenvormige manier uit te bring.",Die potensiaal vir stembedrog is aansienlik groter met voorafgedrukte plakkers.,D
"'N Man was die eienaar van die nuutgeboude hotel in 'n stad. Op 15 Maart het die man 'n telefoonoproep ontvang van 'n verkoopspersoon wat 'n verspreider van hoteltoerusting was. Die verkoopspersoon het aangebied om die man 1 000 brandblussers vir sy hotel te verkoop. Die verkoopspersoon het aan die man gesê dat die koste van die brandblussers $ 35,000 (of $ 35 stuk) sou beloop, betaalbaar 90 dae na aflewering. Die verkoopspersoon het belowe om die brandblussers nie later nie as 15 April te laat installeer. Op 16 Maart het die man die verkoopspersoon gebel en die aanbod aanvaar. Die volgende dag het die man die volgende memorandum aan die verkoopspersoon gestuur:""Neem asseblief kennis dat ek sewe dae na die installasie 15 persent afslag vir kontantbetaling sal neem. "" Die verkoopspersoon het die man se korrespondensie op 20 Maart ontvang. Op 1 April het die verkoopspersoon 'n telegram aan die man gestuur waarin hy sê: ""Dit is duidelik dat ons nie 'n afdwingbare kontrak in werking het nie. Ek sal nie die brandblussers op 15 April of enige ander tyd aflewer nie. ""Die man bring 'n saak teen die verkoopspersoon vir kontrakbreuk. Die verkoopspersoon beweer die verdediging van die statuut van bedrog ingevolge die UCC. Watter van die volgende is die akkuraatste stelling rakende die verkoopspersoon se verdediging?","Die verkoopspersoon se verweer is geldig, omdat die man se memorandum nie voldoende was om aan te dui dat 'n kontrak gevorm is nie.","Die verkoopspersoon se verweer is geldig, omdat die man se memorandum teenstrydig was met die bepalings van die verkoopspersoon se mondelinge aanbod.","Die verkoopspersoon se verweer is nie geldig nie, omdat die verkoopspersoon versuim het om binne 'n redelike tydperk op die man se memorandum te reageer.","Die verkoopspersoon se verweer is nie geldig nie, want ingevolge die UCC is die statuut van bedrog nie van toepassing in ooreenkomste tussen handelaars nie.",A
"Voordat 'n voorstel om twee dorpe saam te smelt op 'n stembrief geplaas is, het die staatsprokureur-generaal 'n adviesmening uitgereik waarin verklaar word dat die maatreël na haar mening geen statutêre of grondwetlike bepalings oortree nie. Daarna is die voorstel op die stembrief geplaas en is dit oorweldigend deur die kiesers in albei dorpe aanvaar. Na die verkiesing, maar voordat die samesmelting amptelik uitgevoer is, het twee belastingbetalers uit een van die dorpe 'n saak begin om by die eenwording aan te sluit en die grondwetlikheid van die voorstel aan te val. Die saak het die staat se hooggeregshof bereik en is ingevolge staats- en federale wetgewing grondwetlik bevind. Die eisers dien nou 'n mosie in om hierdie saak deur die Amerikaanse hooggeregshof te laat hersien. Die Hof mag","nie die saak aanhoor nie, want daar is op onafhanklike staatsgronde besluit.","nie die saak aanhoor nie, maar dit moontlik na die federale distrikshof laat verwys.","hoor die betrokke federale kwessies, maar weier om oor die staatskwessie te beslis.",staatmaak op die adviserende mening wat deur die staatsprokureur-generaal gelewer word en nie die saak op meriete aanhoor nie.,A
"Die polisie het 'n wenk van 'n betroubare informant ontvang dat 'n man kokaïen uit sy huis hanteer. Beamptes het toe 'n beëdigde verklaring by 'n landdros ingedien waarin omstandighede uiteengesit word wat waarskynlike rede vir die uitreiking van 'n deursoekingslasbrief toon. Die landdros het 'n deursoekingslasbrief vir dwelms by die man se adres uitgereik. Polisiebeamptes het na die man se huis gegaan en die deurklokkie gelui. Toe niemand antwoord nie, het die polisie ingebreek en die woning binnegegaan. Hulle het die kamers op die eerste verdieping deursoek en geen inkriminerende bewyse gevind nie, daarna na buite geloop en 'n aparte ingang opgemerk wat na die tweede verdieping van die woning lei. Hulle het die trap bestyg en 'n slaapkamer op die boonste verdieping binnegegaan. Binne die kamer het die beamptes 'n voorraad kokaïen gevind wat op 'n kleedkamer gelê het. Terwyl die beamptes voortgaan met hul soektog na die slaapkamer, het die beskuldigde die kamer binnegekom. Die polisie het die beskuldigde gevra of hy die man is. Die beskuldigde het homself geïdentifiseer en aan die polisie gesê hulle is in sy slaapkamer en hy het die tweede verdieping van die woning beset. Die verweerder het verduidelik dat die man op die eerste verdieping gewoon het en dat sy woonkwartiere apart van die verweerder s'n was. Die beskuldigde is nietemin in hegtenis geneem en aangekla van die besit van kokaïen. Die verweerder het 'n mosie ingedien om die kokaïen uit te sluit om as getuienis toegelaat te word. Die verweerder se mosie moet wees","toegestaan, omdat die lasbrief nie die verweerder se naam genoem het nie.","toegestaan, omdat die lasbrief nie die gebied wat deursoek moet word, spesifiek vermeld het nie.","ontken, omdat die polisie redelikerwys geglo het dat hulle die man se woning deursoek het toe hulle die beskuldigde se woonkwartiere binnegekom het.","geweier, omdat die lasbrief geldig was en met waarskynlike oorsaak uitgereik is.",C
"'n Supermark het pas heropen ná 'n sluiting van twee weke vir opknappings. Die oggend van die heropening was 'n vrou besig om inkopies te doen toe sy skielik geval en 'n gebreekte been opgedoen het. Daarna het die vrou die supermark gedagvaar vir persoonlike beserings. In haar pak beweer die vrou dat sy oor 'n verfemmer gestruikel het wat in een van die gange gelê het. Tydens die verhoor het die vrou 'n ander klant gebel om te getuig dat terwyl hy inkopies gedoen het, hy 'n boef gehoor het, omgedraai en die vrou op die vloer sien val het. Hy het ook getuig dat hy 'n leë verfemmer 'n paar meter van die vrou se been af sien lê het. Tydens kruisondervraging het die kliënt in 'n argumentatiewe woordewisseling met die supermark se prokureur beland. Toe hy sy mening gevra het oor wat die vrou se val veroorsaak het, het die kliënt getuig: ""Sy het geval omdat sy op die emmer gestruikel het. "" Hy het egter tydens kruisondervraging erken dat hy nie eintlik die vrou op die emmer sien trip het nie. Die supermark se prokureur het toe die volgende vraag aan die kliënt gevra: ""As jy nie die vrou op die emmer sien struikel het nie, hoe weet jy dat sy daardeur geval het?"" Die kliënt het geantwoord: ""Omdat my vriendin wat saam met my inkopies gedoen het, my later vertel het dat sy die vrou oor die emmer sien struikel het. "" Die supermark se prokureur beweeg om die kliënt se laaste antwoord te kry. As die verhoorregter die verweerder se mosie oorskry en die kliënt se antwoord toelaat om te staan, sal dit heel waarskynlik wees omdat",Die kliënt se antwoord is deur die supermark se prokureur se vraag genooi.,Die kliënt se antwoord was gebaseer op eerstehandse kennis.,Die kliënt se antwoord was 'n verklaring van onlangse persepsie.,Die kliënt se antwoord was 'n huidige sintuiglike indruk.,A
"'n is tans die eienaar van rekord van 'n stuk grond wat aangewys is as ""A. "" Dit is die hoogste van twee naburige eiendomme op 'n berg. 'n is die eienaar van pakkie ""B"", wat laer as ""A"" op die berghang geleë is. In 2000 het die, wat albei stukke grond besit het, 'n privaat dreineringstelsel gebou. Hierdie stelsel het bestaan uit 'n ondergrondse pypleiding wat oor albei stukke grond gestrek het. Riool van pakkie ""A"" het deur die stelsel gedreineer na 'n munisipale riool, wat aan die onderkant van die berg geleë was. In 2005 het die pakkie ""B"" aan die verkoop. Die akte aan die het geen melding van die se dreineringstelsel bevat nie. Op elk van die pakkies is groot plaasstylhuise wat deur die onderskeie eienaars beset word. Die afgelope tyd het die riooldrein 'n onaangename reuk oor pakkie begin uitstraal ""B. "" Gevolglik het die die in betreding gedagvaar en gebid vir skade wat deur die dreineringstelsel veroorsaak is. Oordeel moet wees vir","die, omdat die akte aan die geen verbonde bevat het wat die se gebruik van die grond beperk nie.","die, want die se behoorlike oorsaak van optrede sou wees vir oorlas, eerder as betreding.","die, omdat die dreineringstelsel die nabye oorsaak van die eiser se skade was.","die, omdat die nie die reg gehad het om sy eie grond te verbeter op 'n wyse wat 'n ander skade berokken het nie.",B
"'n 54-jarige vrou kom kantoor toe omdat sy die afgelope 3 weke onderbroke skietpyn oor haar regterwang en kakebeen gehad het. Elke episode van pyn duur 1 sekonde of minder. Die pyn word dikwels veroorsaak deur koue lug, kou, tasbare stimulasie en tande borsel. Sy het geen trauma aan die gesig of kop gehad nie. Mediese geskiedenis is merkwaardig vir spanningshoofpyne, vetsug en maagomleidingsoperasies. Sy is 165 cm (5 voet 5 duim) lank en weeg 62 kg (137 lb); BMI is 23 kg/m2 . Vitale tekens is normaal. Die pasiënt kan nie aanraking oor die regterkant van die gesig verdra nie. Daar is geen gesigswakheid of verlies aan sensasie nie. Die res van die fisiese ondersoek toon geen abnormaliteite nie. CT-skandering van die kop met en sonder kontras toon geen abnormaliteite nie. Watter van die volgende is die mees geskikte farmakoterapie in hierdie tyd?",Karbamazepien,Lamotrigine,Levetiracetam,Topiramaat,A
"Studies oor die etiologie van skisofrenie het 'n genetiese aanleg vir die toestand aangedui, maar ander faktore is betrokke. Identifiseer uit jou kennis van die onderwerp watter van die volgende stellings verkeerd is.",Oormatige dopamien of sensitiwiteit vir dopamien kan 'n bydraende faktor wees.,Wit pasiënte is meer simptomaties.,Vergifnis van die toestand in die Derde Wêreld is 65%.,'N Laer tempo van skisofrenie gediagnoseer onder Afro-Amerikaners.,D
"'N Werknemer van 'n groot vervaardigingsfirma vind die werk saai en streef die werk slegs vir die geld na. Die werknemer presteer minimaal en is nie gemotiveerd nie en lewer dus die hoogste hoeveelheid of beter gehalte. Volgens F. Herzberg se tweefaktorteorie is die beste manier om hierdie werker se selfmotivering te verhoog, om",bied 'n verhoging en aansporingsloon vir groter produktiwiteit,Herontwerp die werk om 'n uitdaging en 'n gevoel van prestasie te bied,Verhoog geleenthede vir ingeligte sosiale interaksie,voorsien die werknemer van 'n werksgety wat groter aansien dra,B
Watter van die volgende beskryf die beste etiese riglyne rakende seksuele intimiteite met voormalige terapiekliënte?,Sielkundiges word onder geen omstandighede verbied om seksuele intimiteite met voormalige terapiekliënte te hê nie.,Sielkundiges word verbied om seksuele intimiteite met voormalige terapiekliënte te hê vir ten minste een jaar na die beëindiging van terapie.,Sielkundiges word in sekere omstandighede verbied om seksuele intimiteite met voormalige terapiekliënte te hê (byvoorbeeld wanneer daar 'n risiko van uitbuiting is).,Sielkundiges word nie verbied om seksuele intimiteite met voormalige terapiekliënte te hê nie.,C
Navorsing oor tweedetaalverwerwing het getoon watter van die volgende oor kinders wat 'n tweede taal verwerf,Hul kognitiewe ontwikkeling word vertraag,Hulle het beter artikulasie as kinders wat nie tweetalig is nie,Hul moedertaalvaardigheid het geen invloed op die tempo van die verwerwing van die tweede taal nie,Hulle het kognitiewe buigsaamheid verhoog,D
Binne watter gebied van openbare betrekkinge sal waarskynlik lobbying behels?,Korporatiewe,Finansiële verhoudings,Openbare sake,Besigheid tot besigheid,C
"In die konteks van globalisering, hoe kan ons die term 'ontwikkeling' die beste definieer?","Die term ontwikkeling verwys na die menslike toestand waarin daar vryheid van vrees en gebrek is; Daar is voldoende hulpbronne om lewe te onderhou en hierdie lewe kan bestaan in 'n toestand wat vry is van die bedreiging, of waargenome bedreiging, van skielike onderbreking.","Om as ontwikkel beskou te word, moes 'n nasie sekere ekonomiese en politieke status binne die globale staatstelsel bereik het; Die kriterium vir wat 'n 'ontwikkelde' toestand uitmaak, word dus gedefinieer deur die vereistes van interaksie in hierdie stelsel.","Ontwikkeling is 'n manier om die ongelykhede wat met neoliberale globalisering gepaard gaan, aan te spreek. In hierdie konteks verwys ontwikkeling na die vermoë van 'n bevolking of gemeenskap om hulpbronne effektief te benut en doeltreffendheid in produksie en verspreiding te verhoog, wat die billiker verdeling van inkomste binne die samelewing bevorder.",Ontwikkeling van 'n gemeenskap verwys na die ideologiese en etiese waardestelsels waarop die bevolking onderskryf. In die geglobaliseerde internasionale stelsel verwys dit na die aanvaarding van die Westerse liberaal-demokratiese ideologie en vryemarkekonomie.,C
Watter van die volgende beskryf Eurosentrisme die beste?,Eurosentrisme is 'n styl van analise waarin Europese samelewings vergelyk word met nie-Europese samelewings om 'n onbevooroordeelde vergelyking van die relatiewe meriete van elk te lewer.,Eurosentrisme is 'n denkstyl waarin die beoordeling en evaluering van nie-Europese samelewings in terme van die kulturele aannames en vooroordele van Europeërs geplaas word.,Eurosentrisme beskryf studies of wetenskaplike werk wat slegs Europese politieke of ekonomiese stelsels in ag neem.,Al hierdie opsies.,B
Watter van die volgende teorieë fokus op hoe die samelewing dit regkry om die aktiwiteite uit te voer wat nodig is om orde en stabiliteit te handhaaf?,Funksionalisme,Interaksionisme,Rasionele-keuse teorie,Konflik teorie,A
Watter van die volgende is 'n persoonlike dokument met geslote toegang?,regering 'witskrif',Vertroulike mediese rekords,huishoudelike rekening boek,Die aandeleregister van 'n besigheid,C
Watter van die volgende punte ondersteun die argument vir Amerikaanse eensydigheid?,Welwillende hegemonie,Ondoeltreffendheid van multilateralisme,Amerikaanse mag,Al bogenoemde,D
Watter siekte veroorsaak herpesvirusse nie?,Infantiele verlamming,Enkefalitis,Seksueel oordraagbare siekte,Kanker,A
Die doel van 'n dubbelblinde of dubbelgemaskerde studie is om:,Bereik vergelykbaarheid van behandelde en onbehandelde vakke,Verminder die effekte van steekproefvariasie,Vermy waarnemer en vooroordeel van die onderwerp,Vermy waarnemervooroordeel en steekproefvariasie,B
 Die klassieke teks Daodejing is bekend onder watter titel in Engels?,Klassiek van veranderinge,Klassiek van die weg en krag,Klassiek van vroue,Klassiek van filosofie,B
 Die Communidades de Base word geassosieer met watter van die volgende?,Biskop Oscar Romero,Weerstand en vernuwing,Waardigheid van alle mense,Al bogenoemde,D
Die prokureur-generaal is die hoof van watter van die volgende entiteite?,Die Regterlike Komitee van die Senaat,Die Departement van Justisie,Die departement van buitelandse sake,Die regter-advokaat-generaal se korps,B
Die magnetiese veldlyne oor 'n stroomdraende draadvorm,Sirkels,radiale lyne,eddy strome,energie lusse,A
Die term 'chili con carne' verwys na chili met wat?,Bone,Vleis,Kaas,brandrissies,B
Watter van die volgende beskryf die situasie die beste nadat die prys verhoog is op 'n produk wat 'n onelastiese vraag het?,"Die hoeveelheid wat gevra word, sal nie verander nie.","Die hoeveelheid wat gevra word, sal toeneem.",Totale inkomste sal afneem.,Totale inkomste sal nie verander nie.,A
Moderne rekenaarmikroskyfies bestaan hoofsaaklik uit watter element?,Natrium,Silikon,Aluminium,Silwer,B
