Question,A,B,C,D,Answer
"Мотористның ваемсызлыгы тагын бер машина йөртүчене җитди җәрәхәтләгән. Мотористны дөрес булмаган юлга киткән өчен китереп, штраф түләгән. Мотористның иминият сәясәтенә карата өченче партия җаваплылыгы өчен 15 мең доллар гына булган. Мостостның бригатерын тулы медицина отчеты белән биргәннән соң, барлык медицина хисаплары, медицина язмалары һәм башка зыянны раслауны таләп иткәннән соң, зыян күргән дәгъвачы сәясәт чикләрен таләп итте. Дәгъвачы, сәясәт чикләре шунда ук түләнмәсә, начар ышану дәгъвасы бирелер дип белдергән. Страховкалау ширкәте аңлатмасыз түләүдән баш тартты. Жюри зыян күргән дәгъвачыга 200,000 $бүләк итте. Зыян күргән дәгъвачы ваемсыз мотористтан дәгъвачыга аның бюллетененә каршы булырга мөмкин булган теләсә нинди хокуклар бирүдән кул куйган. Мәхкәмә страховка ширкәтен әлеге фактлар нигезендә зыян күргән кешегә присяжныйлар карарының тулы күләмен түләргә мәҗбүр итәрме?","Сәясәт чикләре 15 мең доллар, ягъни зыян күргән кеше тарафыннан җыелырга мөмкин, страховка килешүенә начар ышану өчен бернинди дә чаралар юк.",Страховкалау ширкәте һәр страховка килешүендә тулы булмаган иман һәм гадел эш килешүен бозды һәм хөкемнең тулы күләмен түләргә тиеш.,"Начар иман — чыдамлы партиягә шәхси һәм аның бригаданы бу йөкләмә юкка чыккан, зыян күргән кеше бу эшкә түләүгә мәҗбүр итәргә дәгъвасы юк.","Зыян күргән фирка үзенең мотористка карата бөтен карарын үтәргә тиеш, һәм бу суммага бернәрсә дә бу зыянны да үтәргә тиеш түгел.",C
"Торак корпорациясенең җир тракты булган. Торак корпорациясе җирне 100 лотка бүлү һәм тракта торак җәмгыяте булдыруның үсеш планын әзерләгән. Килешүләр декларациясе килешүләр арасында укылган кагыйдәләр һәм чикләүләр белән идарә итәчәк һәм гамәлгә кертелгән торак милекчеләр берләшмәсен, административ субъектны булдырды. Васыятьләр декларациясендә куелган чикләүләрнең берсе болай диелә: ""Бернинди вакытта да торгызылырга, рөхсәт ителмәячәк, яисә милекнең теләсә нинди өлешенә калын, пычак, пычак яки рухлы пычакларны сату яки чыгару урыны итеп кулланылган яки кулланылган милекнең теләсә кайсы өлешенә дә куелмаячак"". Килешүләр декларациясе турыдан-туры яздырылган һәм үсештә 62 лот сатып алгач, укытучы алган декадага кертелде. Укытучы шунда ук үзенең деканын яздырды. Укытучы үз өен китапханәчегә бер елга арендага биргән. Аренда васыятьләр декларациясендә һәм укытучының эшеннән килгән кебек чикләүләрне үз эченә алган. Китапханәче атна саен ""сәгатьләрдән соң"" кичәләрдә бүлмәләрдә исерткеч эчемлекләр сата башлады. Торакчылар берләшмәсе бу зыян өчен акциядә китапханәчегә дәгъва итә. Китапханәче өчен иң яхшы аргумент нинди?",Спенсер кейсындагы кагыйдә китапханәчегә ышанычка комачаулый.,Китапханәче торак тораклары берләшмәсе белән килешүне бозмый.,Китапханәче укытучы белән милекнең прирассивында түгел.,Якын тирәдәге башка лотлар коммерция максатларында кулланыла.,B
"Колледжларны укырга дәртләндерү өчен дәүләт штат эчендә колледжларда тулы вакытлы студентларга дәүләт салымы өчен 200 доллар салым түләүдән азат итә. Ярты сәгать эчендә йөргән хатын-кызларга 100 доллар салым түләү рөхсәте рөхсәт ителә, ә ярты сәгать эчендә йөргән ир-ат студентларга салым түләүдән азат ителми. Ярты сәгать алган студентларга дәүләт салым түләүе турында Конституция канунының дөрес карарын төгәл йомгаклый?",Салым түләүе тиешле процесстан баш тарттыручы буларак юкка чыккан булыр иде.,Салым түләүе тигез яклау маддәсен бозу буларак юкка чыккан булыр иде.,Салым үлчәме чикле тиешле процесс өлкәсендә кебек сакланыр иде.,Салым үлчәме муниципалитет көче кысаларында төрле кешеләрнең төрле сыйныфларына салым түләүгә бирелер иде.,B
"Бу юрисдикциядә түбәндәге җинаять уставы бар: ""Әгәр дә мондый тәртип булган вакытта, психик авыру яки кимчелек аркасында, аның тәртибенең дөрес булмаганлыгын бәяләү, яки аның тәртибен канун таләпләренә туры китерергә зур сәләте булмаса, кеше җинаять кылу өчен җаваплы түгел"". Бер төштән соң, гаепләнүче биш яшьлек абыйсын татыды. Читтә тотып уйнаганда, гаепләнүче абыйсының башы өстендә туп ыргытты, һәм ул урамга ыргытты. Инстинкт, бертуган бертуган туптан соң йөгерде, ләкин гутлер өстенә йөгереп, урамга егылды. Ул сәяхәткә чыккач, абыйсы бик каты аягын кыйнап торды һәм торып тора алмады. Соңрак зур чүп-чар машинасы артка борыла һәм бертуган бертуганның өстендә йөгерде, аны үтерә. Гаепләнүче улының корбанын күрсә дә, аны коткарырга тырышмады. Соңыннан, гаепләнүчегә ваемсыз кешелеккә карата гаепләү белдерелде. Мәхкәмәдә гаепләнүче, улының чүп яндыру машинасы янында егылганын күргәч, шулкадәр шаккатканын, ул бик соңга калганчы хәрәкәт итә алмаганын раслады. Гаепләнүче сүзләреннән соң, эксперт шаһиты гаепләнүче тасвирланган сорт реакцияләренең чыннан да коточкыч вакыйга булганда гадәти түгеллеген раслады. Присяжныйлар гаепләнүченең һәм аның эксперт шаһите шаһитенә ышанса, гаепләнүченең иң яхшы саклануы түбәндәгеләрнең кайсысы?",Гаепләнүче вакытлыча җәберләнгән.,Гаепләнүче җинаятьне үтәү өчен таләп ителгән реквизит психик халәте җитмәгән.,Гаепләнүченең эш кылмавы ихтыяри түгел иде.,Гаепләнүченең җинаять җаваплылыгы йөк машинасы йөртүчесе тарафыннан өстен чыккан.,C
"Яздырып язган намзәт Мексика-Америка һәм сайлауда җиңү өчен Мексика сайлаучыларының күп тавыш бирүе кирәк дигән фикердә. Нәтиҗәдә, аның сайлау алды җитәкчесе һәрбер теркәлгән Мексика сайлаучыларына почта аша җибәрергә карар итә, ул үзе эшләгән намзәтнең исемен һәм офисын йөртә. Мексикада туган күп кенә кешеләр инглиз телен уку һәм язуда белемсез дип санаганга, сайлаучы менеджер сайлаучыларның күбесе намзәтнең исемен һәм офисын сайлау бюллетене турында язу авыр булачак дип саный. Нәтиҗәдә, акция җитәкчесе сайлаучыларга чикчикчеләрне сайлау бюллетеньенә ничек кулланырга икәнлеге турында мәгълүмат бирү өчен киңкүләм медиа-кампания әзерләгән. Сайлауга кадәр биш ай элек намзәтнең сайлау алды комитетына елый торган чыдакчыларның дәүләт уставына туры килмәгәне турында мәгълүмат бирә. Үз хатында рәсми сайлау чиновниклары потенциаль сайлаучыларның намзәтнең исемен икърар итеп язарга кирәк дигән фикергә килә дип аңлата түрә. Шуңа күрә ул таяклар низамнамә таләпләрен үтәми дигән нәтиҗә ясый. Өч атнадан соң намзәт федераль округ мәхкәмәсендә дәүләт сайлау бүлгесе вәкилләренә каршы костюмнар тапшырган, аларның дәүләт уставын аңлатуы АКШ Конституциясен боза дип белдерде. Кайсысы, оешкан очракта, сайлау түрәсенең уставны аңлатуын хуплаган иң көчле конституцион аргументны куя?",Күптән түгел узган сайлауларда инглиз телен белмәүче Мексика Америка сайлаучылары арасында сайлаучыларның саны 1% тан кимрәк.,Дәүләт уставы тавыш бирүдә язуны җиңеләйтсен өчен һәр тавыш бирү кабинасы белән пычак белән тәэмин итүне таләп итә.,"Күп кенә тавышлар, гомумән, барлык тавышларны санау өчен кирәкле вакытны арттырганга, мондый тавышларны бер төрле формада бирергә кирәк.",Тавыш бирүдә хәрәмләшү потенциалы алдан бастырылган таяклар белән зуррак.,D
"Шәһәрдә яңа төзелгән кунакханә хуҗасы иде. 15 мартта кеше кунакханә җиһазларын таратучы булган сатучыдан телефон аша шалтыраткан. Сатучы ир-атны кунакханәгә 1000 янгын сүндерүче сату тәкъдим итте. Сатучы кешегә ут сүндерүчеләрнең бәясе 35 мең доллар (яки 35 доллар) булыр дип сөйләде, тапшырудан соң 90 көннән соң түләүле. Сатучы 15 апрельдән дә соң калып куелган янгын сүндерүчеләр булырга вәгъдә итте. 16 мартта ир сатучыны телефоннан шалтыраткан һәм тәкъдимне кабул итте. Икенче көнне кеше сатучыга мондый истәлекне почтага җибәрә: ""Зинһар өчен, монтаждан соң җиде көннән соң акча түләү өчен 15 процент ташлама алырга киңәш итегез"". Сатучы 20 мартта кешенең хат язывын алды. 1 апрельдә сатучы кешегә телеграмма җибәрде, һәм болай дип әйтә: ""Безнең гамәлдә яраклы контракт юк икәнлеге ачык. Мин 15 апрельдә яки башка вакытта утны сүндерүчеләрне коткармаячакмын. ""Кеше контрактны бозу өчен сатучыга каршы костюм китерә. Сатучы ПКК нигезендә хәрәмләшүләр уставын яклауны раслый. Сатучының саклануы турында иң төгәл әйтү кайсы?","Сатучының саклануы дөрес, чөнки кешенең истәлекләре килешү төзелгәнен күрсәтү өчен җитәрлек түгел иде.","Сатучының саклануы дөрес, чөнки кешенең истәлекләре сатучының авыз тәкъдиме шартларына туры килми иде.","Сатучының саклануы дөрес түгел, чөнки сатучы кешенең истәлекләренә акыллы вакыт эчендә җавап бирә алмады.","Сатучының саклануы дөрес түгел, чөнки UCC нигезендә хәрәмләшүләр уставы сәүдәгәрләр арасындагы килешүләрдә кулланылмый.",A
"Бюллетеньгә ике шәһәрне берләштерергә тәкъдим ителгәнче, дәүләт баш прокуроры, аның фикеренчә, бу чараның, аның фикеренчә, нинди дә булса низамнамә яки конституцион маддәләрне бозган дигән консультатив фикер әйтте. Аннан соң бу тәкъдимне бюллетеньгә урнаштырдылар һәм ике шәһәрдә дә сайлаучыларның да тавышы белән кабул ителде. Сайлаудан соң, ләкин бердәмлек рәсми рәвештә гамәлгә ашырылганчы, бер шәһәрнең береннән ике кеше берләшүгә кушылу, тәкъдимнең конституциясенә һөҗүм итү өчен костюм тәкъдим иткән иде. Костюм дәүләт югары мәхкәмәсенә барып, дәүләт һәм федераль канун нигезендә конституцион дип табылды. Хәзер дәгъвачылар АКШ Югары мәхкәмәсе тарафыннан әлеге баскычны карап чыгарга омтылуга омтылу турында мөрәҗәгать бирәләр. Мәхкәмәдә бәлки","эшне ишетми, чөнки бәйсез дәүләт мәйданнарында хәл ителде.","бу эшне ишетми, ләкин аны федераль район мәхкәмәсенә алып барганнардыр.","бәйле федераль мәсьәләләрне ишетә, ләкин дәүләт мәсьәләсендә идарә итүгә кимү.","дәүләт баш прокуроры биргән консультатив фикергә таянып, бу эшне аның файдасына ишетми.",A
"Полициягә ышанычлы хәбәрчедән бер кеше үз өеннән кокаин белән мөгамәлә итүе турында киңәш алды. Аннары офицерлар, бәлки, эзләү ордерын бирүгә сәбәп булган шартларны күрсәтүче афдивитка тапшырдылар. Мирзада кеше адресында наркотиклар эзләү ордеры чыгарды. Полиция хезмәткәрләре ирнең өенә барып ишек кыңгырауын ыргытты. Беркем җавап бирмәгәч, полиция ватылып, өйгә кергән. Алар бүлмәләрне беренче катта эзләделәр һәм берничек тә дәлил тапмадылар, аннары тышкы яктан йөрделәр һәм торакның икенче катына кадәр алып баручы аерым керү урынын күреп торалар. Алар баскычка менеп, баскыч бүлмәсенә керделәр. Бүлмә эчендә офицер күлмәктә яткан кокаин пыяласын таптылар. Офицерлар йокы бүлмәсен эзләүләрен дәвам иткәнгә, гаепләнүче бүлмәгә кергән. Полиция гаепләнүчедән кеше булганмы дип сорады. Гаепләнүче үзен ачыклады һәм полициягә аларның бүлмәсендә булуын һәм торакның икенче катын биләгәнен әйтте. Гаепләнүче бу кешенең беренче катта яшәгәнен һәм аның яшәү торакларын гаепләнүчедән аерылганын аңлатты. Шуңа да карамастан, гаепләнүче кулга алынды һәм кокаинны кулга алуда гаепләнде. Гаепләнүче кокаинны дәлилләргә кертмәсен өчен, бу эш тапшырган. Гаепләнүченең хәрәкәте булырга тиеш","бирелгән, чөнки ордер гаепләнүчене атамаган.","бирелгән, чөнки ордер эзләнү өчен бу җирнең конкретлыгы белән дәүләтләнмәде.","кире какты, чөнки полиция гаепләнүченең торак бүлмәләренә кергәч, кешенең резиденцияләрен эзлиләр дип уйлаган.","кире какты, чөнки ордер гамәлдә иде һәм, мөгаен, сәбәп белән чыгарылган.",C
"Супермаркет ремонтлар өчен ике атналык ябылудан соң яңадан ачылды. Яңадан иртән кинәт егылып, аягы ватылгач, хатын-кыз сәүдәгә килгән. Аннан соң хатын супермаркетны шәхси җәрәхәтләр өчен судка бирде. Костюмда хатын бер юлның берсендә яткан буяу чиләге өстенә барганын әйтте. Мәхкәмәдә хатын башка клиентны гадд ишеткәндә, борылып, хатынның идәнгә егылуын күреп торганын шаһит итәргә чакырды. Ул шулай ук хатынның аягыннан берничә фут яткан буш буяу чиләген күргәнен дә раслады. Кросс-экспертизада клиент супермаркетның адвокаты белән аргумент алмашына керде. Хатын-кызның егылуына китергән фикере турында сорагач, клиент ""Чиләккә киткәнгә егылды"", дип шаһитлек бирде. Ләкин ул чиләккә хатын-кызның сәяхәтен чынлыкта күрмәгәнен таныды. Аннары супермаркетның адвокаты клиентка мондый сорау бирде: ""Чиләктә хатын-кызның сәяхәтен күрмәсәң, аның аркасында егылганын ничек беләсез?» Клиент җавап бирде: ""Чөнки минем белән сәүдә иткән кызым соңрак хатынның чиләк аша сәяхәтен күрүен әйтте"". Супермаркетның адвокаты клиентның соңгы җавапына җавап бирергә дәртләндерә. Мәхкәмә хөкемдарсы гаепләнүченең бу хәрәкәтен өстеннән куя һәм клиентның җавапларын торып торырга рөхсәт итсә, бу, мөгаен, булырга мөмкин.",клиентның җавабы супермаркетның адвокат соравы белән чакырылган.,клиентның җаваплары беренче белемгә нигезләнгән.,клиентның җавапы күптән түгел кабул итү турында белдерү булды.,клиентның җавабы хәзерге мәгънәле тәэсир иде.,A
"Хәзерге вакытта ранчер - ""А. "" дип аталган җир посылкасының рекорды хуҗасы. Бу таудагы ике күрше үзлекнең иң югарысы. Фермер - тау битендә ""А""дан түбәнрәк урнашкан ""В"" посылка хуҗасы. 2000-нче елда ике җир посылкасы булган ранче шәхси дренаж системасын төзеде. Бу система ике җир посылкалары аша сузылган җир асты торбасыннан торды. ""А"" посылкасыннан сулар система аша тау төбендә урнашкан муниципаль канализациягә агып төшкән. 2005-нче елда ранчочы фермерга ""В"" посылкасын сатты. Фермерга бирелгәндә ранчоның дренаж системасы турында берни дә искә алынмады. Посылкаларның һәрберсендә урнашкан зур ранчо стилендәге йортлар бар. Соңгы вакытта канализация сулары ""Б. "" Посылка аша күңелсез емерне бирә башлады"", Нәтиҗәдә, фермер ранчоны дренаж системасы китергән зыян өчен дога кылган. Хөкем хөкем ителергә тиеш","ранчор, чөнки фермерга караганда, ранчоның җирне куллануын чикләүче килешүләр булмаган.","ранчо, чөнки фермерның эш-хәрәкәтнең дөрес сәбәбе ялгышлык түгел, ә нюанс өчен булыр иде.","фермер, чөнки дренаж системасы дәгъвачының канун мәсьәләсе буларак зыянының иң яхшы сәбәбе булган.","фермер, чөнки ранчоның үз җирен бер-берсенә зыян китергән тәртиптә камилләштерергә хакы юк иде.",B
"54 яшьлек хатын офиска килә, чөнки соңгы 3 атна эчендә аның уң яңагы һәм исе өстендә бер-бер арада ату авыртуы булган. Авыртуның һәр эпизоды 1 секунд яки азрак дәвам итә. Авырту еш кына салкын һава, сикерү, такиль стимуллаштыру, тешләрен чылтыклау белән чыга. Аның битенә дә, башына да травмагы юк. Медицина тарихы киеренкелек баш авыртуы, смерү, газлы чабу операциясе өчен искиткеч. Аның биеклеге 165 см (5 фут 5), авырлыгы 62 кг (137 lb); БМИ — 23 кг / м2 . Мөһим билгеләр нормаль. Пациент йөзнең уң ягына кагылып түзеп тормый. Йөз зәгыйфьлеге, сенсмиканы югалту юк. Физик экспертизаның калган өлеше аһәңлекләр булмаганын күрсәтә. Башның КТ-ны капма-каршысыз һәм капма-каршысыз сканерлавының үзаң-үзеннән аерылып тормый. Бу вакытта кайсысы иң урынлы фармакотерапия?",Карбамасепин,Ламотрижин,Леветирасетам,Топирамате,A
"Шизофрения этиологиясенә тикшеренүләр шартка генетик предиция күрсәткән, ләкин башка факторлар катнаша. Киләсе сүзләрнең кайсысы дөрес түгел икәнен белүегездән.",Өстәмә лепамин яки тапаминга сизгерлеге катнашучылар факторы булырга мөмкин.,Ак пациентлар симптомлырак.,Өченче дөньяда булган хәлдән ремация 65% тәшкил итә.,Африка Американнарында Шизофрениянең түбән күрсәткече ачыкланган.,D
"Зур җитештерү фирмасы хезмәткәре эш мәшәкатьләрен таба, акчага гына эшкә омтыла. Хезмәткәр минималь эшли, шуңа да иң югары күләмдә яки яхшырак сыйфатлы җитештерүгә дәртләндерми. Ф.Герцбергның ике факторлы теориясе буенча, бу эшченең үз-үзен дәртләндерүенең 10-нчы ысулын арттыруның иң яхшы юлы булыр иде",зуррак эшкәртүче өчен күтәрү һәм дәртләндерә торган эш хакын тәкъдим итә,авыр һәм уңышларга ирешкәнгә канәгатьлек хисе бирер өчен эшнең яңадан торгызылыр,мәгълүматлы социаль үзара бәйләнешкә мөмкинлекләрен арттыру,"эшчегә зуррак абруй күтәреп, эш урыны белән тәэмин итә",B
Кайсы иң яхшысы элекке терапия клиентлары белән җенси якынлыкларга карата этик күрсәтмәләр тасвирлый?,Психологларга теләсә нинди шартларда элекке терапия клиентлары белән җенси якынлык кылу тыела.,Психологларга терапия туктатылганнан соң кимендә бер ел эчендә элеккеге терапия клиентлары белән җенси якынлык кылу тыела.,"Психологларга билгеле бер шартларда элеккеге терапия клиентлары белән җенси якынлык кылу тыела (мәсәлән, куллану куркынычы булганда).",Психологларга элеккеге терапия клиентлары белән җенси якынлык кылу тыелмаган.,C
"Икенче тел сатып алу турында тикшеренүләр күрсәткәнчә, икенче тел алган балалар турында нинди нәтиҗәгә килгәннәр",Аларның когнитив үсеше кичектерә,Алар ике телле булмаган балаларга караганда яхшырак үзгәргән,Туган телне белү икенче тел алу дәрәҗәсенә бернинди дә тәэсир итми,Алар танып белүчәнлекне арттырды,D
Иҗтимагый мөнәсәбәтләрнең кайсы өлкәсе фойе белән бәйле булырга мөмкин?,Корпоратив,Финанс мөнәсәбәтләре,Иҗтимагый эшләр,Бизнеска,C
"Глобализация шартларында ""үсеш"" терминын ничек яхшырак билгеләп була?","Термин кешенең куркудан һәм кадердән азатлыгы булган кешенең хәлен аңлата; тормышны тәэмин итү өчен җитәрлек ресурслар бар һәм бу тормыш куркынычтан азат, яисә кинәт өзелүдән котылу куркынычы булмаган хәлдә була ала.","Үсешне исәпкә алып, милләт глобаль дәүләт системы эчендә билгеле бер икътисади һәм сәяси статуска ирешергә тиеш; 'үсеш алган"" дәүләтне тәшкил иткән критерий шулай итеп бу системадагы үзара бәйләнеш таләпләре белән билгеләнә.","Үсеш - неолибераль глобализацияне алып барган тигезлекләрне хәл итү чарасы. Бу контекстта үсеш халыкның яки җәмгыятьнең ресурсларны нәтиҗәле кулланып кулланган, җитештерү һәм таратуда нәтиҗәлелек арттыру, җәмгыять эчендә керемне тигез таратуны пропагандалау сәләтен аңлата.",Җәмгыять үсеше аның халкы языла торган идеологик һәм этик кыйммәт системаларына карый. Глобальләштерелгән халыкара системада бу көнбатыш либераль-демократик идеологияне кабул итү һәм ирекле базар икътисадына кагыла.,C
Евроцентризмны кайсы иң яхшы тасвирлый?,"Евроцентризм - анализ стиле, анда Европа җәмгыятьләре Европа булмаган җәмгыятьләр белән чагыштырганда, һәрберсенең чагыштырмача чагыштырмача чагыштырмача чагыштырыла.",Евроцентризм - европа булмаган җәмгыятьләрне бәяләү һәм бәяләү европалыларның мәдәни фаразлары һәм бер-берсеннән читләшү ягыннан кушыла торган фикер стиле.,"Евроцентризм тикшеренүләрне яки фәнни эшне тасвирлый, алар Европа сәяси яки икътисади системнарын гына саный.",Боларның барысы да.,B
Чираттагы теорияләрнең кайсысы җәмгыятьнең тәртипне һәм тотрыклылыкны саклау өчен кирәкле эшчәнлекне ничек алып бара икәненә игътибар итә?,Функционализм,Үзара бәйләнешләр,Рациональ сайлау теориясе,Конфликтлар теориясе,A
Кайсысы ябык керү мөмкинлеге булган шәхси документ?,"хөкүмәт ""ак кәгазь""",серле медицина язмалары,гаилә өчен хисап китабы,акцияләр реестры,C
Киләсе пунктларның кайсысы Америка берлеклелекнең аргументын хуплый?,Игелекле гегемони,Күплекләрнең файдасызлыгы,АКШ көче,Югарыда әйтелгәннәрнең барысы да,D
Герпес вируслары нинди авыру тудырмый?,Инфантиль параличы,Енцефалит,Җенси юл белән бирелә торган чир,Яман шеш,A
Ике сукыр яки ике битлекле өйрәнүнең максаты:,Йәһвәгә яраклы һәм чыдамлылык күрсәтеп эш итмәгән кешеләр белән чагыштырыла,Вариация нәтиҗәләрен киметегез,Күзгә күренмәгез һәм җеннәрдән сакланыгыз,Күзәтүчеләрнең бер-берегезгә карашын һәм үзгәрмәгез,B
 Даоджингның классик тексты инглиз телендә нинди исем белән билгеле?,Үзгәрешләр классикасы,Юл һәм көч классикасы,Хатын-кызлар классикасы,Фәлсәфә классигы,B
 Communidades de Base түбәндәгеләр белән бәйле?,Епископ Оскар Ромеро,Каршылык һәм яңарыну,Барлык кешеләрнең хөрмәте,Югарыда әйтелгәннәрнең барысы да,D
Генераль прокурор түбәндәге затларның кайсының җитәкчесе?,Сенатның суд комитеты,Гаделлек департаменты,Дәүләт департаменты,Хөкемдар генералның корпусын яклаучы,B
Ток чыбык формасы турында магнит кыры линияләре,Түгәрәкләр,радиаль линияләр,Эдди токымнары,Энергия ботаклары,A
"""Чили кон карне"" термины Чилига нәрсә белән карый?",Бан (коммуна),ит,сыр,Чили печеньесы,B
Эзәрлексез ихтыяҗ булган продуктка бәяләр күтәрелгәннән соң булган хәлне кайсы иң яхшысы тасвирлый?,Таләп ителгән сан үзгәрмәячәк.,Таләп ителгән сан артачак.,Гомуми керем кимиячәк.,Гомуми керем үзгәрмәячәк.,A
