Question,A,B,C,D,Answer
"Waayo, waa kuwee ka mid ah labadan marxaladood oo sameeya dabeecadda ugu weyn (oo isticmaala I / aniga / aniga ) sameeyo wax cad khalad anshax xumo, marka loo eego heerarka anshaxa caadiga ah ee Maraykanka sida 2020? Muuqaalka 1aad Waxaan ku dhuftay biririftayda si aan u seego kubadda markii ay soo gashay wadada. Muuqaalka 2aad Waxaan baray caruurtayda in ay ciyaaraan xylophone..","Khalad, Khalad","khalad, ma dulmin","Khalad ma aha, khalad","Ma dulmin, ma dulmin",D
"Waayo, waa kuwee ka mid ah labadan marxaladood oo sameeya dabeecadda ugu weyn (oo isticmaala I / aniga / aniga ) sameeyo wax cad khalad anshax xumo, marka loo eego heerarka anshaxa caadiga ah ee Maraykanka sida 2020? Muuqaalka 1aad Markii uu qaboojiyaha makhaayadeyda jabay, waxaan u adeegi jiray hilibka diiran inkastoo aan ogaa inuu yahay mid aan ammaan ahayn. Muuqaalka 2aad Waxaan goʼaansaday in aan dab ka shido kaynta.","Khalad, Khalad","khalad, ma dulmin","Khalad ma aha, khalad","Ma dulmin, ma dulmin",A
"Isticmaalka caanaha waaweyn
",Waxaa la soo sheegay in uu la xidhiidho dhacdooyinka sare ee jabsiga iyo kor u qaadista dhimashada daraasaddo yar,Inta lagu jiro qaan-gaarnimada waxay u muuqataa in lala xiriirinayo cufnaanta macdanta lafta ee sare ee nolosha dambe,Ma si joogto ah u la xidhiidha heerka hoose ee jajabyada,Wadamada uu ugu badan yahay jabka ayaa tilmaamaya in isticmaalka caanaha ay faa'iido u leedahay lafaha.,A
"Waa kuwee waraaqaha soo socda ee ku saabsan metabolism-ka glucose-ka waa sax?
",Glucagon wuxuu kordhiyaa heerka glycolysis,Glycolysis wuxuu u baahan yahay NADP +,"In glycolysis, glucose waxaa loo kala qaadaa laba alaabo saddex kaarboon ah",Dhammaadka wax soo saarka glycolysis ee unugyada dhiigga cas waa pyruvate,C
Nagel wuxuu ku andacoonayaa in dhibaatada nasiibka akhlaaqda ay si dhow ugu xiran tahay dhibaatada ka jirta:,Allah wuu cadaabayaa.,xorriyadda doonista.,egoism cilmi nafsi ah.,Universals.,B
"Sida laga soo xigtay Singer, waafaqsanaanta uu mabda'a u baahan yahay:","isbeddel wanaagsan ayuu ku noqdaa caadooyinkeenna shaqsiyadeed, laakin bulshadeena guud ahaan uma badala bulshadeena.","isbeddel xadidan oo ku aaddan caadooyinkeenna shaqsiyeed, iyo sidoo kale bulshada.","Isbeddel ballaaran oo ku yimid caadooyinkeena shakhsiga ah, laakiin ma aha mid bulshadeena ku dhaqan.",Isbeddel weyn ayaa ku yimid caadooyinkeena shaqsiyeed iyo bulshadeena labadaba.,D
Kee baa intaa ka mid ah kuwan soo socdaa waa kan ugu dambeeya ee uu ku mashquulsan yahay baniʼaadamku?,New Guinea,Awstareeliya,Niyuuw Siilaan,Timor Timor,C
Ilbaxnimada Nubian:,soo hormaray oo dhiirigeliyey kororka dhaqanka Masaariga.,waxay ahayd natiijada gumeysigii Mesobotaamiyaan ee koonfurta.,"horumariyo si ay uga jawaabaan, laakin aan ku dayashada, dhaqanka Masaarida.",xiriiro kulama yeelan dhaqamada deriska ah.,C
Hay'ad dawladeed ayaa looga baahan yahay in ay ku darto bayaanka qulqulka lacagta caddaanka ah ee ku qoran bayaannada maaliyadeed ee soo socda?,Qoraalada maaliyadeed ee ay dowladdu maaliyaddu ku maalgeliso.,Wararka maaliyadeed ee dowladda oo dhan.,War-saxaafadeedyada maaliyadeed ee la hantiyaynayo.,Fiduciary Fund bayaannada dhaqaale.,C
Teeba ka mid ah bayaanada soo socda waa mid sax ah maadaama ay la xiriirto isbedelka qiyaasta xisaabinta?,Inta badan isbeddelka qiyaasaha xisaabaadka waxaa lagu xisaabiyaa dib-u-eegis.,"Mar kasta oo aan macquul aheyn in la ogaado haddii isbeddel lagu sameeyey qiyaasta ama isbeddelka mabda'a xisaabinta uu dhacay, isbeddelka waa in loo tixgeliyaa isbeddel mabda'a mabda'a ah.","Mar kasta oo aan macquul aheyn in la ogaado haddii isbeddelka qiyaasta xisaabinta lagu sameeyey ama isbeddelka mabda'a xisaabinta uu dhacay, isbeddelka waa in loo tixgeliyaa isbeddel qiyaaseed.",Waxaa ka sahlan in lagu kala saaro isbeddelka qiimeynta xisaabaadka iyo isbeddelka mabda'a xisaabinta inta loo kala saaro isbeddelka qiyaasta xisaabinta iyo in la saxo khaladaadka.,C
"Mid ka mid ah gaadiidleyaasha baabuurka ayaa si xun ugu dhaawacmay darawal kale oo baabuur waday. Qofka waday ayaa loo heystay inuu ku safray waddo khaldan, isla markaana uu bixiyey ganaax. Qofka gaadiidleyda ahi wuxuu lahaa xad caymis ah oo kaliya $15,000 oo loogu talagalay waajibaadka qofka saddexaad ee caymiskiisa. Ka dib markii uu taageeray caymislaha baabuurka oo soo saara warbixin caafimaad oo dhamaystiran, dhammaan biilasha caafimaadka, diiwaanka caafimaad, iyo caddaymo kale oo loo baahan yahay oo ah waxyeelo, qofka dhaawaca ah ee sheeganaya ayaa dalbaday xadka siyaasadda. Qofka dalbaday wuxuu ogeysiis siiyay in dacwad aan diinta xun la soo gudbin doono haddii aan si dhakhso ah loo bixin xadka caymiska. Shirkadda caymiska ayaa diidday in la bixiyo iyada oo aan la fasixin. Guddi-kooxeed ayaa qofka la dhaawacay ku siiyay dalabahaas $200,000. Qofka la dhaawacay ee sheeganaya ayaa helay shaqo saxiix ah oo ka timid gaadiidle aan dayacnayn inuu siiyo qofka dalbaday wixii xuquuq ah ee uu gaadiidleku ku lahaa caymislaha. Maxkamaddu ay u badan tahay in ay shirkadda caymisku ku qasbi doonto in ay bixiso lacagta buuxda ee xukunka garsoorka in uu siiyo qof ku dhaawacmay xaqiiqooyinkan?","Xadka caymisku waa $15,000 taasina waa waxa uu qaadi karo qofka dhaawacmay ma jirto wax tallaabo ah oo ku wajanayo iimaanka xun ee heshiiska caymiska.",Shirkadda caymisku waxay jebisay axdiga lala taliyey oo ah iimaan wanaagsan iyo macaamil caddaalad ah oo aan macnaheedu ahayn heshiis kasta oo caymis ah oo ay tahay in ay bixiso lacagta buuxda ee xukunka.,"Caqiido xumo waxay shakhsi u tahay xisbiga caymiska ah, caymislihiisiina wuxuu ahaa mid aan waxba ka jirin, qofka dhaawacmayna sheegasho uma haysto in caymiyaha lagu khasbo in uu lacag bixiyo.","Xisbiga dhaawacmay waa in uu fuliyaa xukunkiisa oo dhan ee ka dhanka ah wadayaha, mana laga yaabo inuu marnaba ku eryadiyo caymislehaha lacagtaas.",C
"Shirkada guryaha waxay leedahay dhul. Shirkadda guryaha ayaa soo diyaarisay qorshe horumarineed oo ah in dhulka loo qaybiyo 100 goobood iyo in la abuuro bulsho degaan ah oo ku nool dhulkaas. Bayaankii Axdigu waxay abuureen urur ay ku midaysan yihiin dadka guryaha iska leh, oo ah hay'ad maamul oo maamuli doonta isla markaana dhaqan gelisa qawaaniinta iyo xannibaadaha lagu xuso axdiga. Mid ka mid ah xayiraadaha ku xusan Bayaanka Axdiga akhriya: ""Waxaa marnaba marnaba la taagi doonaa, la oggol yahay, ama lagu hayo qayb ka mid ah hantida kasta oo dhisme loogu talagalay ama loo isticmaalo sida saloon ama meel for sale ama soo saaridda ee malt, canab, ama ruuxa khamriga. "" The Bayaanka axdiga waxaa si habboon loo duubay oo lagu daray in camal ah uu qaaday by macallin marka uu iibsaday lot 62 ee horumarinta. Macalinka ayaa isla markiiba duubay camalkiisa. Macalinka ayaa gurigiisa u kireeyay maktabad muddo sanad ah. Kiraynta waxaa ku jiray xadeyn la mid ah kuwa ku jiray Bayaanka axdiga iyo ficilka macalinka. Maktabaddu isla markiiba waxay billowday in uu khamriga ku iibiyo goobta inta lagu jiro saacadaha ka dib xisbiyada ""saacado ka dib"" ee toddobaadlaha ah. Ururada guryaha iska leh ayaa dacwad ku soo dacweeya maktabadda tallaabo ay magdhaw ka soo gaartay. Midkee ayaa soo socda oo ah doodda ugu fiican ee qofka maktabadda ah?",Xeerka kiiska Spencer wuxuu diidayaa in maktabaddu uusan mas'uul ka noqon karin.,Maktabaddu ma ahan mid mudnaan ugu weyn in uu heshiiska la galo milkiilayaasha guryaha iska leh.,Maktabaddu ma ahan mid mudnaan u leh macallinka.,Meelaha kale ee u dhow dhow waxaa loo isticmaalaa ujeedooyin ganacsi.,B
"Si loo dhiirigeliyo diiwaangelinta kuliyadaha, dowladdu waxay bixisaa canshuur dhaafka $200 ee canshuurta gobolka ee loogu talagalay kuwa ardayda waqti buuxa ah ee dhigata kulliyadaha kuliyadaha ee gobolka. Dumarka ardayda dhigta muddada nuska ah ayaa wali loo ogol yahay in ay qaataan canshuur dhaaf ah $100, halka ardayda labka ah ee dhigta waqtiga nuska ah aan la ogolayn wax canshuur dhaaf ah. Midkee ayaa sida saxda ah u soo koobaya xeerka saxda ah ee sharciga dastuurka ee ku saabsan canshuur dhaafka dowlada ee ardayda muddada nuska ah iska qorta?",Cashuur dhaafkaasi waxa laga burinayaa sababtoo ah waxa loo diiday habsami u socodkii lagu qadaray.,Cashuur dhaafka waa laga burinayaa iyadoo ay tahay mid xadgudub ku ah qodobka ilaalinta siman.,Tallaabada cashuurta waxa lagu xaqiijinayaa sida ay u bahan tahay habka loo fuliyay.,Waxaa lagu xaqiiri lahaa tallaabada cashuurta in lagu dhaqan geliyo awoodda degmada in cashuurta qaybaha kala duwan ee dadka si aan sinnaba loo dulqaadin.,B
"Awooddani waxay leedahay xeerka dambiyada ee soo socda oo dhaqan-gal ah: ""Qofku mas'uul kama aha dhaqanka dembiyada haddii xilliga uu dhaqan-galku dhici doono, maadaama oo ay ka dhashaan cudur maskaxeed ama cillad, uu la'aanta awood wax ku ool ah oo uu u qiimeeyo khaladnimadii uu sameeyay, ama inuu u hoggaansamo dhaqankiisa shuruudaha sharciga. "" Galab ka mid ah, eedeysanaha ayaa xannaaneynayay wiilkiisa shanta sano jirka ah ee adeerka ah. Oo intay dibadda qabsanayeen ayaa eedeeyihii kubaddii ku dul tuuray madaxa adeerkiis, markaasay ku soo giringiratay waddada. Dareen ahaan, inanku adeerku wuu orday kubad ka dib laakiin wuxuu ku dul safray dareerida wuxuuna ku dhacay wadada. Markii uu sakaraadbay, inankii adeerka ahaa si xun ayuu canqowgiisa u qallafiyay, wuuna isa soo taagi kari waayay. Daqiiqado ka dib, gaari weyn oo qashinka qaada ayaa taageero kacsanaa oo dul maray wiil adeer ah, isaga oo dilay. Inkasta oo eedeysanuhu uu arkay dhibaatayn uu ku hayo wiilkiisa adeerka ah, haddana wax dadaal ah kuma uu samayn inuu soo badbaadiyo. Intaa ka dib, eedeysanaha waxaa lagu soo oogay dacwad aan qasab ahayn. Dacwad-ooguhu wuxuu ka marag-kacay inuu aad u naxay markii uu arkay in adeerkiis oo ku soo dhacay meel u dhow gaariga qashinka ee uu qaboojiyay oo uu awoodi waayay inuu dhaqaaqo ilaa iyo goorta uu ka daahay. Ka dib markii la ogaaday eedeysanaha, goob jooge khabiir ah ayaa ka markhaati furay difaaca in falcelinta noocan ah eedeysanaha uu ku tilmaamay aysan ahayn wax aan caadi ahayn marka ay dhacdo runtii naxdin leh dhacdo naxdin leh ay dhacdo. Haddii guddigu ay aaminsan yihiin markhaatiga eedeysanaha iyo markhaatiga khubaradiisa, difaaca ugu fiican eedeysanaha waa kuwan soo socda kee baa maraggiisu yahay?",Eedeysanaha wuxuu la dhibaataysnaa waalli ku meel gaar ah.,Dacwad-ooguhu wuxuu waayey xaaladda loo baahan yahay ee maskaxda ee looga baahan yahay in loo sameeyo fal-dembiyeedkan.,Dacwaddan ku guuldareystay dhaqan-galka dacwad-qaadista ma ahayn wax aan qasab ahayn.,Mas'uuliyadda dambiga eedeysanaha waxaa bedelay kan darawalka gaari xamuul ah.,C
"Musharraxa qoraalka lagu qorayo waa nin u dhashay Mexiks-Mareykan ah wuxuuna qabaa in uu u baahan yahay in codbixiyeyaasha Mexic ay u soo baxaan si ay doorashada ugu guuleystaan. Sidaas darteed, maamulihiisii ololaha, wuxuu go'aansaday in uu qof kasta oo cod-bixiyihii Meksiko ee diiwaangashan uu ugu soo diro warqad ilmada ka ilmaysiiya, oo ay ku qoran tahay magaca musharaxa iyo xafiiskiisa uu u tartamayo. Maadaama dad badan oo u dhashay Mexico aysan aqoon u lahayn akhriska iyo qorista afka Ingiriisiga, ayaa maamulaha ololaha waxa uu aaminsan yahay in qaar badan oo ka mid ah codbixiyeyaasha ay ku adkaan doonaan in ay magaca iyo xafiiskiisa ku qoraan codka musharraxa. Sidaas awgeed, maareeyaha ololahan ayaa sameeyay olole ballaaran oo warbaahinta ah si uu codbixiyayaasha ugu wargeliyo habka loo dabagli karo dadka ku qoraya kaadhadhka codbixinta. Shan bilood kahor doorashada ayaa warbixiyaha rasmiga ah ee doorashada ku wargelinaya guddiga ololaha musharaxa in shabagyada ilmada ka baxsan aysan u hoggaansamin shuruuda gobolka. Masuulku waxay wargeyskani ku cadeyneysaa in masʼuuliyiinta doorashada dowlad goboleedyadu ay u arkaan in ay lagama maarmaan tahay in dadka codbixiyeyaasha ah ay khad ku qoraan magaca musharaxa. Sidaa darteed, waxay ku gebogebeysaa in dadka kasoo horjeeda aysan u hoggaansamin shuruudaha dastuuriga ah. Saddex toddobaad ka dib, musharraxiintu waxay dacwad ka dhan ah saraakiisha maamul goboleedyada u gudbiyeen dacwad ka dhan ah saraakiisha doorashada maamul goboleedyada iyagoo ku eedeeyey in fasiraadda qawaaniinta dowlad-goboleedku ay ku xadgudbayso dastuurka Mareykanka. Kee baa, haddii la dhiso, soo socda, soo hagaajiya doodda ugu adag ee dastuuriga ah ee lagu taageerayo masuulka doorashada turjumaadda xeerkan?",Ka qaybgalka tirada codbixiyeyaasha ee diiwaangashan ee ka jira dalka Mexico ee aan aqoonta u lahayn ingiriisi ayaa ah wax ka yar boqolkiiba 1% guud ahaan gobolka doorashooyinkii ugu danbeeyay.,Qawaaniinta dowlada ayaa faraya in qol kasta oo ka mid ah codbixinta lagu qalabeeyo qalin khad ah si loogu fududeeyo qoraalka codbixinta.,"Maadaama ay tirada badan ee codadka lagu qorayo ay guud ahaan kor u qaadayaan waqtiga loo baahan yahay in la tiriyo dhamaan codadka, waxaa lagama maarmaan ah in si isku mid ah loo dhiibto codadka noocaan ah.",Suurtagalnimada khiyaamaynta codbixinta aad bay uga weyn tahay iyadoo la hayo stickers preprinted.,D
"Nin ayaa ahaa milkiilaha hoteelka dhowaan magaalada laga dhisay ee ku yaalla magaalada. Bishii Maarso 15-teedii, waxaa ninkan telefoon telefoon uga soo wacay qof iibinayay oo qaybiyey qalabkii hoteelka. Ninkii iibinayay ayaa soo jeediyay in ay ninkaasi u iibiso 1,000 khadadka dab-damiska ah hudheelkiisa. Shaqaale ayaa ninka u sheegay in kharashka ku baxaya dab-damiyeyaashu uu noqon doono $35,000 (ama $35 kiiba), la bixinayo 90 maalmood ka dib marka la dhasho. Shaqaale ayaa ballan qaaday in la rakibi doono dab-damiyayaasha ugu dambeyn 15-kii Abriil. Maarso 16- dii, ninka ayaa telefoonka kula hadlay iibiyaha wuxuuna aqbalay dalabkaas. Maalintii xigtay, ninka ayaa boostada waraaqaha ah ee soo socda si iibiyaha ah: ""Fadlan lagula talinayaa in aan qaadan doono a 15 boqolkiiba dhimis lacag caddaan ah lacag kaash ah toddoba maalmood ka dib markii loo soo xirxiro. "" Qofka iibinaya ayaa waraaqaha ninkaan helay 20-kii Maarso. Bishii Abriil 1deeda, shaqaaluhu wuxuu ninka u soo diray telegraam, isagoo ku yidhi: ""Waa wax iska cad inaanan haysanin heshiis la fulin karo. Anigu ma bixin doono qalabka dab damiya 15-ka Abriil ama wakhti kale toona. ""Ninka wuxuu dacwad ka dhan ah iibiyaha dacwad ka dhan ah jabinta heshiis-jabinta. Iibiyaha ayaa xaqiijinaya difaaca xeerka musuqmaasuqa ee hoos imaada UCC. Keeba soo socda waa bayaanka ugu saxdasan ee ku saabsan difaaca iibiyaha ee?","Difaaca iibiyaha shaqaaluhu waa mid sax ah, maxaa yeelay, kuma filnayn in heshiis la sameeyay ninkaasi.","Difaaca iibiyaha shaqaaluhu waa ansax, maxaa yeelay, qoraalka ninka wuxuu ahaa mid aan waafaqsanayn shuruudaha qofka iibiyaha ah dalabkiisa afka ah.","Difaaca iibiyaha shaqaaluhu ma ahan mid sax ah, maxaa yeelay qofka iibiya ayaa ku guuldareystay in uu ka jawaabo qoraalkii ninka ee uu watay muddo macquul ah gudaheed.","Difaaca iibiyaha ma aha mid sax ah, sababtoo ah UCC sida waafaqsan xeerka musuqmaasuqu ma khuseeyo heshiisyada u dhexeeya ganacsato.",A
"Ka hor inta aan la soo jeedin in la mideeyo laba magaalo oo cod-bixin ah, ayuu xeer-ilaaliyaha guud ee maamulku soo saaray aragti la talin ah oo uu ku sheegay in tallaabadaasi ayna, sida ay u aragto, ayna ku xadgudbin wax sharci ah ama sharciyeed. Waxaa intaas ka dib hindiisga lagu meel mariyay codbixinta, iyadoo ay si aad ah u meel mariyeen codbixiyaasha labada magaalo. Doorashadii ka dib, balse ka hor intaan midowga si rasmi ah loo hirgelin, ayaa laba canshuur bixiyayaal ah oo ka yimid mid ka mid ah magaalooyinka waxay billaabeen dacwad ay ku amrayaan midnimada, iyagoo weeraray dastuurka hindisaha. Dacwadda ayaa gaartay maxkamadda sare ee dowlad-goboleedyada, waxaana lagu ogaaday in uu yahay dastuur sida waafaqsan sharciga federaalka iyo kuwa gobolladaba. Dacwad oogayaasha ayaa hadda soo gudbiyay mooshin doonaya in arrintan ay dib u eego Maxkamadda Sare ee Mareykanka. Maxkamaddu waxay","lama maqlin kiiska, maxaa yeelay, waxaa lagu go'aamiyay sababo dowladeed oo madaxbanaan.","ma dhageysanin kiiska, laakiin waxaa dhici karta in dib loogu celiyo maxkamadda gobolka federaalka.","dhageysto arrimaha federaalka ee ku lugta leh, laakiin diiday in ay xukunto arrinka maamul goboleedyada.","ku tiirsan tahay aragtida wadatashiga ah ee uu hayo xeer ilaaliyaha guud ee dowladdu, mana maqlin kiiska mudnaanta uu mudan yahay.",A
"Booliska ayaa war ka helay qof la xog ogaal ah oo lagu kalsoon yahay oo sheegaya in nin gurigiisa ka soo jeeda uu ka soo ganacsanayay maandooriye. Saraakiishu waxay markaa garsooraha u gudbiyeen warqad afti ah oo qeexaysa duruufaha muujinaya sababta dhici karta in la bixiyo amarka baadhitaanka. Garsoorka ayaa soo saaray amar lagu baadiyo maandooriyaha, cinwaanka ninkan uu qabay. Askarta booliska ayaa tegay guriga ninkaasi oo ay ka waceen rasaasta albaabka. Markii ay waayeen cid uga jawaabi waayeen, ayaa booliisku guriga jabsaday oo gudaha u galay. Waxa ay baareen qolalkii ku yaalay dabaqa kowaad, mana ay helin wax cadeyn ah oo dembiyo gala, kadibna banaanka ayay u socdeen, waxa ayna ku ogaadeen albaabo gaar ah oo galo oo gaara ilaa dabaqa labaad ee guriga. Kolkaasay koreen jaranjarada, oo waxay galeen qol jiif ah oo dabaqa ah. Qolka gudihiis ayaa saraakiishu heleen xirmo bambaano ah oo ku jilicsan oo dul saaran dharka dharka. Iyadoo ay saraakiishu ay sii wadaan baadhitaankooda qolka jiifka, ayaa eedeysanaha qolka soo galay. Booliska ayaa eedeysanaha weydiiyay in uu ninka yahay iyo in kale. Eedeysanaha ayaa is aqoonsaday wuxuuna u sheegay booliska in ay ku jiraan qolkiisa jiifka isla markaana uu ku yaalla dabaqa labaad ee guriga. Eedeysanuhu wuxuu sharaxaad ka bixiyay in ninkaasi uu ku noolaa dabaqa koowaad isla markaana goobta uu ku nool yahay ay ka go'naayeen dacwadda. Si kastaba ha ahaatee, eedeysanaha ayaa la xiray waxaana lagu soo oogay dacwad ah inuu haysto maadada cokaine. Eedeysanaha ayaa soo gudbiyay mooshin ku aaddan in cokaine-ka laga saaro caddeyn loo gudbiyay. Mooshinka eedeysanaha waa in uu ahaadaa","loo oggolaaday, sababtoo ah amarku ma uusan magacaabin eedeysanaha.","oggolaaday, sababtoo ah amarku ma sheegin si gaar ah aagga la baadhi karo.","diiday, sababtoo ah booliska ayaa si macquul ah u aaminsanaa in ay baarayeen guriga uu ku nool yahay ninkan, markii ay galeen xaafadaha lagu noolaado eedeysanaha.","diiday, maxaa yeelay, amarku wuxuu ahaa mid sax ah oo lagu soo saaray sabab macquul ah.",C
"Supermarket ayaa hada dib loo furay ka dib markii uu todobaadkiiba labo ka mid ah uu xirmay si dib loogu dayac tiro. Subaxdii dib u furitaanka, haweeney ayaa soo dukaamaysanaysay markii ay si lama filaan ah u dhacday oo lugta ka jabtay ay ka soo gaartay. Intaas kadib waxay haweeneydu dacweysay dukaanka oo dhaawac shaqsi ahaaneed gaaray dukaanka. Iyada oo dacwaddeeda ku jirta, haweenaydu waxay sheegatay in ay ku dul dhacday baaldi rinji ah oo ku jiiftay mid ka mid ah gayadaha. Markii maxkamadda lagu jiray, ayay haweeneydu wacday qof kale oo macmiil ah si ay ugu markhaati furto in isaga oo wax soo adeeganaya uu maqlayey thud, oo uu soo jeestay oo uu arkay gabadha oo dabaqa ku dhaceysa. Waxaa kale oo uu markhaati ka noqday inuu arkay baaldi rinji ah oo madhan oo naagta lugta u jirta dhawr fug oo jilicsan. On baaritaan iskudhafan, macaamiisha helay is dhaafsi muran la qareenka supermarket ee. Markii la waydiiyay aragtidiisa ku saabsan waxa sababay dhicidda naagta, ayaa macmiilka wuxuu ku marqaati kacay, ""Waxay ku dhacday sababtoo ah waxay ku dhacday baaldigii."" Si kastaba ha ahaatee, wuxuu ka qirtay baaritaan isdhaafsi ah inuusan si dhab ah u arkin gabadha oo baaldi ku safaraysa. Qareenka dukaanka ayaa intaa ka dib weydiiyay macaamilka su'aashan soo socota:""Haddii aadan arkin haweeneydii ku safartay baaldi, sidee ku ogaaneysaa in ay ku dhacday darteed?"" Macmiilkii ayaa ugu jawaabay, ""Maxaa yeelay, saaxiibteyda oo ila soo adeeganaysay ayaa ii sheegtay markii dambe inay aragtay gabadha oo baaldiga dul safartay."" Qareenka dukaanada ku dhaqaaqay in uu garaaco jawaabtii u danbeysay ee macaamiisha. Haddii garsooraha dacwaddu uu diido mooshinkii eedeysanaha iyo ogolaanshaha jawaabta macaamiisha in ay istaagto, waxay u badan tahay in ay noqon doonto sababtoo ah",jawaabta qofka macmiilka ah waxaa casuumay su'aasha qareenka dukaanka.,jawaabta macmiilka waxa uu ku salaysan yahay aqoonta koowaad.,jawaabta macmiilka wuxuu ahaa bayaan aragtida ugu danbeeyay.,jawaabta qofka macmiilka ahi waxay ahayd dareen macmiil ah oo la yiraahdo.,A
"Xoolo-dhaqade hadda waa milkiilaha kaydka dhul ah oo loo agaasay ""A"". waa midda sare ee laba guri oo deris ah oo buur ku wada yaallay. Beeraale ayaa ah milkiilaha beeraley ""B"" oo ku taalla meel ka hooseysa ""A"" oo ku taalla buurta dhinaceediisa. Sanadkii 2000, xoolo-dhaqatada, oo lahaa labada baac ee dhulkuu kala duwan yahay, wuxuu dhisay nidaam dheecaan-dhaamis oo gaar loo leeyahay. Nidaamkani wuxuu ka koobnaa dhuumo dhulka hoostiisa ah oo ku fidaya dhamaanba jaalliyadaha dhuleedba. Biyo-mareenka dhul-yar ""A"" ayaa ka soo go'ay nidaamkii oo gaaray bislaadda degmada, taasoo ku taallay meel hoos u dhexeysa buurta. Sanadkii 2005, xoolo-dhaqameedku wuxuu iibiyay beeraalaha qaybo ""B"" ah. Ficilkii beeraalaha loo sameeyay kuma jirin wax ka hadl ah wax hadal ah oo ku saabsan habka biyo-shubka xoolaha. Baakadahaas mid kasta oo ka mid ah waxay ku yaallaan guryo waaweyn oo qaab-dhismeedka beryda ah oo ay deggan yihiin milkiilayaasha iska leh. Muddooyinkii u dambeeyay, biyo-mareenka ayaa bilaabay in uu ku soo daadiyo ur aan wanaagsaneyn guud ahaan xirmooyinka ""B. "" Natiijadaasna waxay keentay in beeralaydu ay ku dacwoodaan beeraleyda in uu ku xadgudbo isagoo ku duceysanaya in waxyeelo ay sababto nidaamka biyo-shubka. Xukunku waa inuu ahaadaa waayo,","ganacsadaha, maxaa yeelay, ficilkii beerreydu ku sameeyey kuma jirin wax axdi ah oo xaddidaya isticmaalkii beerjirka ee dhulka.","beeralayda, sababtoo ah sababta saxda ah ee beeraalaha ayaa noqoneysa mid aad u dhib badan, halkii ay ka noqon lahayd xadgudubka.","beeraalaha, sababtoo ah nidaamka dheecaanku wuxuu ahaa sababta ugu dhow ee uu dacwad-ooguhu waxyeelada u geysanayo sida sharciga oo kale.","beerreyga, maxaa yeelay xoolojirku xaq uma uu lahayn inuu dhulkiisa ku hagaajiyo qaab uu mid kale waxyeello u gaystay.",B
"Haweeney da'adeeda oo 54 sano jir ah ayaa xafiiska timaada sababtoo ah waxaa ku dhacay toogasho goos goos ah oo ku dhacay daanka midigta iyo daanka intii lagu guda jiray 3dii usbuuc ee la soo dhaafay. Marxalad kasta oo xanuun ah waxa ay ku rafaataa 1 ilqadood ama ka yar. Xanuunkaan badanaa waxaa ka dhasha hawo qabow, cagajugid, dhiirigelin taabasho, ilkahana cadaydo. Iyadu wajiga ama madaxa wax taban kama ay gaarin. Taariikhda caafimaadku waxay cajiib u tahay xiisad-xanuunka, cayilnaanta, iyo qalliinka marinka gaastric-ka ah. Dhererkeedu waa 165 cm (5 ft 5 in) miisaankeeduna waa 62 kg (137 lb); BMI waa 23 kg / m2 . Astaamaha muhiimka ah waa caadi. Bukaanku uma dulqaadan karo in lala xiriiro dhinaca midig ee wajiga. Majiro tabarruc wajiga ah ama miyir beelid. Inta ka hartay baaritaanka jir ahaaneed wax cilad ah ma laha wax cilad ah. CT-da madaxa oo la isku shaandheyn karo iyo mid laʼaanteedba waxay muujineysaa wax cilado ah. Keeba kuwee kuwa soo socda ayaa ah daweynta ugu haboon ee farmashishiyaha xilligan?",Carbamazepine,Lamotrigine,Levetiracetam,Topiramate,A
Daraasado lagu sameeyay asbaabaha iskooloolajiyada Schizophrenia ayaa muujinaya u-qalmida hidde ee xaaladda balse arrimo kale ayaa ku lug leh. Aqoontaada mawduuca ka soo jeedaan waxay ka dhigtaa midda ka mid ah bayaanada soo socda ay khaldan tahay.,Xad-dhaafka dopamine ama dareenka dopamine waxay noqon kartaa arrin ka qayb qaadata.,Bukaanada caddaanka ahi waxay ku badan yihiin calaamadaha lagu garto.,Wax ka qabashada xaaladda adduunka sadexaad waa 65%.,Heerka hooseeya ee iskizophrenia ee laga helay dadka Ameerikaanka Afrika ah.,D
"Shaqaale ka tirsan shirkadaha waaweyn ee wax soo saara ayaa wuxuu u arkaa in shaqadu dullayso, uuna shaqada u raacsanayo oo keliya in lacag loo bixiyo. Qofka shaqaalaha ahi wax yar buu qabtaa, mana dhiiri galinayo marka uu soo saaro tiro aad u saraysa ama ka tayo fiican. Sida laga soo xigtay aragtida laba arrimood ee F. Herzberg, habka ugu fiican ee 10 waxay kordhiyaan is-dhiirigelinta shaqaalahan waxay noqon doontaa",bixiyaan kor u qaadista iyo mushaarka dhiirigelinta wax soo saarka ka weyn,dib-u-qaabeynta shaqada si loo helo caqabad iyo dareenka waxqabadka,kordhiyo fursadaha is dhexgalka bulshada ee la wargeliyay,inuu siiyo shaqaalaha tallooyin shaqo oo qaddar weyn leh,B
